section,model,seed,scope,horizon,rmse_kw,mae_kw,diff_mae_kw,artifact_source,n,positive_count,prevalence,auroc,auprc,brier,f1,precision,recall,miss_rate,onset_time_mae_steps,onset_time_mae_minutes,onset_time_n,up_count,down_count,up_recall,down_recall,direction_accuracy,identification_rate,probability_bin,mean_predicted_probability,observed_event_rate,actual_epochs,best_epoch,best_validation_first_event_nll,stop_reason,numerically_finite,training_seconds,mean_epoch_seconds,backbone_parameters,power_head_parameters,event_head_parameters,total_inference_parameters,trainable_parameters,trainable_fraction,inference_ms_per_sample,threshold_kw,power_max_abs_difference_kw,power_mean_abs_difference_kw,max_abs_difference_kw,mean_abs_difference_kw,rmse_difference_kw,mae_difference_kw
onset_lead,FROZEN_TRAJECTORY_HAZARD,42,full_timeline,9,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\42\test_predictions.npz,242,242,0.013907246709959197,,,,,,,,,,,144,98,,,,0.5495867768595041,,,,11,6,1.0385117301906364,early_stopping,True,48.4106613999993,4.394329418182017,19136,55308,165924,240368,165924,0.6902915529521401,0.035821975748469924,0.15069979429244995,0.0,0.0,,,,
onset_lead,FROZEN_TRAJECTORY_HAZARD,42,full_timeline,10,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\42\test_predictions.npz,210,210,0.012068271938394345,,,,,,,,,,,125,85,,,,0.5142857142857142,,,,11,6,1.0385117301906364,early_stopping,True,48.4106613999993,4.394329418182017,19136,55308,165924,240368,165924,0.6902915529521401,0.035821975748469924,0.15069979429244995,0.0,0.0,,,,
onset_lead,FROZEN_TRAJECTORY_HAZARD,42,full_timeline,11,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\42\test_predictions.npz,182,182,0.010459169013275099,,,,,,,,,,,111,71,,,,0.489010989010989,,,,11,6,1.0385117301906364,early_stopping,True,48.4106613999993,4.394329418182017,19136,55308,165924,240368,165924,0.6902915529521401,0.035821975748469924,0.15069979429244995,0.0,0.0,,,,
onset_lead,FROZEN_TRAJECTORY_HAZARD,42,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\42\test_predictions.npz,160,160,0.009194873857824262,,,,,,,,,,,100,60,,,,0.425,,,,11,6,1.0385117301906364,early_stopping,True,48.4106613999993,4.394329418182017,19136,55308,165924,240368,165924,0.6902915529521401,0.035821975748469924,0.15069979429244995,0.0,0.0,,,,
reliability,FROZEN_TRAJECTORY_HAZARD,42,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\42\test_predictions.npz,8950,,,,,,,,,,,,,,,,,,,"[0.0,0.1)",0.019434660022661254,0.029385474860335197,11,6,1.0385117301906364,early_stopping,True,48.4106613999993,4.394329418182017,19136,55308,165924,240368,165924,0.6902915529521401,0.035821975748469924,0.15069979429244995,0.0,0.0,,,,
reliability,FROZEN_TRAJECTORY_HAZARD,42,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\42\test_predictions.npz,1670,,,,,,,,,,,,,,,,,,,"[0.1,0.2)",0.14367743248562218,0.25449101796407186,11,6,1.0385117301906364,early_stopping,True,48.4106613999993,4.394329418182017,19136,55308,165924,240368,165924,0.6902915529521401,0.035821975748469924,0.15069979429244995,0.0,0.0,,,,
reliability,FROZEN_TRAJECTORY_HAZARD,42,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\42\test_predictions.npz,982,,,,,,,,,,,,,,,,,,,"[0.2,0.3)",0.24685511598038082,0.3879837067209776,11,6,1.0385117301906364,early_stopping,True,48.4106613999993,4.394329418182017,19136,55308,165924,240368,165924,0.6902915529521401,0.035821975748469924,0.15069979429244995,0.0,0.0,,,,
reliability,FROZEN_TRAJECTORY_HAZARD,42,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\42\test_predictions.npz,757,,,,,,,,,,,,,,,,,,,"[0.3,0.4)",0.34640387811143686,0.5587846763540291,11,6,1.0385117301906364,early_stopping,True,48.4106613999993,4.394329418182017,19136,55308,165924,240368,165924,0.6902915529521401,0.035821975748469924,0.15069979429244995,0.0,0.0,,,,
reliability,FROZEN_TRAJECTORY_HAZARD,42,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\42\test_predictions.npz,505,,,,,,,,,,,,,,,,,,,"[0.4,0.5)",0.4494486336805532,0.6831683168316832,11,6,1.0385117301906364,early_stopping,True,48.4106613999993,4.394329418182017,19136,55308,165924,240368,165924,0.6902915529521401,0.035821975748469924,0.15069979429244995,0.0,0.0,,,,
reliability,FROZEN_TRAJECTORY_HAZARD,42,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\42\test_predictions.npz,532,,,,,,,,,,,,,,,,,,,"[0.5,0.6)",0.5495196011555995,0.7481203007518797,11,6,1.0385117301906364,early_stopping,True,48.4106613999993,4.394329418182017,19136,55308,165924,240368,165924,0.6902915529521401,0.035821975748469924,0.15069979429244995,0.0,0.0,,,,
reliability,FROZEN_TRAJECTORY_HAZARD,42,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\42\test_predictions.npz,652,,,,,,,,,,,,,,,,,,,"[0.6,0.7)",0.651419069440583,0.7622699386503068,11,6,1.0385117301906364,early_stopping,True,48.4106613999993,4.394329418182017,19136,55308,165924,240368,165924,0.6902915529521401,0.035821975748469924,0.15069979429244995,0.0,0.0,,,,
reliability,FROZEN_TRAJECTORY_HAZARD,42,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\42\test_predictions.npz,864,,,,,,,,,,,,,,,,,,,"[0.7,0.8)",0.7528963467189187,0.7511574074074074,11,6,1.0385117301906364,early_stopping,True,48.4106613999993,4.394329418182017,19136,55308,165924,240368,165924,0.6902915529521401,0.035821975748469924,0.15069979429244995,0.0,0.0,,,,
reliability,FROZEN_TRAJECTORY_HAZARD,42,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\42\test_predictions.npz,961,,,,,,,,,,,,,,,,,,,"[0.8,0.9)",0.8551318709784311,0.8855359001040582,11,6,1.0385117301906364,early_stopping,True,48.4106613999993,4.394329418182017,19136,55308,165924,240368,165924,0.6902915529521401,0.035821975748469924,0.15069979429244995,0.0,0.0,,,,
reliability,FROZEN_TRAJECTORY_HAZARD,42,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\42\test_predictions.npz,1528,,,,,,,,,,,,,,,,,,,"[0.9,1.0]",0.9589877370187739,0.9103403141361257,11,6,1.0385117301906364,early_stopping,True,48.4106613999993,4.394329418182017,19136,55308,165924,240368,165924,0.6902915529521401,0.035821975748469924,0.15069979429244995,0.0,0.0,,,,
power_identity,FROZEN_TRAJECTORY_HAZARD,42,complete_test,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_frozen_trajectory_hazard_screen\results\FROZEN_TRAJECTORY_HAZARD\42\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,11,6,1.0385117301906364,early_stopping,True,48.4106613999993,4.394329418182017,19136,55308,165924,240368,165924,0.6902915529521401,0.035821975748469924,0.15069979429244995,0.0,0.0,0.0,0.0,0.0,0.0
power,TRAJECTORY_ONLY,43,full_timeline,3,0.41238144040107727,0.19590820372104645,0.13355237245559692,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
power,TRAJECTORY_ONLY,43,full_timeline,6,0.44752299785614014,0.21256747841835022,0.13295644521713257,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
power,TRAJECTORY_ONLY,43,full_timeline,12,0.4876216650009155,0.23452074825763702,0.13141803443431854,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
power,TRAJECTORY_ONLY,43,daylight,12,0.6783857941627502,0.4270092844963074,0.13141803443431854,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
power,TRAJECTORY_ONLY,43,ramp_step,12,0.972485363483429,0.7279741168022156,0.13141803443431854,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
power,TRAJECTORY_ONLY,43,onset_near,12,0.8104481101036072,0.5665357708930969,0.13141803443431854,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_multirate_information_screen\results\MEAN_ONLY\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramp_step,STEP_MULTITASK,43,full_timeline,all12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,208812,36486,0.1747313372794667,0.9329941644744091,0.6807268006197906,0.1414237516093531,0.637217442297296,0.4786169495258152,0.953023077344735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramp_step,STEP_MULTITASK,43,daylight,all12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,107560,36486,0.3392153216809223,0.8376158470072067,0.6807478057742512,0.27437174745076337,0.6372232810438352,0.47862353750860287,0.953023077344735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramp_step,STEP_MULTITASK,43,sunrise_sunset_transition,all12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,69636,10077,0.14470963294847491,0.8724685358692335,0.5065452555931986,0.17670532652992554,0.4909008189262966,0.34402773902993106,0.8566041480599385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramp_step,STEP_MULTITASK,43,full_timeline,1,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,17401,3046,0.1750474110683294,0.9437978169633023,0.7307704505240568,0.14129564933145894,0.63998254989639,0.4791768740813327,0.9632304661851608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramp_step,STEP_MULTITASK,43,full_timeline,2,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,17401,3045,0.174989943106718,0.9408339818666872,0.7169869389729089,0.14193766764260793,0.6371469080597666,0.4769758327890268,0.9592775041050903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramp_step,STEP_MULTITASK,43,full_timeline,3,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,17401,3044,0.1749324751451066,0.9385972832621723,0.7045662103052241,0.14028527378264619,0.6417301114421273,0.48313673367669047,0.9553219448094612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramp_step,STEP_MULTITASK,43,full_timeline,4,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,17401,3043,0.1748750071834952,0.9366545503217406,0.6954815348643832,0.14070157799866492,0.6395927852163329,0.48214881548214883,0.9497206703910615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramp_step,STEP_MULTITASK,43,full_timeline,5,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,17401,3042,0.1748175392218838,0.9350099832697185,0.6833084332754271,0.14005303534452848,0.6371954580531364,0.4793498092552662,0.9500328731097962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramp_step,STEP_MULTITASK,43,full_timeline,6,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,17401,3041,0.1747600712602724,0.9314758193271346,0.6769627385071045,0.14275581087594838,0.6344157278550917,0.4776317977714951,0.9444261756001315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramp_step,STEP_MULTITASK,43,full_timeline,7,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,17401,3040,0.174702603298661,0.9321980972773484,0.6684416923890165,0.13803953516968492,0.6498479558508841,0.49409145401609866,0.9490131578947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramp_step,STEP_MULTITASK,43,full_timeline,8,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,17401,3039,0.1746451353370496,0.9305359528194466,0.6570533921850554,0.14011604572341002,0.6459170013386881,0.48860759493670886,0.9526159921026653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramp_step,STEP_MULTITASK,43,full_timeline,9,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,17401,3038,0.17458766737543818,0.9286139634347762,0.6627464363549022,0.1372043688674038,0.6457551994544835,0.49314355146675926,0.935154707044108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramp_step,STEP_MULTITASK,43,full_timeline,10,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,17401,3037,0.1745301994138268,0.9283425494735998,0.6523211556117445,0.1406460043092192,0.6356946732564525,0.476928147659855,0.9529140599275601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramp_step,STEP_MULTITASK,43,full_timeline,11,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,17401,3036,0.1744727314522154,0.9265736902614732,0.6444341794389227,0.14659559657453777,0.6188759278897137,0.45636534250860183,0.961133069828722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramp_step,STEP_MULTITASK,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,17401,3035,0.174415263490604,0.9259136126140777,0.6411262342143942,0.1474544536921268,0.6223262743428754,0.45960389814523733,0.9634266886326195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
first_onset,STEP_MULTITASK,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,17401,5623,0.3231423481409114,0.9490937960183242,0.8604106784215879,0.18018926013404463,0.551093439363817,0.6247464503042597,0.49297528009959096,0.507024719900409,2.7496392496392494,13.748196248196248,2772,3125,2498,0.424,0.2618094475580464,0.713924963924964,,,,,,,,,,,,,,,,,,,,,,,,,
first_onset,STEP_MULTITASK,43,daylight,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,9655,5623,0.5823925427239772,0.8513182773628154,0.8604166666858093,0.32399769463512695,0.551093439363817,0.6247464503042597,0.49297528009959096,0.507024719900409,2.7496392496392494,13.748196248196248,2772,3125,2498,0.424,0.2618094475580464,0.713924963924964,,,,,,,,,,,,,,,,,,,,,,,,,
first_onset,STEP_MULTITASK,43,sunrise_sunset_transition,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,7134,2742,0.3843566021867115,0.9038013715009984,0.8165141193191613,0.2305018224505499,0.6070878274268104,0.643265306122449,0.574762946754194,0.42523705324580596,3.262690355329949,16.313451776649746,1576,1660,1082,0.5403614457831325,0.2800369685767098,0.7614213197969543,,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STEP_MULTITASK,43,full_timeline,1,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.9795698924731183,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STEP_MULTITASK,43,full_timeline,2,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.4827956989247312,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STEP_MULTITASK,43,full_timeline,3,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,771,771,0.044307798402390665,,,,,,,,,,,416,355,,,,0.39169909208819714,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STEP_MULTITASK,43,full_timeline,4,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,633,633,0.03637721970001724,,,,,,,,,,,348,285,,,,0.3696682464454976,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STEP_MULTITASK,43,full_timeline,5,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,511,511,0.02936612838342624,,,,,,,,,,,280,231,,,,0.3698630136986301,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STEP_MULTITASK,43,full_timeline,6,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,426,426,0.0244813516464571,,,,,,,,,,,238,188,,,,0.37089201877934275,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STEP_MULTITASK,43,full_timeline,7,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,345,345,0.019826446755933567,,,,,,,,,,,198,147,,,,0.3884057971014493,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STEP_MULTITASK,43,full_timeline,8,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,283,283,0.016263433136026666,,,,,,,,,,,167,116,,,,0.3710247349823322,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STEP_MULTITASK,43,full_timeline,9,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,242,242,0.013907246709959197,,,,,,,,,,,144,98,,,,0.35537190082644626,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STEP_MULTITASK,43,full_timeline,10,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,210,210,0.012068271938394345,,,,,,,,,,,125,85,,,,0.3523809523809524,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STEP_MULTITASK,43,full_timeline,11,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,182,182,0.010459169013275099,,,,,,,,,,,111,71,,,,0.3791208791208791,,,,,,,,,,,,,,,,,,,,,,,,
onset_lead,STEP_MULTITASK,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,160,160,0.009194873857824262,,,,,,,,,,,100,60,,,,0.38125,,,,,,,,,,,,,,,,,,,,,,,,
reliability,STEP_MULTITASK,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,7846,,,,,,,,,,,,,,,,,,,"[0.0,0.1)",0.003872038796544075,0.0,,,,,,,,,,,,,,,,,,,,,
reliability,STEP_MULTITASK,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,220,,,,,,,,,,,,,,,,,,,"[0.1,0.2)",0.14660301804542542,0.00909090909090909,,,,,,,,,,,,,,,,,,,,,
reliability,STEP_MULTITASK,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,156,,,,,,,,,,,,,,,,,,,"[0.2,0.3)",0.2479427605867386,0.03205128205128205,,,,,,,,,,,,,,,,,,,,,
reliability,STEP_MULTITASK,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,130,,,,,,,,,,,,,,,,,,,"[0.3,0.4)",0.35136693716049194,0.09230769230769231,,,,,,,,,,,,,,,,,,,,,
reliability,STEP_MULTITASK,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,125,,,,,,,,,,,,,,,,,,,"[0.4,0.5)",0.45208030939102173,0.128,,,,,,,,,,,,,,,,,,,,,
reliability,STEP_MULTITASK,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,120,,,,,,,,,,,,,,,,,,,"[0.5,0.6)",0.5488215088844299,0.23333333333333334,,,,,,,,,,,,,,,,,,,,,
reliability,STEP_MULTITASK,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,152,,,,,,,,,,,,,,,,,,,"[0.6,0.7)",0.649169921875,0.23684210526315788,,,,,,,,,,,,,,,,,,,,,
reliability,STEP_MULTITASK,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,174,,,,,,,,,,,,,,,,,,,"[0.7,0.8)",0.7509744763374329,0.27011494252873564,,,,,,,,,,,,,,,,,,,,,
reliability,STEP_MULTITASK,43,full_timeline,12,,,,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\STEP_MULTITASK\43\test_predictions.npz,222,,,,,,,,,,,,,,,,,,,"[0.8,0.9)",0.8550680875778198,0.3108108108108108,,,,,,,,,,,,,,,,,,,,,
