site,model,seed,neural_source,h,hours,support,analysis,scope,points,origins,SSE,SAE,signed_error,RMSE,MAE,bias,weighted_MSE_contribution
NIST_GROUND,TCN,43,TCN,48,4.0,horizon_specific,primary,power-active,413664,12577,761001596.7491646,13399614.890660306,-1427158.7835785814,42.89127144802005,32.392509115273036,-3.4500434738787553,654.0511523215455
NIST_GROUND,TCN,43,TCN,48,4.0,horizon_specific,primary,low-power,749856,19604,286536855.06694597,10160559.950834852,6808608.03953897,19.547954051785638,13.550014870634964,9.079887391097717,246.26723654681138
NIST_GROUND,TCN,43,TCN,48,4.0,horizon_specific,daily_matched,full,1154170,24240,1039109789.0734233,23395486.656312205,5405318.971373216,30.005151731567004,20.27039921009228,4.68329533030075,900.3091304343583
NIST_GROUND,TCN,43,TCN,48,4.0,horizon_specific,daily_matched,power-active,410266,12574,753660464.4684585,13285050.907935688,-1369495.8283317764,42.8602898049352,32.38155466925284,-3.3380680542179375,652.989130256772
NIST_GROUND,TCN,43,TCN,48,4.0,horizon_specific,daily_matched,low-power,743904,19599,285449324.6049646,10110435.748376515,6774814.799704993,19.588720199247298,13.591049044468795,9.107108981407539,247.32000017758617
NIST_GROUND,TCN,43,TCN,96,8.0,horizon_specific,primary,full,2211552,23037,4086390511.763277,65262970.83056992,29420375.79458184,42.98543795865367,29.51003224458205,13.30304500847452,1847.7478764972639
NIST_GROUND,TCN,43,TCN,96,8.0,horizon_specific,primary,power-active,775182,15700,2356195639.7010136,33692128.29618802,5751048.454641084,55.132011000800276,43.463507016659335,7.4189654231407385,1065.4036801761902
NIST_GROUND,TCN,43,TCN,96,8.0,horizon_specific,primary,low-power,1436370,22114,1730194872.0622635,31570842.534381893,23669327.339940757,34.706781952646395,21.979603120631797,16.478572610080104,782.3441963210738
NIST_GROUND,TCN,43,TCN,96,8.0,horizon_specific,daily_matched,full,2194678,23037,4056561568.1899385,64820082.47432634,29385812.41818113,42.99259215244066,29.535121997088567,13.389578069393838,1848.3629799861021
NIST_GROUND,TCN,43,TCN,96,8.0,horizon_specific,daily_matched,power-active,769372,15697,2333832070.431554,33409907.850759923,5829664.2245101705,55.07653542822064,43.42490739299055,7.5771723230247146,1063.4052332194308
NIST_GROUND,TCN,43,TCN,96,8.0,horizon_specific,daily_matched,low-power,1425306,22114,1722729497.7583847,31410174.623566415,23556148.19367096,34.76598098956345,22.037495543810532,16.527081338092284,784.9577467666713
NIST_GROUND,TCN,43,TCN,144,12.0,horizon_specific,primary,full,3151440,21885,7084654754.350292,103073492.02875221,58323930.167406246,47.4138066252884,32.70679182492835,18.50707301024492,2248.0690587002423
NIST_GROUND,TCN,43,TCN,144,12.0,horizon_specific,primary,power-active,1106213,18602,4174799648.003989,54752966.43749663,19496851.283963643,61.432535478108186,49.49586240398244,17.624861833990057,1324.7276318140246
NIST_GROUND,TCN,43,TCN,144,12.0,horizon_specific,primary,low-power,2045227,21885,2909855106.346304,48320525.59125556,38827078.883442596,37.71941281699786,23.62599632767197,18.984239345286657,923.3414268862183
NIST_GROUND,TCN,43,TCN,144,12.0,horizon_specific,daily_matched,full,3128676,21885,7034617441.580536,102367075.00382797,58157791.79138714,47.417641284086336,32.718976015358564,18.58862719929681,2248.432704946289
NIST_GROUND,TCN,43,TCN,144,12.0,horizon_specific,daily_matched,power-active,1098178,18599,4136606428.8848896,54291709.064275384,19526222.86527252,61.374184098469186,49.437986432322795,17.780562773314088,1322.158775432448
NIST_GROUND,TCN,43,TCN,144,12.0,horizon_specific,daily_matched,low-power,2030498,21885,2898011012.6956453,48075365.93955258,38631568.92611462,37.778849912399316,23.676637918162236,19.02566214106816,926.2739295138408
NIST_GROUND,TCN,43,TCN,12,1.0,common_H144,primary,full,262620,21885,81660487.44690639,2584257.646452181,56651.82384842909,17.633644681302442,9.840292614622577,0.21571785792563053,310.94542474642594
NIST_GROUND,TCN,43,TCN,12,1.0,common_H144,primary,power-active,93701,8716,74631341.81665044,1882852.13908028,-303434.3010583547,28.222047084701487,20.094258749429354,-3.238325109212865,284.1799627471268
NIST_GROUND,TCN,43,TCN,12,1.0,common_H144,primary,low-power,168919,15042,7029145.630255947,701405.5073719007,360086.12490678375,6.450776864619065,4.152318610528719,2.1317088362279186,26.765461999299166
NIST_GROUND,TCN,43,TCN,12,1.0,common_H144,daily_matched,full,260249,21885,80725348.73976299,2561713.8736764323,60845.669339131215,17.61207110769334,9.843318797291948,0.23379789870136375,310.18504870244647
NIST_GROUND,TCN,43,TCN,12,1.0,common_H144,daily_matched,power-active,92794,8713,73712465.0215608,1863591.1259376605,-297475.69722690457,28.18451198358331,20.083099402306836,-3.2057643514333316,283.23822578208103
NIST_GROUND,TCN,43,TCN,12,1.0,common_H144,daily_matched,low-power,167455,15038,7012883.718202177,698122.7477387721,358321.3665660358,6.471415117943608,4.169017035853048,2.139806912699148,26.94682292036541
NIST_GROUND,TCN,43,TCN,48,4.0,common_H144,primary,full,1050480,21885,930958497.0773418,21094523.15438728,4833095.1960382955,29.76948118479627,20.080842238202802,4.600844562522176,886.2220100119391
NIST_GROUND,TCN,43,TCN,48,4.0,common_H144,primary,power-active,369075,11242,671634399.4959056,11872513.437841509,-1292011.458977285,42.65885078881341,32.168294893562305,-3.50067454847195,639.3595304012505
NIST_GROUND,TCN,43,TCN,48,4.0,common_H144,primary,low-power,681405,17742,259324097.5814361,9222009.71654577,6125106.655015582,19.508270984482696,13.53381574327422,8.988937056545787,246.86247961068855
NIST_GROUND,TCN,43,TCN,48,4.0,common_H144,daily_matched,full,1041445,21885,922951372.7137673,20939655.16710276,4859645.346979007,29.769479434930947,20.106347591186054,4.6662525116343225,886.2219058267765
NIST_GROUND,TCN,43,TCN,48,4.0,common_H144,daily_matched,power-active,365900,11239,664640457.4750656,11765663.282874301,-1232732.614481762,42.61987603156935,32.15540662168434,-3.3690424008793713,638.1906461455627
NIST_GROUND,TCN,43,TCN,48,4.0,common_H144,daily_matched,low-power,675545,17738,258310915.23870176,9173991.884228464,6092377.961460769,19.554388400185825,13.580134386648504,9.018463553813246,248.03125968121384
NIST_GROUND,TCN,43,TCN,96,8.0,common_H144,primary,full,2100960,21885,3834987627.0841007,61537084.22141193,28120430.207755696,42.72411659178151,29.289983731918706,13.384562394217737,1825.3501385481402
NIST_GROUND,TCN,43,TCN,96,8.0,common_H144,primary,power-active,732543,14873,2199667510.6029296,31569141.691512365,5710347.1979463035,54.797653109147575,43.09527453202387,7.795238228945336,1046.9820989466384
NIST_GROUND,TCN,43,TCN,96,8.0,common_H144,primary,low-power,1368417,20988,1635320116.4811716,29967942.52989956,22410083.00980939,34.569425259246174,21.899715167159982,16.37664762262482,778.368039601502
NIST_GROUND,TCN,43,TCN,96,8.0,common_H144,daily_matched,full,2084401,21885,3805578051.2009406,61104067.05825132,28089216.100573517,42.72870005528456,29.31492887321169,13.47591759002875,1825.7418084144751
NIST_GROUND,TCN,43,TCN,96,8.0,common_H144,daily_matched,power-active,726956,14870,2177637141.816799,31294267.55028247,5791692.270943504,54.731669392381164,43.0483654447896,7.967046521307347,1044.7304246240524
NIST_GROUND,TCN,43,TCN,96,8.0,common_H144,daily_matched,low-power,1357445,20988,1627940909.3841414,29809799.507968843,22297523.829630014,34.630454976718234,21.96022638704982,16.426097432772607,781.011383790423
NIST_GROUND,TCN,43,TCN,144,12.0,common_H144,primary,full,3151440,21885,7084654754.350292,103073492.02875221,58323930.167406246,47.4138066252884,32.70679182492835,18.50707301024492,2248.0690587002423
NIST_GROUND,TCN,43,TCN,144,12.0,common_H144,primary,power-active,1106213,18602,4174799648.003989,54752966.43749663,19496851.283963643,61.432535478108186,49.49586240398244,17.624861833990057,1324.7276318140246
NIST_GROUND,TCN,43,TCN,144,12.0,common_H144,primary,low-power,2045227,21885,2909855106.346304,48320525.59125556,38827078.883442596,37.71941281699786,23.62599632767197,18.984239345286657,923.3414268862183
NIST_GROUND,TCN,43,TCN,144,12.0,common_H144,daily_matched,full,3128676,21885,7034617441.580536,102367075.00382797,58157791.79138714,47.417641284086336,32.718976015358564,18.58862719929681,2248.432704946289
NIST_GROUND,TCN,43,TCN,144,12.0,common_H144,daily_matched,power-active,1098178,18599,4136606428.8848896,54291709.064275384,19526222.86527252,61.374184098469186,49.437986432322795,17.780562773314088,1322.158775432448
NIST_GROUND,TCN,43,TCN,144,12.0,common_H144,daily_matched,low-power,2030498,21885,2898011012.6956453,48075365.93955258,38631568.92611462,37.778849912399316,23.676637918162236,19.02566214106816,926.2739295138408
NIST_GROUND,TCN,44,TCN,12,1.0,horizon_specific,primary,full,302628,25219,94234274.34466106,2922891.282765012,-593081.7872215839,17.646146946501183,9.65836367674178,-1.959771690727837,311.38650205751304
NIST_GROUND,TCN,44,TCN,12,1.0,horizon_specific,primary,power-active,109258,10161,89374922.92128345,2264398.725536054,-637844.9455322565,28.600999931905633,20.725244151788008,-5.837970176392178,295.3293248519088
NIST_GROUND,TCN,44,TCN,12,1.0,horizon_specific,primary,low-power,193370,17232,4859351.423377613,658492.557228958,44763.15831067261,5.0129642258153515,3.4053501433984485,0.23148967425491343,16.057177205604283
NIST_GROUND,TCN,44,TCN,12,1.0,horizon_specific,daily_matched,full,300173,25219,93228521.16043231,2896686.030306578,-590160.7959752547,17.623354804033518,9.650055235835929,-1.966068886859427,310.5826345488512
NIST_GROUND,TCN,44,TCN,12,1.0,horizon_specific,daily_matched,power-active,108291,10158,88404546.73243326,2243500.476513952,-631714.4901589481,28.57203140467053,20.717330863266124,-5.833490226878948,294.5119871954948
NIST_GROUND,TCN,44,TCN,12,1.0,horizon_specific,daily_matched,low-power,191882,17227,4823974.427999045,653185.5537926259,41553.69418369327,5.014012129293945,3.404100195915333,0.2165585838363852,16.07064735335638
NIST_GROUND,TCN,44,TCN,48,4.0,horizon_specific,primary,full,1163520,24240,949266509.2877914,21616338.77440487,2439008.1951586977,28.563219219275908,18.5783989741516,2.0962322909436,815.8574921684126
NIST_GROUND,TCN,44,TCN,48,4.0,horizon_specific,primary,power-active,413664,12577,751989651.9958234,13341848.470069356,-2679854.4178376375,42.63655125374766,32.252863362703444,-6.4783360839658215,646.3057377576865
NIST_GROUND,TCN,44,TCN,48,4.0,horizon_specific,primary,low-power,749856,19604,197276857.2919681,8274490.304335515,5118862.612996334,16.219935952293554,11.03477241541778,6.826460831141358,169.55175441072618
NIST_GROUND,TCN,44,TCN,48,4.0,horizon_specific,daily_matched,full,1154170,24240,940374587.0431478,21444235.788101543,2453651.430745244,28.544047226324853,18.57978962206741,2.125901237032018,814.7626320586636
NIST_GROUND,TCN,44,TCN,48,4.0,horizon_specific,daily_matched,power-active,410266,12574,744201054.6426291,13224192.277628895,-2619657.0310174907,42.59046453919739,32.23321522531454,-6.385264757541426,644.793275377656
NIST_GROUND,TCN,44,TCN,48,4.0,horizon_specific,daily_matched,low-power,743904,19599,196173532.4005186,8220043.510472647,5073308.461762735,16.239092633035078,11.04987136844626,6.81984296597778,169.96935668100764
NIST_GROUND,TCN,44,TCN,96,8.0,horizon_specific,primary,full,2211552,23037,3428718304.7191515,58442963.11242571,16911618.048157364,39.37470611475572,26.426221545966683,7.6469456961253295,1550.367481623381
NIST_GROUND,TCN,44,TCN,96,8.0,horizon_specific,primary,power-active,775182,15700,2269683833.4125423,32890278.38940677,-1968372.6788201074,54.11041219856748,42.42910489331121,-2.5392394029016505,1026.2855376733364
NIST_GROUND,TCN,44,TCN,96,8.0,horizon_specific,primary,low-power,1436370,22114,1159034471.3066092,25552684.723018937,18879990.72697747,28.406322504503283,17.78976497909239,13.144239107595864,524.0819439500447
NIST_GROUND,TCN,44,TCN,96,8.0,horizon_specific,daily_matched,full,2194678,23037,3399156085.928437,58008149.023128904,16905769.980852176,39.35502101277796,26.431280134547713,7.703075339914181,1548.817678916195
NIST_GROUND,TCN,44,TCN,96,8.0,horizon_specific,daily_matched,power-active,769372,15697,2246422862.6473656,32607032.10237418,-1866011.5412919768,54.03529997748324,42.381360515295825,-2.4253697058015846,1023.5774280543048
NIST_GROUND,TCN,44,TCN,96,8.0,horizon_specific,daily_matched,low-power,1425306,22114,1152733223.2810714,25401116.920754723,18771781.52214415,28.438739850832395,17.82151827099214,13.17035185577283,525.2402508618902
NIST_GROUND,TCN,44,TCN,144,12.0,horizon_specific,primary,full,3151440,21885,5703641745.13947,91407822.66633615,34665918.179202795,42.542361922236516,29.00509692912959,11.000024807453988,1809.8525579225593
NIST_GROUND,TCN,44,TCN,144,12.0,horizon_specific,primary,power-active,1106213,18602,3733647942.238082,51897545.1212627,6033171.372073045,58.09614336686977,46.91460425909178,5.453896647456724,1184.743464015841
NIST_GROUND,TCN,44,TCN,144,12.0,horizon_specific,primary,low-power,2045227,21885,1969993802.9013882,39510277.545073435,28632746.807129752,31.0357090101389,19.31828474055615,13.99978917114323,625.1090939067183
NIST_GROUND,TCN,44,TCN,144,12.0,horizon_specific,daily_matched,full,3128676,21885,5655767029.544247,90718205.94833481,34558793.80264461,42.517278763436714,28.99571766086831,11.045820597161422,1807.7189934477865
NIST_GROUND,TCN,44,TCN,144,12.0,horizon_specific,daily_matched,power-active,1098178,18599,3695568724.5361624,51441834.58952108,6109489.832237609,58.01018786660946,46.84289303694035,5.563296507704224,1181.1925314529733
NIST_GROUND,TCN,44,TCN,144,12.0,horizon_specific,daily_matched,low-power,2030498,21885,1960198305.0080848,39276371.35881373,28449303.97040701,31.070534302281448,19.34322090384415,14.010998272545459,626.5264619948134
NIST_GROUND,TCN,44,TCN,12,1.0,common_H144,primary,full,262620,21885,79939853.63096976,2517068.0991083733,-527118.4549943681,17.446880075414313,9.584449391167364,-2.0071527491979597,304.39362436588897
NIST_GROUND,TCN,44,TCN,12,1.0,common_H144,primary,power-active,93701,8716,75844004.72353223,1939768.8285330692,-558995.7919215412,28.45040908183482,20.701687586397895,-5.965739873870516,288.79752008046694
NIST_GROUND,TCN,44,TCN,12,1.0,common_H144,primary,low-power,168919,15042,4095848.907437538,577299.270575304,31877.336927173048,4.924166314542144,3.41761004135298,0.1887137440262673,15.596104285422046
NIST_GROUND,TCN,44,TCN,12,1.0,common_H144,daily_matched,full,260249,21885,79000674.79798874,2492808.2565671154,-523761.3940356799,17.42291692079446,9.578550759338615,-2.0125395065328973,303.5580340289059
NIST_GROUND,TCN,44,TCN,12,1.0,common_H144,daily_matched,power-active,92794,8713,74934049.60192253,1920513.0001669936,-552651.7439426831,28.41709333918417,20.69652132860954,-5.955684030677448,287.9321326956973
NIST_GROUND,TCN,44,TCN,12,1.0,common_H144,daily_matched,low-power,167455,15038,4066625.196066221,572295.2564001222,28890.34990700322,4.927969528782314,3.4176062607872097,0.1725260512197499,15.625901333208663
NIST_GROUND,TCN,44,TCN,48,4.0,common_H144,primary,full,1050480,21885,839701396.4982347,19351397.804828335,2330985.79282682,28.272781937386604,18.421481422614743,2.218972082121335,799.3501984790141
NIST_GROUND,TCN,44,TCN,48,4.0,common_H144,primary,power-active,369075,11242,661359203.7670984,11828058.074792225,-2263169.587862703,42.33127862886415,32.04784413680749,-6.132004573224149,629.5781012176324
NIST_GROUND,TCN,44,TCN,48,4.0,common_H144,primary,low-power,681405,17742,178342192.7311363,7523339.730036112,4594155.380689523,16.177983681396555,11.0409224030292,6.742180319618322,169.77209726138173
NIST_GROUND,TCN,44,TCN,48,4.0,common_H144,daily_matched,full,1041445,21885,831167087.87589,19188104.96681038,2345448.1127703004,28.250490933141197,18.424501502057602,2.2521094371477135,798.090237963493
NIST_GROUND,TCN,44,TCN,48,4.0,common_H144,daily_matched,power-active,365900,11239,653890981.0489749,11717840.745093446,-2204023.7996940645,42.273817570114055,32.02470824021166,-6.02356873379083,627.8689523200696
NIST_GROUND,TCN,44,TCN,48,4.0,common_H144,daily_matched,low-power,675545,17738,177276106.8269152,7470264.221716933,4549471.912464365,16.199363876827483,11.058129690423188,6.734520886786766,170.22128564342353
NIST_GROUND,TCN,44,TCN,96,8.0,common_H144,primary,full,2100960,21885,3195346803.273237,55061920.314238966,16539432.04454071,38.99869802932483,26.20798126296501,7.872321245783218,1520.898447982464
NIST_GROUND,TCN,44,TCN,96,8.0,common_H144,primary,power-active,732543,14873,2095572847.2020662,30731749.864173178,-1357037.9258851316,53.485347269183784,41.952144603351854,-1.852502755312837,997.4358613215227
NIST_GROUND,TCN,44,TCN,96,8.0,common_H144,primary,low-power,1368417,20988,1099773956.0711703,24330170.45006579,17896469.970425844,28.349309480784697,17.77979259981847,13.078228325448928,523.4625866609408
NIST_GROUND,TCN,44,TCN,96,8.0,common_H144,daily_matched,full,2084401,21885,3166104486.250914,54635297.075336866,16534027.849268237,38.97373116629262,26.21150972165954,7.932268238821722,1518.9517210224492
NIST_GROUND,TCN,44,TCN,96,8.0,common_H144,daily_matched,power-active,726956,14870,2072592212.8552809,30455256.552693363,-1255042.4998195989,53.3952800117431,41.894222693936584,-1.7264352998250223,994.3346855308939
NIST_GROUND,TCN,44,TCN,96,8.0,common_H144,daily_matched,low-power,1357445,20988,1093512273.3956332,24180040.522643503,17789070.349087834,28.382504137389745,17.812906248609337,13.104818500261768,524.6170354915553
NIST_GROUND,TCN,44,TCN,144,12.0,common_H144,primary,full,3151440,21885,5703641745.13947,91407822.66633615,34665918.179202795,42.542361922236516,29.00509692912959,11.000024807453988,1809.8525579225593
NIST_GROUND,TCN,44,TCN,144,12.0,common_H144,primary,power-active,1106213,18602,3733647942.238082,51897545.1212627,6033171.372073045,58.09614336686977,46.91460425909178,5.453896647456724,1184.743464015841
NIST_GROUND,TCN,44,TCN,144,12.0,common_H144,primary,low-power,2045227,21885,1969993802.9013882,39510277.545073435,28632746.807129752,31.0357090101389,19.31828474055615,13.99978917114323,625.1090939067183
NIST_GROUND,TCN,44,TCN,144,12.0,common_H144,daily_matched,full,3128676,21885,5655767029.544247,90718205.94833481,34558793.80264461,42.517278763436714,28.99571766086831,11.045820597161422,1807.7189934477865
NIST_GROUND,TCN,44,TCN,144,12.0,common_H144,daily_matched,power-active,1098178,18599,3695568724.5361624,51441834.58952108,6109489.832237609,58.01018786660946,46.84289303694035,5.563296507704224,1181.1925314529733
NIST_GROUND,TCN,44,TCN,144,12.0,common_H144,daily_matched,low-power,2030498,21885,1960198305.0080848,39276371.35881373,28449303.97040701,31.070534302281448,19.34322090384415,14.010998272545459,626.5264619948134
NIST_GROUND,Recurrent,42,Recurrent,12,1.0,horizon_specific,primary,full,302628,25219,96187766.33924922,2701890.90354265,-426909.49265720544,17.828112503055507,8.928092917848481,-1.410674136752731,317.84159542160415
NIST_GROUND,Recurrent,42,Recurrent,12,1.0,horizon_specific,primary,power-active,109258,10161,94148412.71981445,2369861.6671881387,-404177.7137173858,29.354850847841504,21.69050931911749,-3.6992962869298887,311.10278202880914
NIST_GROUND,Recurrent,42,Recurrent,12,1.0,horizon_specific,primary,low-power,193370,17232,2039353.61943479,332029.236354511,-22731.778939819727,3.24751914767968,1.7170669512050007,-0.1175558718509579,6.738813392795081
NIST_GROUND,Recurrent,42,Recurrent,12,1.0,horizon_specific,daily_matched,full,300173,25219,95193086.99111189,2678627.136307581,-417655.5733562537,17.80807157336572,8.92361117191613,-1.3913828803931523,317.12741316211617
NIST_GROUND,Recurrent,42,Recurrent,12,1.0,horizon_specific,daily_matched,power-active,108291,10158,93170251.74637347,2349603.7212222796,-394100.0069947473,29.33205241527693,21.697128304496953,-3.6392683324999062,310.3885151108643
NIST_GROUND,Recurrent,42,Recurrent,12,1.0,horizon_specific,daily_matched,low-power,191882,17227,2022835.2447384244,329023.4150853015,-23555.56636150641,3.246856821481266,1.7147174570063972,-0.12276068813909805,6.7388980512518595
NIST_GROUND,Recurrent,42,Recurrent,48,4.0,horizon_specific,primary,full,1163520,24240,897110897.1996479,18103806.523414455,1423698.3495690243,27.767459020569262,15.559514682527551,1.2236131304739277,771.0317804589934
NIST_GROUND,Recurrent,42,Recurrent,48,4.0,horizon_specific,primary,power-active,413664,12577,775508012.2717186,13460052.984902207,-2492871.157270994,43.29814405404562,32.538613427569736,-6.0263188415501325,666.5188499310013
NIST_GROUND,Recurrent,42,Recurrent,48,4.0,horizon_specific,primary,low-power,749856,19604,121602884.92792934,4643753.538512246,3916569.5068400186,12.734532430388645,6.1928604138824594,5.223095510124636,104.51293052799208
NIST_GROUND,Recurrent,42,Recurrent,48,4.0,horizon_specific,daily_matched,full,1154170,24240,889713719.8276473,17965003.348672338,1474067.9912223993,27.764525327391905,15.565300907727924,1.2771671341504278,770.8688666553865
NIST_GROUND,Recurrent,42,Recurrent,48,4.0,horizon_specific,daily_matched,power-active,410266,12574,768722027.0116992,13352607.24899124,-2416839.8829872175,43.28644294379224,32.546219401537634,-5.890909514771435,666.0388218474741
NIST_GROUND,Recurrent,42,Recurrent,48,4.0,horizon_specific,daily_matched,low-power,743904,19599,120991692.81594822,4612396.099681098,3890907.8742096173,12.753204671154897,6.200257156408754,5.230389773693403,104.83004480791237
NIST_GROUND,Recurrent,42,Recurrent,96,8.0,horizon_specific,primary,full,2211552,23037,3538630305.4602294,50213880.05159494,16809288.95988287,40.000831451913385,22.70526763630018,7.600675435116547,1600.0665168443832
NIST_GROUND,Recurrent,42,Recurrent,96,8.0,horizon_specific,primary,power-active,775182,15700,2346589281.0304646,32731124.60970129,476095.90246363124,55.01950786489424,42.2237933926501,0.6141730618920863,1061.0599619771385
NIST_GROUND,Recurrent,42,Recurrent,96,8.0,horizon_specific,primary,low-power,1436370,22114,1192041024.4297645,17482755.44189365,16333193.057419242,28.80795553781542,12.171484674487527,11.371159977874255,539.0065548672446
NIST_GROUND,Recurrent,42,Recurrent,96,8.0,horizon_specific,daily_matched,full,2194678,23037,3511606267.613401,49831415.020151116,16807634.629201133,40.00069182451242,22.705570029020713,7.6583601918828785,1600.0553464396148
NIST_GROUND,Recurrent,42,Recurrent,96,8.0,horizon_specific,daily_matched,power-active,769372,15697,2326228350.3978806,32466705.90494089,579903.3391237885,54.98674143150346,42.19896994554115,0.7537359549395982,1059.9406156155394
NIST_GROUND,Recurrent,42,Recurrent,96,8.0,horizon_specific,daily_matched,low-power,1425306,22114,1185377917.21552,17364709.11521022,16227731.290077344,28.838612365979323,12.183144612602641,11.385436734341498,540.1147308240753
NIST_GROUND,Recurrent,42,Recurrent,144,12.0,horizon_specific,primary,full,3151440,21885,6152590539.188916,79981204.44103703,37440492.732043415,44.184961930608445,25.379256606832758,11.880439650459287,1952.3108608093178
NIST_GROUND,Recurrent,42,Recurrent,144,12.0,horizon_specific,primary,power-active,1106213,18602,4141091704.3259625,52875529.68035998,11887604.777429588,61.18402519079606,47.79868766716716,10.74621684741509,1314.0315869335805
NIST_GROUND,Recurrent,42,Recurrent,144,12.0,horizon_specific,primary,low-power,2045227,21885,2011498834.862954,27105674.760677036,25552887.954613827,31.36094450541926,13.253137554255364,12.493912878430525,638.2792738757374
NIST_GROUND,Recurrent,42,Recurrent,144,12.0,horizon_specific,daily_matched,full,3128676,21885,6107257321.444772,79368780.88233703,37341613.84120365,44.18173984214113,25.368168798027355,11.935276724468642,1952.0261354786408
NIST_GROUND,Recurrent,42,Recurrent,144,12.0,horizon_specific,daily_matched,power-active,1098178,18599,4105960083.832178,52437781.64651427,11946578.732878804,61.14641393160605,47.749801622791814,10.87854494706578,1312.363467432287
NIST_GROUND,Recurrent,42,Recurrent,144,12.0,horizon_specific,daily_matched,low-power,2030498,21885,2001297237.6125937,26930999.23582276,25395035.108324848,31.394568255621394,13.26324834391502,12.506801340520822,639.6626680463537
NIST_GROUND,Recurrent,42,Recurrent,12,1.0,common_H144,primary,full,262620,21885,81723036.7984705,2318653.437866226,-372827.0409210498,17.640396795729124,8.828929395576216,-1.419644508876132,311.18359911077033
NIST_GROUND,Recurrent,42,Recurrent,12,1.0,common_H144,primary,power-active,93701,8716,79962951.25084075,2030650.8019945456,-350391.65248710546,29.212740065620356,21.671602245382072,-3.7394654538063143,304.4815750926843
NIST_GROUND,Recurrent,42,Recurrent,12,1.0,common_H144,primary,low-power,168919,15042,1760085.5476297406,288002.63587168,-22435.388433944347,3.227956232744083,1.7049747859724482,-0.13281743577658137,6.702024018085982
NIST_GROUND,Recurrent,42,Recurrent,12,1.0,common_H144,daily_matched,full,260249,21885,80762379.32173191,2296457.856850206,-363828.57261111424,17.616110176443225,8.82407946562794,-1.3980018083109416,310.32733774858656
NIST_GROUND,Recurrent,42,Recurrent,12,1.0,common_H144,daily_matched,power-active,92794,8713,79017861.04885614,2011358.4738571271,-340479.18469553825,29.181169067624538,21.67552292020095,-3.6691939640013174,303.6240717499631
NIST_GROUND,Recurrent,42,Recurrent,12,1.0,common_H144,daily_matched,low-power,167455,15038,1744518.2728757751,285099.3829930783,-23349.387915576,3.2276668486404785,1.7025432682994137,-0.13943679146980384,6.703265998623531
NIST_GROUND,Recurrent,42,Recurrent,48,4.0,common_H144,primary,full,1050480,21885,779821646.163443,16013555.770608217,1388760.9589142697,27.246062523049144,15.244036793283277,1.3220251303349608,742.3479230099031
NIST_GROUND,Recurrent,42,Recurrent,48,4.0,common_H144,primary,power-active,369075,11242,676877686.9145166,11909754.149652023,-2043475.8717205469,42.8250407367966,32.269197723096994,-5.536749635495623,644.3508557178781
NIST_GROUND,Recurrent,42,Recurrent,48,4.0,common_H144,primary,low-power,681405,17742,102943959.24892649,4103801.620956192,3432236.8306348165,12.291298777453422,6.02255871465016,5.036999773460448,97.99706729202506
NIST_GROUND,Recurrent,42,Recurrent,48,4.0,common_H144,daily_matched,full,1041445,21885,772627777.915534,15880575.856388763,1438472.7573770168,27.237484079437422,15.248597723728821,1.3812277723518926,741.8805389776071
NIST_GROUND,Recurrent,42,Recurrent,48,4.0,common_H144,daily_matched,power-active,365900,11239,670283536.3406368,11807477.882171638,-1968546.6426806697,42.80042400491348,32.26968538445378,-5.380012688386635,643.6091549151773
NIST_GROUND,Recurrent,42,Recurrent,48,4.0,common_H144,daily_matched,low-power,675545,17738,102344241.57489727,4073097.974217126,3407019.4000576865,12.308483960033259,6.029351078339897,5.043364098702065,98.27138406242987
NIST_GROUND,Recurrent,42,Recurrent,96,8.0,common_H144,primary,full,2100960,21885,3278932348.9684105,47074911.30827922,16056434.44019689,39.5054793871798,22.406381515249798,7.64242748086441,1560.6829016108877
NIST_GROUND,Recurrent,42,Recurrent,96,8.0,common_H144,primary,power-active,732543,14873,2192825139.9443297,30701171.940523975,776357.5562920833,54.712358880217394,41.91040244808015,1.0598115827904755,1043.7253160195005
NIST_GROUND,Recurrent,42,Recurrent,96,8.0,common_H144,primary,low-power,1368417,20988,1086107209.0240805,16373739.367755238,15280076.883904807,28.17261223658381,11.965460358761428,11.166243099804232,516.957585591387
NIST_GROUND,Recurrent,42,Recurrent,96,8.0,common_H144,daily_matched,full,2084401,21885,3252246504.5152893,46699467.678528436,16054228.331624951,39.50036342280618,22.40426274911998,7.702082435973189,1560.2787105337645
NIST_GROUND,Recurrent,42,Recurrent,96,8.0,common_H144,daily_matched,power-active,726956,14870,2172790977.228178,30443139.016819887,879151.0174791538,54.67073490414483,41.877553822817184,1.2093593250198826,1042.40545712086
NIST_GROUND,Recurrent,42,Recurrent,96,8.0,common_H144,daily_matched,low-power,1357445,20988,1079455527.2871115,16256328.661708549,15175077.314145798,28.199490139527526,11.975681270113006,11.179147084519666,517.8732534129044
NIST_GROUND,Recurrent,42,Recurrent,144,12.0,common_H144,primary,full,3151440,21885,6152590539.188916,79981204.44103703,37440492.732043415,44.184961930608445,25.379256606832758,11.880439650459287,1952.3108608093178
NIST_GROUND,Recurrent,42,Recurrent,144,12.0,common_H144,primary,power-active,1106213,18602,4141091704.3259625,52875529.68035998,11887604.777429588,61.18402519079606,47.79868766716716,10.74621684741509,1314.0315869335805
