site,model,seed,neural_source,lead,lead_hours,scope,points,origins,SSE,SAE,signed_error,RMSE,MAE,bias
NIST_GROUND,Inverted,44,Inverted,44,3.6666666666666665,full,21708,21708,29826166.80603327,513844.7503070648,114958.96082429218,37.06711750103715,23.67075503533558,5.295695634065422
NIST_GROUND,Inverted,44,Inverted,44,3.6666666666666665,power-active,7512,7512,24718247.03552662,327961.55822553183,-38638.20490544215,57.36289278839644,43.65835439637005,-5.14353100445183
NIST_GROUND,Inverted,44,Inverted,45,3.75,full,21708,21708,30594750.145801824,522104.55902369577,90756.63887379576,37.54166664108354,24.051251106674762,4.180792282743494
NIST_GROUND,Inverted,44,Inverted,45,3.75,power-active,7506,7506,25470418.51236002,331377.54522357084,-42557.65226346036,58.252391613950124,44.1483540132655,-5.669817780903325
NIST_GROUND,Inverted,44,Inverted,46,3.8333333333333335,full,21707,21707,31602692.924814075,529929.5599887682,116852.78361114275,38.1559387090018,24.412841939870464,5.383184392644895
NIST_GROUND,Inverted,44,Inverted,46,3.8333333333333335,power-active,7501,7501,26006701.913321428,334357.818651272,-33917.57117380922,58.882068368727275,44.57509914028422,-4.52173992451796
NIST_GROUND,Inverted,44,Inverted,47,3.9166666666666665,full,21709,21709,31766213.96856861,537502.9866301189,110994.86914398258,38.25276382479209,24.759453988213135,5.112850391265493
NIST_GROUND,Inverted,44,Inverted,47,3.9166666666666665,power-active,7500,7500,25693490.13965614,332398.57338040153,-43450.87972050772,58.530322784753935,44.31980978405354,-5.793450629401029
NIST_GROUND,Inverted,44,Inverted,48,4.0,full,21709,21709,32448892.948825758,549858.8651588866,116714.68539828998,38.661618675599044,25.328613255280604,5.37632711770648
NIST_GROUND,Inverted,44,Inverted,48,4.0,power-active,7498,7498,25788237.364722595,332925.5951601447,-43878.46979737155,58.64596156865276,44.401919866650395,-5.852023179163984
NIST_GROUND,Inverted,44,Inverted,49,4.083333333333333,full,21710,21710,33234556.87662028,560567.4235781718,102853.61186037736,39.1259625209196,25.820701224236377,4.7376145490731165
NIST_GROUND,Inverted,44,Inverted,49,4.083333333333333,power-active,7497,7497,26415647.206161905,336905.9177890671,-49427.183741181165,59.35904052822867,44.93876454436002,-6.592928336825552
NIST_GROUND,Inverted,44,Inverted,50,4.166666666666667,full,21711,21711,34122724.46182308,559161.5305602768,135711.94465829898,39.644407902890364,25.7547570614102,6.250838038703836
NIST_GROUND,Inverted,44,Inverted,50,4.166666666666667,power-active,7495,7495,26782703.487836353,339666.2102475338,-46410.40262717553,59.778001009133334,45.31904072682239,-6.192181804826622
NIST_GROUND,Inverted,44,Inverted,51,4.25,full,21711,21711,34491346.41729643,569540.3118561085,110510.57681027282,39.85796856596374,26.232799588047925,5.090073087848225
NIST_GROUND,Inverted,44,Inverted,51,4.25,power-active,7492,7492,26990717.35111309,340644.83937070635,-55157.418114844,60.02170517610116,45.467810914402875,-7.362175402408435
NIST_GROUND,Inverted,44,Inverted,52,4.333333333333333,full,21712,21712,35231984.35655856,576345.5725451084,127739.69356862591,40.28270603516821,26.545024527685538,5.883368347854915
NIST_GROUND,Inverted,44,Inverted,52,4.333333333333333,power-active,7491,7491,26958787.964421757,341509.37056496495,-51300.4559889838,59.990196284920295,45.58928988986316,-6.848278733010786
NIST_GROUND,Inverted,44,Inverted,53,4.416666666666667,full,21713,21713,36659489.86618461,598218.7437322586,139166.47110272187,41.08973046536142,27.55117872851557,6.409361723516874
NIST_GROUND,Inverted,44,Inverted,53,4.416666666666667,power-active,7489,7489,27624481.638515122,346499.473113487,-38287.779909544086,60.734457057511044,46.26778917258473,-5.11253570697611
NIST_GROUND,Inverted,44,Inverted,54,4.5,full,21714,21714,38047043.74102807,605512.4926082806,182557.53924275347,41.85916319277333,27.885810657100517,8.407365719938909
NIST_GROUND,Inverted,44,Inverted,54,4.5,power-active,7487,7487,27882339.265028104,350110.3219816545,-23656.080424754535,61.025407352983585,46.76243114487171,-3.159620732570393
NIST_GROUND,Inverted,44,Inverted,55,4.583333333333333,full,21715,21715,38014894.03308214,602885.8345701264,159920.43795012624,41.84051054851344,27.763565948428568,7.364514757086173
NIST_GROUND,Inverted,44,Inverted,55,4.583333333333333,power-active,7486,7486,28030702.18220699,350340.3309274574,-39801.4377814476,61.1916377878538,46.79940300927831,-5.3167830325203855
NIST_GROUND,Inverted,44,Inverted,56,4.666666666666667,full,21715,21715,38371626.329994455,607762.8016211205,143853.40126701377,42.03636810679715,27.988155727428992,6.624609775133031
NIST_GROUND,Inverted,44,Inverted,56,4.666666666666667,power-active,7485,7485,28302665.405974638,351787.08270437625,-46859.86972567448,61.49187932762427,46.99894224507365,-6.26050363736466
NIST_GROUND,Inverted,44,Inverted,57,4.75,full,21716,21716,39750459.29389459,615867.0594648521,190198.10575299544,42.78397768166463,28.360059839051946,8.758431836111413
NIST_GROUND,Inverted,44,Inverted,57,4.75,power-active,7483,7483,28434986.290876225,355450.11385334306,-31526.598781361274,61.643691595063935,47.50101748674904,-4.213096188876289
NIST_GROUND,Inverted,44,Inverted,58,4.833333333333333,full,21717,21717,41299602.89873229,632162.9163618957,224316.03870296088,43.60868814745408,29.10912724418178,10.32905275604185
NIST_GROUND,Inverted,44,Inverted,58,4.833333333333333,power-active,7483,7483,28661062.097628266,360626.88051719405,-15208.105794883371,61.88825926395469,48.19282113018763,-2.032354108630679
NIST_GROUND,Inverted,44,Inverted,59,4.916666666666667,full,21717,21717,42695338.458071396,645093.0985468051,241892.92353427378,44.339451324752005,29.70452173628057,11.138413387404972
NIST_GROUND,Inverted,44,Inverted,59,4.916666666666667,power-active,7483,7483,29242262.16999243,366600.72219574027,-3335.097663358065,62.51260695515642,48.99114288330085,-0.44568991893065146
NIST_GROUND,Inverted,44,Inverted,60,5.0,full,21718,21718,44191907.07563427,660216.4978471982,270446.10105399246,45.108819054372006,30.39950722199089,12.45262459959446
NIST_GROUND,Inverted,44,Inverted,60,5.0,power-active,7483,7483,29592637.635779962,372021.3274875808,10008.444874067714,62.88599914860921,49.71553220467471,1.3374909627245375
NIST_GROUND,Inverted,44,Inverted,61,5.083333333333333,full,21719,21719,46659851.33759775,688046.5629588531,327185.6960345462,46.35021603735229,31.679477091894338,15.064491736937528
NIST_GROUND,Inverted,44,Inverted,61,5.083333333333333,power-active,7483,7483,29755663.21138764,378225.5581825633,33971.0087499105,63.058980440673515,50.54464228017684,4.5397579513444475
NIST_GROUND,Inverted,44,Inverted,62,5.166666666666667,full,21720,21720,46902809.625869095,685948.526904111,311587.0380447205,46.46966258523801,31.581423890612847,14.34562790261144
NIST_GROUND,Inverted,44,Inverted,62,5.166666666666667,power-active,7483,7483,29706631.13236869,379049.0155902243,31564.000573818405,63.00700398711564,50.654686033706305,4.218094423869893
NIST_GROUND,Inverted,44,Inverted,63,5.25,full,21721,21721,47361062.81461145,692066.0589458446,293092.9521873142,46.695046481348356,31.86161129532916,13.493529404139506
NIST_GROUND,Inverted,44,Inverted,63,5.25,power-active,7484,7484,29771576.04847451,380062.11848951865,29899.594689241123,63.071625450716944,50.78328681046481,3.995135581138579
NIST_GROUND,Inverted,44,Inverted,64,5.333333333333333,full,21720,21720,48043152.589123204,692757.164091571,310724.4965213291,47.031176030759035,31.894897057622973,14.305916046101709
NIST_GROUND,Inverted,44,Inverted,64,5.333333333333333,power-active,7484,7484,30246003.68825255,384552.41358850955,31310.276514703946,63.57218096340742,51.3832727937613,4.183628609661136
NIST_GROUND,Inverted,44,Inverted,65,5.416666666666667,full,21721,21721,48227559.203142665,692944.5201352197,313646.87561168184,47.120266019859876,31.90205423945581,14.439799070562213
NIST_GROUND,Inverted,44,Inverted,65,5.416666666666667,power-active,7485,7485,29801931.68836686,382818.393240983,29464.94557370205,63.09955625661572,51.144741915962996,3.936532474776493
NIST_GROUND,Inverted,44,Inverted,66,5.5,full,21722,21722,48830349.372048974,695609.4841304293,307536.49987792125,47.41273530898849,32.02327060723825,14.157835368654878
NIST_GROUND,Inverted,44,Inverted,66,5.5,power-active,7486,7486,29648653.343952827,383267.41284894047,32260.389934937073,62.932875350541806,51.1978911099306,4.30942959323231
NIST_GROUND,Inverted,44,Inverted,67,5.583333333333333,full,21722,21722,51146181.33398613,716441.6253274125,355272.8225535817,48.52401209923315,32.98230482126013,16.355437922547726
NIST_GROUND,Inverted,44,Inverted,67,5.583333333333333,power-active,7488,7488,30105055.26601243,390335.4059061142,55237.04484331208,63.40694025828976,52.12812578874389,7.376742099801293
NIST_GROUND,Inverted,44,Inverted,68,5.666666666666667,full,21723,21723,48929274.89766334,700595.0044806805,269448.0514664529,47.45964537797929,32.251300671209336,12.403813997442935
NIST_GROUND,Inverted,44,Inverted,68,5.666666666666667,power-active,7490,7490,29757965.04996697,385336.0640935329,25579.731620853046,63.031944610523546,51.44673752917662,3.415184462063157
NIST_GROUND,Inverted,44,Inverted,69,5.75,full,21724,21724,51328419.844161525,721816.1834365837,305128.4044676544,48.608145285290725,33.22667020054243,14.045682400462825
NIST_GROUND,Inverted,44,Inverted,69,5.75,power-active,7493,7493,30623798.912926324,394851.128042205,50303.911321395106,63.929552714320465,52.69600000563259,6.713454066648219
NIST_GROUND,Inverted,44,Inverted,70,5.833333333333333,full,21724,21724,53354987.40249321,729965.1333697995,347187.6549034178,49.55843846950657,33.601782975962045,15.981755427334644
NIST_GROUND,Inverted,44,Inverted,70,5.833333333333333,power-active,7496,7496,31290699.16194567,402564.0441327469,69792.7620799057,64.60897403100907,53.703847936599104,9.310667299880697
NIST_GROUND,Inverted,44,Inverted,71,5.916666666666667,full,21726,21726,53003279.726464964,726858.534857064,329468.60610590864,49.39255410034314,33.455699846132006,15.164715368954646
NIST_GROUND,Inverted,44,Inverted,71,5.916666666666667,power-active,7500,7500,31151058.971149407,401458.7777298157,64065.24173886413,64.44745557030618,53.52783703064209,8.542032231848552
NIST_GROUND,Inverted,44,Inverted,72,6.0,full,21727,21727,54740844.00153951,738056.6690264279,366561.5615074997,50.19446878423441,33.96956179069489,16.871245984604396
NIST_GROUND,Inverted,44,Inverted,72,6.0,power-active,7502,7502,31739487.236769177,408281.5279768021,80072.82006618805,65.0446263524098,54.42302425710505,10.67352973422928
NIST_GROUND,Inverted,44,Inverted,73,6.083333333333333,full,21728,21728,55198387.61872041,739085.8854586467,379626.4925887981,50.402644066000214,34.015366598796334,17.47176420235632
NIST_GROUND,Inverted,44,Inverted,73,6.083333333333333,power-active,7505,7505,31622754.97334741,409763.6294669021,83443.44914662017,64.91192718537204,54.5987514279683,11.118380965572308
NIST_GROUND,Inverted,44,Inverted,74,6.166666666666667,full,21730,21730,55684289.77432048,742804.3073375266,385077.4029574635,50.621671269641396,34.18335514668783,17.72100335745345
NIST_GROUND,Inverted,44,Inverted,74,6.166666666666667,power-active,7509,7509,31934968.501404867,413087.6519969055,87713.63597020264,65.21420343293357,55.01233879303576,11.681134101771558
NIST_GROUND,Inverted,44,Inverted,75,6.25,full,21731,21731,56239633.05595252,751106.6201582879,375267.68840980646,50.87230119838048,34.56383140022493,17.26877218764928
NIST_GROUND,Inverted,44,Inverted,75,6.25,power-active,7513,7513,31786355.811455727,413729.64078046876,94864.40364301758,65.04496372661522,55.06850003733113,12.626700870892796
NIST_GROUND,Inverted,44,Inverted,76,6.333333333333333,full,21732,21732,57883903.81432657,757053.1004580741,404975.3669056343,51.609429510054945,34.83586878603323,18.634979150820648
NIST_GROUND,Inverted,44,Inverted,76,6.333333333333333,power-active,7517,7517,32536509.661325984,420338.58505933837,110658.47086610107,65.79050288781004,55.91839630961,14.721094966888527
NIST_GROUND,Inverted,44,Inverted,77,6.416666666666667,full,21732,21732,58591192.91187665,763660.9530982532,402390.4738074369,51.92378248856649,35.1399297394742,18.516035054640017
NIST_GROUND,Inverted,44,Inverted,77,6.416666666666667,power-active,7521,7521,32903666.831983056,423506.8225397583,119150.89761281738,66.14307099948007,56.30990859456964,15.8424275512322
NIST_GROUND,Inverted,44,Inverted,78,6.5,full,21734,21734,60023360.63179587,776038.7672231082,407517.83583033073,52.55212989482672,35.70620995781302,18.75024550613466
NIST_GROUND,Inverted,44,Inverted,78,6.5,power-active,7525,7525,33703366.303595155,429382.81867947616,133598.28724888075,66.92423077577799,57.060839691624736,17.753925215798105
NIST_GROUND,Inverted,44,Inverted,79,6.583333333333333,full,21735,21735,61886419.54101491,781350.8170864747,452574.16464105796,53.36025008357431,35.94896788987691,20.822367823375107
NIST_GROUND,Inverted,44,Inverted,79,6.583333333333333,power-active,7530,7530,34552302.013452485,436449.16578522336,152093.27555106202,67.73934695059064,57.96137659830323,20.198310166143695
NIST_GROUND,Inverted,44,Inverted,80,6.666666666666667,full,21736,21736,61157533.17271769,778589.2951167738,425922.48432106373,53.04386573194521,35.82026569363148,19.595255995632304
NIST_GROUND,Inverted,44,Inverted,80,6.666666666666667,power-active,7535,7535,34161309.12737653,433874.8946421112,148448.6504484772,67.33263714475684,57.58127334334588,19.701214392631346
NIST_GROUND,Inverted,44,Inverted,81,6.75,full,21737,21737,61231230.89577243,782577.7869785053,423529.68581427366,53.07459541671551,36.00210640743917,19.484275006407216
NIST_GROUND,Inverted,44,Inverted,81,6.75,power-active,7540,7540,34318003.174807735,435366.3952911819,151836.45090782014,67.46450405215826,57.74090123225224,20.13746033260214
NIST_GROUND,Inverted,44,Inverted,82,6.833333333333333,full,21737,21737,60880610.35282624,776537.1687487843,418873.1981681051,52.922420134761346,35.72421073509612,19.27005558117979
NIST_GROUND,Inverted,44,Inverted,82,6.833333333333333,power-active,7545,7545,34129113.77252324,434255.43301901856,154426.7314153351,67.25628635804276,57.5553920502344,20.467426297592457
NIST_GROUND,Inverted,44,Inverted,83,6.916666666666667,full,21738,21738,61623410.471221514,773341.2577031543,450568.88691610715,53.24306802335306,35.57554778282981,20.72724661496491
NIST_GROUND,Inverted,44,Inverted,83,6.916666666666667,power-active,7550,7550,34420732.55207051,436458.25925771944,165109.38823745574,67.52064442905814,57.809040961287344,21.868793144033873
NIST_GROUND,Inverted,44,Inverted,84,7.0,full,21739,21739,65011906.13391703,795202.1674108489,515206.35698025936,54.686064271932544,36.57951917801412,23.699634618899644
NIST_GROUND,Inverted,44,Inverted,84,7.0,power-active,7555,7555,35785471.933304235,445434.4485270912,195879.41485689773,68.823402601435,58.95889457671624,25.927123078345165
NIST_GROUND,Inverted,44,Inverted,85,7.083333333333333,full,21740,21740,63970947.26049401,784381.1655623931,494609.59248902986,54.24523824399556,36.0800904122536,22.751131209247003
NIST_GROUND,Inverted,44,Inverted,85,7.083333333333333,power-active,7560,7560,35755516.62750419,444850.6544513725,193116.30678298417,68.77183792417365,58.84267916023446,25.544485024204256
NIST_GROUND,Inverted,44,Inverted,86,7.166666666666667,full,21741,21741,63962613.781303026,783680.1365041565,497525.907781382,54.24045740587974,36.04618630716878,22.884223714704106
NIST_GROUND,Inverted,44,Inverted,86,7.166666666666667,power-active,7564,7564,36068101.8989466,446576.72805781174,197125.14547034074,69.0535299020146,59.03975780774878,26.06096582103923
NIST_GROUND,Inverted,44,Inverted,87,7.25,full,21741,21741,64631430.16559007,788544.1381952169,510610.4779192548,54.52329894335232,36.26991114462154,23.48606218293799
NIST_GROUND,Inverted,44,Inverted,87,7.25,power-active,7568,7568,36697414.571498044,450242.96796125034,207019.41380907746,69.63493465309537,59.49299259530263,27.35457370627345
NIST_GROUND,Inverted,44,Inverted,88,7.333333333333333,full,21741,21741,65227904.89810525,792819.3521959038,520146.02727377694,54.77431520257221,36.46655407736092,23.92465973385663
NIST_GROUND,Inverted,44,Inverted,88,7.333333333333333,power-active,7572,7572,37312388.4782256,454006.07596612896,215603.70128484612,70.19743163472724,59.95854146409521,28.473811580143437
NIST_GROUND,Inverted,44,Inverted,89,7.416666666666667,full,21741,21741,64976937.14028326,791203.7950108907,504096.5907808163,54.668840135803094,36.39224483744495,23.186449141291398
NIST_GROUND,Inverted,44,Inverted,89,7.416666666666667,power-active,7576,7576,37643634.00448978,455826.659443061,218764.01111859374,70.48972043476033,60.16719369628577,28.87592543804036
NIST_GROUND,Inverted,44,Inverted,90,7.5,full,21742,21742,64300360.92563183,787502.1595683023,479856.11582728033,54.382223403587666,36.22031825813183,22.070468026275428
NIST_GROUND,Inverted,44,Inverted,90,7.5,power-active,7580,7580,37673118.01814045,455252.01518864604,221041.73292866355,70.4987116203131,60.05963261063932,29.161178486631076
NIST_GROUND,Inverted,44,Inverted,91,7.583333333333333,full,21743,21743,64847150.86887838,789656.6749996378,491026.7355039214,54.61170264689299,36.31774249181979,22.583210021796503
NIST_GROUND,Inverted,44,Inverted,91,7.583333333333333,power-active,7584,7584,38272291.04277683,458349.68794930115,231815.95782642512,71.03838313196096,60.43640400175384,30.566450135340865
NIST_GROUND,Inverted,44,Inverted,92,7.666666666666667,full,21743,21743,66011572.180813745,792323.759106562,523231.91545814293,55.09983587776631,36.44040652654013,24.064384650606765
NIST_GROUND,Inverted,44,Inverted,92,7.666666666666667,power-active,7588,7588,39154617.99113203,463353.66534784506,246991.49952202803,71.83363348915755,61.06400439481353,32.55027668977702
NIST_GROUND,Inverted,44,Inverted,93,7.75,full,21744,21744,64069400.19779782,781559.848964172,491796.4241723794,54.28197109394859,35.943701663179354,22.617569176433932
NIST_GROUND,Inverted,44,Inverted,93,7.75,power-active,7592,7592,38665739.60031338,459948.2570872867,240477.28618050506,71.36496566658909,60.583279384521425,31.675090382047557
NIST_GROUND,Inverted,44,Inverted,94,7.833333333333333,full,21744,21744,65184741.14562301,788761.1440062512,509260.8682187955,54.75241163222713,36.27488704958845,23.420753689238204
NIST_GROUND,Inverted,44,Inverted,94,7.833333333333333,power-active,7596,7596,39519138.8423093,464609.74767220416,256578.10563699988,72.12922371283487,61.16505366932651,33.778054981174286
NIST_GROUND,Inverted,44,Inverted,95,7.916666666666667,full,21745,21745,64903433.849873394,787979.944799951,497296.6603628354,54.63288454799167,36.23729339158202,22.869471619353202
NIST_GROUND,Inverted,44,Inverted,95,7.916666666666667,power-active,7600,7600,39900195.31167503,466092.6511348336,262011.88162575607,72.45706107002,61.327980412478105,34.47524758233632
NIST_GROUND,Inverted,44,Inverted,96,8.0,full,21744,21744,63691371.84559269,783816.0382445242,486823.48295853357,54.121594359134,36.04746312750755,22.388865110307837
NIST_GROUND,Inverted,44,Inverted,96,8.0,power-active,7603,7603,39696392.63466211,464934.8087263042,260668.96528382762,72.25751571629584,61.151493979521796,34.285014505304176
NIST_GROUND,Inverted,44,Inverted,97,8.083333333333334,full,21745,21745,64281923.432669625,779990.3776899567,527305.6440438132,54.370675110012975,35.8698725081608,24.249512257705828
NIST_GROUND,Inverted,44,Inverted,97,8.083333333333334,power-active,7607,7607,40329690.11501169,468665.43312135467,270496.31645431055,72.81246507071579,61.60975852784996,35.55886899622855
NIST_GROUND,Inverted,44,Inverted,98,8.166666666666666,full,21745,21745,64980204.73055852,783774.2144620451,535699.2694352607,54.66518619111014,36.04388201710945,24.635514805024634
NIST_GROUND,Inverted,44,Inverted,98,8.166666666666666,power-active,7611,7611,41223476.62322816,473514.40784538956,282061.99490863876,73.59553163119215,62.214480074285845,37.059781225678464
NIST_GROUND,Inverted,44,Inverted,99,8.25,full,21746,21746,65386210.180927016,787213.422976892,557353.6916556258,54.834437305584004,36.2003781374456,25.630170682223206
NIST_GROUND,Inverted,44,Inverted,99,8.25,power-active,7617,7617,41760849.28238437,476736.50439699437,290626.4292103542,74.04447928784643,62.58848685794858,38.15497298284813
NIST_GROUND,Inverted,44,Inverted,100,8.333333333333334,full,21746,21746,64603340.35495035,781781.8474393955,549057.8945574447,54.5051821281794,35.95060459116139,25.248684565319817
NIST_GROUND,Inverted,44,Inverted,100,8.333333333333334,power-active,7622,7622,41851729.88360995,477034.54522455833,292362.16171037825,74.10068703388643,62.586531779658664,38.35767012731281
NIST_GROUND,Inverted,44,Inverted,101,8.416666666666666,full,21747,21747,64868829.64223353,785067.3134118007,548504.7063634715,54.615806857364106,36.10002820673199,25.222086097552374
NIST_GROUND,Inverted,44,Inverted,101,8.416666666666666,power-active,7628,7628,42390249.108099684,480491.622809049,300882.0870701808,74.54656596118008,62.990511642507734,39.44442672655752
NIST_GROUND,Inverted,44,Inverted,102,8.5,full,21748,21748,63678666.95493473,777715.045357425,535988.117829429,54.111219225925616,35.76030188327317,24.64539809772986
NIST_GROUND,Inverted,44,Inverted,102,8.5,power-active,7634,7634,42237627.55114302,479292.92820925906,299287.76999367063,74.38299830173675,62.78398326031688,39.20458082180647
NIST_GROUND,Inverted,44,Inverted,103,8.583333333333334,full,21749,21749,63546198.33741234,776882.6799823553,532757.1056812921,54.05366432485715,35.72038622384272,24.49570581090129
NIST_GROUND,Inverted,44,Inverted,103,8.583333333333334,power-active,7640,7640,42544685.423523724,481377.8804066241,303154.2325228375,74.62356264984581,63.00757596945342,39.67987336686355
NIST_GROUND,Inverted,44,Inverted,104,8.666666666666666,full,21750,21750,63696053.86843837,781075.9316304454,549113.0078012792,54.11611775476638,35.91153708645726,25.246575071323182
NIST_GROUND,Inverted,44,Inverted,104,8.666666666666666,power-active,7646,7646,42865922.681429066,483310.4772731137,308274.84311011387,74.87536307060827,63.21089161301513,40.318446653166866
NIST_GROUND,Inverted,44,Inverted,105,8.75,full,21750,21750,61433912.61297626,779982.8922258457,490172.4333964791,53.14647407254536,35.86128240118831,22.536663604435823
NIST_GROUND,Inverted,44,Inverted,105,8.75,power-active,7652,7652,41971782.60692343,478127.92640024744,297124.8037288603,74.0612822206494,62.48404683746046,38.82969207120495
NIST_GROUND,Inverted,44,Inverted,106,8.833333333333334,full,21750,21750,63095117.46707716,780796.3370782429,534478.4785141008,53.86023524841905,35.89868216451691,24.573723150073597
NIST_GROUND,Inverted,44,Inverted,106,8.833333333333334,power-active,7658,7658,43346024.50519101,485882.0369611967,316016.6498039583,75.23448545494468,63.44764128508706,41.26621177904914
NIST_GROUND,Inverted,44,Inverted,107,8.916666666666666,full,21750,21750,63256776.402150914,778906.9782280652,549306.8257931585,53.92919001552941,35.81181509094552,25.25548624336361
NIST_GROUND,Inverted,44,Inverted,107,8.916666666666666,power-active,7664,7664,43897803.26044479,488821.1345621025,321946.85969281086,75.68218218971684,63.781463277936126,42.00768002254839
NIST_GROUND,Inverted,44,Inverted,108,9.0,full,21750,21750,64145739.6337847,785956.0391259191,562000.9647959281,54.30680812246169,36.13590984486984,25.83912481820359
NIST_GROUND,Inverted,44,Inverted,108,9.0,power-active,7669,7669,44568845.781189345,492982.993441148,331174.35468574415,76.23358167664445,64.28256532026965,43.18351215096416
NIST_GROUND,Inverted,44,Inverted,109,9.083333333333334,full,21751,21751,61738031.01539346,770893.970655638,541223.8616828689,53.27663334421076,35.4417714429515,24.88271167683642
NIST_GROUND,Inverted,44,Inverted,109,9.083333333333334,power-active,7674,7674,43237505.505563796,485526.8647324089,317388.17577739334,75.06187657374716,63.26907280849738,41.35889702598298
NIST_GROUND,Inverted,44,Inverted,110,9.166666666666666,full,21751,21751,63603761.22813616,783267.3492446714,578188.2889599502,54.07565456072662,36.010636257858096,26.582147439655657
NIST_GROUND,Inverted,44,Inverted,110,9.166666666666666,power-active,7679,7679,44459572.578627735,492749.765220501,332107.812151899,76.09047720489997,64.16848095070986,43.248836066141294
NIST_GROUND,Inverted,44,Inverted,111,9.25,full,21751,21751,63114222.89951795,778043.6977789914,566525.5522184318,53.867150858289484,35.77047941607243,26.045954310994063
NIST_GROUND,Inverted,44,Inverted,111,9.25,power-active,7683,7683,44435492.41330809,492655.42797381454,332727.9465871841,76.05006367172393,64.12279421759918,43.307034568161406
NIST_GROUND,Inverted,44,Inverted,112,9.333333333333334,full,21751,21751,65882363.12348188,801446.9308083826,610006.0114269886,55.03576024024666,36.84644066058492,28.044963975310957
NIST_GROUND,Inverted,44,Inverted,112,9.333333333333334,power-active,7687,7687,45863827.03614944,501343.06679118937,349784.89725618914,77.24256819004944,65.21960020699744,45.503434012773404
NIST_GROUND,Inverted,44,Inverted,113,9.416666666666666,full,21751,21751,63106558.87043994,779657.5797844181,565558.4618274068,53.863880185490174,35.84467747618124,26.00149242919437
NIST_GROUND,Inverted,44,Inverted,113,9.416666666666666,power-active,7691,7691,44176549.660907105,492003.63376675127,332496.40409179364,75.78870577906015,63.971347518755856,43.23188195186499
NIST_GROUND,Inverted,44,Inverted,114,9.5,full,21752,21752,59654252.95431301,761770.879466905,495405.4137065909,52.368617438497324,35.02072818439247,22.775166132152947
NIST_GROUND,Inverted,44,Inverted,114,9.5,power-active,7696,7696,41965054.031301245,479369.77875463886,307729.5091936949,73.84334540790975,62.2881729151038,39.98564308649882
NIST_GROUND,Inverted,44,Inverted,115,9.583333333333334,full,21753,21753,61038659.82828577,765994.1455283025,529827.5186390125,52.971578527292706,35.21326463146704,24.356526393555484
NIST_GROUND,Inverted,44,Inverted,115,9.583333333333334,power-active,7701,7701,42538766.60650241,483139.3891036671,316741.68332982296,74.3222562047748,62.737227516383214,41.12994199841877
NIST_GROUND,Inverted,44,Inverted,116,9.666666666666666,full,21753,21753,64486874.66752438,791055.5142838478,593023.6877856416,54.44726697082512,36.36535256212236,27.261696675660446
NIST_GROUND,Inverted,44,Inverted,116,9.666666666666666,power-active,7706,7706,44125027.95596482,493315.02285242616,337571.0951514679,75.67074233320872,64.01700270599872,43.80626721404982
NIST_GROUND,Inverted,44,Inverted,117,9.75,full,21754,21754,63635756.124287546,785356.319623887,577014.9880232906,54.0855240788092,36.10169714185377,26.524546659156506
NIST_GROUND,Inverted,44,Inverted,117,9.75,power-active,7712,7712,43253168.39733686,488534.99479913176,329568.9553626388,74.8902796992414,63.34738003100775,42.73456371403512
NIST_GROUND,Inverted,44,Inverted,118,9.833333333333334,full,21755,21755,62907246.9335752,777671.5948143476,566790.7954899066,53.77380844368424,35.74679819877488,26.05335764145744
NIST_GROUND,Inverted,44,Inverted,118,9.833333333333334,power-active,7717,7717,42458559.926722534,484287.47166021046,322090.8960939873,74.17514089016096,62.75592479722826,41.737838032135194
NIST_GROUND,Inverted,44,Inverted,119,9.916666666666666,full,21756,21756,61638262.93165888,771357.9164776634,546708.4117628123,53.22745120221892,35.454951115906574,25.129086769756036
NIST_GROUND,Inverted,44,Inverted,119,9.916666666666666,power-active,7722,7722,41194758.364093766,477077.6308507202,309326.82705350954,73.03921236484335,61.781614976783246,40.057864161293644
NIST_GROUND,Inverted,44,Inverted,120,10.0,full,21756,21756,61714134.93420066,769151.285153864,553402.4818112361,53.260200594576695,35.35352478184703,25.436775225741687
NIST_GROUND,Inverted,44,Inverted,120,10.0,power-active,7728,7728,40842589.33814626,475122.68442020414,307050.94800666044,72.6981027834348,61.48067862580281,39.73226552881217
NIST_GROUND,Inverted,44,Inverted,121,10.083333333333334,full,21756,21756,61042123.25498976,767152.3709769157,535588.4372515979,52.96942891573774,35.261646027620685,24.617964573064803
NIST_GROUND,Inverted,44,Inverted,121,10.083333333333334,power-active,7734,7734,40036881.7768836,470497.2915640259,297733.1175437317,71.94954286153178,60.83492262270829,38.49665341915331
NIST_GROUND,Inverted,44,Inverted,122,10.166666666666666,full,21756,21756,63126333.25102976,781567.602511148,570893.3591872038,53.86612775395374,35.924232511084206,26.240731714800688
NIST_GROUND,Inverted,44,Inverted,122,10.166666666666666,power-active,7740,7740,40779715.385977104,475033.55176889035,308258.07546310424,72.58579115978289,61.37384389778945,39.82662473683517
NIST_GROUND,Inverted,44,Inverted,123,10.25,full,21757,21757,63031362.89090137,781527.1307201216,570215.4049385005,53.824356090768106,35.920721180315375,26.20836535085262
NIST_GROUND,Inverted,44,Inverted,123,10.25,power-active,7746,7746,40255721.48437959,472202.2805776093,302522.42762951966,72.09000589333058,60.960790159773985,39.05530953130902
