site,case,origin,lead,hours,truth,Inverted,Daily,last,seed
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,31,2.5833333333333335,188.74,157.8444366455078,50.034,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,32,2.6666666666666665,185.1,153.3102264404297,59.2,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,33,2.75,111.94000000000001,146.5698699951172,62.682,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,34,2.8333333333333335,110.58,151.09591674804688,55.984,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,35,2.9166666666666665,148.16,148.27125549316406,42.53,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,36,3.0,189.22,147.73019409179688,35.346000000000004,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,37,3.0833333333333335,185.95999999999998,144.29200744628906,37.95399999999999,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,38,3.1666666666666665,169.2,144.42694091796875,39.11,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,39,3.25,148.94,147.2852325439453,34.802,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,40,3.3333333333333335,100.6,143.8848114013672,30.844,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,41,3.4166666666666665,108.076,145.43043518066406,29.264,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,42,3.5,127.896,142.87118530273438,30.682,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,43,3.5833333333333335,141.9,137.40513610839844,31.133999999999997,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,44,3.6666666666666665,168.56,130.66683959960938,32.33200000000001,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,45,3.75,148.76,131.5173797607422,31.226,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,46,3.8333333333333335,143.554,134.37095642089844,30.46,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,47,3.9166666666666665,149.78000000000003,133.42959594726562,28.676,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,48,4.0,155.44,129.65682983398438,25.904000000000003,166.22,42
