site,h,model,scope,RMSE_mean,RMSE_seed_SD,MAE_mean,bias_mean,points,weighted_MSE,Daily_weighted_MSE,MSE_contribution_difference_vs_Daily,full_points,target_fraction
Qcells,48,Daily,low-power,0.0007966526595867,,7.195149900228058e-05,-6.491741449488612e-05,140023,3.372921451372847e-07,3.372921451372847e-07,0.0,263470,0.5314570918890196
Qcells,48,Daily,power-active,0.4099290006642547,,0.1488292049250087,-0.0127525688549589,123447,0.0787347869024363,0.0787347869024363,0.0,263470,0.46854290811098037
Qcells,48,Inverted,full,0.8075657633989164,0.015074432047388718,0.44645565906233514,-0.3045073496820438,263470,0.6523139545484421,0.0787351241945814,0.5735788303538607,263470,1.0
Qcells,48,Inverted,low-power,0.20141060462887786,0.019279449662127635,0.14190449443424263,-0.024909189156527536,140023,0.021690905573283334,3.372921451372847e-07,0.021690568281138196,263470,0.5314570918890196
Qcells,48,Inverted,power-active,1.1600369718360801,0.018895194212205278,0.7919008114331452,-0.621648902180398,123447,0.6306230489751589,0.0787347869024363,0.5518882620727226,263470,0.46854290811098037
Qcells,48,Joint-patch,full,0.9858550722406857,0.047426429053169704,0.615061920667468,-0.43843879083969456,263470,0.973409734244511,0.0787351241945814,0.8946746100499297,263470,1.0
Qcells,48,Joint-patch,low-power,0.22088233592704665,0.04827228438947501,0.1708256223179465,0.08341332594552293,140023,0.02675486905635277,3.372921451372847e-07,0.026754531764207633,263470,0.5314570918890196
Qcells,48,Joint-patch,power-active,1.4199852807000841,0.07808453611912555,1.1189486024320718,-1.0303632519332533,123447,0.9466548651881582,0.0787347869024363,0.8679200782857219,263470,0.46854290811098037
Qcells,48,Last-value,full,1.307723858463895,,0.692442203322446,-0.3300272272668198,263470,1.7101416899956976,0.0787351241945814,1.6314065658011163,263470,1.0
Qcells,48,Last-value,low-power,0.1306202894789627,,0.0040892062767014,0.0034527537979429,140023,0.0090675402189246,3.372921451372847e-07,0.009067202926779462,263470,0.5314570918890196
Qcells,48,Last-value,power-active,1.9054034098154864,,1.4732246581843405,-0.7082856490075772,123447,1.701074149776773,0.0787347869024363,1.6223393628743366,263470,0.46854290811098037
Qcells,48,Recurrent,full,1.1841709967084073,0.5683628501427299,0.67547472659684,-0.5730424185629712,263470,1.6176185023936276,0.0787351241945814,1.538883378199046,263470,1.0
Qcells,48,Recurrent,low-power,0.1248851434564499,0.027117626508370355,0.07639940664804906,0.02785373190122743,140023,0.008549307273337666,3.372921451372847e-07,0.008548969981192528,263470,0.5314570918890196
Qcells,48,Recurrent,power-active,1.7244332696372233,0.8311390346446064,1.3549916328415408,-1.2546246496131264,123447,1.6090691951202898,0.0787347869024363,1.5303344082178536,263470,0.46854290811098037
Qcells,48,TCN,full,1.0987046486594254,0.09359192215530247,0.6258743103494968,-0.5120162133587607,263470,1.2129915369143143,0.0787351241945814,1.1342564127197328,263470,1.0
Qcells,48,TCN,low-power,0.15803632225104058,0.012390925921572586,0.10171385106128923,0.027624818110589002,140023,0.013327793710345667,3.372921451372847e-07,0.01332745641820053,263470,0.5314570918890196
Qcells,48,TCN,power-active,1.596258923915334,0.13622379007755214,1.2204170695166914,-1.1241182178581226,123447,1.1996637432039685,0.0787347869024363,1.1209289563015323,263470,0.46854290811098037
Qcells,96,Daily,full,0.2552501216636837,,0.062073504320149,-0.0074706791533158,405598,0.0651526246093253,0.0651526246093253,0.0,405598,1.0
Qcells,96,Daily,low-power,0.0008817284631295,,8.783788682614199e-05,-8.067626100882574e-05,220639,4.229180262236442e-07,4.229180262236442e-07,0.0,405598,0.5439844377930858
Qcells,96,Daily,power-active,0.3779851311584566,,0.1360166779758346,-0.0162862698958898,184959,0.0651522016912991,0.0651522016912991,0.0,405598,0.45601556220691425
Qcells,96,Inverted,full,1.136813722276014,0.020013643099348822,0.6700084116692494,-0.4240184494994696,405598,1.2926124697617851,0.0651526246093253,1.2274598451524599,405598,1.0
Qcells,96,Inverted,low-power,0.31705870288372323,0.022798290183653216,0.2017547556982721,0.022823795360579133,220639,0.054873194826943306,4.229180262236442e-07,0.05487277190891708,405598,0.5439844377930858
Qcells,96,Inverted,power-active,1.6472472839088377,0.03516255046163776,1.228591764735499,-0.9570599671529836,184959,1.2377392749348417,0.0651522016912991,1.1725870732435426,405598,0.45601556220691425
Qcells,96,Joint-patch,full,1.1952953309603502,0.03335763291614361,0.7352893282482045,-0.5193711791697032,405598,1.4294727493314587,0.0651526246093253,1.3643201247221335,405598,1.0
Qcells,96,Joint-patch,low-power,0.30374905108793815,0.02217967980391558,0.20938192777881456,0.0483078749406435,220639,0.050368305062632006,4.229180262236442e-07,0.05036788214460578,405598,0.5439844377930858
Qcells,96,Joint-patch,power-active,1.7385195935796187,0.051936457097160695,1.3626482722961593,-1.19655984703584,184959,1.3791044442688263,0.0651522016912991,1.3139522425775272,405598,0.45601556220691425
Qcells,96,Last-value,full,2.0549184110018706,,1.1889546703700102,-1.1124410658820687,405598,4.222689675874452,0.0651526246093253,4.157537051265127,405598,1.0
Qcells,96,Last-value,low-power,0.0931609933809788,,0.0025522525930735,0.0017489804111337,220639,0.0047212249901879,4.229180262236442e-07,0.0047208020721616764,405598,0.5439844377930858
Qcells,96,Last-value,power-active,3.0413179948411337,,2.6042231517950043,-2.4415668592962088,184959,4.217968450884264,0.0651522016912991,4.1528162491929645,405598,0.45601556220691425
Qcells,96,Recurrent,full,1.254856190300836,0.2698881600717745,0.6996540198143743,-0.5602281475966543,405598,1.6232238043009464,0.0651526246093253,1.5580711796916211,405598,1.0
Qcells,96,Recurrent,low-power,0.18272880341667244,0.05140600413098244,0.09137722865963986,0.03880872489244327,220639,0.0191218873364709,4.229180262236442e-07,0.019121464418444676,405598,0.5439844377930858
Qcells,96,Recurrent,power-active,1.8472216654981566,0.39765455722316206,1.4252720374484953,-1.2748237958707154,184959,1.6041019169644752,0.0651522016912991,1.5389497152731761,405598,0.45601556220691425
Qcells,96,TCN,full,1.3595925147453267,0.07897945806696371,0.7789996556976,-0.5983580223735965,405598,1.8526503093492224,0.0651526246093253,1.7874976847398971,405598,1.0
Qcells,96,TCN,low-power,0.27500932233647807,0.005587691720245871,0.16070154315863114,0.035728845056701534,220639,0.04115293528175184,4.229180262236442e-07,0.041152512363725614,405598,0.5439844377930858
Qcells,96,TCN,power-active,1.9907294632857218,0.11901214916957026,1.5165721839470256,-1.3547650766015795,184959,1.8114973740674707,0.0651522016912991,1.7463451723761716,405598,0.45601556220691425
Qcells,144,Daily,full,0.2436161755763381,,0.0568435464770583,-0.0091310903201409,431150,0.0593488410024412,0.0593488410024412,0.0,431150,1.0
Qcells,144,Daily,low-power,0.0009857795428,,0.0001096798090025,-0.0001012132483105,243200,5.481441490505674e-07,5.481441490505674e-07,0.0,431150,0.5640728284819668
Qcells,144,Daily,power-active,0.3689751735852708,,0.1302549663955002,-0.020815400529607,187950,0.0593482928582921,0.0593482928582921,0.0,431150,0.4359271715180332
Qcells,144,Inverted,full,0.8436136989042887,0.026515796789602832,0.5332355327189949,-0.27738441567762634,431150,0.7121527979652343,0.0593488410024412,0.6528039569627931,431150,1.0
Qcells,144,Inverted,low-power,0.3285660064933043,0.021071239136600937,0.21527376464233897,-0.004618216976428467,243200,0.06106179674905954,5.481441490505674e-07,0.06106124860491049,431150,0.5640728284819668
Qcells,144,Inverted,power-active,1.221625243183821,0.04258932181796577,0.9446657109378974,-0.6303332825258909,187950,0.6510910012161747,0.0593482928582921,0.5917427083578826,431150,0.4359271715180332
Qcells,144,Joint-patch,full,0.8501971713968608,0.023077463585407142,0.5358373465782781,-0.27714140186541597,431150,0.7231902764682469,0.0593488410024412,0.6638414354658057,431150,1.0
Qcells,144,Joint-patch,low-power,0.30262597552323195,0.025553173251050904,0.20854494137707089,0.029188577405177666,243200,0.051904735548005794,5.481441490505674e-07,0.051904187403856744,431150,0.5640728284819668
Qcells,144,Joint-patch,power-active,1.2406859098811436,0.03003575580321946,0.9593410068333119,-0.6735204971493127,187950,0.6712855409202411,0.0593482928582921,0.6119372480619489,431150,0.4359271715180332
Qcells,144,Last-value,full,2.41852986021285,,1.4457541612104134,-1.4457541612104134,431150,5.849286684741188,0.0593488410024412,5.789937843738747,431150,1.0
Qcells,144,Last-value,low-power,0.0045914948431122,,0.0005227641677677,-0.0005227641677677,243200,1.1891684597704044e-05,5.481441490505674e-07,1.1343540448653476e-05,431150,0.5640728284819668
Qcells,144,Last-value,power-active,3.663060085332233,,3.3158274560269683,-3.3158274560269683,187950,5.849274793056591,0.0593482928582921,5.789926500198299,431150,0.4359271715180332
Qcells,144,Recurrent,full,0.9086626595227232,0.019345818666008433,0.4993789213053408,-0.29849066245958417,431150,0.8259173359441471,0.0593488410024412,0.7665684949417059,431150,1.0
Qcells,144,Recurrent,low-power,0.18788444401758533,0.05147695085403172,0.08905916720425244,0.0370185317681726,243200,0.020908571363936004,5.481441490505674e-07,0.020908023219786954,431150,0.5640728284819668
Qcells,144,Recurrent,power-active,1.3586695885535678,0.03183838372244979,1.030316746244871,-0.7326265285739254,187950,0.8050087645802111,0.0593482928582921,0.745660471721919,431150,0.4359271715180332
Qcells,144,TCN,full,0.7888944936117716,0.013410296931408246,0.48480289808872773,-0.24759870997334074,431150,0.622474412760166,0.0593488410024412,0.5631255717577248,431150,1.0
Qcells,144,TCN,low-power,0.27743566733091124,0.010830896573654419,0.16696276551566638,0.02342436600603733,243200,0.04346110919455387,5.481441490505674e-07,0.04346056105040482,431150,0.5640728284819668
Qcells,144,TCN,power-active,1.1523167658893598,0.02449797395649517,0.8960756846903157,-0.598292043722661,187950,0.5790133035656121,0.0593482928582921,0.51966501070732,431150,0.4359271715180332
Sanyo,12,Daily,full,0.1752187229333811,,0.0441210997111908,-0.0045086904719738,79005,0.0307016008664049,0.0307016008664049,0.0,79005,1.0
Sanyo,12,Daily,low-power,0.0024104858915607,,0.0001693643096935,6.584924596706683e-06,42815,3.1488397471500325e-06,3.1488397471500325e-06,0.0,79005,0.5419277260932852
Sanyo,12,Daily,power-active,0.2588756697513815,,0.0961187109633353,-0.0098505394939181,36190,0.0306984520266578,0.0306984520266578,0.0,79005,0.4580722739067148
Sanyo,12,Inverted,full,0.2560181998853687,0.02556483697067418,0.1915345041395825,0.04602241276504887,79005,0.0659810259321027,0.0307016008664049,0.0352794250656978,79005,1.0
Sanyo,12,Inverted,low-power,0.1853446124697661,0.056918362853125154,0.14183629300049394,0.10388305904720874,42815,0.01978709566655967,3.1488397471500325e-06,0.019783946826812518,79005,0.5419277260932852
Sanyo,12,Inverted,power-active,0.31748946576025006,0.008182481480245675,0.2503305502827181,-0.0224302971153235,36190,0.046193930265543,0.0306984520266578,0.0154954782388852,79005,0.4580722739067148
Sanyo,12,Joint-patch,full,0.25350304746386826,0.037151341149450456,0.1831260253834134,0.06177853876629467,79005,0.0651839431729368,0.0307016008664049,0.034482342306531896,79005,1.0
Sanyo,12,Joint-patch,low-power,0.16945524719138336,0.02134924758985896,0.12332741038707477,0.04167727683563504,42815,0.0157261687363891,3.1488397471500325e-06,0.01572301989664195,79005,0.5419277260932852
Sanyo,12,Joint-patch,power-active,0.32596290444079057,0.05075757195103706,0.2538714716688027,0.08555957025458404,36190,0.049457774436547634,0.0306984520266578,0.018759322409889836,79005,0.4580722739067148
Sanyo,12,Last-value,full,0.463695033817162,,0.2435597937094624,-0.0114226614101196,79005,0.215013084386699,0.0307016008664049,0.18431148352029408,79005,1.0
Sanyo,12,Last-value,low-power,0.1434703309324604,,0.0162402241728217,0.0160966296305816,42815,0.0111548971679601,3.1488397471500325e-06,0.01115174832821295,79005,0.5419277260932852
Sanyo,12,Last-value,power-active,0.6671094245200004,,0.5124928517285636,-0.0439796784288438,36190,0.2038581872187389,0.0306984520266578,0.1731597351920811,79005,0.4580722739067148
Sanyo,12,Recurrent,full,0.20724454334685424,0.004462423498131575,0.12634383188122755,-0.0030172095481551006,79005,0.0429635762293639,0.0307016008664049,0.012261975362958998,79005,1.0
Sanyo,12,Recurrent,low-power,0.0645371190646251,0.007137289593696365,0.05133007068701837,0.0271938247797583,42815,0.0022755547055743667,3.1488397471500325e-06,0.0022724058658272167,79005,0.5419277260932852
Sanyo,12,Recurrent,power-active,0.2979629967254638,0.00798536787927229,0.21508973366431863,-0.03875872473880487,36190,0.0406880215237895,0.0306984520266578,0.009989569497131704,79005,0.4580722739067148
Sanyo,12,TCN,full,0.22117910288082918,0.040866835985027945,0.16236345691555695,0.04603176697021447,79005,0.05003359440678651,0.0307016008664049,0.019331993540381606,79005,1.0
Sanyo,12,TCN,low-power,0.13572720997860618,0.045554875989346835,0.10498364501367113,0.07993212092484536,42815,0.010733080941923767,3.1488397471500325e-06,0.010729932102176617,79005,0.5419277260932852
Sanyo,12,TCN,power-active,0.2907162049319301,0.04380977204725597,0.23024731009542002,0.00592555932811654,36190,0.039300513464862706,0.0306984520266578,0.008602061438204908,79005,0.4580722739067148
Sanyo,48,Daily,full,0.1595303952406769,,0.0415191897637246,-0.0056202358490881,283197,0.0254499470056465,0.0254499470056465,0.0,283197,1.0
Sanyo,48,Daily,low-power,0.0024668393065845,,0.0001662438853229,4.958278991835464e-06,153669,3.3020172399571505e-06,3.3020172399571505e-06,0.0,283197,0.5426222735410333
Sanyo,48,Daily,power-active,0.2358727442087098,,0.0905793608478771,-0.0122938350436091,129528,0.0254466449884066,0.0254466449884066,0.0,283197,0.45737772645896674
Sanyo,48,Inverted,full,0.6417355955366675,0.033721772882329616,0.3948158369806533,-0.09580264119239311,283197,0.41258267988968617,0.0254499470056465,0.38713273288403965,283197,1.0
Sanyo,48,Inverted,low-power,0.3346293130241664,0.05536291812067526,0.23651782461045748,0.19392534474489706,153669,0.061869870636896,3.3020172399571505e-06,0.061866568619656045,283197,0.5426222735410333
Sanyo,48,Inverted,power-active,0.8737927128394857,0.07010641505393111,0.5826169090493614,-0.4395291703675324,129528,0.35071280925279025,0.0254466449884066,0.32526616426438365,283197,0.45737772645896674
Sanyo,48,Joint-patch,full,0.61530387345826,0.0465596749877086,0.3440119209281763,-0.12067606204484194,283197,0.3800440589160457,0.0254499470056465,0.3545941119103992,283197,1.0
Sanyo,48,Joint-patch,low-power,0.2602872003121909,0.02875646518710233,0.17696270966088398,0.0714840838104978,153669,0.03706148989430836,3.3020172399571505e-06,0.0370581878770684,283197,0.5426222735410333
Sanyo,48,Joint-patch,power-active,0.8635545900375069,0.07901801316073541,0.5421952113845528,-0.3486503799795296,129528,0.34298256902173724,0.0254466449884066,0.31753592403333064,283197,0.45737772645896674
Sanyo,48,Last-value,full,1.4370522009656657,,0.7830487563847228,-0.2512290311615387,283197,2.065119028300264,0.0254499470056465,2.0396690812946177,283197,1.0
Sanyo,48,Last-value,low-power,0.5922749257702955,,0.1104386796740999,0.1102786473884468,153669,0.1903462436102386,3.3020172399571505e-06,0.19034294159299864,283197,0.5426222735410333
Sanyo,48,Last-value,power-active,2.02458872784239,,1.581017673360548,-0.6801133145218757,129528,1.8747727846900248,0.0254466449884066,1.8493261397016183,283197,0.45737772645896674
Sanyo,48,Recurrent,full,0.6526508164502484,0.012139932162277739,0.2883027783398637,-0.17351183326753195,283197,0.4260513401817791,0.0254499470056465,0.4006013931761326,283197,1.0
Sanyo,48,Recurrent,low-power,0.10142048537079969,0.004578173234363935,0.05979459833705606,0.040954724292699536,153669,0.005589057149941501,3.3020172399571505e-06,0.005585755132701544,283197,0.5426222735410333
Sanyo,48,Recurrent,power-active,0.9586785799503876,0.018343199273040567,0.559399556741842,-0.427949958103268,129528,0.42046228303183747,0.0254466449884066,0.3950156380434309,283197,0.45737772645896674
Sanyo,48,TCN,full,0.6524276251154758,0.022124367535687146,0.3863704075554402,-0.139010617818487,283197,0.4259881311063893,0.0254499470056465,0.40053818410074277,283197,1.0
Sanyo,48,TCN,low-power,0.3065603546610917,0.017530491070165494,0.2125811549832357,0.13604014252149035,153669,0.05110640664068844,3.3020172399571505e-06,0.051103104623448484,283197,0.5426222735410333
Sanyo,48,TCN,power-active,0.904865363764714,0.03573522674762157,0.5925499259106847,-0.46532442866003465,129528,0.3748817244657008,0.0254466449884066,0.3494350794772942,283197,0.45737772645896674
Sanyo,96,Daily,full,0.1290752979416242,,0.0364393289015227,-0.007836946683797,481821,0.016660432538719,0.016660432538719,0.0,481821,1.0
Sanyo,96,Daily,low-power,0.0026368507817556,,0.0001876679476176,5.268270062696825e-06,266109,3.840121329452682e-06,3.840121329452682e-06,0.0,481821,0.5522984676882079
Sanyo,96,Daily,power-active,0.1928851481702915,,0.0811604999294801,-0.0175113457861031,215712,0.0166565924173896,0.0166565924173896,0.0,481821,0.44770153231179216
Sanyo,96,Inverted,full,0.8258251945148367,0.027582308082465937,0.5291282992052135,-0.17291079805447632,481821,0.682494441041572,0.016660432538719,0.665834008502853,481821,1.0
Sanyo,96,Inverted,low-power,0.4378740792421867,0.02991421645658388,0.27574065123382857,0.1795975947767965,266109,0.1062237205005467,3.840121329452682e-06,0.10621988037921724,481821,0.5522984676882079
Sanyo,96,Inverted,power-active,1.133702040940584,0.05332636381466133,0.8417151446937226,-0.6077760624251983,215712,0.5762707205410252,0.0166565924173896,0.5596141281236356,481821,0.44770153231179216
Sanyo,96,Joint-patch,full,0.875327933379749,0.0800373874080045,0.5137869417159276,-0.2723747197069405,481821,0.7704696465435951,0.016660432538719,0.7538092140048761,481821,1.0
Sanyo,96,Joint-patch,low-power,0.34539804918958583,0.030906446297658912,0.21496441604128172,0.0446455323695047,266109,0.06624081034062997,3.840121329452682e-06,0.06623697021930051,481821,0.5522984676882079
Sanyo,96,Joint-patch,power-active,1.2494868726558754,0.13287144819033972,0.8824236586568227,-0.6634607152000553,215712,0.7042288362029652,0.0166565924173896,0.6875722437855756,481821,0.44770153231179216
Sanyo,96,Last-value,full,2.3001250847489563,,1.3986390002047482,-0.7870148330247113,481821,5.290575405491393,0.016660432538719,5.2739149729526735,481821,1.0
Sanyo,96,Last-value,low-power,1.2323023374279365,,0.3602398502707729,0.3600550237425154,266109,0.8387033598523416,3.840121329452682e-06,0.8386995197310121,481821,0.5522984676882079
Sanyo,96,Last-value,power-active,3.153385355007994,,2.67964033248937,-2.2020757128759483,215712,4.451872045639051,0.0166565924173896,4.4352154532216606,481821,0.44770153231179216
Sanyo,96,Recurrent,full,0.9256201127178979,0.03645726929200035,0.44886913404830203,-0.33006881631273305,481821,0.8576586813907136,0.016660432538719,0.8409982488519946,481821,1.0
Sanyo,96,Recurrent,low-power,0.14787164695506538,0.014331105080461629,0.06476709519022257,0.04350421468019894,266109,0.012152192451944134,3.840121329452682e-06,0.012148352330614681,481821,0.5522984676882079
Sanyo,96,Recurrent,power-active,1.3734707470398606,0.05649209446921157,0.9227092980562602,-0.790920070320383,215712,0.8455064889387693,0.0166565924173896,0.8288498965213797,481821,0.44770153231179216
Sanyo,96,TCN,full,0.9025603701127918,0.05498845353866865,0.5625873799667497,-0.25001881036618484,481821,0.8166310417131893,0.016660432538719,0.7999706091744704,481821,1.0
Sanyo,96,TCN,low-power,0.41233634005545633,0.0025098456254819775,0.25437082083066215,0.13936051209917608,266109,0.09390479930301658,3.840121329452682e-06,0.09390095918168713,481821,0.5522984676882079
Sanyo,96,TCN,power-active,1.2685792488741054,0.08669251240462986,0.9428128673533814,-0.7303691947765781,215712,0.7227262424101726,0.0166565924173896,0.706069649992783,481821,0.44770153231179216
Sanyo,144,Daily,full,0.1181415952926916,,0.0342705661669163,-0.0097920170337861,598317,0.0139574365383021,0.0139574365383021,0.0,598317,1.0
Sanyo,144,Daily,low-power,0.0027584819230325,,0.0002080492243389,5.2478320589074535e-06,338972,4.310947835256012e-06,4.310947835256012e-06,0.0,598317,0.5665424850037689
Sanyo,144,Daily,power-active,0.1794165424969869,,0.0787913376992741,-0.0225973476401415,259345,0.0139531255904668,0.0139531255904668,0.0,598317,0.4334575149962311
Sanyo,144,Inverted,full,0.7753406019545616,0.010209489016978445,0.5076355686464337,-0.13324877221931197,598317,0.6012225381499204,0.0139574365383021,0.5872651016116184,598317,1.0
Sanyo,144,Inverted,low-power,0.45327735420193144,0.016878233214912924,0.2767181999568405,0.13870016309011723,338972,0.11650961859745361,4.310947835256012e-06,0.11650530764961835,598317,0.5665424850037689
Sanyo,144,Inverted,power-active,1.0572443457232124,0.026894505541608677,0.8094517683011359,-0.4886945085925132,259345,0.4847129195524668,0.0139531255904668,0.470759793962,598317,0.4334575149962311
Sanyo,144,Joint-patch,full,0.792558121933129,0.04899908470617872,0.47209700816141814,-0.19299335972914908,598317,0.6297489835101974,0.0139574365383021,0.6157915469718953,598317,1.0
Sanyo,144,Joint-patch,low-power,0.3636466271183896,0.015793005382352867,0.21038059556659786,0.04725993622202463,338972,0.07501314200611593,4.310947835256012e-06,0.07500883105828067,598317,0.5665424850037689
Sanyo,144,Joint-patch,power-active,1.1292507900149609,0.08293551698554907,0.8141685183509009,-0.5070119073593763,259345,0.5547358415040814,0.0139531255904668,0.5407827159136146,598317,0.4334575149962311
Sanyo,144,Last-value,full,2.7280502085047766,,1.7831623733651525,-0.8996926851510308,598317,7.442257940122954,0.0139574365383021,7.428300503584652,598317,1.0
Sanyo,144,Last-value,low-power,1.6847234842294965,,0.6570673519864633,0.6567485587026052,338972,1.6080136930731703,4.310947835256012e-06,1.6080093821253352,598317,0.5665424850037689
Sanyo,144,Last-value,power-active,3.668757740530183,,3.2550036719703965,-2.934009912441145,259345,5.834244247049783,0.0139531255904668,5.8202911214593165,598317,0.4334575149962311
Sanyo,144,Recurrent,full,0.8677273380982123,0.03790648178500358,0.4426779066094208,-0.2784481750978533,598317,0.753908667523887,0.0139574365383021,0.7399512309855849,598317,1.0
Sanyo,144,Recurrent,low-power,0.21876365602904527,0.00851400927641424,0.06567443345836277,0.04485059885067443,338972,0.0271407065391157,4.310947835256012e-06,0.027136395591280445,598317,0.5665424850037689
Sanyo,144,Recurrent,power-active,1.2939893521736037,0.0583253703694002,0.93543319898429,-0.7010097513876618,259345,0.7267679609847711,0.0139531255904668,0.7128148353943043,598317,0.4334575149962311
Sanyo,144,TCN,full,0.8165962690494216,0.035512428641773675,0.5340207880411306,-0.1982446293264467,598317,0.6676702216841268,0.0139574365383021,0.6537127851458248,598317,1.0
Sanyo,144,TCN,low-power,0.4217845407834031,0.005761836068561798,0.25649588012199037,0.13015872991797092,338972,0.10080169282403144,4.310947835256012e-06,0.10079738187619618,598317,0.5665424850037689
Sanyo,144,TCN,power-active,1.142660880127627,0.0562514140742655,0.8967544944444419,-0.627478057731848,259345,0.5668685288600953,0.0139531255904668,0.5529154032696285,598317,0.4334575149962311
YULARA_COMBINED,12,Daily,full,16.14744180826237,,7.035908133713012,-0.167121503315965,316944,260.7398769512195,260.7398769512195,0.0,316944,1.0
YULARA_COMBINED,12,Daily,low-power,2.202213134305501,,0.1392195053514642,0.1278807162893294,152280,2.3301239861516807,2.3301239861516807,0.0,316944,0.4804634257155838
YULARA_COMBINED,12,Daily,power-active,22.302132271840573,,13.413912702573825,-0.4399372857668603,164664,258.40975296506787,258.40975296506787,0.0,316944,0.5195365742844161
YULARA_COMBINED,12,Inverted,full,10.289427671554462,0.032032843158231815,5.888315813571885,-0.28993422733740454,316944,105.87300587684454,260.7398769512195,-154.86687107437496,316944,1.0
YULARA_COMBINED,12,Inverted,low-power,2.9539583938763108,0.25923382610458207,2.0319914858028008,0.3912924117336008,152280,4.21398694381478,2.3301239861516807,1.8838629576630996,316944,0.4804634257155838
YULARA_COMBINED,12,Inverted,power-active,13.98820497334078,0.06267693017205675,9.454614874888724,-0.9199273806540536,164664,101.65901893302976,258.40975296506787,-156.7507340320381,316944,0.5195365742844161
YULARA_COMBINED,12,Joint-patch,full,12.598185606608835,0.25871583606087273,7.220883377616075,0.5735558171825867,316944,158.75890316778512,260.7398769512195,-101.9809737834344,316944,1.0
YULARA_COMBINED,12,Joint-patch,low-power,5.063631583086007,1.048483920425817,3.3170358819698387,1.692734371649835,152280,12.671379077868062,2.3301239861516807,10.34125509171638,316944,0.4804634257155838
YULARA_COMBINED,12,Joint-patch,power-active,16.75981833770795,0.6670435672626795,10.83113149886303,-0.46145189715857177,164664,146.08752408991708,258.40975296506787,-112.32222887515078,316944,0.5195365742844161
YULARA_COMBINED,12,Last-value,full,12.4485646664045,,6.029988013693925,1.5348841962775502e-06,316944,154.96676225365454,260.7398769512195,-105.77311469756498,316944,1.0
YULARA_COMBINED,12,Last-value,low-power,1.4804689132067537,,0.2451019083668964,0.2205544447314417,152280,1.0530740684427318,2.3301239861516807,-1.277049917708949,316944,0.4804634257155838
YULARA_COMBINED,12,Last-value,power-active,17.211969165373276,,11.379806165319051,-0.2039640988398632,164664,153.91368818521178,258.40975296506787,-104.49606477985608,316944,0.5195365742844161
YULARA_COMBINED,12,Recurrent,full,12.320301920271625,0.3691411626857797,5.896418497176502,-0.7176013778360494,316944,151.8806828719747,260.7398769512195,-108.85919407924482,316944,1.0
YULARA_COMBINED,12,Recurrent,low-power,3.326742010599363,2.351211957496058,1.3665433746557254,0.5824689336269572,152280,7.088121978680262,2.3301239861516807,4.757997992528582,316944,0.4804634257155838
YULARA_COMBINED,12,Recurrent,power-active,16.671716923042325,1.0602795169802752,10.085612150054267,-1.9198963969634033,164664,144.79256089329442,258.40975296506787,-113.61719207177345,316944,0.5195365742844161
YULARA_COMBINED,12,TCN,full,10.561607211146173,0.928909215202015,5.916460897931603,1.1507707231431532,316944,112.12279510259297,260.7398769512195,-148.61708184862653,316944,1.0
YULARA_COMBINED,12,TCN,low-power,4.2599769669159935,1.5622620668987814,2.6455430273114553,1.2019652058653938,152280,9.5009299066676,2.3301239861516807,7.17080592051592,316944,0.4804634257155838
YULARA_COMBINED,12,TCN,power-active,14.034624759186764,0.9124836331201395,8.94138057277271,1.1034264594975307,164664,102.62186519592537,258.40975296506787,-155.78788776914251,316944,0.5195365742844161
YULARA_COMBINED,48,Daily,full,16.15363990312209,,7.039234949585521,-0.1613071837102065,1266048,260.94008211973824,260.94008211973824,0.0,1266048,1.0
YULARA_COMBINED,48,Daily,low-power,2.204240579985614,,0.1392579335299151,0.1279492715043604,607953,2.333124000947605,2.333124000947605,0.0,1266048,0.4801974332726721
YULARA_COMBINED,48,Daily,power-active,22.30493146316942,,13.413484452836656,-0.4285244239522104,658095,258.6069581187906,258.6069581187906,0.0,1266048,0.5198025667273278
YULARA_COMBINED,48,Inverted,full,13.36764170062267,0.1396287557542847,8.359788168493155,-0.6675232741436425,1266048,178.7068420958485,260.94008211973824,-82.23324002388975,1266048,1.0
YULARA_COMBINED,48,Inverted,low-power,5.854838709349615,0.6505422642103756,3.477657479822828,2.166669321147241,607953,16.59623465127028,2.333124000947605,14.263110650322675,1266048,0.4801974332726721
YULARA_COMBINED,48,Inverted,power-active,17.658725091369806,0.24188867904903164,12.869936397197508,-3.285771233609797,658095,162.1106074445782,258.6069581187906,-96.49635067421241,1266048,0.5198025667273278
YULARA_COMBINED,48,Joint-patch,full,14.633228780715712,0.08484814477396843,9.117514980275361,0.12933066988768427,1266048,214.13618402054772,260.94008211973824,-46.80389809919052,1266048,1.0
YULARA_COMBINED,48,Joint-patch,low-power,8.090191133648373,0.906244752378314,4.724610671312999,3.1735918055851644,607953,31.692412236047897,2.333124000947605,29.35928823510029,1266048,0.4801974332726721
YULARA_COMBINED,48,Joint-patch,power-active,18.73260440444231,0.3380870502343108,13.175712282103513,-2.6829801518488274,658095,182.44377178449983,258.6069581187906,-76.16318633429077,1266048,0.5198025667273278
YULARA_COMBINED,48,Last-value,full,26.335678555536315,,15.5806358704288,0.0079045623413457,1266048,693.5679649805354,260.94008211973824,432.6278828607972,1266048,1.0
