site,model,seed,epoch,train_MSE,validation_MSE
Sanyo,Discrete recurrent decoder,43,13,0.010876187212225856,0.017851534153582045
Sanyo,Discrete recurrent decoder,43,14,0.010845140796326824,0.018799800157788555
Sanyo,Discrete recurrent decoder,43,15,0.010650652792297472,0.018102463467816302
Sanyo,Discrete recurrent decoder,43,16,0.010397186687181491,0.018243910745072197
Sanyo,Discrete recurrent decoder,43,17,0.010142615929175126,0.01835337593149119
Sanyo,Discrete recurrent decoder,43,18,0.009969994060791264,0.01769590642790349
Sanyo,Discrete recurrent decoder,43,19,0.00970854509402557,0.018866323260137225
Sanyo,Discrete recurrent decoder,43,20,0.009523455554252451,0.01923333506768484
Sanyo,Discrete recurrent decoder,43,21,0.009688376399080455,0.018601822189167557
Sanyo,Discrete recurrent decoder,43,22,0.009651839199968846,0.020025865069290934
Sanyo,Discrete recurrent decoder,43,23,0.009209328875925715,0.019170581447178165
Sanyo,Discrete recurrent decoder,44,1,0.06820034784905199,0.039598895643279404
Sanyo,Discrete recurrent decoder,44,2,0.028170485722399562,0.025015703479862532
Sanyo,Discrete recurrent decoder,44,3,0.01720108980371384,0.01968756000497366
Sanyo,Discrete recurrent decoder,44,4,0.014665530876811661,0.018666892637147575
Sanyo,Discrete recurrent decoder,44,5,0.014343977406722467,0.018630976584855758
Sanyo,Discrete recurrent decoder,44,6,0.013265986961793274,0.018604758109998367
Sanyo,Discrete recurrent decoder,44,7,0.012803690059456531,0.01857530807556488
Sanyo,Discrete recurrent decoder,44,8,0.012100265634349945,0.018321452700492628
Sanyo,Discrete recurrent decoder,44,9,0.012057212509637176,0.020340512768095204
Sanyo,Discrete recurrent decoder,44,10,0.01158535747303885,0.019060385347616792
Sanyo,Discrete recurrent decoder,44,11,0.011088977428909396,0.01876398482821475
Sanyo,Discrete recurrent decoder,44,12,0.011070937584296708,0.01876836464141614
Sanyo,Discrete recurrent decoder,44,13,0.010714168879730635,0.018357421119813852
Hanwha,Inverted-variate Transformer,42,1,0.051823132263098586,0.022285321140591775
Hanwha,Inverted-variate Transformer,42,2,0.02263896227089003,0.02108437532972519
Hanwha,Inverted-variate Transformer,42,3,0.02011673654976507,0.019360807494365268
Hanwha,Inverted-variate Transformer,42,4,0.019184575885221083,0.017201376649981004
Hanwha,Inverted-variate Transformer,42,5,0.017971011832579337,0.01741614960045562
Hanwha,Inverted-variate Transformer,42,6,0.017054888817111168,0.01585727950223092
Hanwha,Inverted-variate Transformer,42,7,0.01652277059548281,0.0151145426912241
Hanwha,Inverted-variate Transformer,42,8,0.016053799256644907,0.01630676372320398
Hanwha,Inverted-variate Transformer,42,9,0.01612163501846962,0.016036027106059895
Hanwha,Inverted-variate Transformer,42,10,0.01588805477972257,0.015885383310188256
Hanwha,Inverted-variate Transformer,42,11,0.01535389485807791,0.015755433454566294
Hanwha,Inverted-variate Transformer,42,12,0.014957005950316701,0.014898892983312623
Hanwha,Inverted-variate Transformer,42,13,0.014800823774297185,0.015120633048238312
Hanwha,Inverted-variate Transformer,42,14,0.014555156489168353,0.01481009265835365
Hanwha,Inverted-variate Transformer,42,15,0.01430198603365684,0.014709662461211455
Hanwha,Inverted-variate Transformer,42,16,0.013961521147358602,0.014531322276869412
Hanwha,Inverted-variate Transformer,42,17,0.01409646355093247,0.015098805652652505
Hanwha,Inverted-variate Transformer,42,18,0.013949346633448531,0.014771725646427914
Hanwha,Inverted-variate Transformer,42,19,0.013870349101487583,0.014624456881739384
Hanwha,Inverted-variate Transformer,42,20,0.013496435109827168,0.016278334024652348
Hanwha,Inverted-variate Transformer,42,21,0.01340156452104802,0.014513644905647273
Hanwha,Inverted-variate Transformer,42,22,0.013071412539349157,0.015104894609814505
Hanwha,Inverted-variate Transformer,42,23,0.013024406229609587,0.014630299089951757
Hanwha,Inverted-variate Transformer,42,24,0.013021393734531995,0.01480309537208795
Hanwha,Inverted-variate Transformer,42,25,0.012903250115534923,0.01470193440209666
Hanwha,Inverted-variate Transformer,43,1,0.05160708496914958,0.02423473403249536
Hanwha,Inverted-variate Transformer,43,2,0.02318609875112824,0.019685625651883178
Hanwha,Inverted-variate Transformer,43,3,0.020135081693040097,0.019196251717242704
Hanwha,Inverted-variate Transformer,43,4,0.018805482576850073,0.018119234922644584
Hanwha,Inverted-variate Transformer,43,5,0.018136154684111408,0.017448959836534633
Hanwha,Inverted-variate Transformer,43,6,0.01763944092386572,0.016340618124045924
Hanwha,Inverted-variate Transformer,43,7,0.01662103694041789,0.01592503839862609
Hanwha,Inverted-variate Transformer,43,8,0.015955704056156837,0.015390788526735763
Hanwha,Inverted-variate Transformer,43,9,0.016048266531218866,0.015466365997689614
Hanwha,Inverted-variate Transformer,43,10,0.015431218851664442,0.014601998852732322
Hanwha,Inverted-variate Transformer,43,11,0.015231207400739048,0.017166335949381946
Hanwha,Inverted-variate Transformer,43,12,0.015162968133250812,0.014840368187032875
Hanwha,Inverted-variate Transformer,43,13,0.014716823750736855,0.014827916251638483
Hanwha,Inverted-variate Transformer,43,14,0.01476270963609003,0.01533448049642228
Hanwha,Inverted-variate Transformer,43,15,0.014578196622654287,0.01570892633952706
Hanwha,Inverted-variate Transformer,44,1,0.05293088551322914,0.02243203715113699
Hanwha,Inverted-variate Transformer,44,2,0.02325561626256472,0.02081199748585263
Hanwha,Inverted-variate Transformer,44,3,0.020486893123315544,0.01865514424433949
Hanwha,Inverted-variate Transformer,44,4,0.018858383137465747,0.017854002724374776
Hanwha,Inverted-variate Transformer,44,5,0.01788740707194427,0.016503119243087783
Hanwha,Inverted-variate Transformer,44,6,0.01742548383083496,0.016132346412206938
Hanwha,Inverted-variate Transformer,44,7,0.016635968813030717,0.01617056992678232
Hanwha,Inverted-variate Transformer,44,8,0.01648093771178356,0.015311739472292257
Hanwha,Inverted-variate Transformer,44,9,0.016224917652402904,0.01545440736021559
Hanwha,Inverted-variate Transformer,44,10,0.015591556491299596,0.015631794557668652
Hanwha,Inverted-variate Transformer,44,11,0.015763727573986006,0.016174517435026507
Hanwha,Inverted-variate Transformer,44,12,0.01533080145655224,0.015478664399293244
Hanwha,Inverted-variate Transformer,44,13,0.015073139517212267,0.015597568171098877
Qcells,Inverted-variate Transformer,42,1,0.06513881652592089,0.022000519044180815
Qcells,Inverted-variate Transformer,42,2,0.024111882567703923,0.019674341003139827
Qcells,Inverted-variate Transformer,42,3,0.021164427362793833,0.01910303125808646
Qcells,Inverted-variate Transformer,42,4,0.02045937379512985,0.01877775450545328
Qcells,Inverted-variate Transformer,42,5,0.018809013552574395,0.019258736795593107
Qcells,Inverted-variate Transformer,42,6,0.01853748097851217,0.01758604666950977
Qcells,Inverted-variate Transformer,42,7,0.018693261117325766,0.017806795261642118
Qcells,Inverted-variate Transformer,42,8,0.017884358108408917,0.016652685181446476
Qcells,Inverted-variate Transformer,42,9,0.01740634328632796,0.016202561786681714
Qcells,Inverted-variate Transformer,42,10,0.01762746155844412,0.016400990633307168
Qcells,Inverted-variate Transformer,42,11,0.017550904395262888,0.01639568813202853
Qcells,Inverted-variate Transformer,42,12,0.017035623811787456,0.016777679869051945
Qcells,Inverted-variate Transformer,42,13,0.016488677995673332,0.016135581173666595
Qcells,Inverted-variate Transformer,42,14,0.01655202463774369,0.016227866892136063
Qcells,Inverted-variate Transformer,42,15,0.01617424750940513,0.017005949877918834
Qcells,Inverted-variate Transformer,42,16,0.016083508136865283,0.016246487550112553
Qcells,Inverted-variate Transformer,42,17,0.015552418104964648,0.01606134753375456
Qcells,Inverted-variate Transformer,42,18,0.016101958259703623,0.01869790372346428
Qcells,Inverted-variate Transformer,42,19,0.015559441210586153,0.016762076936095487
Qcells,Inverted-variate Transformer,42,20,0.015702729440336637,0.016296319373959253
Qcells,Inverted-variate Transformer,42,21,0.015043301178872578,0.01596354455973669
Qcells,Inverted-variate Transformer,42,22,0.01509060956982006,0.016739729630810638
Qcells,Inverted-variate Transformer,42,23,0.015165446157330668,0.017677510152603857
Qcells,Inverted-variate Transformer,42,24,0.014978405937232797,0.017195316610222885
Qcells,Inverted-variate Transformer,42,25,0.015038545634007685,0.015972266169468147
Qcells,Inverted-variate Transformer,43,1,0.06317739204972078,0.02203413646133093
Qcells,Inverted-variate Transformer,43,2,0.02415426184161941,0.02031661251246618
Qcells,Inverted-variate Transformer,43,3,0.021244606531534108,0.020576366175674553
Qcells,Inverted-variate Transformer,43,4,0.019613044054921792,0.02042735999619231
Qcells,Inverted-variate Transformer,43,5,0.019560850372251942,0.017780283603242096
Qcells,Inverted-variate Transformer,43,6,0.018308864289023036,0.021037370524106633
Qcells,Inverted-variate Transformer,43,7,0.01873745164340607,0.01694480921718553
Qcells,Inverted-variate Transformer,43,8,0.01826845901611756,0.021003764696196477
Qcells,Inverted-variate Transformer,43,9,0.01767339796448991,0.01741386519008036
Qcells,Inverted-variate Transformer,43,10,0.017387553234703354,0.016969962743861127
Qcells,Inverted-variate Transformer,43,11,0.01716895189201568,0.018091599349690096
Qcells,Inverted-variate Transformer,43,12,0.016915546337200275,0.016135263282227794
Qcells,Inverted-variate Transformer,43,13,0.01681371929433083,0.016620795762374168
Qcells,Inverted-variate Transformer,43,14,0.016417305918593514,0.016569381512610143
Qcells,Inverted-variate Transformer,43,15,0.01603570014403835,0.0161028773631557
Qcells,Inverted-variate Transformer,43,16,0.015977794623641572,0.01660741874081725
Qcells,Inverted-variate Transformer,43,17,0.015870109254121415,0.016244434982649745
Qcells,Inverted-variate Transformer,43,18,0.016066808565810334,0.01666004505548254
Qcells,Inverted-variate Transformer,43,19,0.015503274537489469,0.01676500593983033
Qcells,Inverted-variate Transformer,43,20,0.015970330771070844,0.016484268933014565
Qcells,Inverted-variate Transformer,44,1,0.06447297859679027,0.021964291786724408
Qcells,Inverted-variate Transformer,44,2,0.023880794469915954,0.020602806814646765
Qcells,Inverted-variate Transformer,44,3,0.020973421933090413,0.01983088796186728
Qcells,Inverted-variate Transformer,44,4,0.01954812646835935,0.0182835702336796
Qcells,Inverted-variate Transformer,44,5,0.01998183450093428,0.01828517053811955
Qcells,Inverted-variate Transformer,44,6,0.019697120683595113,0.0182406171184123
Qcells,Inverted-variate Transformer,44,7,0.018267862187223434,0.01756085328715529
Qcells,Inverted-variate Transformer,44,8,0.01796472714248907,0.01632575759811376
Qcells,Inverted-variate Transformer,44,9,0.01741047915860547,0.01664680724613735
Qcells,Inverted-variate Transformer,44,10,0.01729737039039355,0.01632105879730454
Qcells,Inverted-variate Transformer,44,11,0.017360022727169806,0.016541462892212443
Qcells,Inverted-variate Transformer,44,12,0.01696096023117061,0.016054455539948862
Qcells,Inverted-variate Transformer,44,13,0.016562631576348023,0.016716960837588314
Qcells,Inverted-variate Transformer,44,14,0.016801101645200687,0.016312431173482522
Qcells,Inverted-variate Transformer,44,15,0.01647910525789799,0.01626370605138598
Qcells,Inverted-variate Transformer,44,16,0.0157837548232686,0.017292702477601313
Qcells,Inverted-variate Transformer,44,17,0.016059155629306994,0.016212650008069276
Sanyo,Inverted-variate Transformer,42,1,0.057195260728393524,0.025763422090623447
Sanyo,Inverted-variate Transformer,42,2,0.02614952051805896,0.025049343037688
Sanyo,Inverted-variate Transformer,42,3,0.024749602985715928,0.026049772268839134
Sanyo,Inverted-variate Transformer,42,4,0.02283356641056577,0.021009696323787946
Sanyo,Inverted-variate Transformer,42,5,0.021053665074903846,0.020366091595133487
Sanyo,Inverted-variate Transformer,42,6,0.01998734116841768,0.019454601504864118
Sanyo,Inverted-variate Transformer,42,7,0.019737918406478146,0.018432135504524987
Sanyo,Inverted-variate Transformer,42,8,0.018662358914405725,0.017846809028353068
Sanyo,Inverted-variate Transformer,42,9,0.01857537564036589,0.019593152572099176
Sanyo,Inverted-variate Transformer,42,10,0.017553842179152106,0.019615714812292656
Sanyo,Inverted-variate Transformer,42,11,0.018400625638147528,0.018280378312804862
Sanyo,Inverted-variate Transformer,42,12,0.017223232860615962,0.016993230401761428
Sanyo,Inverted-variate Transformer,42,13,0.016823821672913325,0.016625908454617915
Sanyo,Inverted-variate Transformer,42,14,0.016465261022608757,0.016577495889885344
Sanyo,Inverted-variate Transformer,42,15,0.016189427866724337,0.016862169064125954
Sanyo,Inverted-variate Transformer,42,16,0.016144187460754023,0.017897864407879042
Sanyo,Inverted-variate Transformer,42,17,0.01590305537939592,0.01651592748882707
Sanyo,Inverted-variate Transformer,42,18,0.015674798880003935,0.018713728378945676
Sanyo,Inverted-variate Transformer,42,19,0.015709070564591632,0.017466066437831024
Sanyo,Inverted-variate Transformer,42,20,0.01536659855332501,0.01830086853443352
Sanyo,Inverted-variate Transformer,42,21,0.014992035108741327,0.017910170293791997
Sanyo,Inverted-variate Transformer,42,22,0.014791194769086706,0.017216629291136334
Sanyo,Inverted-variate Transformer,43,1,0.05699927638594056,0.029080091894966745
Sanyo,Inverted-variate Transformer,43,2,0.02688705081559538,0.025557251382966956
Sanyo,Inverted-variate Transformer,43,3,0.02447378995407762,0.023756461456641755
Sanyo,Inverted-variate Transformer,43,4,0.022887013023050365,0.023619947023260843
Sanyo,Inverted-variate Transformer,43,5,0.020957567531875967,0.01939499040387962
Sanyo,Inverted-variate Transformer,43,6,0.020622571075766923,0.019025064349917475
Sanyo,Inverted-variate Transformer,43,7,0.019627794544277852,0.01851952414506632
Sanyo,Inverted-variate Transformer,43,8,0.01918286970529415,0.019827753716268215
Sanyo,Inverted-variate Transformer,43,9,0.018733665047666125,0.017820388676181718
Sanyo,Inverted-variate Transformer,43,10,0.017700872766481655,0.01868805464124157
Sanyo,Inverted-variate Transformer,43,11,0.01743556112304932,0.01787338206767377
Sanyo,Inverted-variate Transformer,43,12,0.017009401427068617,0.017466718837029112
Sanyo,Inverted-variate Transformer,43,13,0.016872887129025103,0.0185877582233475
Sanyo,Inverted-variate Transformer,43,14,0.01637658089456612,0.01743494188821055
Sanyo,Inverted-variate Transformer,43,15,0.01625468321653033,0.017178772130533256
Sanyo,Inverted-variate Transformer,43,16,0.01582099251468294,0.01867567772238853
Sanyo,Inverted-variate Transformer,43,17,0.015882164708949435,0.018148161928616603
Sanyo,Inverted-variate Transformer,43,18,0.0153925014694413,0.017583465807482768
Sanyo,Inverted-variate Transformer,43,19,0.015569575344420496,0.016041164398778958
Sanyo,Inverted-variate Transformer,43,20,0.015319876938459763,0.0168510636524684
Sanyo,Inverted-variate Transformer,43,21,0.015114732149246584,0.017120197595148507
Sanyo,Inverted-variate Transformer,43,22,0.015111931306931189,0.017128946680801727
Sanyo,Inverted-variate Transformer,43,23,0.014833833467245093,0.018999900330654226
Sanyo,Inverted-variate Transformer,43,24,0.014667919597826871,0.017168621417987206
Sanyo,Inverted-variate Transformer,44,1,0.05797753029871272,0.02755024427938811
Sanyo,Inverted-variate Transformer,44,2,0.02677750665213788,0.024146780039980043
Sanyo,Inverted-variate Transformer,44,3,0.023558460737580382,0.02205538372716628
Sanyo,Inverted-variate Transformer,44,4,0.022410082263219548,0.023171634172801065
Sanyo,Inverted-variate Transformer,44,5,0.021340834982888503,0.020418931816358503
Sanyo,Inverted-variate Transformer,44,6,0.019797060097540668,0.019223700383389455
Sanyo,Inverted-variate Transformer,44,7,0.01953717975760897,0.01926824115512962
Sanyo,Inverted-variate Transformer,44,8,0.018969969552906994,0.018464345765990032
Sanyo,Inverted-variate Transformer,44,9,0.018406327507879714,0.018491396213426204
Sanyo,Inverted-variate Transformer,44,10,0.0177409703683991,0.017888710469603154
Sanyo,Inverted-variate Transformer,44,11,0.017402746016442323,0.017485743147832557
Sanyo,Inverted-variate Transformer,44,12,0.017088303860963275,0.017978717769053486
Sanyo,Inverted-variate Transformer,44,13,0.016687056943268407,0.018952961706748442
Sanyo,Inverted-variate Transformer,44,14,0.016797002667469696,0.017328319073470023
Sanyo,Inverted-variate Transformer,44,15,0.016262812041268535,0.017046584045329577
Sanyo,Inverted-variate Transformer,44,16,0.016101637982163547,0.01794929543336745
Sanyo,Inverted-variate Transformer,44,17,0.0157921637429391,0.01737715884599829
Sanyo,Inverted-variate Transformer,44,18,0.015257008970129377,0.01635843167880781
Sanyo,Inverted-variate Transformer,44,19,0.015604150751440895,0.018224738409937092
Sanyo,Inverted-variate Transformer,44,20,0.015113648202107878,0.01748711572910438
Sanyo,Inverted-variate Transformer,44,21,0.01557689733018913,0.01762211286550597
Sanyo,Inverted-variate Transformer,44,22,0.014950814609196441,0.018461577443077217
Sanyo,Inverted-variate Transformer,44,23,0.014785022866330615,0.01573303654885542
Sanyo,Inverted-variate Transformer,44,24,0.014961924999872003,0.018181205787692657
Sanyo,Inverted-variate Transformer,44,25,0.014783579029552173,0.01810328720543449
Hanwha,Joint-patch Transformer,42,1,0.04735306598772302,0.022132478576853735
Hanwha,Joint-patch Transformer,42,2,0.021024449882647397,0.01801971252966151
Hanwha,Joint-patch Transformer,42,3,0.01854893047759055,0.016361967445104163
Hanwha,Joint-patch Transformer,42,4,0.016936354324315703,0.015562032097798495
Hanwha,Joint-patch Transformer,42,5,0.016117484573999065,0.014828775760896308
Hanwha,Joint-patch Transformer,42,6,0.01579061670922915,0.014527304588534448
Hanwha,Joint-patch Transformer,42,7,0.015213766795610125,0.015924180839162413
Hanwha,Joint-patch Transformer,42,8,0.01497552359257789,0.014911853140051851
Hanwha,Joint-patch Transformer,42,9,0.014800701277756364,0.01411289438964255
Hanwha,Joint-patch Transformer,42,10,0.014212939669229646,0.014032212132623425
Hanwha,Joint-patch Transformer,42,11,0.014139925892731975,0.014245013841210722
Hanwha,Joint-patch Transformer,42,12,0.013779764862607402,0.015037063821009335
Hanwha,Joint-patch Transformer,42,13,0.013544456683413418,0.01493162555259126
Hanwha,Joint-patch Transformer,42,14,0.013267967552864596,0.016159925525558595
Hanwha,Joint-patch Transformer,42,15,0.013044300640166914,0.014097110631003398
Hanwha,Joint-patch Transformer,43,1,0.043683478632568475,0.021123512147879095
Hanwha,Joint-patch Transformer,43,2,0.0204427336768659,0.017750544971864922
Hanwha,Joint-patch Transformer,43,3,0.01816021073246284,0.01709414699568742
Hanwha,Joint-patch Transformer,43,4,0.017115324028019463,0.015677774678345
Hanwha,Joint-patch Transformer,43,5,0.016355065270881246,0.014906032304583063
Hanwha,Joint-patch Transformer,43,6,0.015803286879466402,0.014246630895491188
Hanwha,Joint-patch Transformer,43,7,0.015440292195433728,0.01465608346778154
Hanwha,Joint-patch Transformer,43,8,0.014919392634586056,0.014386916959874112
Hanwha,Joint-patch Transformer,43,9,0.014734203832116311,0.013430586648872898
Hanwha,Joint-patch Transformer,43,10,0.014417467353198888,0.01702468377922482
Hanwha,Joint-patch Transformer,43,11,0.014161206458856783,0.013668887315423007
Hanwha,Joint-patch Transformer,43,12,0.01392866659018212,0.013163169106319502
Hanwha,Joint-patch Transformer,43,13,0.014068588710197042,0.01309289412555843
Hanwha,Joint-patch Transformer,43,14,0.013181490759712073,0.016290474992876912
Hanwha,Joint-patch Transformer,43,15,0.012961444446169519,0.013550516312370631
Hanwha,Joint-patch Transformer,43,16,0.01304167805285979,0.014357787435206201
Hanwha,Joint-patch Transformer,43,17,0.012629326587146043,0.013838122948472588
Hanwha,Joint-patch Transformer,43,18,0.012423572919239158,0.014304996958529102
Hanwha,Joint-patch Transformer,44,1,0.0493039545280771,0.02309103267807963
Hanwha,Joint-patch Transformer,44,2,0.02153886668210779,0.018800836212997316
Hanwha,Joint-patch Transformer,44,3,0.01863192258751666,0.017253434079049165
Hanwha,Joint-patch Transformer,44,4,0.017082338511057525,0.01672117999645458
Hanwha,Joint-patch Transformer,44,5,0.016561129348760677,0.01581460963207686
Hanwha,Joint-patch Transformer,44,6,0.016191355437771247,0.014836398981079413
Hanwha,Joint-patch Transformer,44,7,0.015800277355974706,0.01443709021286303
Hanwha,Joint-patch Transformer,44,8,0.015248757849543054,0.014836045668380189
Hanwha,Joint-patch Transformer,44,9,0.014555841276962469,0.014086019026992837
Hanwha,Joint-patch Transformer,44,10,0.014525235097276398,0.01370624932095169
Hanwha,Joint-patch Transformer,44,11,0.014143185428450392,0.013967515137969818
Hanwha,Joint-patch Transformer,44,12,0.014282766908118945,0.013899895701851215
Hanwha,Joint-patch Transformer,44,13,0.013564288963674839,0.014797446893422696
Hanwha,Joint-patch Transformer,44,14,0.013350766079195081,0.013430681188891892
Hanwha,Joint-patch Transformer,44,15,0.012814749409880255,0.013527826307854244
Hanwha,Joint-patch Transformer,44,16,0.012966008382092241,0.013448052504925624
Hanwha,Joint-patch Transformer,44,17,0.01261413608155731,0.013481599388233546
Hanwha,Joint-patch Transformer,44,18,0.012223951649092122,0.013977247085525293
Hanwha,Joint-patch Transformer,44,19,0.01259908970313464,0.014112603432860138
Qcells,Joint-patch Transformer,42,1,0.055227370322954446,0.020824583033166366
Qcells,Joint-patch Transformer,42,2,0.02206676278957615,0.017723061660269677
Qcells,Joint-patch Transformer,42,3,0.019654229937060015,0.017045522539088552
Qcells,Joint-patch Transformer,42,4,0.018373507801143458,0.015897587121144693
Qcells,Joint-patch Transformer,42,5,0.017722448877014203,0.016125623543226882
Qcells,Joint-patch Transformer,42,6,0.017214273613180037,0.01585068808166904
Qcells,Joint-patch Transformer,42,7,0.016652519514230617,0.015689468609920574
Qcells,Joint-patch Transformer,42,8,0.016246951303973925,0.017939218086733665
Qcells,Joint-patch Transformer,42,9,0.01619528219496465,0.01572528081005436
Qcells,Joint-patch Transformer,42,10,0.015654837670675412,0.016693470013516603
Qcells,Joint-patch Transformer,42,11,0.015665406436703534,0.01661223198537108
Qcells,Joint-patch Transformer,42,12,0.015086172307097603,0.017487608901939664
Qcells,Joint-patch Transformer,43,1,0.051953561171560296,0.020828693114718796
Qcells,Joint-patch Transformer,43,2,0.02187106891627857,0.017454800010942052
Qcells,Joint-patch Transformer,43,3,0.019333560944567806,0.01610681233411897
Qcells,Joint-patch Transformer,43,4,0.018296469507220484,0.016530423151824444
Qcells,Joint-patch Transformer,43,5,0.017633426306114145,0.016036892470784894
Qcells,Joint-patch Transformer,43,6,0.016963792450117962,0.014941182620068416
Qcells,Joint-patch Transformer,43,7,0.016381834284906763,0.015904332270800157
Qcells,Joint-patch Transformer,43,8,0.01611276971087764,0.016315043840432704
Qcells,Joint-patch Transformer,43,9,0.01646983329541719,0.015217339721783707
Qcells,Joint-patch Transformer,43,10,0.015627493171322473,0.015342728514213939
Qcells,Joint-patch Transformer,43,11,0.015617011324383395,0.015251482576700462
Qcells,Joint-patch Transformer,44,1,0.058906603756037214,0.021536967960267356
Qcells,Joint-patch Transformer,44,2,0.022768867625481765,0.01839845924537147
Qcells,Joint-patch Transformer,44,3,0.020003882422332114,0.01649991037899406
Qcells,Joint-patch Transformer,44,4,0.018665914473259264,0.01674990074353036
Qcells,Joint-patch Transformer,44,5,0.01803180753135746,0.016236352830432954
Qcells,Joint-patch Transformer,44,6,0.017168475898611067,0.015958777566143556
Qcells,Joint-patch Transformer,44,7,0.01670301809178157,0.01726557736681044
Qcells,Joint-patch Transformer,44,8,0.0164661513542583,0.015606818814482757
Qcells,Joint-patch Transformer,44,9,0.01606029608489843,0.015405067601291721
Qcells,Joint-patch Transformer,44,10,0.015772710396349598,0.01518414184925339
Qcells,Joint-patch Transformer,44,11,0.01561522597503815,0.01644422358631986
Qcells,Joint-patch Transformer,44,12,0.015047185587641716,0.014826067229533777
Qcells,Joint-patch Transformer,44,13,0.014896135473264228,0.014153239311061949
Qcells,Joint-patch Transformer,44,14,0.015029922904584873,0.01526691029306861
Qcells,Joint-patch Transformer,44,15,0.014689785449330263,0.015851455762817296
Qcells,Joint-patch Transformer,44,16,0.01483022004624918,0.01583360794461417
Qcells,Joint-patch Transformer,44,17,0.014109390863432028,0.01630973943116944
Qcells,Joint-patch Transformer,44,18,0.014273466421778232,0.015466680205555985
Sanyo,Joint-patch Transformer,42,1,0.053273611734186016,0.02714896441450257
Sanyo,Joint-patch Transformer,42,2,0.02500169866913088,0.023996940210604813
Sanyo,Joint-patch Transformer,42,3,0.021532548956162557,0.019877645792320917
Sanyo,Joint-patch Transformer,42,4,0.02012407016662252,0.02016872053944824
Sanyo,Joint-patch Transformer,42,5,0.018942277489547733,0.018477042259873816
Sanyo,Joint-patch Transformer,42,6,0.01816517918590194,0.018536324826190442
Sanyo,Joint-patch Transformer,42,7,0.017633889805182157,0.018506790699999352
Sanyo,Joint-patch Transformer,42,8,0.017458285955499822,0.01843131979690837
Sanyo,Joint-patch Transformer,42,9,0.016495110814282093,0.018544135038496428
Sanyo,Joint-patch Transformer,42,10,0.015810793602826324,0.02029367748013493
Sanyo,Joint-patch Transformer,42,11,0.015104097658570705,0.018328709494166876
Sanyo,Joint-patch Transformer,42,12,0.014720666939487146,0.017799745723483917
Sanyo,Joint-patch Transformer,42,13,0.014547573885452277,0.018953392523286868
Sanyo,Joint-patch Transformer,42,14,0.01443601178346459,0.018364049655534488
Sanyo,Joint-patch Transformer,42,15,0.013959537432813047,0.018393746314227813
Sanyo,Joint-patch Transformer,42,16,0.013771058084236818,0.0180077958028671
Sanyo,Joint-patch Transformer,42,17,0.013546145594892792,0.019944294212469904
Sanyo,Joint-patch Transformer,43,1,0.05022137972466691,0.02539917884754749
Sanyo,Joint-patch Transformer,43,2,0.024246761168690928,0.02212896640137296
Sanyo,Joint-patch Transformer,43,3,0.021216032175744894,0.019831822855516264
Sanyo,Joint-patch Transformer,43,4,0.01996134520102718,0.018296537516118632
Sanyo,Joint-patch Transformer,43,5,0.018926079132870758,0.019010294066037343
Sanyo,Joint-patch Transformer,43,6,0.018306152250542964,0.01884696111099043
Sanyo,Joint-patch Transformer,43,7,0.01783757593960905,0.0181727692938236
Sanyo,Joint-patch Transformer,43,8,0.017108759409487733,0.017967920220482724
Sanyo,Joint-patch Transformer,43,9,0.016705390235318168,0.018915648763581133
Sanyo,Joint-patch Transformer,43,10,0.016325197183452614,0.017566486101975327
Sanyo,Joint-patch Transformer,43,11,0.016359369202140314,0.0188198249540844
Sanyo,Joint-patch Transformer,43,12,0.015352094641556355,0.018387766415243274
Sanyo,Joint-patch Transformer,43,13,0.014616925090463924,0.018795290766567233
Sanyo,Joint-patch Transformer,43,14,0.014293004996570938,0.017545539092572525
Sanyo,Joint-patch Transformer,43,15,0.014459630815711574,0.017128151586206473
Sanyo,Joint-patch Transformer,43,16,0.013394351095921202,0.018086698612975464
Sanyo,Joint-patch Transformer,43,17,0.013586965478640432,0.019468920315264676
Sanyo,Joint-patch Transformer,43,18,0.013883423795761391,0.019104018019142466
Sanyo,Joint-patch Transformer,43,19,0.013519245313662612,0.019031932746250313
Sanyo,Joint-patch Transformer,43,20,0.013167715460215678,0.018498713543210768
Sanyo,Joint-patch Transformer,44,1,0.055011469293417284,0.026763224191095572
Sanyo,Joint-patch Transformer,44,2,0.02533365936506084,0.022530598210174353
Sanyo,Joint-patch Transformer,44,3,0.021569403864992478,0.02004690876811105
Sanyo,Joint-patch Transformer,44,4,0.020487155220965097,0.01966928644441767
Sanyo,Joint-patch Transformer,44,5,0.019305536704806628,0.01949055532817519
Sanyo,Joint-patch Transformer,44,6,0.018637232505513444,0.021423151208252673
Sanyo,Joint-patch Transformer,44,7,0.018153547828545512,0.019512890019937553
Sanyo,Joint-patch Transformer,44,8,0.01716545836182179,0.021182831238969784
Sanyo,Joint-patch Transformer,44,9,0.01670272415691715,0.019293687725040788
Sanyo,Joint-patch Transformer,44,10,0.016188382298952832,0.01844697821213855
Sanyo,Joint-patch Transformer,44,11,0.016182911172705112,0.018969408182087536
Sanyo,Joint-patch Transformer,44,12,0.015465815531028966,0.019966544688035263
Sanyo,Joint-patch Transformer,44,13,0.014807760533439629,0.01904112338683057
Sanyo,Joint-patch Transformer,44,14,0.01465087670815897,0.01802360805448113
Sanyo,Joint-patch Transformer,44,15,0.014003111316526123,0.01936115724030061
