section,model,seed,scope,horizon,rmse_kw,mae_kw,diff_mae_kw,actual_epochs,best_epoch,best_validation_objective,stop_reason,numerically_finite,training_seconds,mean_epoch_seconds,backbone_parameters,power_head_parameters,event_head_parameters,total_parameters,inference_ms_per_sample,threshold_kw,step_pos_weight,artifact_source,n,positive_count,prevalence,auroc,auprc,brier,f1,precision,recall,miss_rate,onset_time_mae_steps,onset_time_mae_minutes,onset_time_n,up_count,down_count,up_recall,down_recall,direction_accuracy,identification_rate,probability_bin,mean_predicted_probability,observed_event_rate,mask_equal_to_full,daylight_definition
onset_lead,STEP_MULTITASK,44,full_timeline,4,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,633,633,0.03637721970001724,,,,,,,,,,,348,285,,,,0.358609794628752,,,,,
onset_lead,STEP_MULTITASK,44,full_timeline,5,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,511,511,0.02936612838342624,,,,,,,,,,,280,231,,,,0.36007827788649704,,,,,
onset_lead,STEP_MULTITASK,44,full_timeline,6,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,426,426,0.0244813516464571,,,,,,,,,,,238,188,,,,0.37089201877934275,,,,,
onset_lead,STEP_MULTITASK,44,full_timeline,7,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,345,345,0.019826446755933567,,,,,,,,,,,198,147,,,,0.39420289855072466,,,,,
onset_lead,STEP_MULTITASK,44,full_timeline,8,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,283,283,0.016263433136026666,,,,,,,,,,,167,116,,,,0.42402826855123676,,,,,
onset_lead,STEP_MULTITASK,44,full_timeline,9,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,242,242,0.013907246709959197,,,,,,,,,,,144,98,,,,0.4628099173553719,,,,,
onset_lead,STEP_MULTITASK,44,full_timeline,10,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,210,210,0.012068271938394345,,,,,,,,,,,125,85,,,,0.4666666666666667,,,,,
onset_lead,STEP_MULTITASK,44,full_timeline,11,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,182,182,0.010459169013275099,,,,,,,,,,,111,71,,,,0.4835164835164835,,,,,
onset_lead,STEP_MULTITASK,44,full_timeline,12,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,160,160,0.009194873857824262,,,,,,,,,,,100,60,,,,0.4125,,,,,
reliability,STEP_MULTITASK,44,full_timeline,12,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,7520,,,,,,,,,,,,,,,,,,,"[0.0,0.1)",0.0034007651265710592,0.0,,
reliability,STEP_MULTITASK,44,full_timeline,12,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,216,,,,,,,,,,,,,,,,,,,"[0.1,0.2)",0.1494426727294922,0.0,,
reliability,STEP_MULTITASK,44,full_timeline,12,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,134,,,,,,,,,,,,,,,,,,,"[0.2,0.3)",0.25256699323654175,0.0,,
reliability,STEP_MULTITASK,44,full_timeline,12,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,130,,,,,,,,,,,,,,,,,,,"[0.3,0.4)",0.34870511293411255,0.0,,
reliability,STEP_MULTITASK,44,full_timeline,12,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,120,,,,,,,,,,,,,,,,,,,"[0.4,0.5)",0.45074743032455444,0.0,,
reliability,STEP_MULTITASK,44,full_timeline,12,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,119,,,,,,,,,,,,,,,,,,,"[0.5,0.6)",0.5520704388618469,0.01680672268907563,,
reliability,STEP_MULTITASK,44,full_timeline,12,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,130,,,,,,,,,,,,,,,,,,,"[0.6,0.7)",0.6470237374305725,0.015384615384615385,,
reliability,STEP_MULTITASK,44,full_timeline,12,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,154,,,,,,,,,,,,,,,,,,,"[0.7,0.8)",0.7485553026199341,0.045454545454545456,,
reliability,STEP_MULTITASK,44,full_timeline,12,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,215,,,,,,,,,,,,,,,,,,,"[0.8,0.9)",0.8527414798736572,0.06046511627906977,,
reliability,STEP_MULTITASK,44,full_timeline,12,,,,13,8,0.1813793544529303,early_stopping,True,78.83747299999959,6.0492270076925845,19136.0,55308.0,55308.0,129752.0,0.0393681282684127,0.1506997942924499,8.999551200538559,,3601,,,,,,,,,,,,,,,,,,,"[0.9,1.0]",0.9918703436851501,0.3218550402665926,,
power,STANDARD_ONSET_HAZARD,42,full_timeline,3,0.43425899744033813,0.23951812088489532,0.13193482160568237,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\42\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,STANDARD_ONSET_HAZARD,42,full_timeline,6,0.46297305822372437,0.24929070472717285,0.13345389068126678,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\42\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,STANDARD_ONSET_HAZARD,42,full_timeline,12,0.4997936189174652,0.2682317793369293,0.13479498028755188,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\42\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,STANDARD_ONSET_HAZARD,42,daylight,12,0.6928223967552185,0.470746785402298,0.13479498028755188,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\42\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,STANDARD_ONSET_HAZARD,42,ramp_step,12,0.9632716774940491,0.7262595295906067,0.13479498028755188,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\42\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,STANDARD_ONSET_HAZARD,42,onset_near,12,0.8150768876075745,0.5876081585884094,0.13479498028755188,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\42\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
first_onset,STANDARD_ONSET_HAZARD,42,full_timeline,12,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,17401,5623,0.3231423481409114,0.9658038221895511,0.8857599722402826,0.0703168658982277,0.830918777455837,0.8756895193065406,0.7905032900586876,0.20949670994131248,2.7921259842519683,13.96062992125984,4445,3125,2498,0.4768,0.533226581265012,0.6348706411698538,,,,,,
first_onset,STANDARD_ONSET_HAZARD,42,daylight,12,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,9655,5623,0.5823925427239772,0.9002379417443663,0.8858187002688145,0.12664229870809693,0.830918777455837,0.8756895193065406,0.7905032900586876,0.20949670994131248,2.7921259842519683,13.96062992125984,4445,3125,2498,0.4768,0.533226581265012,0.6348706411698538,,,,,,
first_onset,STANDARD_ONSET_HAZARD,42,sunrise_sunset_transition,12,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,7134,2742,0.3843566021867115,0.930690905419176,0.8335078999875638,0.10956086129361771,0.7588948519181077,0.8339886413280909,0.6962071480671043,0.3037928519328957,2.71765322158198,13.5882661079099,1909,1660,1082,0.4114457831325301,0.6081330868761553,0.7024620220010477,,,,,,
onset_lead,STANDARD_ONSET_HAZARD,42,full_timeline,1,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.8365591397849462,,,,,
onset_lead,STANDARD_ONSET_HAZARD,42,full_timeline,2,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.8419354838709677,,,,,
onset_lead,STANDARD_ONSET_HAZARD,42,full_timeline,3,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,771,771,0.044307798402390665,,,,,,,,,,,416,355,,,,0.833981841763943,,,,,
onset_lead,STANDARD_ONSET_HAZARD,42,full_timeline,4,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,633,633,0.03637721970001724,,,,,,,,,,,348,285,,,,0.8278041074249605,,,,,
onset_lead,STANDARD_ONSET_HAZARD,42,full_timeline,5,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,511,511,0.02936612838342624,,,,,,,,,,,280,231,,,,0.8082191780821918,,,,,
onset_lead,STANDARD_ONSET_HAZARD,42,full_timeline,6,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,426,426,0.0244813516464571,,,,,,,,,,,238,188,,,,0.8051643192488263,,,,,
onset_lead,STANDARD_ONSET_HAZARD,42,full_timeline,7,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,345,345,0.019826446755933567,,,,,,,,,,,198,147,,,,0.7536231884057971,,,,,
onset_lead,STANDARD_ONSET_HAZARD,42,full_timeline,8,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,283,283,0.016263433136026666,,,,,,,,,,,167,116,,,,0.7102473498233216,,,,,
onset_lead,STANDARD_ONSET_HAZARD,42,full_timeline,9,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,242,242,0.013907246709959197,,,,,,,,,,,144,98,,,,0.6900826446280992,,,,,
onset_lead,STANDARD_ONSET_HAZARD,42,full_timeline,10,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,210,210,0.012068271938394345,,,,,,,,,,,125,85,,,,0.638095238095238,,,,,
onset_lead,STANDARD_ONSET_HAZARD,42,full_timeline,11,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,182,182,0.010459169013275099,,,,,,,,,,,111,71,,,,0.6043956043956044,,,,,
onset_lead,STANDARD_ONSET_HAZARD,42,full_timeline,12,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,160,160,0.009194873857824262,,,,,,,,,,,100,60,,,,0.55625,,,,,
reliability,STANDARD_ONSET_HAZARD,42,full_timeline,12,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,9136,,,,,,,,,,,,,,,,,,,"[0.0,0.1)",0.009973563153579336,0.0016418563922942207,,
reliability,STANDARD_ONSET_HAZARD,42,full_timeline,12,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,1375,,,,,,,,,,,,,,,,,,,"[0.1,0.2)",0.138995120677898,0.10472727272727272,,
reliability,STANDARD_ONSET_HAZARD,42,full_timeline,12,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,717,,,,,,,,,,,,,,,,,,,"[0.2,0.3)",0.24836613765841173,0.37656903765690375,,
reliability,STANDARD_ONSET_HAZARD,42,full_timeline,12,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,561,,,,,,,,,,,,,,,,,,,"[0.3,0.4)",0.35110606014528684,0.6238859180035651,,
reliability,STANDARD_ONSET_HAZARD,42,full_timeline,12,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,536,,,,,,,,,,,,,,,,,,,"[0.4,0.5)",0.4454849057645047,0.7444029850746269,,
reliability,STANDARD_ONSET_HAZARD,42,full_timeline,12,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,411,,,,,,,,,,,,,,,,,,,"[0.5,0.6)",0.5512232440015544,0.7858880778588808,,
reliability,STANDARD_ONSET_HAZARD,42,full_timeline,12,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,521,,,,,,,,,,,,,,,,,,,"[0.6,0.7)",0.654597619073934,0.7696737044145874,,
reliability,STANDARD_ONSET_HAZARD,42,full_timeline,12,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,603,,,,,,,,,,,,,,,,,,,"[0.7,0.8)",0.753241211680532,0.8507462686567164,,
reliability,STANDARD_ONSET_HAZARD,42,full_timeline,12,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,1037,,,,,,,,,,,,,,,,,,,"[0.8,0.9)",0.859637002688745,0.8794599807135969,,
reliability,STANDARD_ONSET_HAZARD,42,full_timeline,12,,,,12,7,0.2532298272455354,early_stopping,True,79.22479500000009,6.585066641666951,19136.0,55308.0,165924.0,240368.0,0.0383743635424209,0.1506997942924499,8.999551200538559,,2504,,,,,,,,,,,,,,,,,,,"[0.9,1.0]",0.9378606779456544,0.9169329073482428,,
power,STANDARD_ONSET_HAZARD,43,full_timeline,3,0.43678733706474304,0.23261119425296783,0.146186962723732,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,STANDARD_ONSET_HAZARD,43,full_timeline,6,0.4707145392894745,0.2489531934261322,0.13971109688282013,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,STANDARD_ONSET_HAZARD,43,full_timeline,12,0.5070624351501465,0.26915988326072693,0.14055511355400085,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,STANDARD_ONSET_HAZARD,43,daylight,12,0.7024861574172974,0.4686098098754883,0.14055511355400085,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,STANDARD_ONSET_HAZARD,43,ramp_step,12,0.9684917330741882,0.7372349500656128,0.14055511355400085,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
power,STANDARD_ONSET_HAZARD,43,onset_near,12,0.8331360816955566,0.6066116094589233,0.14055511355400085,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\43\test_predictions.npz,,,,,,,,,,,,,,,,,,,,,,,,
first_onset,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,17401,5623,0.3231423481409114,0.9609863058194357,0.8806491415114509,0.0701294305260753,0.8549363756033348,0.8439015939015939,0.8662635603770229,0.13373643962297707,2.6561281051118866,13.280640525559432,4871,3125,2498,0.64224,0.49719775820656525,0.6670088277561076,,,,,,
first_onset,STANDARD_ONSET_HAZARD,43,daylight,12,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,9655,5623,0.5823925427239772,0.8862545307114487,0.8807411446866681,0.12611556449666184,0.8550114095137792,0.8440478253335644,0.8662635603770229,0.13373643962297707,2.6561281051118866,13.280640525559432,4871,3125,2498,0.64224,0.49719775820656525,0.6670088277561076,,,,,,
first_onset,STANDARD_ONSET_HAZARD,43,sunrise_sunset_transition,12,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,7134,2742,0.3843566021867115,0.9255697814074791,0.8410322802445342,0.10477511977654072,0.8198606271777004,0.784856571047365,0.8581327498176513,0.14186725018234866,2.6039099022524437,13.019549511262218,2353,1660,1082,0.6150602409638555,0.6543438077634011,0.7348066298342542,,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,1,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.878494623655914,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,2,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,930,930,0.05344520429860353,,,,,,,,,,,499,431,,,,0.8881720430107527,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,3,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,771,771,0.044307798402390665,,,,,,,,,,,416,355,,,,0.8871595330739299,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,4,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,633,633,0.03637721970001724,,,,,,,,,,,348,285,,,,0.9004739336492891,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,5,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,511,511,0.02936612838342624,,,,,,,,,,,280,231,,,,0.8943248532289628,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,6,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,426,426,0.0244813516464571,,,,,,,,,,,238,188,,,,0.8849765258215962,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,7,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,345,345,0.019826446755933567,,,,,,,,,,,198,147,,,,0.8724637681159421,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,8,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,283,283,0.016263433136026666,,,,,,,,,,,167,116,,,,0.8621908127208481,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,9,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,242,242,0.013907246709959197,,,,,,,,,,,144,98,,,,0.8553719008264463,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,10,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,210,210,0.012068271938394345,,,,,,,,,,,125,85,,,,0.7952380952380952,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,11,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,182,182,0.010459169013275099,,,,,,,,,,,111,71,,,,0.6703296703296703,,,,,
onset_lead,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,160,160,0.009194873857824262,,,,,,,,,,,100,60,,,,0.61875,,,,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,8635,,,,,,,,,,,,,,,,,,,"[0.0,0.1)",0.008940719257316538,0.0012738853503184713,,
reliability,STANDARD_ONSET_HAZARD,43,full_timeline,12,,,,11,6,0.2529595089300225,early_stopping,True,72.23801789999925,6.549951154545355,19136.0,55308.0,165924.0,240368.0,0.0395132808459847,0.1506997942924499,8.999551200538559,,1343,,,,,,,,,,,,,,,,,,,"[0.1,0.2)",0.14119808799316755,0.04616530156366344,,
