dataset,site_id,model,seed,statistic,horizon_steps,horizon_minutes,scope,metric,value,unit,sample_count,valid_target_count,normalization_definition,prediction_artifact,label_artifact,timestamp_artifact,mask_artifact,config_path,source_commit,rank
Qcells,38,iTransformer,42,per_seed,96,480,daylight,MAE,1.3057258811089922,source_power_unit,1792,77349,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,96,480,daylight,R2,-0.004750854840273933,dimensionless,1792,77349,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,96,480,daylight,Bias,-1.0651439567749605,source_power_unit,1792,77349,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,96,480,daylight,range_nRMSE,0.26883955540925364,dimensionless,1792,77349,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,96,480,daylight,RMSE_skill,0.5148085883043461,dimensionless,1792,77349,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,96,480,daylight,MAE_skill,0.5538995544699995,dimensionless,1792,77349,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,144,720,regular_full_timeline,RMSE,0.8783198032439204,source_power_unit,3019,434736,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,144,720,regular_full_timeline,MAE,0.5562062184558931,source_power_unit,3019,434736,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,144,720,regular_full_timeline,R2,0.7940155602199195,dimensionless,3019,434736,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,144,720,regular_full_timeline,Bias,-0.31288510796659,source_power_unit,3019,434736,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,144,720,regular_full_timeline,range_nRMSE,0.14549343230659142,dimensionless,3019,434736,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,144,720,regular_full_timeline,RMSE_skill,0.6367219348158556,dimensionless,3019,434736,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,144,720,regular_full_timeline,MAE_skill,0.615039297226414,dimensionless,3019,434736,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,144,720,daylight,RMSE,1.286468317574207,source_power_unit,2800,187950,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,144,720,daylight,MAE,1.0088857310846107,source_power_unit,2800,187950,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,144,720,daylight,R2,0.31704598705155895,dimensionless,2800,187950,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,144,720,daylight,Bias,-0.7365333874588116,source_power_unit,2800,187950,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,144,720,daylight,range_nRMSE,0.21310312073833232,dimensionless,2800,187950,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,144,720,daylight,RMSE_skill,0.6487995589464848,dimensionless,2800,187950,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,42,per_seed,144,720,daylight,MAE_skill,0.6957363600899005,dimensionless,2800,187950,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_42/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,12,60,regular_full_timeline,RMSE,0.10226553565537609,source_power_unit,3019,36228,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,12,60,regular_full_timeline,MAE,0.08226091700602295,source_power_unit,3019,36228,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,12,60,regular_full_timeline,R2,-664.578393383206,dimensionless,3019,36228,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,12,60,regular_full_timeline,Bias,-0.01590070561920281,source_power_unit,3019,36228,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,12,60,regular_full_timeline,range_nRMSE,0.01694025767632692,dimensionless,3019,36228,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,12,60,regular_full_timeline,RMSE_skill,-24.67429302504975,dimensionless,3019,36228,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,12,60,regular_full_timeline,MAE_skill,-456.0305616412644,dimensionless,3019,36228,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,12,60,daylight,RMSE,0.13713775777861567,source_power_unit,25,42,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,12,60,daylight,MAE,0.11790711907226414,source_power_unit,25,42,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,12,60,daylight,R2,-13.183546880626912,dimensionless,25,42,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,12,60,daylight,Bias,-0.0945498203149154,source_power_unit,25,42,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,12,60,daylight,range_nRMSE,0.02271683161913139,dimensionless,25,42,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,12,60,daylight,RMSE_skill,-0.2715707484708989,dimensionless,25,42,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,12,60,daylight,MAE_skill,-0.1614649150724201,dimensionless,25,42,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,48,240,regular_full_timeline,RMSE,0.4933224652240047,source_power_unit,3019,144912,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,48,240,regular_full_timeline,MAE,0.22963295312825746,source_power_unit,3019,144912,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,48,240,regular_full_timeline,R2,0.3272777796255363,dimensionless,3019,144912,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,48,240,regular_full_timeline,Bias,-0.055282792735517276,source_power_unit,3019,144912,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,48,240,regular_full_timeline,range_nRMSE,0.08171872982289648,dimensionless,3019,144912,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,48,240,regular_full_timeline,RMSE_skill,0.21207235566871374,dimensionless,3019,144912,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,48,240,regular_full_timeline,MAE_skill,-0.3804341527255872,dimensionless,3019,144912,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,48,240,daylight,RMSE,1.44390249536297,source_power_unit,784,15021,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,48,240,daylight,MAE,1.1500280300901065,source_power_unit,784,15021,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,48,240,daylight,R2,-0.7031564694200516,dimensionless,784,15021,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,48,240,daylight,Bias,-1.0433850211455753,source_power_unit,784,15021,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,48,240,daylight,range_nRMSE,0.23918204871451512,dimensionless,784,15021,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,48,240,daylight,RMSE_skill,0.2546561284874601,dimensionless,784,15021,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
Qcells,38,iTransformer,43,per_seed,48,240,daylight,MAE_skill,0.276804597955989,dimensionless,784,15021,train_target_range,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::labels,GFNODE_experiments/asoc_discrete_viability/artifacts/iTransformer_Qcells_43/test_H144.npz::target_start,derived_from_labels_and_train_only_threshold,GFNODE_experiments/asoc_discrete_viability/config.json,9f3548d99ecf434dfbe3c5b67c336d1e1118418f,
