site,category,key,value
NIST_GROUND,file,08/onemin-Ground-2017-08-27.csv,"{""file"": ""08/onemin-Ground-2017-08-27.csv"", ""size"": 860432, ""mtime_ns"": 1503763200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-28.csv,"{""file"": ""08/onemin-Ground-2017-08-28.csv"", ""size"": 862732, ""mtime_ns"": 1503849600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-29.csv,"{""file"": ""08/onemin-Ground-2017-08-29.csv"", ""size"": 859414, ""mtime_ns"": 1503936000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-30.csv,"{""file"": ""08/onemin-Ground-2017-08-30.csv"", ""size"": 859843, ""mtime_ns"": 1504022400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-31.csv,"{""file"": ""08/onemin-Ground-2017-08-31.csv"", ""size"": 859911, ""mtime_ns"": 1504108800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-01.csv,"{""file"": ""09/onemin-Ground-2017-09-01.csv"", ""size"": 858309, ""mtime_ns"": 1504195200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-02.csv,"{""file"": ""09/onemin-Ground-2017-09-02.csv"", ""size"": 857808, ""mtime_ns"": 1504281600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-03.csv,"{""file"": ""09/onemin-Ground-2017-09-03.csv"", ""size"": 858533, ""mtime_ns"": 1504368000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-04.csv,"{""file"": ""09/onemin-Ground-2017-09-04.csv"", ""size"": 860092, ""mtime_ns"": 1504454400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-05.csv,"{""file"": ""09/onemin-Ground-2017-09-05.csv"", ""size"": 860291, ""mtime_ns"": 1504540800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-06.csv,"{""file"": ""09/onemin-Ground-2017-09-06.csv"", ""size"": 862062, ""mtime_ns"": 1504627200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-07.csv,"{""file"": ""09/onemin-Ground-2017-09-07.csv"", ""size"": 860218, ""mtime_ns"": 1504713600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-08.csv,"{""file"": ""09/onemin-Ground-2017-09-08.csv"", ""size"": 859022, ""mtime_ns"": 1504800000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-09.csv,"{""file"": ""09/onemin-Ground-2017-09-09.csv"", ""size"": 859884, ""mtime_ns"": 1504886400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-10.csv,"{""file"": ""09/onemin-Ground-2017-09-10.csv"", ""size"": 856028, ""mtime_ns"": 1504972800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-11.csv,"{""file"": ""09/onemin-Ground-2017-09-11.csv"", ""size"": 858105, ""mtime_ns"": 1505059200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-12.csv,"{""file"": ""09/onemin-Ground-2017-09-12.csv"", ""size"": 859191, ""mtime_ns"": 1505145600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-13.csv,"{""file"": ""09/onemin-Ground-2017-09-13.csv"", ""size"": 859678, ""mtime_ns"": 1505232000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-14.csv,"{""file"": ""09/onemin-Ground-2017-09-14.csv"", ""size"": 858719, ""mtime_ns"": 1505318400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-15.csv,"{""file"": ""09/onemin-Ground-2017-09-15.csv"", ""size"": 861579, ""mtime_ns"": 1505404800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-16.csv,"{""file"": ""09/onemin-Ground-2017-09-16.csv"", ""size"": 857597, ""mtime_ns"": 1505491200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-17.csv,"{""file"": ""09/onemin-Ground-2017-09-17.csv"", ""size"": 858405, ""mtime_ns"": 1505577600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-18.csv,"{""file"": ""09/onemin-Ground-2017-09-18.csv"", ""size"": 858663, ""mtime_ns"": 1505664000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-19.csv,"{""file"": ""09/onemin-Ground-2017-09-19.csv"", ""size"": 859531, ""mtime_ns"": 1505750400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-20.csv,"{""file"": ""09/onemin-Ground-2017-09-20.csv"", ""size"": 857339, ""mtime_ns"": 1505836800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-21.csv,"{""file"": ""09/onemin-Ground-2017-09-21.csv"", ""size"": 860375, ""mtime_ns"": 1505923200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-22.csv,"{""file"": ""09/onemin-Ground-2017-09-22.csv"", ""size"": 860723, ""mtime_ns"": 1506009600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-23.csv,"{""file"": ""09/onemin-Ground-2017-09-23.csv"", ""size"": 858041, ""mtime_ns"": 1506096000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-24.csv,"{""file"": ""09/onemin-Ground-2017-09-24.csv"", ""size"": 857573, ""mtime_ns"": 1506182400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-25.csv,"{""file"": ""09/onemin-Ground-2017-09-25.csv"", ""size"": 860075, ""mtime_ns"": 1506268800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-26.csv,"{""file"": ""09/onemin-Ground-2017-09-26.csv"", ""size"": 860563, ""mtime_ns"": 1506355200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-27.csv,"{""file"": ""09/onemin-Ground-2017-09-27.csv"", ""size"": 857387, ""mtime_ns"": 1506441600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-28.csv,"{""file"": ""09/onemin-Ground-2017-09-28.csv"", ""size"": 860359, ""mtime_ns"": 1506528000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-29.csv,"{""file"": ""09/onemin-Ground-2017-09-29.csv"", ""size"": 858805, ""mtime_ns"": 1506614400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,09/onemin-Ground-2017-09-30.csv,"{""file"": ""09/onemin-Ground-2017-09-30.csv"", ""size"": 856640, ""mtime_ns"": 1506700800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-01.csv,"{""file"": ""10/onemin-Ground-2017-10-01.csv"", ""size"": 855065, ""mtime_ns"": 1506787200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-02.csv,"{""file"": ""10/onemin-Ground-2017-10-02.csv"", ""size"": 857887, ""mtime_ns"": 1506873600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-03.csv,"{""file"": ""10/onemin-Ground-2017-10-03.csv"", ""size"": 856278, ""mtime_ns"": 1506960000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-04.csv,"{""file"": ""10/onemin-Ground-2017-10-04.csv"", ""size"": 857550, ""mtime_ns"": 1507046400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-05.csv,"{""file"": ""10/onemin-Ground-2017-10-05.csv"", ""size"": 855935, ""mtime_ns"": 1507132800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-06.csv,"{""file"": ""10/onemin-Ground-2017-10-06.csv"", ""size"": 856819, ""mtime_ns"": 1507219200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-07.csv,"{""file"": ""10/onemin-Ground-2017-10-07.csv"", ""size"": 856806, ""mtime_ns"": 1507305600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-08.csv,"{""file"": ""10/onemin-Ground-2017-10-08.csv"", ""size"": 855380, ""mtime_ns"": 1507392000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-09.csv,"{""file"": ""10/onemin-Ground-2017-10-09.csv"", ""size"": 855947, ""mtime_ns"": 1507478400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-10.csv,"{""file"": ""10/onemin-Ground-2017-10-10.csv"", ""size"": 855929, ""mtime_ns"": 1507564800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-11.csv,"{""file"": ""10/onemin-Ground-2017-10-11.csv"", ""size"": 856395, ""mtime_ns"": 1507651200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-12.csv,"{""file"": ""10/onemin-Ground-2017-10-12.csv"", ""size"": 857109, ""mtime_ns"": 1507737600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-13.csv,"{""file"": ""10/onemin-Ground-2017-10-13.csv"", ""size"": 853947, ""mtime_ns"": 1507824000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-14.csv,"{""file"": ""10/onemin-Ground-2017-10-14.csv"", ""size"": 857885, ""mtime_ns"": 1507910400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-15.csv,"{""file"": ""10/onemin-Ground-2017-10-15.csv"", ""size"": 855940, ""mtime_ns"": 1507996800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-16.csv,"{""file"": ""10/onemin-Ground-2017-10-16.csv"", ""size"": 854524, ""mtime_ns"": 1508083200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-17.csv,"{""file"": ""10/onemin-Ground-2017-10-17.csv"", ""size"": 854894, ""mtime_ns"": 1508169600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-18.csv,"{""file"": ""10/onemin-Ground-2017-10-18.csv"", ""size"": 854974, ""mtime_ns"": 1508256000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-19.csv,"{""file"": ""10/onemin-Ground-2017-10-19.csv"", ""size"": 854213, ""mtime_ns"": 1508342400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-20.csv,"{""file"": ""10/onemin-Ground-2017-10-20.csv"", ""size"": 795845, ""mtime_ns"": 1508428800000000000, ""rows"": 1439, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-21.csv,"{""file"": ""10/onemin-Ground-2017-10-21.csv"", ""size"": 683438, ""mtime_ns"": 1508515200000000000, ""rows"": 1436, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-22.csv,"{""file"": ""10/onemin-Ground-2017-10-22.csv"", ""size"": 667368, ""mtime_ns"": 1508601600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-23.csv,"{""file"": ""10/onemin-Ground-2017-10-23.csv"", ""size"": 763463, ""mtime_ns"": 1508688000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-24.csv,"{""file"": ""10/onemin-Ground-2017-10-24.csv"", ""size"": 854434, ""mtime_ns"": 1508774400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-25.csv,"{""file"": ""10/onemin-Ground-2017-10-25.csv"", ""size"": 851995, ""mtime_ns"": 1508860800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-26.csv,"{""file"": ""10/onemin-Ground-2017-10-26.csv"", ""size"": 849605, ""mtime_ns"": 1508947200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-27.csv,"{""file"": ""10/onemin-Ground-2017-10-27.csv"", ""size"": 859625, ""mtime_ns"": 1509033600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-28.csv,"{""file"": ""10/onemin-Ground-2017-10-28.csv"", ""size"": 853994, ""mtime_ns"": 1509120000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-29.csv,"{""file"": ""10/onemin-Ground-2017-10-29.csv"", ""size"": 851986, ""mtime_ns"": 1509206400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-30.csv,"{""file"": ""10/onemin-Ground-2017-10-30.csv"", ""size"": 853310, ""mtime_ns"": 1509292800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,10/onemin-Ground-2017-10-31.csv,"{""file"": ""10/onemin-Ground-2017-10-31.csv"", ""size"": 853860, ""mtime_ns"": 1509379200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-01.csv,"{""file"": ""11/onemin-Ground-2017-11-01.csv"", ""size"": 851067, ""mtime_ns"": 1509465600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-02.csv,"{""file"": ""11/onemin-Ground-2017-11-02.csv"", ""size"": 853059, ""mtime_ns"": 1509552000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-03.csv,"{""file"": ""11/onemin-Ground-2017-11-03.csv"", ""size"": 853985, ""mtime_ns"": 1509638400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-04.csv,"{""file"": ""11/onemin-Ground-2017-11-04.csv"", ""size"": 849606, ""mtime_ns"": 1509724800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-05.csv,"{""file"": ""11/onemin-Ground-2017-11-05.csv"", ""size"": 853113, ""mtime_ns"": 1509811200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-06.csv,"{""file"": ""11/onemin-Ground-2017-11-06.csv"", ""size"": 852089, ""mtime_ns"": 1509897600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-07.csv,"{""file"": ""11/onemin-Ground-2017-11-07.csv"", ""size"": 851150, ""mtime_ns"": 1509984000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-08.csv,"{""file"": ""11/onemin-Ground-2017-11-08.csv"", ""size"": 851944, ""mtime_ns"": 1510070400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-09.csv,"{""file"": ""11/onemin-Ground-2017-11-09.csv"", ""size"": 846579, ""mtime_ns"": 1510156800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-10.csv,"{""file"": ""11/onemin-Ground-2017-11-10.csv"", ""size"": 859536, ""mtime_ns"": 1510243200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-11.csv,"{""file"": ""11/onemin-Ground-2017-11-11.csv"", ""size"": 865331, ""mtime_ns"": 1510329600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-12.csv,"{""file"": ""11/onemin-Ground-2017-11-12.csv"", ""size"": 859012, ""mtime_ns"": 1510416000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-13.csv,"{""file"": ""11/onemin-Ground-2017-11-13.csv"", ""size"": 854240, ""mtime_ns"": 1510502400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-14.csv,"{""file"": ""11/onemin-Ground-2017-11-14.csv"", ""size"": 854519, ""mtime_ns"": 1510588800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-15.csv,"{""file"": ""11/onemin-Ground-2017-11-15.csv"", ""size"": 855592, ""mtime_ns"": 1510675200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-16.csv,"{""file"": ""11/onemin-Ground-2017-11-16.csv"", ""size"": 854407, ""mtime_ns"": 1510761600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-17.csv,"{""file"": ""11/onemin-Ground-2017-11-17.csv"", ""size"": 858758, ""mtime_ns"": 1510848000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-18.csv,"{""file"": ""11/onemin-Ground-2017-11-18.csv"", ""size"": 855199, ""mtime_ns"": 1510934400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-19.csv,"{""file"": ""11/onemin-Ground-2017-11-19.csv"", ""size"": 851372, ""mtime_ns"": 1511020800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-20.csv,"{""file"": ""11/onemin-Ground-2017-11-20.csv"", ""size"": 855487, ""mtime_ns"": 1511107200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-21.csv,"{""file"": ""11/onemin-Ground-2017-11-21.csv"", ""size"": 854920, ""mtime_ns"": 1511193600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-22.csv,"{""file"": ""11/onemin-Ground-2017-11-22.csv"", ""size"": 850638, ""mtime_ns"": 1511280000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-23.csv,"{""file"": ""11/onemin-Ground-2017-11-23.csv"", ""size"": 864765, ""mtime_ns"": 1511366400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-24.csv,"{""file"": ""11/onemin-Ground-2017-11-24.csv"", ""size"": 861548, ""mtime_ns"": 1511452800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-25.csv,"{""file"": ""11/onemin-Ground-2017-11-25.csv"", ""size"": 856666, ""mtime_ns"": 1511539200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-26.csv,"{""file"": ""11/onemin-Ground-2017-11-26.csv"", ""size"": 852570, ""mtime_ns"": 1511625600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-27.csv,"{""file"": ""11/onemin-Ground-2017-11-27.csv"", ""size"": 853705, ""mtime_ns"": 1511712000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-28.csv,"{""file"": ""11/onemin-Ground-2017-11-28.csv"", ""size"": 856791, ""mtime_ns"": 1511798400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-29.csv,"{""file"": ""11/onemin-Ground-2017-11-29.csv"", ""size"": 856795, ""mtime_ns"": 1511884800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,11/onemin-Ground-2017-11-30.csv,"{""file"": ""11/onemin-Ground-2017-11-30.csv"", ""size"": 848764, ""mtime_ns"": 1511971200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-01.csv,"{""file"": ""12/onemin-Ground-2017-12-01.csv"", ""size"": 857566, ""mtime_ns"": 1512057600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-02.csv,"{""file"": ""12/onemin-Ground-2017-12-02.csv"", ""size"": 857463, ""mtime_ns"": 1512144000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-03.csv,"{""file"": ""12/onemin-Ground-2017-12-03.csv"", ""size"": 855308, ""mtime_ns"": 1512230400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-04.csv,"{""file"": ""12/onemin-Ground-2017-12-04.csv"", ""size"": 857958, ""mtime_ns"": 1512316800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-05.csv,"{""file"": ""12/onemin-Ground-2017-12-05.csv"", ""size"": 851923, ""mtime_ns"": 1512403200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-06.csv,"{""file"": ""12/onemin-Ground-2017-12-06.csv"", ""size"": 849125, ""mtime_ns"": 1512489600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-07.csv,"{""file"": ""12/onemin-Ground-2017-12-07.csv"", ""size"": 854902, ""mtime_ns"": 1512576000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-08.csv,"{""file"": ""12/onemin-Ground-2017-12-08.csv"", ""size"": 849627, ""mtime_ns"": 1512662400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-09.csv,"{""file"": ""12/onemin-Ground-2017-12-09.csv"", ""size"": 863411, ""mtime_ns"": 1512748800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-10.csv,"{""file"": ""12/onemin-Ground-2017-12-10.csv"", ""size"": 865308, ""mtime_ns"": 1512835200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-11.csv,"{""file"": ""12/onemin-Ground-2017-12-11.csv"", ""size"": 860844, ""mtime_ns"": 1512921600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-12.csv,"{""file"": ""12/onemin-Ground-2017-12-12.csv"", ""size"": 855120, ""mtime_ns"": 1513008000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-13.csv,"{""file"": ""12/onemin-Ground-2017-12-13.csv"", ""size"": 868200, ""mtime_ns"": 1513094400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-14.csv,"{""file"": ""12/onemin-Ground-2017-12-14.csv"", ""size"": 864647, ""mtime_ns"": 1513180800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-15.csv,"{""file"": ""12/onemin-Ground-2017-12-15.csv"", ""size"": 871995, ""mtime_ns"": 1513267200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-16.csv,"{""file"": ""12/onemin-Ground-2017-12-16.csv"", ""size"": 868377, ""mtime_ns"": 1513353600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-17.csv,"{""file"": ""12/onemin-Ground-2017-12-17.csv"", ""size"": 857107, ""mtime_ns"": 1513440000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-18.csv,"{""file"": ""12/onemin-Ground-2017-12-18.csv"", ""size"": 897715, ""mtime_ns"": 1513526400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-19.csv,"{""file"": ""12/onemin-Ground-2017-12-19.csv"", ""size"": 894711, ""mtime_ns"": 1513612800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-20.csv,"{""file"": ""12/onemin-Ground-2017-12-20.csv"", ""size"": 854785, ""mtime_ns"": 1513699200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-21.csv,"{""file"": ""12/onemin-Ground-2017-12-21.csv"", ""size"": 864736, ""mtime_ns"": 1513785600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-22.csv,"{""file"": ""12/onemin-Ground-2017-12-22.csv"", ""size"": 849504, ""mtime_ns"": 1513872000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,12/onemin-Ground-2017-12-23.csv,"{""file"": ""12/onemin-Ground-2017-12-23.csv"", ""size"": 847441, ""mtime_ns"": 1513958400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
