site,model,seed,horizon,scope,analysis,forecast_origin_count,valid_target_count,RMSE,MAE,bias,R2,nRMSE,last_value_skill,daily_skill,parameter_count,best_epoch,best_validation_mse,training_seconds
YULARA_COMBINED,JOINT_PATCH_TRAJECTORY,44,144,full,supplementary_daily_matched,26280,3784320,17.088769853225443,10.593613938637269,-1.4439974917841931,0.7520484116061524,0.15541893625051398,0.6442844098949552,-0.06365382349639614,140432.0,8.0,0.03156278338180554,103.30851129999792
YULARA_COMBINED,JOINT_PATCH_TRAJECTORY,44,144,daylight,primary,26192,1963842,22.247837216763752,16.580016114757264,-5.203468372472474,0.5198610179237408,0.20233961975041656,0.5746376873266582,,140432.0,8.0,0.03156278338180554,103.30851129999792
YULARA_COMBINED,JOINT_PATCH_TRAJECTORY,44,144,daylight,supplementary_daily_matched,26192,1963842,22.247837216763752,16.580016114757264,-5.203468372472474,0.5198610179237408,0.20233961975041656,0.5746376873266582,-0.002109957957303621,140432.0,8.0,0.03156278338180554,103.30851129999792
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,12,full,primary,26412,316944,11.63168564143193,6.953980231981275,2.4210054755936503,0.8849986080038421,0.10578784925531169,0.06562033831716485,,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,12,full,supplementary_daily_matched,26412,316944,11.63168564143193,6.953980231981275,2.4210054755936503,0.8849986080038421,0.10578784925531169,0.06562033831716485,0.27965768326966844,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,12,daylight,primary,14784,164664,15.087523816820099,10.042865560780807,2.479298782604928,0.7789149106523019,0.13721800471330506,0.12342837290384534,,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,12,daylight,supplementary_daily_matched,14784,164664,15.087523816820099,10.042865560780807,2.479298782604928,0.7789149106523019,0.13721800471330506,0.12342837290384534,0.3234941111047881,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,48,full,primary,26376,1266048,16.793918314285097,11.843674491266015,-0.4452297934084397,0.760440605830671,0.1527373206089243,0.3623130583527471,,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,48,full,supplementary_daily_matched,26376,1266048,16.793918314285097,11.843674491266015,-0.4452297934084397,0.760440605830671,0.1527373206089243,0.3623130583527471,-0.03963678867443732,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,48,daylight,primary,18063,658095,20.875964456661528,15.879482645660053,-4.799496954609433,0.5766308397465398,0.18986271199886764,0.39210853166758297,,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,48,daylight,supplementary_daily_matched,18063,658095,20.875964456661528,15.879482645660053,-4.799496954609433,0.5766308397465398,0.18986271199886764,0.39210853166758297,0.06406507049203203,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,96,full,primary,26328,2527488,20.075095982783125,14.231654224436907,-2.813234581914321,0.6579858638394824,0.18257897376868365,0.5054012454330566,,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,96,full,supplementary_daily_matched,26328,2527488,20.075095982783125,14.231654224436907,-2.813234581914321,0.6579858638394824,0.18257897376868365,0.5054012454330566,-0.24405421175770003,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,96,daylight,primary,22393,1313250,25.696519489862304,20.336862395241806,-8.674589602341245,0.35894987435094017,0.23370469371153701,0.4609035998189278,,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,96,daylight,supplementary_daily_matched,22393,1313250,25.696519489862304,20.336862395241806,-8.674589602341245,0.35894987435094017,0.23370469371153701,0.4609035998189278,-0.1530362113821111,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,144,full,primary,26280,3784320,20.94976577014724,14.747854831295859,-4.177648294104041,0.6273478455593714,0.19053392015102585,0.5639148775776961,,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,144,full,supplementary_daily_matched,26280,3784320,20.94976577014724,14.747854831295859,-4.177648294104041,0.6273478455593714,0.19053392015102585,0.5639148775776961,-0.3039732323719688,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,144,daylight,primary,26192,1963842,27.036911232098863,21.38922149198247,-9.738779806964223,0.2909032068859527,0.24589528791619003,0.4830741084097916,,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,42,144,daylight,supplementary_daily_matched,26192,1963842,27.036911232098863,21.38922149198247,-9.738779806964223,0.2909032068859527,0.24589528791619003,0.4830741084097916,-0.2178243536265465,682384.0,1.0,0.04600160822970461,47.92576879999979
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,12,full,primary,26412,316944,10.090375870635619,5.471305562049302,0.8611540434821657,0.9134568950152961,0.09176994585634513,0.189434594185226,,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,12,full,supplementary_daily_matched,26412,316944,10.090375870635619,5.471305562049302,0.8611540434821657,0.9134568950152961,0.09176994585634513,0.189434594185226,0.3751099406054187,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,12,daylight,primary,14784,164664,13.4738377648513,8.228191848584364,1.4621087022724615,0.8236781460141209,0.1225418535454113,0.21718208791834714,,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,12,daylight,supplementary_daily_matched,14784,164664,13.4738377648513,8.228191848584364,1.4621087022724615,0.8236781460141209,0.1225418535454113,0.21718208791834714,0.3958497958572408,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,48,full,primary,26376,1266048,14.796885402714375,9.864193656354077,-0.1503707712272579,0.8140270612292293,0.13457470659753565,0.43814299785323896,,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,48,full,supplementary_daily_matched,26376,1266048,14.796885402714375,9.864193656354077,-0.1503707712272579,0.8140270612292293,0.13457470659753565,0.43814299785323896,0.08399063669516904,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,48,daylight,primary,18063,658095,17.940969239169146,13.075612366944268,-1.9605751575644403,0.6873071686752128,0.16316951883628814,0.4775732562322361,,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,48,daylight,supplementary_daily_matched,18063,658095,17.940969239169146,13.075612366944268,-1.9605751575644403,0.6873071686752128,0.16316951883628814,0.4775732562322361,0.19565010684772477,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,96,full,primary,26328,2527488,17.671787256252156,12.144059078584633,-2.1619813546706776,0.734973229109961,0.16072136266108714,0.5646125938620514,,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,96,full,supplementary_daily_matched,26328,2527488,17.671787256252156,12.144059078584633,-2.1619813546706776,0.734973229109961,0.16072136266108714,0.5646125938620514,-0.09512110847594979,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,96,daylight,primary,22393,1313250,22.002423105124855,17.115464755510136,-5.451772695004946,0.530014557305258,0.2001076276000522,0.5384033586372199,,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,96,daylight,supplementary_daily_matched,22393,1313250,22.002423105124855,17.115464755510136,-5.451772695004946,0.530014557305258,0.2001076276000522,0.5384033586372199,0.01272269233317358,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,144,full,primary,26280,3784320,17.914229698167972,12.515778666548087,-3.2439068798876955,0.7275156461381438,0.16292632807101226,0.6271018427251873,,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,144,full,supplementary_daily_matched,26280,3784320,17.914229698167972,12.515778666548087,-3.2439068798876955,0.7275156461381438,0.16292632807101226,0.6271018427251873,-0.11503280090419032,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,144,daylight,primary,26192,1963842,22.480014143781275,17.755391736810235,-6.4007785328083875,0.5097873306219447,0.20445122236013666,0.5701986349521133,,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,43,144,daylight,supplementary_daily_matched,26192,1963842,22.480014143781275,17.755391736810235,-6.4007785328083875,0.5097873306219447,0.20445122236013666,0.5701986349521133,-0.01256790981596212,682384.0,10.0,0.028053807537893185,126.43643430000157
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,12,full,primary,26412,316944,9.962760121370964,5.324096899764233,0.1701526503536434,0.9156321208770906,0.09060930619826106,0.1996860370370318,,682384.0,9.0,0.021205175818335358,117.30154689999836
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,12,full,supplementary_daily_matched,26412,316944,9.962760121370964,5.324096899764233,0.1701526503536434,0.9156321208770906,0.09060930619826106,0.1996860370370318,0.38301309646007276,682384.0,9.0,0.021205175818335358,117.30154689999836
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,12,daylight,primary,14784,164664,13.542512695888892,8.553084308952963,-0.6311281063847974,0.8218761723915098,0.1231664382768234,0.21319213590427133,,682384.0,9.0,0.021205175818335358,117.30154689999836
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,12,daylight,supplementary_daily_matched,14784,164664,13.542512695888892,8.553084308952963,-0.6311281063847974,0.8218761723915098,0.1231664382768234,0.21319213590427133,0.3927704969722502,682384.0,9.0,0.021205175818335358,117.30154689999836
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,48,full,primary,26376,1266048,14.557168507751694,9.839222030049756,-1.2286111918560059,0.8200039595050949,0.13239452949079417,0.4472453604317148,,682384.0,9.0,0.021205175818335358,117.30154689999836
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,48,full,supplementary_daily_matched,26376,1266048,14.557168507751694,9.839222030049756,-1.2286111918560059,0.8200039595050949,0.13239452949079417,0.4472453604317148,0.09883044347558079,682384.0,9.0,0.021205175818335358,117.30154689999836
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,48,daylight,primary,18063,658095,18.47096357079748,13.875988665029457,-4.689148361871336,0.6685597672306931,0.16798971104134205,0.4621402431549122,,682384.0,9.0,0.021205175818335358,117.30154689999836
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,48,daylight,supplementary_daily_matched,18063,658095,18.47096357079748,13.875988665029457,-4.689148361871336,0.6685597672306931,0.16798971104134205,0.4621402431549122,0.17188879951066893,682384.0,9.0,0.021205175818335358,117.30154689999836
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,96,full,primary,26328,2527488,17.55795085027136,12.176044821526913,-3.655870209303401,0.7383766792015924,0.15968604336800313,0.5674172302468918,,682384.0,9.0,0.021205175818335358,117.30154689999836
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,96,full,supplementary_daily_matched,26328,2527488,17.55795085027136,12.176044821526913,-3.655870209303401,0.7383766792015924,0.15968604336800313,0.5674172302468918,-0.08806666348434322,682384.0,9.0,0.021205175818335358,117.30154689999836
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,96,daylight,primary,22393,1313250,22.781205277054056,18.00053844138306,-8.027526883290136,0.4961552038582132,0.20719049534136338,0.5220650111198504,,682384.0,9.0,0.021205175818335358,117.30154689999836
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,96,daylight,supplementary_daily_matched,22393,1313250,22.781205277054056,18.00053844138306,-8.027526883290136,0.4961552038582132,0.20719049534136338,0.5220650111198504,-0.022222275422768556,682384.0,9.0,0.021205175818335358,117.30154689999836
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,144,full,primary,26280,3784320,17.761297905086032,12.530135192072015,-4.741603074855633,0.7321481253398805,0.1615354440691897,0.6302852329568545,,682384.0,9.0,0.021205175818335358,117.30154689999836
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,144,full,supplementary_daily_matched,26280,3784320,17.761297905086032,12.530135192072015,-4.741603074855633,0.7321481253398805,0.1615354440691897,0.6302852329568545,-0.10551388948792684,682384.0,9.0,0.021205175818335358,117.30154689999836
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,144,daylight,primary,26192,1963842,23.164429835695305,18.639213984802364,-9.133584072133404,0.4794833799574886,0.21067584588213703,0.55711310943761,,682384.0,9.0,0.021205175818335358,117.30154689999836
YULARA_COMBINED,DEPTHWISE_TCN_TRAJECTORY,44,144,daylight,supplementary_daily_matched,26192,1963842,23.164429835695305,18.639213984802364,-9.133584072133404,0.4794833799574886,0.21067584588213703,0.55711310943761,-0.043396065090870906,682384.0,9.0,0.021205175818335358,117.30154689999836
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,12,full,primary,25219,302628,17.82811250305551,8.928092917848478,-1.410674136752731,0.9082204477870831,0.06910485398864247,0.1790293659742631,,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,12,full,primary,25219,302628,21.715895507288767,9.17545774482203,0.0012131329553114864,0.8638270992313206,0.08417457473451612,0.0,,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,12,full,supplementary_daily_matched,25219,300173,17.80807157336572,8.923611171916134,-1.3913828803931525,0.9084308268921278,0.06902717187171772,0.17930356559492078,0.5767456816904367,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,12,full,supplementary_daily_matched,25219,300173,21.698731500246794,9.169680121130149,0.018720891619166288,0.864048438781545,0.08410804406839582,0.0,0.4842742083845176,,,,
NIST_GROUND,DAILY_PERSISTENCE,42,12,full,supplementary_daily_matched,25219,300173,42.074163931721785,18.269654079480834,-0.09219182271556768,0.4888521988223711,0.16308675159512975,-0.9390149111363144,0.0,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,12,daylight,primary,10161,109258,29.354850847841504,21.69050931911749,-3.6992962869298887,0.8031954945410709,0.11378448960038787,0.17571004284303304,,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,12,daylight,primary,10161,109258,35.61228739106372,24.143453156748244,-1.1528280675099303,0.7103490085723868,0.13803939816619681,0.0,,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,12,daylight,supplementary_daily_matched,10158,108291,29.33205241527693,21.697128304496953,-3.639268332499905,0.8032486472272989,0.11369611892439652,0.17599468774649485,0.5761123653968236,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,12,daylight,supplementary_daily_matched,10158,108291,35.596921499279034,24.149445410975986,-1.100877345301087,0.7102271421657527,0.1379798373064589,0.0,0.4855765754180389,,,,
NIST_GROUND,DAILY_PERSISTENCE,42,12,daylight,supplementary_daily_matched,10158,108291,69.19770717713014,48.748959291169164,-2.082994167567018,-0.09500532589188682,0.2682223062034671,-0.9439239198966023,0.0,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,48,full,primary,24240,1163520,27.76745902056927,15.559514682527547,1.223613130473928,0.7743748662484462,0.10763148375483851,0.4267876825495849,,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,48,full,primary,24240,1163520,48.44183939395415,23.70166353822883,0.15453857260726064,0.31331675875165477,0.1877689653173739,0.0,,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,48,full,supplementary_daily_matched,24240,1154170,27.764525327391905,15.565300907727927,1.2771671341504287,0.7743653973243054,0.1076201122516222,0.42641085411640733,0.3382280645527205,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,48,full,supplementary_daily_matched,24240,1154170,48.40490013914348,23.679790803434518,0.20523641127390266,0.31418993661091454,0.1876257823635024,0.0,-0.15373859529340383,,,,
NIST_GROUND,DAILY_PERSISTENCE,42,48,full,supplementary_daily_matched,24240,1154170,41.9548243740895,18.18129146347592,-0.05232471992860721,0.4847843916219362,0.16262417078609376,0.13325253737767784,0.0,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,48,daylight,primary,12577,413664,43.29814405404562,32.53861342756974,-6.026318841550132,0.5708099512803457,0.16783111068663162,0.3956452956924019,,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,48,daylight,primary,12577,413664,71.64359563255454,52.609455522356306,-13.489592901485263,-0.17507565777016598,0.27770299377236374,0.0,,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,48,daylight,supplementary_daily_matched,12574,410266,43.28644294379224,32.54621940153764,-5.890909514771434,0.5701883842604742,0.16778575515528044,0.3951117424538837,0.3769658201435748,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,48,daylight,supplementary_daily_matched,12574,410266,71.56105677996585,52.5562417831358,-13.350467972973632,-0.17470235820476177,0.27738305887428893,0.0,-0.029998800743665344,,,,
NIST_GROUND,DAILY_PERSISTENCE,42,48,daylight,supplementary_daily_matched,12574,410266,69.47683504902952,49.176589456108964,-2.051896255112537,-0.10727221574493395,0.26930425421273957,0.029125083176801736,0.0,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,96,full,primary,23037,2211552,40.0008314519134,22.70526763630018,7.600675435116545,0.518679691776595,0.1550501555582519,0.42490793825209683,,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,96,full,primary,23037,2211552,69.55552704090033,38.509740673246675,0.6408277503762061,-0.45532315873327467,0.269609278011943,0.0,,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,96,full,supplementary_daily_matched,23037,2194678,40.00069182451242,22.7055700290207,7.658360191882886,0.5182749097726327,0.15504961433824582,0.4251694109323646,0.04376258704391511,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,96,full,supplementary_daily_matched,23037,2194678,69.58692279997278,38.5401040340314,0.7255639600889059,-0.4578724380935866,0.2697309734155474,0.0,-0.6635117043911742,,,,
NIST_GROUND,DAILY_PERSISTENCE,42,96,full,supplementary_daily_matched,23037,2194678,41.83133945873905,18.093647415611755,0.15062724117159765,0.47317326793944237,0.16214552185207845,0.39886205948518516,0.0,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,96,daylight,primary,15700,775182,55.019507864894244,42.223793392650094,0.614173061892086,0.29806280037641386,0.21326514833686677,0.39970011447456666,,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,96,daylight,primary,15700,775182,91.6533705761688,69.70016427084217,-38.190626759909286,-0.9478779332537326,0.35526434950124813,0.0,,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,96,daylight,supplementary_daily_matched,15697,769372,54.98674143150346,42.19896994554116,0.7537359549395983,0.29730449317442564,0.21313813996204242,0.3995944660573527,0.21116318303057247,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,96,daylight,supplementary_daily_matched,15697,769372,91.58266925093994,69.66236302100934,-38.058582687958506,-0.9492960538659498,0.3549902989108726,0.0,-0.3138400170788229,,,,
NIST_GROUND,DAILY_PERSISTENCE,42,96,daylight,supplementary_daily_matched,15697,769372,69.70610429005185,49.536553220288766,-1.5780294341358925,-0.1292571072254156,0.27019294152735124,0.23887232311328999,0.0,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,144,full,primary,21885,3151440,44.184961930608466,25.37925660683275,11.880439650459287,0.40727930730186745,0.1712685704773913,0.4379376895379896,,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,144,full,primary,21885,3151440,78.61221275322447,47.13429599465642,1.9142431836239953,-0.8762087658989923,0.3047145615165159,0.0,,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,144,full,supplementary_daily_matched,21885,3128676,44.181739842141134,25.368168798027327,11.935276724468643,0.4064929902671366,0.17125608110404708,0.438307862839565,-0.05447112001223853,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,144,full,supplementary_daily_matched,21885,3128676,78.65828435038533,47.185036324438855,2.0247203606253907,-0.881174849298529,0.30489314301213294,0.0,-0.8773115204050863,,,,
NIST_GROUND,DAILY_PERSISTENCE,42,144,full,supplementary_daily_matched,21885,3128676,41.89943091246382,18.206531310177212,0.3898566509923041,0.4662271582648605,0.1624094561281673,0.46732335623007315,0.0,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,144,daylight,primary,18602,1106213,61.18402519079608,47.798687667167165,10.746216847415097,0.12489999506877658,0.2371598859118003,0.37206679574619894,,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,144,daylight,primary,18602,1106213,97.43715537945405,75.3373854348123,-53.31496928566201,-1.219375508519975,0.37768330183084864,0.0,,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,42,144,daylight,supplementary_daily_matched,18599,1098178,61.14641393160606,47.7498016227918,10.87854494706577,0.12381818418338275,0.23701409815248425,0.37188404389786556,0.12332032710736684,96562.0,16.0,0.016202251270946634,1850.2971733000013
NIST_GROUND,LAST_VALUE_PERSISTENCE,42,144,daylight,supplementary_daily_matched,18599,1098178,97.34892632096005,75.28520905445198,-53.201858279623146,-1.2208262579115088,0.37734131070847166,0.0,-0.39572902801737,,,,
NIST_GROUND,DAILY_PERSISTENCE,42,144,daylight,supplementary_daily_matched,18599,1098178,69.74772636150155,49.74280832087332,-0.9477472069190971,-0.14001971475191866,0.27035427589013045,0.28352855036589886,0.0,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,43,12,full,primary,25219,302628,16.956992879474804,8.575925714466162,-0.5099643247906928,0.9169704129311379,0.06572824334722607,0.21914374317267626,,96562.0,11.0,0.016805173677380145,1404.9240785000002
NIST_GROUND,LAST_VALUE_PERSISTENCE,43,12,full,primary,25219,302628,21.715895507288767,9.17545774482203,0.0012131329553114864,0.8638270992313206,0.08417457473451612,0.0,,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,43,12,full,supplementary_daily_matched,25219,300173,16.945149865445785,8.572093737770041,-0.49086838060360527,0.917090110610653,0.06568233777224608,0.21907186762262776,0.5972552207348795,96562.0,11.0,0.016805173677380145,1404.9240785000002
NIST_GROUND,LAST_VALUE_PERSISTENCE,43,12,full,supplementary_daily_matched,25219,300173,21.698731500246794,9.169680121130149,0.018720891619166288,0.864048438781545,0.08410804406839582,0.0,0.4842742083845176,,,,
NIST_GROUND,DAILY_PERSISTENCE,43,12,full,supplementary_daily_matched,25219,300173,42.074163931721785,18.269654079480834,-0.09219182271556768,0.4888521988223711,0.16308675159512975,-0.9390149111363144,0.0,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,43,12,daylight,primary,10161,109258,27.724763638656388,19.03274602316306,1.0391496819728572,0.8244458965981877,0.10746598905468036,0.22148321071862875,,96562.0,11.0,0.016805173677380145,1404.9240785000002
NIST_GROUND,LAST_VALUE_PERSISTENCE,43,12,daylight,primary,10161,109258,35.61228739106372,24.143453156748244,-1.1528280675099303,0.7103490085723868,0.13803939816619681,0.0,,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,43,12,daylight,supplementary_daily_matched,10158,108291,27.716654830949082,19.03542445786295,1.1023742251499464,0.824323185041757,0.10743455791060723,0.22137494863114937,0.5994570346095305,96562.0,11.0,0.016805173677380145,1404.9240785000002
NIST_GROUND,LAST_VALUE_PERSISTENCE,43,12,daylight,supplementary_daily_matched,10158,108291,35.596921499279034,24.149445410975986,-1.100877345301087,0.7102271421657527,0.1379798373064589,0.0,0.4855765754180389,,,,
NIST_GROUND,DAILY_PERSISTENCE,43,12,daylight,supplementary_daily_matched,10158,108291,69.19770717713014,48.748959291169164,-2.082994167567018,-0.09500532589188682,0.2682223062034671,-0.9439239198966023,0.0,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,43,48,full,primary,24240,1163520,27.383476849254663,14.685796069388225,-0.2112843682090244,0.7805718326865528,0.10614310230793043,0.4347143462790908,,96562.0,11.0,0.016805173677380145,1404.9240785000002
NIST_GROUND,LAST_VALUE_PERSISTENCE,43,48,full,primary,24240,1163520,48.44183939395415,23.70166353822883,0.15453857260726064,0.31331675875165477,0.1877689653173739,0.0,,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,43,48,full,supplementary_daily_matched,24240,1154170,27.38606289152308,14.691352635556477,-0.16204136142568734,0.7804747912061769,0.10615312625596961,0.4342295343487992,0.34724877770108864,96562.0,11.0,0.016805173677380145,1404.9240785000002
NIST_GROUND,LAST_VALUE_PERSISTENCE,43,48,full,supplementary_daily_matched,24240,1154170,48.40490013914348,23.679790803434518,0.20523641127390266,0.31418993661091454,0.1876257823635024,0.0,-0.15373859529340383,,,,
NIST_GROUND,DAILY_PERSISTENCE,43,48,full,supplementary_daily_matched,24240,1154170,41.9548243740895,18.18129146347592,-0.05232471992860721,0.4847843916219362,0.16262417078609376,0.13325253737767784,0.0,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,43,48,daylight,primary,12577,413664,44.0808999852846,32.15189132966404,-6.385805183345487,0.5551516466511812,0.1708652083415428,0.3847196026932178,,96562.0,11.0,0.016805173677380145,1404.9240785000002
NIST_GROUND,LAST_VALUE_PERSISTENCE,43,48,daylight,primary,12577,413664,71.64359563255454,52.609455522356306,-13.489592901485263,-0.17507565777016598,0.27770299377236374,0.0,,,,,
NIST_GROUND,DISCRETE_RECURRENT_TRAJECTORY,43,48,daylight,supplementary_daily_matched,12574,410266,44.08351171225319,32.16037133294968,-6.261070138152691,0.5542137011206167,0.1708753318479315,0.38397343896415514,0.3654933809068355,96562.0,11.0,0.016805173677380145,1404.9240785000002
