block,count,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Daily_SSE,site,period,support,horizon,scope,block_hours
15,12672.0,409714.20117966377,16838125.00368833,1519452.0858943928,3693828.398694603,3442678.765165149,3492581.5693455604,421545.01054494723,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
16,12576.0,594185.9129977503,15375221.02006919,1606784.3392425925,4141802.6782832597,3759918.49888785,3966034.648693675,819286.8632310721,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
17,12384.0,7926451.636611377,7028016.509387562,6550529.179241602,10034161.466706097,8719943.066862965,9476103.81591701,10607105.865158835,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
18,12480.0,2502603.493920561,11368473.29401082,4525096.400896406,9214229.219317887,7947587.124601321,8585765.986473445,4851554.353378008,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
19,12371.0,4392569.284112394,10910255.102354819,3684910.123246313,6659996.426380651,6222688.066497775,6452657.049426289,7446237.408269946,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
20,12493.0,3330100.765050377,13337530.011527812,4101142.9083285523,7135396.763027326,6286981.162818046,6726492.049810724,5591827.492059127,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
21,12584.0,1389941.2535155937,14973301.966397021,2568908.504158261,2986498.5371393305,3620662.288783972,3589282.7799991285,3529411.0069911196,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
22,12555.0,151343.2160707778,14809502.008550582,1392466.7891380696,2845262.974560346,2909483.8411542033,2972831.9231913374,82215.46807613323,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
23,12493.0,1098491.5198199656,14339920.835209373,1993095.731190965,5956424.430107952,5330479.837801657,5508269.194320443,1277164.9472815003,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
24,12455.0,3142765.792436573,14139883.590752358,3710489.4456922505,7390193.017207132,7271838.013202214,7242269.366109268,3811618.605424958,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
25,11449.0,12643489.324299028,1739788.5539224085,10232625.40030481,14364321.88726639,13001076.683632497,13841924.68914657,19868069.722530417,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
26,12672.0,13547460.735158196,13698396.331361087,14187053.973283084,4377503.29843186,4667100.342893882,4807122.607699034,21699126.846854266,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
27,12473.0,2605282.556050016,13977045.575003576,3276159.4034422,5384317.080176275,5050440.597776399,5094783.324470296,3808874.361662964,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
28,12192.0,1412718.2527450032,14604146.05911935,2794685.8361791964,4870029.097404041,5155565.484781809,5207217.7090376085,3151837.1196870585,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
29,12288.0,518947.79930209735,14436887.285198377,1767255.810166379,3697384.65004784,4014627.862516255,4143429.072091842,1572724.1274265423,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
30,12384.0,56827.42603580442,13461086.035836676,1082684.1315934078,2669179.967712346,2358547.3337407056,2483335.3668348277,199468.04815570556,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
31,12174.0,1992668.3872486535,11733471.612485426,2317255.9690730697,3316345.458083371,3327499.198744257,3937425.038829651,1798359.4943171244,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
32,11820.0,8579186.080155414,2412893.6813251292,6871426.171476538,6997179.3107280815,6991037.460183447,7935644.407679504,12131489.133953797,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
33,12192.0,10815411.041599736,14863948.10632702,12179888.748317773,2216382.0633103885,2171701.0173180304,2311498.436222285,18011104.445644654,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
34,12192.0,1108181.002790841,10422901.78713934,1211289.9989240582,2057472.104224001,1992110.1415514636,2231518.1322296076,1309219.2372737566,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
35,12192.0,499607.23126054835,13677779.98951247,2055536.2767088967,2256638.793940405,2548643.2694200305,2782377.187305111,1091490.2393207694,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
36,12096.0,3927638.523550881,8446808.735805534,3052105.238709031,4629196.360298276,4910710.939881907,5105118.959847889,4285065.955392876,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
37,12096.0,892455.2527677164,12202500.32071139,2426375.7745627575,2194084.5504947347,1975548.1545077716,2072138.17236059,3557365.7295005056,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
38,12096.0,68700.0795574758,10801368.436139738,846953.9184644619,2731292.332655247,3138357.409714428,3348931.741083364,41723.18315193994,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
39,12096.0,176777.88435114894,13273935.51920634,1535148.316396385,3640260.3451374564,3528653.288210105,3651942.9521827465,77619.05858853215,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
40,12096.0,128901.03472295753,13367874.592495678,1435688.4081192734,2768465.111206385,3029026.809921249,3202429.699766474,37334.372032531704,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
41,12096.0,90340.03250825542,13245704.75395839,1297767.6904759821,1406427.1416330207,1327691.3571950607,1572758.9602257865,14194.258455760746,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
42,12096.0,100585.61185807762,13686618.63637961,1372116.7771939023,2243096.8994180555,2255261.9234864083,2423042.117596563,7102.801450852394,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
43,12096.0,74701.09838871552,12689982.919400018,1082717.6223649022,1728884.7892325863,1674010.5106141726,1856807.767368511,29448.564337003634,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
44,11980.0,95396.73110725392,13124341.989233823,1290151.5640265162,1732980.6932806692,1563565.143325228,1772821.024093945,3590.0505283331977,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
45,11777.0,207936.43644380578,12755414.991935963,1261198.2506844301,2871483.5483732973,2939670.6642337567,3005000.3922275226,72427.87635738846,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
46,11836.0,223214.5091747976,12167394.293310551,1350656.23873889,2169141.6886492795,2479913.6651044884,2764408.5419102605,693098.734241229,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
47,11808.0,420078.2198921537,12217322.843897402,1520258.034380514,2070537.6324220004,2036569.2408000808,2164976.2455435153,335085.5833229851,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
48,12091.0,121959.05691046477,12677746.855727289,1338649.7044185856,2575039.2297190726,2855918.4560622363,3062699.7470392673,330350.2599076598,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
49,12000.0,77831.36219234875,11750524.780788,1065885.541243723,1859626.2525919874,1851637.0231924448,2006474.5561860593,35534.29871588667,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
50,12005.0,155870.0296416275,12154576.43645349,1384593.233906002,2766700.647634124,3420460.692703952,3515291.0967153227,60113.35480126395,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
51,11895.0,4032823.532246211,4279858.032041901,3185514.328411981,3537272.3501347234,4017877.6873873137,4050419.2328624637,5537069.986752365,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
52,11805.0,2496019.651320296,10769601.106713537,4121167.665090256,2589766.399689458,2698296.023910919,2911714.8562324313,4600326.9101205915,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
53,11715.0,400413.68467878475,10720886.72312094,1330183.170988371,1587958.2254556988,1384498.201364742,1526950.5906313886,800338.8192131692,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
54,11904.0,291956.7880325419,10057942.855222797,1121103.9253362024,1751741.6699611174,1746503.4008525163,1948388.4013493424,291032.8224057104,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
55,11803.0,2599526.935327781,7157332.654036938,2630864.387117304,4765983.717578812,5250243.04596887,5691018.536945718,3196338.5097228666,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
56,11525.0,4173051.938894415,7539128.548008011,3781866.605350444,4738437.438894788,4953980.99367721,5447011.831551373,6245323.349040655,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
57,11712.0,1776555.7799624554,8840956.244985247,2130607.7506615142,2106865.6645297683,2270732.83410454,2565228.528002898,3334115.202914258,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
58,11808.0,134169.86875859197,10015452.350690776,1225329.9704425733,1777760.690705743,1662864.9513547276,1852440.892905536,30709.911154941885,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
59,11805.0,419537.02324561577,10928106.973407632,1597331.1985645227,2708464.376290469,2849146.6734969188,3001912.260233192,326590.46717850864,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
60,11715.0,1597402.5612090577,10382502.214287063,2487711.1011274504,4882807.257548207,5281794.587865928,5492307.55883818,1814112.9582691856,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
61,11808.0,534605.2751339892,10364321.51619111,1489069.3389654665,1902732.3120608893,1816962.8249133884,1795861.281792241,1814225.2379066348,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
62,11712.0,75646.01485257849,9987126.061289834,1002488.0572725629,1859716.6168796928,2085060.867628099,2170680.529027134,3935.4052754620348,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
63,11712.0,84679.12698064992,10095240.91052922,1057900.701315739,2052755.3957494597,2260767.424116878,2227829.6713688364,4113.676511204635,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
64,11712.0,101259.46293922495,10149625.810535412,1104658.2891674729,1728813.47457569,1783565.6807804422,1940715.7379012865,4931.813524477313,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
65,11616.0,1965562.0025001168,8163542.461648262,2321968.671451583,2995378.4319695993,2817203.619697748,2932418.0828371295,2138728.082344991,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
66,11591.0,3598670.2298399312,4350635.984421231,3231047.995199168,4738772.969758252,5487112.948940824,5463839.724218813,5579228.641854414,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
67,11519.0,3681511.8802554496,7456243.854949747,3714556.834696346,4819375.281137367,5550624.0145706395,5896269.950230384,6792707.034885059,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
68,11329.0,3416737.3070912575,3971494.330827753,3378236.5587626933,5104111.898808771,6861279.548438513,7307997.434545932,4888409.398328948,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
69,11518.0,1765564.5563522505,2628045.6165119815,1716637.1017040447,4665074.101111347,5252330.697085644,5599641.461075713,3847035.0769729335,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
70,11522.0,3058090.3203872056,6649006.560393603,3870152.6166426013,5210452.390792714,6210320.337870116,6390728.098753825,4364054.942723113,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
71,11518.0,2073699.0135227768,5910287.938203336,2490165.249181743,5866347.240758871,6518584.24219537,6804978.17396413,4075855.9995733076,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
72,11520.0,1481926.8663018434,9011675.63077045,2863660.8778451844,1262592.8088814165,1708135.724472168,1897336.1511687823,4099108.9201741,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
73,11616.0,127654.0100843875,9361668.376415301,1056075.3116282495,1665408.1720907916,1682826.6471198488,1659364.0467842729,6209.205629641923,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
74,11616.0,77808.44089248053,8572516.256767273,893226.4587037388,1140840.8313393146,1057509.2325365895,1167087.6252238853,10204.777434901182,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
75,11616.0,82938.2008001975,8852648.621984519,1015549.6110341059,1547130.3747361053,1595430.788437854,1721956.276453282,5958.561145363117,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
76,11616.0,788307.995637441,7898568.78486277,1271447.6703727106,2346503.167624292,2309040.102108863,2244603.0327777015,712677.717887282,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
77,11616.0,236290.17146226586,9654795.653567674,1413152.059900894,1714544.573587951,1752007.168674402,1854779.1664282512,752131.9547873894,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
78,11621.0,119175.69533038586,10185020.160704132,1255731.4865081753,1712374.7667856708,1613518.2049601534,1732994.096039718,27804.103080730223,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
79,11709.0,3466506.6361698126,6390996.869646932,2898353.4125326513,5649497.493168243,5932227.552031836,5561760.317404682,3726917.4245044608,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
80,11710.0,1068018.7307473433,8778761.751160117,2169937.9412168823,2663670.4872686956,3241215.898263745,3302405.0127343447,3546206.0809708536,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
81,11615.0,208121.68388834762,8980530.764063662,1213010.9388785234,1683598.280212273,1869063.315404594,2012815.9206702681,534469.0631692383,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
82,11425.0,1147443.7909521954,9556114.893445455,1924371.3965021647,3676412.2752309334,3685325.8169105374,3556166.529330047,946079.0331803457,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
83,11616.0,266675.8557608047,9137597.13734225,1164703.1380022678,2847804.514911279,3027149.156307972,2962599.3745368184,975674.6137154757,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
84,11616.0,80806.03875759536,9390676.864851942,1077983.3757785398,2380710.191393639,2789775.6747415103,2747568.584521503,68572.89294817019,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
85,11712.0,78911.94149256781,9062988.129942834,974089.8863426035,2124774.970903869,2288053.792841942,2216475.8675154727,8641.809515184077,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
86,11712.0,103253.1255960579,9823443.251335958,1190331.9309392746,2508530.598068963,2731029.124824994,2647634.5148685533,15736.786823329005,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
87,11712.0,205010.9835029653,8634638.38123865,1029317.174639207,2164050.8463544636,2137911.208293074,2086257.0833479678,159918.30803690883,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
88,11712.0,133628.84778589528,8448104.869408486,998870.0109790767,1935383.7525967692,1958333.0944393673,2116405.9023361197,134735.22163864528,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
89,11712.0,93142.9396942122,8252077.4171121,969617.3422248757,2178333.218635576,2316618.1828784854,2229010.377078616,12581.781499437515,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
90,11712.0,108015.35257571579,9484334.311743427,1169675.6555907063,2199998.5818434516,2251646.5720121935,2113944.203613932,23937.621857382685,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,24
0,26007.0,1130005.393235925,38023392.14454532,4568948.474179124,6045372.444410116,5992744.380405643,6102221.340409189,3022938.3259238363,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
1,26025.0,534353.9874052309,39604741.40700777,3641878.7293765997,6145345.741156937,5983838.714186549,6130611.397667457,410546.25353925786,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
2,26007.0,1605854.9818918465,37292027.91212933,4404166.739038248,7792308.09677467,7964834.79541645,7966775.548326485,2856756.8874281226,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
3,25824.0,226085.39677696847,34421617.84070029,2621543.16461828,8028999.971602368,9009304.341897096,8928633.327131486,253638.76894478718,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
4,25611.0,1574907.1526826879,35216484.33527687,3985670.0362408846,6693337.756519654,6750525.795746173,6603816.721529271,1521665.0902019565,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
5,24589.0,7084352.091594221,31012854.04603284,8330161.637551825,15389546.503359543,13177274.545628767,14230860.796839038,11509529.186898952,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
6,25344.0,990876.5653419233,35162848.33531804,3871766.499382155,6045692.107647985,6383235.122358285,6183922.425389283,1593886.3071743606,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
7,25344.0,499322.3161165782,34724953.33094072,3025167.0472722547,7894247.843210753,8255150.7704866445,8142659.8565976815,426093.6183042584,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
8,24960.0,8520637.549609125,22403237.529456753,8157313.518484197,14175964.144989355,12479861.565750822,13442138.464610672,11426392.728389908,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
9,24851.0,6895172.77803295,22278728.396365646,8210006.524142717,15874225.645698534,14170275.1910991,15038423.03589974,12297791.761647949,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
10,25077.0,4720042.018565972,28310831.97792481,6670051.412486813,10121895.300166657,9907643.45160202,10315774.829809863,9121238.499050252,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
11,25048.0,1249834.7358907436,29149422.843759954,3385562.520329036,8801687.404668292,8239963.678955861,8481101.117511781,1359380.4153576344,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
12,23904.0,15786255.1167356,15879672.14467477,13943114.845997065,21754514.904473525,20272914.69683472,21084194.05525585,23679688.32795538,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
13,25145.0,16152743.291208224,27675441.906364657,17463213.37672528,9761820.378608145,9717540.940670278,9901905.93216934,25508001.2085172,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
14,24480.0,1931666.0520470995,29041033.344317723,4561941.646345577,8567413.747451885,9170193.347298065,9350646.781129465,4724561.2471135985,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
15,24558.0,2049495.813284458,25194557.6483221,3399940.100666477,5985525.425795723,5686046.532484966,6420760.405664472,1997827.5424728298,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
16,24012.0,19394597.121755145,17276841.787652142,19051314.919794295,9213561.374038476,9162738.477501478,10247142.843901781,30142593.579598434,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
17,24384.0,1607788.23405139,24100681.776651822,3266826.275632953,4314110.898164409,4540753.410971497,5013895.319534721,2400709.476594523,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
18,24192.0,4820093.7763186,20649309.056516923,5478481.013271792,6823280.910793006,6886259.09438968,7177257.132208484,7842431.684893377,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
19,24192.0,245477.96390862475,24075303.9553461,2382102.2348608477,6371552.677792709,6667010.697924536,7000874.693266112,119342.24174047212,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
20,24192.0,219241.06723121298,26613579.346454095,2733456.098595256,4174892.2528394074,4356718.167116312,4775188.659992255,51528.630488292496,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
21,24192.0,175286.710246793,26376601.555779625,2454834.3995588054,3971981.6886506425,3929272.43410058,4279849.884965079,36551.36578785603,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
22,23757.0,303333.16755105974,25879756.981169783,2551349.8147109444,4604464.241653967,4503235.807558989,4777821.416321471,76017.9268857217,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
23,23644.0,643292.7290669525,24384717.137207955,2870914.273119402,4239679.321071278,4516482.905904569,4929384.787453776,1028184.3175642134,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
24,24091.0,199790.4191028137,24428271.63651528,2404535.245662309,4434665.48231106,4707555.479254683,5069174.303225324,365884.5586235463,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
25,23900.0,4188693.5618878393,16434434.468495384,4570107.562317981,6303972.997768852,7438338.380091275,7565710.329577786,5597183.341553629,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
26,23520.0,2896433.3359990814,21490487.82983447,5451350.836078624,4177724.6251451536,4082794.2252756623,4438665.446863816,5400665.729333764,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
27,23707.0,2891483.723360323,17215275.509259745,3751968.3124535093,6517725.387539928,6996746.446821384,7639406.938295063,3487371.3321285765,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
28,23237.0,5949607.718856875,16380084.792993262,5912474.35601196,6845303.103424552,7224713.827781748,8012240.359554271,9579438.55195492,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
29,23613.0,553706.8920042083,20943559.32409841,2822661.1690070992,4486225.066996216,4512011.624851641,4854353.153138726,357300.3783334505,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
30,23523.0,2132007.836343045,20746823.730478168,3976780.440092919,6785539.569609093,7098757.412779327,7288168.840630421,3628338.196175821,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
31,23424.0,160325.14183322826,20082366.971819047,2060388.7585883017,3912472.0126291523,4345828.2917449735,4398510.200395966,8049.081786666668,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
32,23328.0,2066821.4654393417,18313168.27218368,3426626.9606190547,4724191.906545293,4600769.300478188,4873133.820738422,2143659.895869469,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
33,23110.0,7280182.110095381,11806879.839370977,6945604.82989551,9558148.25089562,11037736.963511461,11360109.67444919,12371935.676739465,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
34,22847.0,5182301.86344351,6599539.947339732,5094873.660466734,9769185.99992012,12113610.245524157,12907638.895621633,8735444.475301879,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
35,23040.0,5131789.333909981,12559294.498596938,6360317.865824349,11076799.631551586,12728904.580065487,13195706.272717929,8439910.942296412,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
36,23136.0,1609580.8763862287,18373344.007185776,3919736.189473431,2928000.9809722095,3390962.3715920164,3556700.197953055,4105318.125803742,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
37,23232.0,160746.64169267804,17425164.878751792,1908776.069737844,2687971.2060754206,2652940.0209744424,2889043.901677167,16163.338580264315,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
38,23232.0,1024598.1670997065,17553364.438430447,2684599.730273604,4061047.741212243,4061047.270783264,4099382.1992059513,1464809.6726746727,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
39,23330.0,3585682.3315001987,16576017.030351058,4154084.899040829,7361872.259953915,7545745.756991988,7294754.413444402,3754721.527585191,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
40,23325.0,1276140.41463569,17759292.51522379,3382948.880095405,4347268.767480971,5110279.213668342,5315220.933404614,4080675.14414009,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
41,23041.0,1414119.646712998,18693712.03078769,3089074.5345044346,6524216.790142217,6712474.973218515,6518765.903866868,1921753.6468958233,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
42,23328.0,159717.98025016303,18453664.994794756,2052073.2621211447,4505485.162297509,5077829.467583455,4964044.452036976,77214.70246335425,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
43,23424.0,308264.109099023,18458081.632574596,2219649.105578484,4672581.444423427,4868940.333118065,4733891.598216517,175655.09486023782,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
44,23424.0,226771.7874801074,16700182.286520591,1968487.3532039528,4113716.971232347,4274951.277317852,4345416.279414736,147317.00313808292,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
45,11712.0,108015.35257571579,9484334.311743427,1169675.6555907063,2199998.5818434516,2251646.5720121935,2113944.203613932,23937.621857382685,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,48
0,38976.0,1320984.5867775274,58753903.921962254,6564293.311189668,8703090.841108507,9179640.931619463,9226217.51895548,3078406.1532201213,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
1,39063.0,1949229.775755477,56166257.54172019,6050700.631404294,11279935.441233218,10761776.95838921,10973390.767447658,3211835.3136710944,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
2,38680.0,468110.0080300606,51904698.67360406,4225682.082135838,10737242.077363744,11930528.91267479,11824208.515059998,438832.0370954295,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
3,37344.0,8417234.633023817,48746257.54840595,10711692.756275149,19374642.15411782,17006575.77059726,17939102.330439795,12846001.008950254,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
4,38016.0,1080484.680278838,53049676.66257031,5377481.460760023,10246111.552164137,11195707.12767977,10834000.712641386,1598434.9149336715,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
5,37632.0,8930351.750788791,39241362.533145115,9676765.604378575,17869792.543683942,15922540.33091597,16934720.033956237,11847937.738934856,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
6,37344.0,10225273.543083325,35616258.40789347,12311149.432471277,23009622.40872587,20457256.35391718,21764915.085710436,17889619.25370707,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
7,37632.0,2639775.9894063384,44122724.81015705,5954471.0244873045,11788185.941807626,11860625.967739824,12070383.897510912,4888791.422348755,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
8,36576.0,29333715.851893798,29578068.476035852,28130168.81928016,26132018.202905387,24940015.039728604,25891316.66295493,45378815.17480965,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
9,36953.0,4536948.608097121,43018078.91932128,7838101.049787781,13951730.827628167,14220633.945074454,14445430.105599783,8533435.608776558,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
10,36378.0,10628681.893439874,27607451.32964721,10271366.27214302,12982704.736523801,12677083.992668414,14356404.813343978,14129316.676426627,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
11,36576.0,12423199.27565112,38964629.88297879,15446715.023950731,6530492.961474802,6712454.428289525,7325393.755757008,20411813.922239143,YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,96,power-active,72
