site,period,support,scope,horizon,block_hours,method,reference,rmse,reference_rmse,effect_kW,ci_low_kW,ci_high_kW,skill,skill_ci_low,skill_ci_high,blocks,nonempty_blocks,points,replicates,valid_replicates,zero_support_replicates,valid_skill_replicates
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,power-active,144,72,Expanded B,Inverted mean,14.529162334588174,18.256398770694815,-3.7272364361066406,-4.811555291939179,-2.587477765360722,0.2036785200439856,0.14201321417177418,0.25885375304814945,31,31,1646503,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,12,24,Inverted mean,Daily,23.848327015190062,51.21344169816517,-27.365114682975108,-31.73974865331345,-23.016157123684703,0.5343346155928341,0.48661014654199586,0.5764536843394729,91,91,292202,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,12,24,Original B,Daily,23.935831593105014,51.21344169816517,-27.277610105060155,-31.51023136450012,-23.062467060199708,0.5326259903762225,0.484080559920692,0.5747918567026108,91,91,292202,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,12,24,Expanded B,Daily,23.935831593105014,51.21344169816517,-27.277610105060155,-31.51023136450012,-23.062467060199708,0.5326259903762225,0.484080559920692,0.5747918567026108,91,91,292202,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,12,24,Expanded B,Inverted mean,23.935831593105014,23.848327015190062,0.08750457791495118,-0.62800434293272,0.7904490884115126,-0.0036747464924734206,-0.032688581506412025,0.026331493545041596,91,91,292202,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,12,48,Inverted mean,Daily,23.848327015190062,51.21344169816517,-27.365114682975104,-31.87880066281535,-22.837775612270253,0.5343346155928342,0.48867990180648246,0.578066599194927,46,46,292202,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,12,48,Original B,Daily,23.935831593105018,51.21344169816517,-27.277610105060152,-31.681565103730737,-22.956644516562253,0.5326259903762225,0.48367345526072436,0.5786374065555838,46,46,292202,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,12,48,Expanded B,Daily,23.935831593105018,51.21344169816517,-27.277610105060152,-31.681565103730737,-22.956644516562253,0.5326259903762225,0.48367345526072436,0.5786374065555838,46,46,292202,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,12,48,Expanded B,Inverted mean,23.935831593105018,23.848327015190062,0.08750457791495474,-0.6330103027109939,0.8581907508206063,-0.0036747464924735684,-0.03556593123226201,0.027444864604257248,46,46,292202,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,12,72,Inverted mean,Daily,23.848327015190062,51.21344169816517,-27.365114682975108,-31.67353513845242,-22.865395616041837,0.534334615592834,0.48210209866578935,0.5775468079043643,31,31,292202,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,12,72,Original B,Daily,23.935831593105014,51.21344169816517,-27.277610105060155,-31.599246637954156,-22.62106111578914,0.5326259903762225,0.47674439726554313,0.5790496701778614,31,31,292202,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,12,72,Expanded B,Daily,23.935831593105014,51.21344169816517,-27.277610105060155,-31.599246637954156,-22.62106111578914,0.5326259903762225,0.47674439726554313,0.5790496701778614,31,31,292202,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,12,72,Expanded B,Inverted mean,23.935831593105014,23.848327015190062,0.08750457791495236,-0.6675948997370222,0.8461664393922214,-0.0036747464924735684,-0.03506562783535346,0.028508140901783403,31,31,292202,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,48,24,Inverted mean,Daily,31.71770436978626,51.19075863942844,-19.473054269642176,-23.715735550787226,-15.297731134815841,0.38040175194128745,0.32374577812276234,0.4306718057626158,91,91,1168305,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,48,24,Original B,Daily,33.55046190010103,51.19075863942844,-17.64029673932741,-20.596200924658156,-14.656722494624761,0.3445992442421121,0.30859083581526897,0.3767153852295879,91,91,1168305,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,48,24,Expanded B,Daily,33.55046190010103,51.19075863942844,-17.64029673932741,-20.596200924658156,-14.656722494624761,0.3445992442421121,0.30859083581526897,0.3767153852295879,91,91,1168305,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,48,24,Expanded B,Inverted mean,33.55046190010103,31.71770436978626,1.8327575303147643,0.27136114615485507,3.4372608305086114,-0.05779688383544398,-0.10990351409945621,-0.008776220066219509,91,91,1168305,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,48,48,Inverted mean,Daily,31.717704369786265,51.19075863942844,-19.473054269642173,-23.91961314973823,-15.00016932906742,0.38040175194128745,0.31958143885812695,0.432618539167377,46,46,1168305,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,48,48,Original B,Daily,33.55046190010103,51.19075863942844,-17.64029673932741,-20.653736622801343,-14.584050828173625,0.3445992442421121,0.30903005874587747,0.37632734184974587,46,46,1168305,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,48,48,Expanded B,Daily,33.55046190010103,51.19075863942844,-17.64029673932741,-20.653736622801343,-14.584050828173625,0.3445992442421121,0.30903005874587747,0.37632734184974587,46,46,1168305,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,48,48,Expanded B,Inverted mean,33.55046190010103,31.717704369786265,1.8327575303147643,0.19541293820328667,3.4246082432637426,-0.05779688383544405,-0.10929376893376663,-0.006263840871186856,46,46,1168305,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,48,72,Inverted mean,Daily,31.71770436978626,51.19075863942843,-19.473054269642166,-23.616508953992025,-15.055869391487402,0.3804017519412874,0.31786194410040275,0.43086629131599263,31,31,1168305,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,48,72,Original B,Daily,33.55046190010103,51.19075863942843,-17.640296739327404,-20.5338582332482,-14.52720469509243,0.34459924424211197,0.3055442085829999,0.37672456411103716,31,31,1168305,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,48,72,Expanded B,Daily,33.55046190010103,51.19075863942843,-17.640296739327404,-20.5338582332482,-14.52720469509243,0.34459924424211197,0.3055442085829999,0.37672456411103716,31,31,1168305,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,48,72,Expanded B,Inverted mean,33.55046190010103,31.71770436978626,1.832757530314763,0.3154173146488094,3.249684854306644,-0.0577968838354439,-0.10406661586790475,-0.009266011331972213,31,31,1168305,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,96,24,Inverted mean,Daily,36.578228955370655,51.12122024130657,-14.54299128593591,-18.635419625883255,-10.297066301224529,0.28448051938683955,0.21788586397106843,0.3423231990513003,91,91,2335738,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,96,24,Original B,Daily,38.915296696731275,51.12122024130657,-12.205923544575292,-14.177590588712325,-10.180299992274525,0.23876432305332096,0.2128767642079122,0.2613148115331741,91,91,2335738,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,96,24,Expanded B,Daily,38.915296696731275,51.12122024130657,-12.205923544575292,-14.177590588712325,-10.180299992274525,0.23876432305332096,0.2128767642079122,0.2613148115331741,91,91,2335738,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,96,24,Expanded B,Inverted mean,38.915296696731275,36.578228955370655,2.337067741360618,-0.2565493273732833,5.0323792223742565,-0.06389677985713964,-0.1390419555116098,0.006895395943966774,91,91,2335738,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,96,48,Inverted mean,Daily,36.578228955370655,51.12122024130657,-14.542991285935914,-19.209594905506528,-9.707477547490948,0.28448051938683966,0.20656476450062067,0.34684909374146194,46,46,2335738,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,96,48,Original B,Daily,38.91529669673127,51.12122024130657,-12.205923544575299,-14.219168511454907,-10.057779976519821,0.23876432305332107,0.2144424221100382,0.25941668320297345,46,46,2335738,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,96,48,Expanded B,Daily,38.91529669673127,51.12122024130657,-12.205923544575299,-14.219168511454907,-10.057779976519821,0.23876432305332107,0.2144424221100382,0.25941668320297345,46,46,2335738,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,96,48,Expanded B,Inverted mean,38.91529669673127,36.578228955370655,2.3370677413606153,-0.6014283667360898,5.178095646102376,-0.06389677985713964,-0.14348466155101555,0.016521303670558877,46,46,2335738,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,96,72,Inverted mean,Daily,36.578228955370655,51.121220241306574,-14.54299128593592,-19.021894761934146,-9.357896278339394,0.28448051938683977,0.1998942097712158,0.34551650703793446,31,31,2335738,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,96,72,Original B,Daily,38.91529669673127,51.121220241306574,-12.205923544575306,-14.193609054541431,-9.991512109603683,0.23876432305332118,0.21116274123505033,0.26143231705670344,31,31,2335738,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,96,72,Expanded B,Daily,38.91529669673127,51.121220241306574,-12.205923544575306,-14.193609054541431,-9.991512109603683,0.23876432305332118,0.21116274123505033,0.26143231705670344,31,31,2335738,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,96,72,Expanded B,Inverted mean,38.91529669673127,36.578228955370655,2.337067741360613,-0.7318774523972441,5.006963205348646,-0.06389677985713955,-0.14045242650145207,0.01918115335879523,31,31,2335738,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,144,24,Inverted mean,Daily,38.186146235578725,51.02786217183925,-12.84171593626053,-16.907152627035458,-8.762175805302297,0.25166086505868723,0.18403186866372337,0.3104373018141773,91,91,3502466,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,144,24,Original B,Daily,40.77701210356224,51.02786217183925,-10.25085006827701,-11.94440698633448,-8.545598225489899,0.2008873119896084,0.17824125109482042,0.22104164066145404,91,91,3502466,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,144,24,Expanded B,Daily,40.77701210356224,51.02786217183925,-10.25085006827701,-11.94440698633448,-8.545598225489899,0.2008873119896084,0.17824125109482042,0.22104164066145404,91,91,3502466,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,144,24,Expanded B,Inverted mean,40.77701210356224,38.186146235578725,2.5908658679835193,-0.28944065387370843,5.445672472360238,-0.06785298198841667,-0.14612311832180896,0.00755042917536275,91,91,3502466,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,144,48,Inverted mean,Daily,38.18614623557872,51.02786217183925,-12.841715936260533,-17.404145383971418,-7.995648001258298,0.2516608650586873,0.170486918665507,0.3165428111450291,46,46,3502466,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,144,48,Original B,Daily,40.77701210356224,51.02786217183925,-10.25085006827701,-11.93167748144643,-8.405674696793248,0.2008873119896084,0.17942906453097698,0.21845069194963448,46,46,3502466,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,144,48,Expanded B,Daily,40.77701210356224,51.02786217183925,-10.25085006827701,-11.93167748144643,-8.405674696793248,0.2008873119896084,0.17942906453097698,0.21845069194963448,46,46,3502466,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,144,48,Expanded B,Inverted mean,40.77701210356224,38.18614623557872,2.590865867983522,-0.6186890882447591,5.664555640727458,-0.06785298198841676,-0.15121878711557327,0.016260406549732116,46,46,3502466,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,144,72,Inverted mean,Daily,38.186146235578725,51.02786217183925,-12.841715936260526,-17.496536673522705,-7.387300536759808,0.2516608650586872,0.1579358797944818,0.3184080278092641,31,31,3502466,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,144,72,Original B,Daily,40.77701210356224,51.02786217183925,-10.25085006827701,-11.935971909710622,-8.331822214334004,0.2008873119896084,0.17649287857488227,0.22075904101996197,31,31,3502466,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,144,72,Expanded B,Daily,40.77701210356224,51.02786217183925,-10.25085006827701,-11.935971909710622,-8.331822214334004,0.2008873119896084,0.17649287857488227,0.22075904101996197,31,31,3502466,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,full,144,72,Expanded B,Inverted mean,40.77701210356224,38.186146235578725,2.590865867983515,-1.0517061461295396,5.745143288381668,-0.0678529819884166,-0.1549582551862243,0.027414666329709163,31,31,3502466,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,12,24,Inverted mean,Daily,9.044889898737281,7.4990661933095195,1.5458237054277626,-0.7839165333387287,4.433922571879556,-0.2061354928173468,-0.950413774428267,0.08221725068588424,91,91,145726,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,12,24,Original B,Daily,9.956492058634957,7.4990661933095195,2.4574258653254377,-0.08689844048921953,5.371694486005347,-0.3276975828694366,-1.1198284656265232,0.009016212460343148,91,91,145726,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,12,24,Expanded B,Daily,9.956492058634957,7.4990661933095195,2.4574258653254377,-0.08689844048921953,5.371694486005347,-0.3276975828694366,-1.1198284656265232,0.009016212460343148,91,91,145726,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,12,24,Expanded B,Inverted mean,9.956492058634957,9.044889898737281,0.9116021598976752,-1.3550693161724354,3.2972589315597083,-0.10164802388429466,-0.399058144444539,0.13142538338578977,91,91,145726,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,12,48,Inverted mean,Daily,9.044889898737281,7.4990661933095195,1.5458237054277626,-0.9979987196670754,4.576504369357524,-0.2061354928173468,-1.0482277150366495,0.09815050325895013,46,46,145726,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,12,48,Original B,Daily,9.956492058634957,7.4990661933095195,2.4574258653254377,-0.2605270471192303,5.328660867869983,-0.3276975828694366,-1.0956136649043693,0.030528402823010888,46,46,145726,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,12,48,Expanded B,Daily,9.956492058634957,7.4990661933095195,2.4574258653254377,-0.2605270471192303,5.328660867869983,-0.3276975828694366,-1.0956136649043693,0.030528402823010888,46,46,145726,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,12,48,Expanded B,Inverted mean,9.956492058634957,9.044889898737281,0.9116021598976752,-1.8169366672758718,3.751517033633355,-0.10164802388429466,-0.4431764088376657,0.18416216843249764,46,46,145726,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,12,72,Inverted mean,Daily,9.044889898737281,7.49906619330952,1.5458237054277622,-0.5614400769052544,3.3910107293315193,-0.20613549281734667,-0.6999199479692557,0.06078466549442672,31,31,145726,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,12,72,Original B,Daily,9.956492058634955,7.49906619330952,2.457425865325435,-0.00682821517492198,5.292991428712823,-0.3276975828694364,-1.0715904927837898,0.0008048124318210686,31,31,145726,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,12,72,Expanded B,Daily,9.956492058634955,7.49906619330952,2.457425865325435,-0.00682821517492198,5.292991428712823,-0.3276975828694364,-1.0715904927837898,0.0008048124318210686,31,31,145726,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,12,72,Expanded B,Inverted mean,9.956492058634955,9.044889898737281,0.9116021598976728,-2.0899116313982358,3.898303361378019,-0.10164802388429443,-0.4730292835907833,0.20134092666860362,31,31,145726,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,48,24,Inverted mean,Daily,13.743383345633086,7.680048240308935,6.063335105324152,2.473712273381424,10.523737405108225,-0.7894917994786255,-1.977927079934648,-0.27337245564581236,91,91,582742,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,48,24,Original B,Daily,14.659970726849252,7.680048240308935,6.9799224865403175,5.21966729471111,9.322640030105246,-0.908838365090731,-2.018645024170652,-0.5310982691611678,91,91,582742,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,48,24,Expanded B,Daily,14.659970726849252,7.680048240308935,6.9799224865403175,5.21966729471111,9.322640030105246,-0.908838365090731,-2.018645024170652,-0.5310982691611678,91,91,582742,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,48,24,Expanded B,Inverted mean,14.659970726849252,13.743383345633086,0.9165873812161648,-1.9578061608989459,3.956367993295387,-0.06947808953035801,-0.37366137266742416,0.1115103610474935,91,91,582742,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,48,48,Inverted mean,Daily,13.74338334563309,7.680048240308936,6.063335105324153,2.156106165824669,10.599409499529838,-0.7894917994786255,-2.2251569638589292,-0.22411771318036008,46,46,582742,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,48,48,Original B,Daily,14.659970726849254,7.680048240308936,6.979922486540318,5.289902532930433,9.376887843761398,-0.908838365090731,-2.243905284641884,-0.521873584851958,46,46,582742,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,48,48,Expanded B,Daily,14.659970726849254,7.680048240308936,6.979922486540318,5.289902532930433,9.376887843761398,-0.908838365090731,-2.243905284641884,-0.521873584851958,46,46,582742,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,48,48,Expanded B,Inverted mean,14.659970726849254,13.74338334563309,0.9165873812161655,-2.090393558692821,4.11187693747979,-0.0694780895303581,-0.3802962250494901,0.12347197241109809,46,46,582742,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,48,72,Inverted mean,Daily,13.743383345633083,7.680048240308931,6.063335105324152,2.095060653706602,9.738621698978132,-0.7894917994786259,-1.568673661914076,-0.2370044271646805,31,31,582742,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,48,72,Original B,Daily,14.659970726849254,7.680048240308931,6.979922486540323,5.688946189115997,8.79013324308436,-0.9088383650907321,-1.9139953883959133,-0.5782143118011334,31,31,582742,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,48,72,Expanded B,Daily,14.659970726849254,7.680048240308931,6.979922486540323,5.688946189115997,8.79013324308436,-0.9088383650907321,-1.9139953883959133,-0.5782143118011334,31,31,582742,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,48,72,Expanded B,Inverted mean,14.659970726849254,13.743383345633083,0.9165873812161701,-2.4885380207838077,4.591811462681362,-0.06947808953035846,-0.430722713070008,0.13480066078440597,31,31,582742,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,96,24,Inverted mean,Daily,16.674494157213758,7.685706972725906,8.988787184487853,3.2061445358703096,15.602953672750079,-1.169545913783359,-2.7261965027268658,-0.3751907011669178,91,91,1165677,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,96,24,Original B,Daily,15.891396269309178,7.685706972725906,8.205689296583273,6.5458808931443375,10.43539042392423,-1.0676557570699243,-2.288935437599141,-0.6615317746018214,91,91,1165677,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,96,24,Expanded B,Daily,15.891396269309178,7.685706972725906,8.205689296583273,6.5458808931443375,10.43539042392423,-1.0676557570699243,-2.288935437599141,-0.6615317746018214,91,91,1165677,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,96,24,Expanded B,Inverted mean,15.891396269309178,16.674494157213758,-0.783097887904581,-5.876399842778008,4.586431010956374,0.0456089708614806,-0.4320872309573677,0.26489886537982943,91,91,1165677,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,96,48,Inverted mean,Daily,16.674494157213758,7.685706972725906,8.98878718448785,2.7399012211110048,15.821468447535384,-1.1695459137833588,-3.0591479050978143,-0.3009797302821798,46,46,1165677,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,96,48,Original B,Daily,15.891396269309178,7.685706972725906,8.205689296583273,6.540582914947686,10.564229103052124,-1.0676557570699243,-2.5386201652539055,-0.6348342985745764,46,46,1165677,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,96,48,Expanded B,Daily,15.891396269309178,7.685706972725906,8.205689296583273,6.540582914947686,10.564229103052124,-1.0676557570699243,-2.5386201652539055,-0.6348342985745764,46,46,1165677,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,96,48,Expanded B,Inverted mean,15.891396269309178,16.674494157213758,-0.7830978879045786,-6.120007282780766,4.704143485264858,0.04560897086148045,-0.44370112589579963,0.26663070858436166,46,46,1165677,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,96,72,Inverted mean,Daily,16.674494157213758,7.685706972725914,8.988787184487842,2.3102770969052733,15.510429116672634,-1.1695459137833562,-2.0867755318973313,-0.2643664145896559,31,31,1165677,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,96,72,Original B,Daily,15.891396269309178,7.685706972725914,8.205689296583264,6.640537519536045,9.905098556231165,-1.067655757069922,-2.207398614751479,-0.6720721587288472,31,31,1165677,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,96,72,Expanded B,Daily,15.891396269309178,7.685706972725914,8.205689296583264,6.640537519536045,9.905098556231165,-1.067655757069922,-2.207398614751479,-0.6720721587288472,31,31,1165677,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,96,72,Expanded B,Inverted mean,15.891396269309178,16.674494157213758,-0.7830978879045775,-6.5706049114745335,5.33350379228188,0.04560897086148038,-0.49937247696798187,0.27525476347936745,31,31,1165677,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,144,24,Inverted mean,Daily,17.86569110545601,7.670376711627937,10.19531439382807,2.9708944699374715,17.554466234023987,-1.3291804010580661,-2.9756278190881718,-0.37511673344565655,91,91,1749335,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,144,24,Original B,Daily,16.095789829331252,7.670376711627937,8.425413117703314,6.776163509130697,10.54994309900966,-1.0984353747490365,-2.2535782443438293,-0.689106136483033,91,91,1749335,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,144,24,Expanded B,Daily,16.095789829331252,7.670376711627937,8.425413117703314,6.776163509130697,10.54994309900966,-1.0984353747490365,-2.2535782443438293,-0.689106136483033,91,91,1749335,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,144,24,Expanded B,Inverted mean,16.095789829331252,17.86569110545601,-1.769901276124756,-7.660536525316265,4.913361020928175,0.09873185075386341,-0.49140021881892537,0.31553563392349704,91,91,1749335,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,144,48,Inverted mean,Daily,17.86569110545601,7.670376711627937,10.195314393828069,2.5580441315432307,17.834424091815336,-1.329180401058066,-3.2661037948038283,-0.313158295096889,46,46,1749335,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,144,48,Original B,Daily,16.095789829331252,7.670376711627937,8.425413117703314,6.596764324342289,10.682853765010814,-1.0984353747490365,-2.4980243292293394,-0.6512122432685308,46,46,1749335,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,144,48,Expanded B,Daily,16.095789829331252,7.670376711627937,8.425413117703314,6.596764324342289,10.682853765010814,-1.0984353747490365,-2.4980243292293394,-0.6512122432685308,46,46,1749335,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,144,48,Expanded B,Inverted mean,16.095789829331252,17.86569110545601,-1.7699012761247548,-8.061242123383526,5.0310506889866895,0.09873185075386337,-0.5074082415067556,0.3177140202610489,46,46,1749335,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,144,72,Inverted mean,Daily,17.865691105456012,7.670376711627942,10.195314393828072,2.0946099351394842,18.182014109367135,-1.329180401058065,-2.334934838978132,-0.24827905480776633,31,31,1749335,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,144,72,Original B,Daily,16.095789829331252,7.670376711627942,8.425413117703311,6.726073180615522,10.121804033950333,-1.0984353747490352,-2.2056059695362666,-0.6889959586806476,31,31,1749335,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,144,72,Expanded B,Daily,16.095789829331252,7.670376711627942,8.425413117703311,6.726073180615522,10.121804033950333,-1.0984353747490352,-2.2056059695362666,-0.6889959586806476,31,31,1749335,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,low-power,144,72,Expanded B,Inverted mean,16.095789829331252,17.865691105456012,-1.7699012761247606,-8.696034769977961,5.544454548611377,0.09873185075386366,-0.5592034384038933,0.32890329380338784,31,31,1749335,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,power-active,12,24,Inverted mean,Daily,32.451720772674896,71.94619922734955,-39.494478454674656,-45.784716489106245,-33.44173235597832,0.5489446124856762,0.5012179755196658,0.5918802765622104,91,87,146476,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,power-active,12,24,Original B,Daily,32.315482028242535,71.94619922734955,-39.63071719910702,-45.77991778424565,-33.587015764964974,0.5508382322445442,0.5040806316501686,0.5928550913427647,91,87,146476,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,power-active,12,24,Expanded B,Daily,32.315482028242535,71.94619922734955,-39.63071719910702,-45.77991778424565,-33.587015764964974,0.5508382322445442,0.5040806316501686,0.5928550913427647,91,87,146476,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,power-active,12,24,Expanded B,Inverted mean,32.315482028242535,32.451720772674896,-0.13623874443236397,-0.9071043511522012,0.5770088225299798,0.004187065497927023,-0.017887796741923326,0.028221754944318035,91,87,146476,2000,2000,0,2000
NIST_GROUND,2018_Apr_Jun_origins,fixed_period,power-active,12,48,Inverted mean,Daily,32.451720772674896,71.94619922734955,-39.494478454674656,-46.05213340454644,-33.067016953071025,0.5489446124856762,0.5045340813428599,0.5929953747061488,46,46,146476,2000,2000,0,2000
