block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Daily_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,site,scope,horizon,support,block_hours
88,21993.0,15139665.018728599,13054370.677812574,19963159.781159822,13434514.924401743,19585411.666817572,13644108.09594717,11756764.801728213,12618365.538323207,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,24
89,19449.0,16803659.94165472,13002417.105151819,17636285.866069987,11233992.441685228,20208448.963852316,11941553.8507933,12842709.088873653,13749845.146913653,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,24
90,21939.0,16776707.708108628,13078582.754626594,24495973.97520006,12693480.014191445,21878296.72651098,15073484.069479749,13085524.376742788,12845265.164892972,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,24
91,15597.0,12497655.920746362,7844945.2359285625,20492495.3984619,8424451.055666566,14484472.575449737,12368944.299793862,9821652.944742829,10517573.317369869,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,24
0,33538.0,26549198.26391588,24560353.69498262,54042347.982513286,28541629.208778545,40269277.545524284,20018312.94328407,16930005.3431985,15559238.014462233,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
1,40877.0,21627055.068581596,2441827.1130983564,62693190.80279522,5772816.3813669095,4280709.352164944,13671663.286526721,11808070.274194602,11069249.767979927,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
2,37960.0,29177601.68671818,23546516.232456423,25556121.23342654,19603760.15161884,33349552.16454341,20796716.015444327,24926134.064190228,27214685.69995585,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
3,40361.0,32646898.397445526,26558522.79382909,53699664.144331664,28976450.812947195,41659447.83775278,29870181.560327116,27356635.378626503,26335094.082571883,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
4,40623.0,26481840.318844594,23412167.904211033,41104499.838588655,21381761.247320972,34230013.49408812,24102273.87415545,22087689.409788974,22175647.63062871,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
5,41601.0,30257472.595914632,15324834.037032923,62847524.07154694,18168251.41297837,24078746.7858789,23926963.73872058,21643162.440988787,20880176.58687822,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
6,42127.0,27502778.217425026,10929035.795607414,62199293.15243264,13644345.91451475,18659317.398705713,19703535.960127205,17868380.73925065,17255268.332746934,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
7,41969.0,27379738.96402059,7782285.413927314,78168576.70864512,14068394.022602607,11412491.624643326,17517316.17154414,17156230.327323053,15362031.273862988,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
8,42048.0,19830204.27406718,308150.6872472888,70018442.34677908,5425845.516188105,159177.8917948785,9516473.831930516,10431426.392822696,9490633.13730961,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
9,42048.0,29170936.15490526,5397630.883470326,74512317.65718497,10924771.079169478,7940214.801321076,13474129.851741344,13764412.981903046,12247182.38468692,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
10,42192.0,30908606.669440694,1971425.886506228,84415767.85359412,9300757.292711664,1633179.207063487,17046285.83387408,17958588.95573184,15636424.402954651,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
11,42325.0,27391035.09494783,6340730.220734483,70537703.42367235,9829791.139047137,9965055.651293732,16131943.27958064,15891893.350140734,15319476.927612102,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
12,42480.0,27667071.48028388,4988926.408006823,71209566.80829121,9395706.707617093,7077511.573819296,11966529.779183734,14492168.896033978,13789983.870484967,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
13,43200.0,26387793.517463136,15069975.1279847,62139139.50624342,18134407.058562662,25043496.449885864,17318626.21565525,17315294.10926361,16463349.216792848,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
14,42912.0,29876428.366715405,794265.0180169162,82512622.85030034,8298423.969573296,122137.2156760014,15682633.197451806,16396822.452029137,13164455.161842905,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
15,43200.0,29194585.509957623,639440.403172466,85327216.83829093,8159924.231159598,26034.21669020891,20881360.19027089,22421962.686812356,19624187.044852827,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
16,43200.0,7325965707.01493,522115473.42721766,84559792.61672555,35916544.17297933,129785.89832891838,23119080.255669866,20353081.688209593,23042929.16683578,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
17,43200.0,11203159274.856634,874764551.9915419,74913108.76810353,44757244.250109345,7527020.0253834445,21772984.33280482,19454974.521266747,25491632.376432944,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
18,41454.0,9254787773.205776,800467709.4354507,51589067.553353764,38286464.226909816,24169511.83073083,22643669.592276577,20433163.119127914,25403234.475806717,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
19,42354.0,25418947.4485835,30596215.432515375,41588471.112944014,28598826.54263339,45382076.92398276,22824783.88238216,20691207.57966912,21750432.813020706,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
20,42480.0,24399952.08251697,30299093.686286002,16556128.509149916,23860193.302343242,41839617.36260408,30300348.665091038,29724806.971744765,30707713.63780413,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
21,42125.0,28482001.557664845,20338343.62220226,50177209.59174585,22329293.769863512,28825995.45299437,25962991.09276296,23215013.952667844,21368833.730638396,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
22,42259.0,28989363.753771294,9470557.15795948,73074886.33318597,15003207.75470911,14833304.605026023,23439276.341055505,20586173.110718872,17880490.8713345,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
23,42980.0,29604917.696525566,6873308.322410086,74215892.56709896,11919879.79219852,12899232.740882609,22599975.29732431,20859483.827245552,17862546.925582334,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
24,43557.0,32863108.69384047,28684464.952002455,51592047.407150954,22768440.7877534,39881784.09363322,25760076.234602943,25448827.216293223,26488265.179675326,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
25,44215.0,26027100.75919621,8775762.129014893,65762100.51223722,13729614.997983253,12615331.877081875,10032231.214076567,11031282.171050515,10042217.764156489,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
26,44201.0,25821495.512328185,6491853.374437187,73024911.33988619,10246087.935867881,9027812.972407974,13162844.927021345,15092023.018087052,13386804.741767285,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
27,42343.0,33656117.877023354,15225349.152815925,66264592.257824704,16647327.868704937,21585388.323513515,17770114.492633916,18792400.690273054,18107832.988222606,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
28,40601.0,31413296.98658105,24683207.366165165,47774756.0406779,22540725.2797211,37949271.30965762,22092732.155374456,21273177.435293015,21667931.137471013,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
29,43851.0,60193148.347395994,28471536.63761365,37860885.92763347,22430027.5803942,47592587.67763659,23724486.327630673,24288053.029808365,25354951.81078999,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
30,44277.0,33701222.002344884,18107341.476611096,68654997.48623699,21155053.425713327,25675658.306910183,29687887.119741715,25433272.41718478,24183690.85811739,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
31,44784.0,34011862.74536394,5919145.30478374,84503864.72052693,11653021.725465395,6717367.955151573,25350074.584564462,22661933.82610774,20160474.962062974,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
32,44548.0,30502567.821638,6199150.347801691,80273892.66532749,10632347.773249025,8336769.978789957,19652656.041634254,19124468.176383555,17812048.13624697,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
33,44444.0,29889414.431289844,55155431.03227734,47758206.76535723,49449322.895417854,80444878.76986071,24783368.27989366,23090376.769233007,23744013.952936437,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
34,44859.0,30586655.266028844,2294443.8474949906,78598715.81134138,7755649.825417523,2842435.488411326,15831411.635012494,16875545.575383022,14578952.178654589,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
35,45292.0,22048622.349801227,9477059.553424852,60668138.47218188,9263972.23323866,12529457.660207614,12171287.39756261,12865164.595943494,12105916.817168148,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
36,44777.0,32849392.830385555,27211656.161322147,41244538.44011308,22419843.794763066,38550115.31158925,28995566.869236983,29651736.65780983,29940442.118005957,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
37,44935.0,24145146.662843205,24248746.913353827,78000694.20626314,28142322.531044118,35939468.7262041,15992771.98657171,15483146.760172775,13611802.793640614,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
38,45284.0,29921494.863809157,13700990.552687962,67204794.54178235,14589233.474025419,15664368.306503234,16646811.148092555,18431722.985686105,18547776.909586664,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
39,45360.0,24940914.057321686,13152776.271774912,61239772.098306134,16482872.086083153,26662107.37342047,15361522.641300568,15523622.944735132,16525093.198017545,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
40,45072.0,27007180.947967697,875864.4766672231,81438320.6196556,8032707.531402394,632433.4539564825,10215426.660381397,12284980.01184276,10676245.066723378,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
41,45216.0,20088584.693218004,328484.92226047907,73256622.04562284,5315269.368404403,151569.14053722785,7686491.6468263455,9565488.773007525,8729052.064957043,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
42,45081.0,19887291.302815713,1497605.7837125051,67122076.53391586,5680858.321293917,1590717.9392935126,6043073.573411886,9079379.173663016,8055931.933468416,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
43,42654.0,28180128.54631715,23247789.67140789,37792861.915175475,19383099.239796992,31887506.585014347,23560609.56351417,24527642.937968794,26549213.898149762,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
44,41442.0,31943324.9603833,26056787.782964397,37599445.64722985,24668507.366086982,39793860.63066991,25585661.946740467,24599473.890601836,26368210.68523686,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
45,37536.0,29274363.62885499,20923527.990555163,44988469.373661965,21117931.069858007,36362769.301960714,27442428.369273618,22907177.321485598,23362838.48226283,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,48
0,53967.0,37821091.96766081,25875091.38155484,86693349.90370354,31336235.97616392,42278727.136674955,28702978.849524185,23899475.281579446,21821570.442976087,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
1,58408.0,39532763.051554896,24673605.658982556,55598310.11503143,22581969.76560035,35620811.92555766,25783713.395730954,29764734.400003865,32021603.03942194,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
2,60824.0,44352440.17915634,40304442.76279111,66626571.989193514,38187229.83042524,60532295.272763684,38582464.195723705,36271490.48443307,35955444.90361296,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
3,61761.0,45033771.13304844,24991081.972281955,91025116.0652738,30339233.64282127,39435912.8449561,39316954.97747949,34815996.74497122,33435473.396465886,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
4,63072.0,41617678.44171867,18460833.95786224,101903001.99145348,24245246.818096332,29143201.098717194,29091038.39269586,26064454.042920236,24591202.56356517,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
5,63072.0,33095043.013794113,558637.9389197576,108483310.21640344,8893338.63520917,1087785.8164266997,17646287.570906,19391583.416476153,17516730.180354383,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
6,63072.0,46324036.92943511,5967753.489714417,117498638.37459518,15643838.743711993,8086985.22036135,21832962.91376336,22556723.84877213,19808740.893365968,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
7,63493.0,41146540.98985869,7742033.500996623,111967150.55985615,14411480.767216275,11451464.439316936,24819396.051432684,25058171.439003494,23394342.821887773,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
8,64224.0,42528709.10251973,15316107.459846068,95837125.9066656,17893810.374208357,19936089.194014087,23085147.267695732,25092692.594671875,24463469.684353415,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
9,64368.0,41402584.26194278,5537059.09416236,120024203.25816938,17934727.361544665,12307056.04536708,21882641.924595036,23111592.86265485,18954318.564767327,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
10,64800.0,1625866374.09138,74763826.88469246,127751920.4967284,19591425.930571828,67276.13838759958,33853076.161715046,34011579.33480155,31166101.510564115,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
11,64800.0,16932453193.290134,1322755638.937239,117048197.72639148,69242286.72367649,7615564.002014974,31920348.617030505,28218439.56148712,36992647.07755746,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
12,62132.0,9269240001.66776,816350892.4347742,64527337.52732469,50201553.6518129,45285724.455428556,37330475.185894094,34031189.91888769,40358984.74499975,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
13,64156.0,35366671.06912208,45012126.11947721,45206329.64812302,40543930.4200737,66105481.66188889,38438326.9538557,36817987.75165416,37502396.18163185,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
14,63497.0,40913782.87098729,25739695.51744809,84897532.35354072,30144408.891070854,39380053.00446844,38854898.9454923,33552540.349399474,30273392.277398393,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
15,63867.0,46162500.13697456,10942513.585123722,112570456.13849007,19107972.425700314,17178479.79443452,33147343.78565054,31108130.541232783,26838479.250156812,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
16,65733.0,47007060.30699456,34753378.95542567,76464943.48215047,28736472.694493733,49405940.635399096,30463577.348907914,30259676.162965465,31139343.45444959,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
17,66240.0,37704644.65837027,9198701.500028871,113914115.77712388,18007671.027110822,12118988.30772394,18491575.02679292,21312456.24246534,18777944.231149513,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
18,60768.0,47385740.899889916,27028999.105649915,80447874.34471706,24094556.38013573,42051816.30542387,27282816.894382633,28210259.74367926,28271375.08824544,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
19,66027.0,77876822.31111056,41351094.050944805,71452359.88141882,37523524.34868456,65075431.00538379,36304516.0812564,36143371.41169526,36859340.848238125,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
20,66523.0,54350025.57280697,23654655.99637652,113066730.64047799,29546832.49166474,32000724.644115396,44818485.47373218,38468717.17558157,35959152.80488936,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
21,67086.0,43865626.996539846,6570981.132819986,120366024.23161338,13893590.432763034,8729071.596736329,29872132.272208158,28750957.24409447,26197061.15153793,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
22,66908.0,46698239.413592726,55689689.60042242,90345985.5006415,53778154.46463104,80991242.40753135,33010296.911713358,31618038.57013158,31038848.239600237,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
23,67687.0,35826452.63352724,11237244.832774779,96679075.54823908,12690790.489443019,14825529.51094824,19775770.40075545,21213048.370428007,19390034.709158942,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
24,67316.0,44727530.12529098,50616189.59879819,80216929.86089994,46564370.61544631,72554233.87106065,39610717.28288998,39508820.49047678,38255274.9223755,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
25,67680.0,42188504.2317469,14545204.028565742,106233097.32725844,18587029.184386272,17599718.47323595,22024432.721011322,24057785.91319197,23844746.898857784,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
26,67968.0,40032545.866372965,13791531.735585256,102323163.04620194,21054384.591374174,27276208.95658307,20070390.70962133,21422892.739312124,21566962.11876247,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
27,67680.0,32004133.832134474,565593.9351173701,113611551.71738271,8776464.394515753,169901.01133109763,13193050.238887012,15951198.990273284,14363428.210935494,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
28,67191.0,32372137.38021168,6320055.727253441,96420552.74152495,11167779.46939457,6707665.144789568,12405216.833578484,15777461.122436926,14871754.953945167,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
29,61986.0,47638607.429304555,44482127.51083135,46093831.35479605,38564685.457783334,66564420.01018817,42784128.25008804,42429034.87979685,46101601.56290986,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
30,37536.0,29274363.62885499,20923527.990555163,44988469.373661965,21117931.069858007,36362769.301960714,27442428.369273618,22907177.321485598,23362838.48226283,YULARA_COMBINED,power-active,144,complete_H144_Daily_intersection,72
0,17952.0,4780405.378147584,206739.77463209824,6346867.763676695,853888.0830591613,447.2623032729219,177565.99299045553,154954.87001916536,266447.6127539459,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
1,21086.0,2599696.8055980685,79674.15810096076,6078959.314377849,565911.0635173491,180.75189909377121,633957.1648901693,452375.2647962129,572203.2740972228,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
2,21043.0,2612353.5071352934,61088.98826575374,6189383.875282789,482833.25418305054,115.34145383668776,878713.930554455,630287.9903499344,803316.6986524443,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
3,21024.0,2536242.090483447,41588.11497694573,5853083.542583626,402116.47545454954,79.27271852139758,816859.3045449597,429545.48793218436,632183.6248251282,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
4,22083.0,12188016.898477634,261852.34709554294,9182816.730412887,1075367.0349428423,75608.28447974159,1323898.0069297487,902640.9425985963,1287551.826762572,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
5,22901.0,17156983.957182594,518857.7241837698,12930850.304227669,2358380.993167481,143170.74647724463,1571526.744628438,1844664.899600547,2059843.0957033592,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
6,21976.0,12360209.746314619,292567.77561949694,9535874.903642949,1484521.9153190022,134.06869187002613,1840120.6920337596,2374734.831106215,2728664.291173059,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
7,20607.0,2996435.2062009466,44925.24713959184,6033151.440310825,355344.418339114,35.01394844466515,651390.7957417959,653922.8626795135,827757.1082236228,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
8,21009.0,7579407.482677082,103858.93796343856,8156257.01290625,730334.7390607756,2439.8131520595553,586331.24177154,456449.4656777306,631644.2682707863,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
9,21312.0,5636616.033739076,104401.5667391117,7625536.862642165,770308.2415717578,250.37770275864494,781945.4834546513,864580.914813721,1093797.0726105855,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
10,20672.0,3761080.3055828777,76268.53095243611,6148350.243559609,241717.42933285932,134.10494598070164,883911.3576857072,735857.899776803,977387.998633952,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
11,20671.0,4078569.454191637,45387.70145569114,6013270.601914402,383889.02927142504,91.15415688359214,542354.5754790135,288374.6708655949,421888.26560372784,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
12,20448.0,2163068.9941146453,42618.42425470852,5692688.939362912,425508.07376944943,46.874797931315946,766768.7419083377,498677.69278420636,728193.6501443471,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
13,20369.0,4456351.309636977,66445.07348160025,6646472.905386322,438686.4528648439,190.23718940708923,629269.596902143,359094.27505208174,527508.0146440468,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
14,20527.0,2330556.8167965887,70438.08482762442,5358532.773151581,342114.83596438874,242.3671488634642,506593.98354265944,258993.67841987673,394053.16220380063,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
15,20448.0,2051711.4639335128,58125.814323907936,5228562.005034148,495537.1341456737,3.961240796517754,677535.2116000581,413663.80285690876,653245.2428784299,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
16,20448.0,2329807.152977854,51203.08607290607,5036226.167250168,476213.7507872608,1.761692428898147,542765.0114823015,231558.7403017523,398216.8047312982,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
17,20448.0,2100013.5773674124,42600.50290856839,4924307.495678588,430049.52057575533,2.0401216599903127,639833.9141671932,296009.5113794946,507881.01639671635,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
18,20448.0,2928487.5782472296,73858.06552058306,5362212.712058262,405180.62223183736,5.083333590698639,881633.5992543494,500564.5494552354,763193.5568634683,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
19,20448.0,2212322.2297516116,68570.84141570934,5214996.460468497,385056.8066511104,8.393218975163617,854571.6058987585,486113.85189064866,758502.2148879877,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
20,20448.0,1637036.25240559,69071.89099722492,4954781.476554924,423047.8453801541,4.6078239523640026,662542.4097693725,355857.46071794716,579788.3043461816,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
21,20304.0,1826120.82386302,84593.52474729027,5065392.552153392,464992.1167019097,21.680685344652538,297477.57061220525,130728.96329895996,243230.76877115146,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
22,20382.0,3436054.440266384,67908.08008571756,5405709.4882897055,432999.2105426632,41.06481183794505,730971.5754031264,458994.03056696936,637114.8888656177,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
23,20237.0,2778734.738681099,39366.19966099493,5023914.573256746,328999.51337434916,21.699463612032314,741960.912810513,433025.7531772087,712304.4998878072,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
24,20304.0,3124200.83953925,35428.7726247651,4946127.79259702,338802.6868903201,141.26232335636163,683386.2112128487,433615.39147952816,701774.7085897177,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
25,20160.0,2155752.26069293,53743.553109536144,4590357.427918164,300767.2740580987,180.37355744420768,539787.343646758,306364.57004217646,560379.1387467033,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
26,19728.0,5835602.194435925,71882.7452608387,5578828.445938575,298803.1580243291,235.22097357345666,708098.6077399468,408804.4590075353,688306.7466114591,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
27,20016.0,2852341.068593621,51711.950995716696,4744720.480663883,470948.66869020485,262.68232411030056,299056.2970226612,128465.96906161626,266761.00928289973,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
28,20016.0,2598324.032503359,60237.267733947716,4445183.894672864,415734.56572125806,2.4567675421423054,175798.18796310204,73936.6777498509,175006.63472058828,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
29,20016.0,2784255.612771039,57190.6582034459,4788262.582717564,410920.4395308229,7.2059277292609645,591376.2164206778,243630.99402342323,388772.1395069531,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
30,19872.0,1439764.5307859539,78223.17282451942,4709678.3613224495,434252.38956266467,2.0993767624079447,288562.4345625561,135526.20124181165,247133.72316774284,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
31,19872.0,1526085.9769321238,76110.58459868774,4585734.801472525,455486.2421664934,1.7954048155704048,304120.6199996162,144474.14216851158,271435.617246293,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
32,19872.0,3147715428.3093677,366218416.360719,5669861.498035116,9197337.213786108,0.5940605758140816,1281562.8099888563,1671694.769026376,1404047.1116621727,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
33,19872.0,4982396209.836479,413395284.1738563,5649786.460553006,14391393.861076994,2.0913028330158068,1744757.6221070676,2271524.3613385493,1445617.7405955545,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
34,19804.0,4971302644.763863,411205758.8570194,5514485.899262526,13930020.391535854,4.451509211145397,1688535.5440748243,2218396.9242683765,1424993.4022154266,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
35,19940.0,4980433056.464285,412360748.58833104,5881244.154564227,12714261.542004388,107.37888535116903,1733188.325478223,2178668.2700273925,1402075.6226349114,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
36,20380.0,5072110822.151726,412938060.34790325,7374077.006732848,10420038.368507948,827.6536667294434,1696421.3775163072,1917040.907089549,1234140.9618789877,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
37,21110.0,1464029775.487083,31970909.92521677,6155799.077118914,3759949.6414333596,42175.51352609172,1437130.9986886608,1926750.18549709,816059.239992664,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
38,20794.0,11518495.603691913,235103.48613720472,9427453.998321792,950189.3836917859,62080.76128648266,2225258.175035619,1476431.8065843713,1990625.6972505248,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
39,19796.0,3364176.307815737,50938.09644217146,5244022.696424046,408148.7271342387,142.07333350020417,407319.35497892,294951.53503418557,421111.74372241664,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
40,21031.0,13563488.608063849,184014.75497382326,10088722.653426936,1506316.5877334115,20275.464400407163,895003.1753398323,731668.5335128993,1050926.584094854,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
41,19433.0,10787486.483204463,236978.3147180172,7352600.1849952005,1193812.9428614776,29.62758460002669,774021.0993779447,817104.0344131427,955656.1376696365,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
42,20485.0,42060070.886845104,373130.8395012418,5971227.504810839,796930.024976003,3790.3134853239912,607227.8170430064,534180.3437984037,782594.8168806981,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
43,20334.0,6108943.289819437,195442.21834041693,6200238.002842833,827398.0156375179,2404.860332941942,714830.4790907324,530685.5655276526,692550.786535038,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
44,20100.0,3161547.971948324,81582.88009070003,5351809.744598122,272359.0549365641,413.39358613074813,491011.6076826732,414113.9494967838,580880.8335299783,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
45,20585.0,6223394.068263831,121276.59980689241,5624314.735345679,416146.0498146123,131425.6877107337,722750.8781016114,510552.72791662964,748522.120971917,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
46,20524.0,3463545.5695031076,77909.17190203887,5295956.712730486,289617.56771188014,7237.443847478049,901889.6772956108,667585.4122810822,829727.2078688364,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
47,19440.0,2939274.9680798617,47491.39010049208,4477473.077076723,375439.01219450484,125.06488625198749,333553.63367955334,210401.83218011164,349292.8496660511,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
48,19508.0,7415795.711291291,114600.30776924336,5164588.210030494,471408.65942356247,20.190608002748668,508408.6994436448,457785.8762954537,520891.5274177818,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
49,19879.0,6307314.266864627,160575.9785268473,5653709.998170018,583342.7089398367,862.4833412902539,565490.9767484862,524074.90123814275,846347.9435409809,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
50,19296.0,10597927.304636301,59270.46321244737,4361507.514438015,364140.58809912374,91.2569852107993,287069.2632675142,198390.08357297574,356010.8221012135,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
51,19433.0,1763325.513722949,48167.02174632742,3962869.7544144755,426087.49885153014,23.097532563855303,316150.81900174177,137477.12788946048,290234.9354654821,YULARA_COMBINED,low-power,144,complete_H144_Daily_intersection,24
