block,count,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Daily_SSE,site,period,support,horizon,scope,block_hours
17,54816.0,72805112.56506284,84663705.691882,72805112.56506284,64109656.85425861,57166594.195756495,68534493.05678757,128244725.36638503,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
18,54817.0,84213121.21701653,158490747.1085009,84213121.21701653,61235351.399886504,70325792.7061251,62237705.456951514,137479093.62267703,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
19,41427.0,69222753.38321891,156868700.1276778,69222753.38321891,105201821.07675599,110356928.53195164,115513762.8534519,98005291.90832219,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
20,53888.0,66939261.75399757,143151495.0137751,66939261.75399757,62193171.3154909,72608442.77395189,58576021.9283289,102431298.26440905,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
21,55190.0,156754309.87353057,129466799.83530962,156754309.87353057,87224591.63217191,82485965.11847617,83929833.15445963,312693682.86840874,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
22,55104.0,80310402.34429653,112796864.2217181,80310402.34429653,55220406.92313655,54784968.615625404,55180283.204650864,181724313.09725583,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
23,54817.0,14408272.308593733,65838749.87158649,14408272.308593733,30258538.824881326,21300749.242207237,37489739.025247656,11302252.636110727,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
24,54912.0,38203912.13728264,144647829.651389,38203912.13728264,75892038.38603117,64890533.53555321,73308387.32615478,21736140.537457626,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
25,55296.0,48157418.43693101,185756526.1918663,48157418.43693101,169025648.6783172,151640720.56718576,155963410.0273693,43716399.05289307,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
26,55104.0,100804091.43739912,139360284.96448874,100804091.43739912,58254119.47306653,67994330.16894254,58431971.69742125,171785047.26054326,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
27,55200.0,36366588.549729556,143422447.04525793,36366588.549729556,39930383.44674246,46699427.36762533,40733345.21975122,43765690.43996747,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
28,55296.0,64093757.21791884,105724606.16351618,64093757.21791884,53393741.979051605,54191249.41359815,49515339.56796017,129749624.46577267,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
29,54892.0,53862045.231038414,76862474.32619734,53862045.231038414,55489021.770882845,51549174.7760241,57651208.46331276,85681538.46750024,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
30,54933.0,84342518.36977367,121757900.40062094,84342518.36977367,70346040.27244039,71140364.5766852,62690868.09464703,128860832.13424192,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
31,55296.0,78633638.41205369,115637276.35361387,78633638.41205369,62637682.11652822,52800595.35558933,66231508.1975134,143498080.71553522,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
32,55296.0,130518012.23204379,135160119.6173872,130518012.23204379,81432508.35197209,86864787.55547586,78987659.10881174,234251916.90552434,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
33,55037.0,65473385.86167873,136231864.35478985,65473385.86167873,74948936.16488944,82197100.38025336,78560849.35974096,100752329.47217226,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
34,54215.0,44927693.89326487,94580943.01899095,44927693.89326487,57244561.35205487,57197704.9537194,56349014.164329,69378916.88408169,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
35,55200.0,49057454.197668515,74575499.15215798,49057454.197668515,42968889.85203201,35128515.41779748,49473527.02549843,105932929.96570492,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
36,54706.0,120638739.4964085,115765130.64896172,120638739.4964085,46797424.969253175,54021691.72597646,45516427.28524535,246879204.88051882,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
37,52862.0,51583298.14356426,165271758.21585166,51583298.14356426,78634387.59275188,89398066.8221812,77141242.46045099,64319953.795018025,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
38,21831.0,18219516.889310893,69558942.24202122,18219516.889310893,42166982.01041524,44834305.75729339,45766037.68331181,10671356.799672464,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
39,24167.0,85393702.10175715,110989546.68966547,85393702.10175715,109630213.78782342,105256068.79342963,119457341.53905132,89138163.32287782,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
40,53939.0,49001312.20474688,78783855.63917983,49001312.20474688,63899158.8656393,60277170.758050546,66089124.7311608,104214878.54486863,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
41,18185.0,35380201.01042053,30106710.151472323,35380201.01042053,31118775.274978705,25570750.246285114,34804228.01671126,50801617.65051049,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
42,12831.0,31280397.452683035,34469940.532123044,31280397.452683035,33274300.84736099,30681683.9257788,37505388.55830117,58914872.7651727,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
43,52974.0,76001082.5559335,98814792.95070837,76001082.5559335,49913207.707961254,45266532.10958079,54658120.66110155,146809613.6500385,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
44,55296.0,96279849.82635653,127863988.839977,96279849.82635653,66395120.51349658,73259416.88135923,70280798.24897078,134464842.65076,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
45,27648.0,6620376.73979247,44205702.52820469,6620376.73979247,9931824.917876163,13089996.154141303,10248352.902360193,13462372.520206597,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,48
0,81700.0,100023641.09020121,111301272.37074074,100023641.09020121,85529025.17186339,73135365.96093644,79525374.32977556,228616587.80494723,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
1,82752.0,169888096.05517387,288085766.2350477,169888096.05517387,184084432.382169,187743675.7093512,173912356.66375262,239794785.72426996,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
2,81667.0,220386750.1310868,204498155.78603625,220386750.1310868,135922651.92716566,138589804.81974408,131680150.40156691,464574244.2712914,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
3,81734.0,186961576.64202285,273060371.664546,186961576.64202285,186720194.383305,194244924.15485898,185079773.58143818,326219870.9169197,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
4,81162.0,112256019.4855335,190159793.04836512,112256019.4855335,92486936.6361147,96669182.41381098,99925562.63825707,233443192.56382746,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
5,81097.0,132659277.8954521,174747580.3784238,132659277.8954521,62643434.750884384,66788801.702743374,62941895.587964684,214743472.46028858,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
6,82752.0,176123082.99294215,319971555.02990437,176123082.99294215,128626048.83165607,138234894.7093578,133173466.48099962,322361749.3050605,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
7,82656.0,66211077.72298569,179374194.76935062,66211077.72298569,85652880.55198489,86606546.68161994,83920174.63969404,134367753.05648723,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
8,82368.0,204849830.76760206,190711623.33706927,204849830.76760206,89928976.77114789,88426182.70433135,89781968.29208304,424169471.7218036,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
9,82944.0,212647481.26915628,310969209.8779819,212647481.26915628,130792861.6067318,139236343.37077513,128643787.6412857,305270129.90462476,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
10,82656.0,18012972.383000612,211451865.58593696,18012972.383000612,45746721.84568458,57987404.021894194,51290534.68810357,4680633.314351249,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
11,81891.0,100535447.9028202,151658328.21041974,100535447.9028202,106291643.70192452,96933114.62031704,103798787.6658104,163504863.6692208,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
12,76417.0,107919255.91697419,229845198.59165126,107919255.91697419,92463561.86548802,105788602.34548835,95555205.16899146,162294243.69845584,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
13,73715.0,112455880.43725865,228665743.65830255,112455880.43725865,136166781.92664546,147502561.66654032,140772285.06974044,175621440.09695217,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
14,82838.0,179033196.24616474,201114004.73177937,179033196.24616474,119355591.84216702,120577352.28136443,114232468.33697495,341836627.5715119,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
15,82273.0,72439788.28025588,106988409.19683485,72439788.28025588,53347945.53802277,37994330.69494433,62367387.04738322,163883621.03026354,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
16,82560.0,58988565.484315395,273147221.04734915,58988565.484315395,212971435.1182739,189261149.7980253,199260296.25218037,21736140.537457626,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
17,82752.0,128176856.52729733,196617419.76039442,128176856.52729733,90200371.4191407,95264434.47365625,88443472.79876477,215501446.31343615,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
18,82848.0,57162737.3842764,211011933.7104497,57162737.3842764,69385165.03397767,80711262.7033093,69775205.4738386,72532630.37457033,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
19,82540.0,97159653.6144105,114997593.82452144,97159653.6144105,79427982.16269939,71728588.85393825,78124687.77718548,186664222.99867037,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
20,82581.0,128806428.9238673,192329135.78024444,128806428.9238673,107356502.2521176,104663740.95891353,98338198.4743303,206748828.0911554,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
21,82944.0,164687740.09000373,180226160.59137735,164687740.09000373,107059728.48882313,106142006.52883694,109571836.92664158,299862001.66414666,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
22,82032.0,76641529.76551133,175718521.34564313,76641529.76551133,89261624.68198738,97884176.20829172,93761190.97729875,126548909.46617895,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
23,82420.0,82817004.1871009,129669785.18029563,82817004.1871009,85900762.686989,76639144.54347865,90622199.5722697,149515266.85578,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
24,81246.0,162333194.93376723,203041930.95038477,162333194.93376723,92456162.96889678,105016672.50856997,93767986.8925892,309343096.93668395,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
25,48153.0,28108359.595516343,147553900.15645,28108359.595516343,75142631.60352339,83237391.79688108,74655720.5364189,12527418.538525106,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
26,50458.0,114060974.29592477,153366358.2261525,114060974.29592477,149987385.16003183,143115294.41168576,162452772.07972386,159711144.26497564,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
27,45833.0,55714241.02099973,66513754.25416492,55714241.02099973,54660762.76840948,47988695.38607945,57897922.207199514,84443515.25328156,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
28,38157.0,63747059.28993804,102350406.89359729,63747059.28993804,55931533.91828246,54439057.23539493,62245097.65198793,84820235.7796172,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
29,82944.0,139814270.54503527,158798315.42921114,139814270.54503527,93651095.15053655,94768575.68132405,100199209.81638557,255369093.28635386,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
30,27648.0,6620376.73979247,44205702.52820469,6620376.73979247,9931824.917876163,13089996.154141303,10248352.902360193,13462372.520206597,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,full,72
0,12894.0,65338218.00509829,35964638.98957342,65338218.00509829,41673902.66706126,37148059.18785309,39160415.52731793,156975571.58864522,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,power-active,24
1,11477.0,13479025.280196045,18100410.782018576,13479025.280196045,16280815.78952675,16253260.522051366,16443080.868527565,39000047.00106429,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,power-active,24
2,12484.0,15256202.91125334,9684220.848923884,15256202.91125334,15610587.325070957,11883784.097717656,15532447.377950033,32438380.025813494,NIST_GROUND,2018_Apr_Jun_origins,fixed_period,96,power-active,24
