site,scope,horizon,support,block_hours,method,reference,rmse,reference_rmse,effect_kW,ci_low_kW,ci_high_kW,skill,skill_ci_low,skill_ci_high,blocks,nonempty_blocks,points,replicates,valid_replicates,zero_support_replicates,valid_skill_replicates
Qcells,full,144,complete_H144_Daily_intersection,24,Expanded B,Expanded A,0.25945904128795594,0.8390629137713769,-0.5796038724834209,-0.6426429828297622,-0.5223119296762228,0.6907752243252503,0.6566693529759757,0.7265844005030455,24,24,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,24,Expanded B,Daily,0.25945904128795594,0.2436161755763381,0.015842865711617832,-0.021105305393010303,0.05725923214422228,-0.06503207627382457,-0.350057265590517,0.06547113283617614,24,24,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,24,Expanded B,Inverted42,0.25945904128795594,0.8464913230352182,-0.5870322817472623,-0.6744241340233175,-0.49838064427685574,0.6934888353519943,0.657153743052885,0.731199328746259,24,24,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,24,Expanded B,Inverted43,0.25945904128795594,0.8685733136652152,-0.6091142723772592,-0.6994003537685073,-0.5260183065820216,0.7012813573639652,0.6605701136627998,0.7418804232836189,24,24,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,24,Expanded B,Inverted44,0.25945904128795594,0.8157764600124328,-0.5563174187244768,-0.6424403258034939,-0.4764508759831605,0.681948359622927,0.6422387752909245,0.7233060085545973,24,24,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,24,Expanded B,Inverted mean,0.25945904128795594,0.8436136989042887,-0.5841546576163328,-0.671107855810793,-0.5010999468682533,0.6922395174462954,0.6533687493866552,0.7319961743397623,24,24,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,24,Expanded A,Original A,0.8390629137713769,0.8390629137713769,0.0,0.0,0.0,0.0,0.0,0.0,24,24,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,24,Expanded B,Original B,0.25945904128795594,0.2365203074245268,0.02293873386342915,0.015248605743177289,0.031137637597393537,-0.09698420449901057,-0.1464806185931292,-0.05898897070936547,24,24,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,48,Expanded B,Expanded A,0.25945904128795594,0.8390629137713769,-0.5796038724834209,-0.648444722486063,-0.5219059429290228,0.6907752243252503,0.646800140312962,0.732308595009364,12,12,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,48,Expanded B,Daily,0.25945904128795594,0.2436161755763381,0.015842865711617832,-0.028145511766733567,0.06780841078512741,-0.06503207627382457,-0.4382825308249851,0.08098427934192151,12,12,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,48,Expanded B,Inverted42,0.25945904128795594,0.8464913230352182,-0.5870322817472623,-0.7050787208661847,-0.47339615940329005,0.6934888353519943,0.645657639191666,0.7374934433841266,12,12,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,48,Expanded B,Inverted43,0.25945904128795594,0.8685733136652152,-0.6091142723772592,-0.7236649886560433,-0.5029125392771483,0.7012813573639652,0.6482235752104426,0.7476947387800376,12,12,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,48,Expanded B,Inverted44,0.25945904128795594,0.8157764600124328,-0.5563174187244768,-0.6634598306537436,-0.4627306361446452,0.681948359622927,0.6309256449547747,0.7304342560065418,12,12,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,48,Expanded B,Inverted mean,0.25945904128795594,0.8436136989042887,-0.5841546576163328,-0.6980828904254194,-0.48016617679461854,0.6922395174462954,0.6415208275682455,0.7385733784734182,12,12,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,48,Expanded A,Original A,0.8390629137713769,0.8390629137713769,0.0,0.0,0.0,0.0,0.0,0.0,12,12,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,48,Expanded B,Original B,0.25945904128795594,0.2365203074245268,0.02293873386342915,0.015802638748479585,0.03023311929324373,-0.09698420449901057,-0.16192937490634463,-0.061735580627315684,12,12,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,72,Expanded B,Expanded A,0.2594590412879559,0.839062913771377,-0.5796038724834212,-0.6441709373171539,-0.5175022864573453,0.6907752243252503,0.6497651044031882,0.7352655158785054,8,8,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,72,Expanded B,Daily,0.2594590412879559,0.2436161755763381,0.015842865711617776,-0.017149137754919948,0.05494351897997805,-0.06503207627382412,-0.338799773964948,0.050661228414660586,8,8,431150,2000,2000,0,2000
Qcells,full,144,complete_H144_Daily_intersection,72,Expanded B,Inverted42,0.2594590412879559,0.8464913230352182,-0.5870322817472624,-0.6808629174730941,-0.499404434966519,0.6934888353519943,0.667869410908494,0.7287232217333133,8,8,431150,2000,2000,0,2000
