block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Daily_SSE,Last-value_SSE,Inverted42_SSE,Joint-patch Transformer42_SSE,Joint-patch Transformer43_SSE,Joint-patch Transformer44_SSE,site,period,support,horizon,scope,block_hours
3,18144.0,41531.078620682085,1321.6985098186867,41531.078620682085,1321.6985098186867,208.185737521889,203225.26250034882,36428.31761918185,47340.545942786885,35897.46757092963,31538.275465810617,Sanyo,Alice2018Test,Original,144,power-active,24
4,18144.0,18436.25005076259,900.52457574579,18436.25005076259,900.52457574579,67.36577798867431,203377.35291309003,8816.678258280917,7525.9973140096645,7152.517034203316,7132.56120641122,Sanyo,Alice2018Test,Original,144,power-active,24
5,8505.0,8097.630310798329,274.22038374614976,8097.630310798329,274.22038374614976,10.256367027177673,134196.6504862597,4688.135986262665,2758.905544247438,4445.637191124595,4659.1850989366085,Sanyo,Alice2018Test,Original,144,power-active,24
6,8505.0,9291.090427746723,197.3776782967633,9291.090427746723,197.3776782967633,55.16109382574788,129875.14755672417,5768.787092876904,4066.57616987152,3043.491017297288,3481.8090080595175,Sanyo,Alice2018Test,Original,144,power-active,24
7,8631.0,12576.600567700669,271.70855761381034,12576.600567700669,271.70855761381034,36.974474037324214,128134.40680250002,8213.237304720948,10357.248548614678,7610.370662924584,8523.052534953027,Sanyo,Alice2018Test,Original,144,power-active,24
8,8631.0,8473.369197441994,431.71968560672155,8473.369197441994,431.71968560672155,42.70400774904402,125087.30322707354,3829.2194753779954,4685.994808654236,3997.5969455233108,3814.2346996825745,Sanyo,Alice2018Test,Original,144,power-active,24
9,8686.0,15052.694372605236,684.1641891253576,15052.694372605236,684.1641891253576,39.40994132761328,128784.14639697131,10306.835605412462,15260.53808551159,12548.802788571824,9787.439758345918,Sanyo,Alice2018Test,Original,144,power-active,24
10,8763.0,15062.122758962088,594.5694367629574,15062.122758962088,594.5694367629574,19.14441643919231,130626.80304330893,11413.841101559741,16631.05370726901,14534.361761302354,12052.059004335157,Sanyo,Alice2018Test,Original,144,power-active,24
11,18344.0,16219.287270084485,1140.2470563998302,16219.287270084485,1140.2470563998302,353.5645097233892,204767.2562084589,11836.587374296596,13637.34482313978,8787.517802311393,8810.269124264492,Sanyo,Alice2018Test,Original,144,power-active,24
12,8840.0,11353.989208810583,682.5246890547814,11353.989208810583,682.5246890547814,79.79648492241866,143840.4231051581,5667.905493322419,5564.297843862234,3997.0556400686037,4123.817233822592,Sanyo,Alice2018Test,Original,144,power-active,24
13,8757.0,11257.381466118328,533.5646684916422,11257.381466118328,533.5646684916422,56.09153284660888,139573.33831809825,7596.254073214264,5122.304570000834,3704.969643101123,3828.57903059887,Sanyo,Alice2018Test,Original,144,power-active,24
14,8876.0,10611.484407585316,938.5772133500489,10611.484407585316,938.5772133500489,50.185288123501046,135682.27235474307,11289.807078688647,14226.86667230957,18035.25186568194,15006.414186473101,Sanyo,Alice2018Test,Original,144,power-active,24
15,18375.0,42451.205485195125,2220.8769792591042,42451.205485195125,2220.8769792591042,126.1146594545718,199179.70181287514,35351.34934252849,49540.0082170108,43758.869565951136,37958.460086877625,Sanyo,Alice2018Test,Original,144,power-active,24
16,8896.0,13686.711544182104,861.988850288942,13686.711544182104,861.988850288942,51.63139074953994,139572.57202282676,7814.906455418224,8023.729425919124,5013.802115014084,5349.884493421123,Sanyo,Alice2018Test,Original,144,power-active,24
17,18432.0,19739.05799079646,662.7997008924355,19739.05799079646,662.7997008924355,29.576307391649348,203963.53882099455,17319.725055382816,17555.513252097324,12910.222105108116,13227.731838261576,Sanyo,Alice2018Test,Original,144,power-active,24
18,8901.0,9363.283542624184,321.9164150124042,9363.283542624184,321.9164150124042,17.73536932388534,138922.57996698574,4618.134356965236,4983.868043414613,3932.0018548793482,4080.82910788746,Sanyo,Alice2018Test,Original,144,power-active,24
19,8901.0,11196.195987747202,414.88668797137063,11196.195987747202,414.88668797137063,67.5910292158186,134061.28247966125,5993.537568613338,8530.09996314808,5020.297812385106,5651.960584536571,Sanyo,Alice2018Test,Original,144,power-active,24
20,8901.0,11985.55986596916,1053.9671333893057,11985.55986596916,1053.9671333893057,13.119871624647393,134654.15779697505,11225.270770904866,11710.391337954574,11554.012854239985,9515.234341135667,Sanyo,Alice2018Test,Original,144,power-active,24
21,9087.0,18851.859423338236,1339.6015225888136,18851.859423338236,1339.6015225888136,20.294234118946093,135398.30579026317,15514.838899716246,29436.266798354914,22167.72562025673,20560.436118371745,Sanyo,Alice2018Test,Original,144,power-active,24
22,9035.0,21647.450076569177,2634.893803692046,21647.450076569177,2634.893803692046,2931.557155146789,123319.52696273648,17988.164814233256,39475.78601048205,29813.485265604268,28043.926063110084,Sanyo,Alice2018Test,Original,144,power-active,24
23,7506.0,28482.16577866663,3483.0060888536923,28482.16577866663,3483.0060888536923,3983.5144333296835,135082.26905239068,22387.45774121218,26613.840204950706,24076.432106610297,22897.19163795624,Sanyo,Alice2018Test,Original,144,power-active,24
0,10431.0,12037.305693141348,463.9682679957376,12037.305693141348,463.9682679957376,15.774465295181772,146283.86423923614,6803.973254637275,7665.863609490822,4764.886462618849,5702.2804719894,Sanyo,Alice2018Test,Original,144,power-active,48
1,36198.0,79205.10842665026,3064.0598687259217,79205.10842665026,3064.0598687259217,280.8294342499784,396344.6158047548,62505.56848378911,83627.32825633715,65889.27312119793,57757.91685308706,Sanyo,Alice2018Test,Original,144,power-active,48
2,26649.0,26533.880361560918,1174.7449594919403,26533.880361560918,1174.7449594919403,77.62214501585196,337574.00339935,13504.814244543582,10284.902858257105,11598.154225327908,11791.746305347831,Sanyo,Alice2018Test,Original,144,power-active,48
3,17136.0,21867.690995447374,469.0862359105737,21867.690995447374,469.0862359105737,92.13556786307207,258009.55435922428,13982.024397597848,14423.824718486196,10653.861680221875,12004.861543012546,Sanyo,Alice2018Test,Original,144,power-active,48
4,17317.0,23526.063570047212,1115.8838747320794,23526.063570047212,1115.8838747320794,82.11394907665714,253871.44962404497,14136.055080790456,19946.532894165837,16546.399734095135,13601.674458028492,Sanyo,Alice2018Test,Original,144,power-active,48
5,27107.0,31281.410029046587,1734.8164931627862,31281.410029046587,1734.8164931627862,372.7089261625816,335394.0592517682,23250.42847585631,30268.398530408776,23321.879563613795,20862.32812859965,Sanyo,Alice2018Test,Original,144,power-active,48
6,17597.0,22611.370674928912,1216.0893575464238,22611.370674928912,1216.0893575464238,135.88801776902753,283413.761423256,13264.15956653668,10686.602413863067,7702.025283169724,7952.396264421455,Sanyo,Alice2018Test,Original,144,power-active,48
7,27251.0,53062.68989278045,3159.454192609152,53062.68989278045,3159.454192609152,176.29994757807287,334861.9741676178,46641.15642121715,63766.87488932036,61794.12143163308,52964.874273350746,Sanyo,Alice2018Test,Original,144,power-active,48
8,27328.0,33425.76953497858,1524.7885511813772,33425.76953497858,1524.7885511813772,81.20769814118933,343536.11084382114,25134.63151080102,25579.242678016442,17924.02422012218,18577.616331682704,Sanyo,Alice2018Test,Original,144,power-active,48
9,17802.0,20559.47953037139,736.8031029837748,20559.47953037139,736.8031029837748,85.32639853970392,272983.8624466469,10611.671925578581,13513.968006562702,8952.299667264455,9732.789692424027,Sanyo,Alice2018Test,Original,144,power-active,48
10,17988.0,30837.419289307418,2393.568655978119,30837.419289307418,2393.568655978119,33.414105743593495,270052.46358723834,26740.1096706211,41146.65813630945,33721.73847449673,30075.67045950742,Sanyo,Alice2018Test,Original,144,power-active,48
11,16541.0,50129.61585523579,6117.899892545743,50129.61585523579,6117.899892545743,6915.07158847647,258401.79601512724,40375.62255544544,66089.62621543276,53889.91737221458,50941.11770106634,Sanyo,Alice2018Test,Original,144,power-active,48
0,28485.0,49711.33549910943,2206.3296269029734,49711.33549910943,2206.3296269029734,88.41816202327067,339403.217543642,32881.224119244536,43952.645923041055,34756.692012887164,31921.92185926586,Sanyo,Alice2018Test,Original,144,power-active,72
1,44793.0,68064.95898224303,2496.4434693106246,68064.95898224303,2496.4434693106246,285.80788253774097,540799.2658996993,49933.13186372542,57625.44880104397,47495.62179625758,43330.02177115853,Sanyo,Alice2018Test,Original,144,power-active,72
2,25767.0,30341.060192889392,900.8059215172957,30341.060192889392,900.8059215172957,134.83957561211605,383096.8575862978,17811.243872975843,19109.81952714043,14651.458625745181,15819.096242695116,Sanyo,Alice2018Test,Original,144,power-active,72
3,35793.0,46334.10440165177,2418.980682288144,46334.10440165177,2418.980682288144,412.118867490195,464178.20564873965,33557.264081268804,45528.93661592037,35870.68235218555,30649.767886945585,Sanyo,Alice2018Test,Original,144,power-active,72
4,26473.0,33222.85508251422,2154.6665708964724,33222.85508251422,2154.6665708964724,186.0733058925286,419096.0337779989,24553.96664522534,24913.46908617266,25737.277148851674,22958.81045089456,Sanyo,Alice2018Test,Original,144,power-active,72
5,45703.0,75876.97502017372,3745.6655304404776,75876.97502017372,3745.6655304404776,207.32235759576068,542715.8126566968,60485.98085332951,75119.25089502711,61682.89378607334,56536.07641856023,Sanyo,Alice2018Test,Original,144,power-active,72
6,26703.0,32545.039396340533,1790.77023637308,32545.039396340533,1790.77023637308,98.44627016435133,407638.0202436223,21836.942696483453,25224.359344517266,20506.31252150444,19248.02403355967,Sanyo,Alice2018Test,Original,144,power-active,72
7,25628.0,68981.47527857407,7457.501415134551,68981.47527857407,7457.501415134551,6935.365822595417,393800.10180539015,55890.46145516169,95525.89301378762,76057.64299247127,71501.55381943811,Sanyo,Alice2018Test,Original,144,power-active,72
0,8312.0,695.051016019251,41.81233265703942,695.051016019251,41.81233265703942,0.030598628091873033,0.03764740888864805,343.35944613527585,227.62193577260143,210.57100298778656,112.76801601980476,Sanyo,Alice2018Test,Original,144,low-power,24
1,12073.0,1736.806191628246,114.00058349254421,1736.806191628246,114.00058349254421,0.06737206642252165,0.15835847551411797,1911.750908743597,1310.6923930614175,2006.5963993814812,2052.6564339209813,Sanyo,Alice2018Test,Original,144,low-power,24
2,23130.0,10100.38459219615,292.0060405667946,10100.38459219615,292.0060405667946,0.05234398138252883,151143.91666739873,5376.697567864465,4600.0818903410845,4790.506631852099,4302.694630018279,Sanyo,Alice2018Test,Original,144,low-power,24
3,23328.0,8179.655028909946,396.94645457829034,8179.655028909946,396.94645457829034,0.01585215463438861,163385.42785532604,5990.169443970277,4535.854777678619,3548.6627075214515,3253.470270763828,Sanyo,Alice2018Test,Original,144,low-power,24
4,23328.0,7012.485411594455,334.4208133924438,7012.485411594455,334.4208133924438,0.009353597977387327,161514.0876037615,2565.236599390288,1539.808926465213,2137.8449472996954,1771.5434503823376,Sanyo,Alice2018Test,Original,144,low-power,24
5,11943.0,3420.5096507298226,96.27530431677506,3420.5096507298226,96.27530431677506,0.00014888007182226553,0.012563995240999236,2215.5458619007954,1129.2493127084813,2384.2693956826693,1912.201232599521,Sanyo,Alice2018Test,Original,144,low-power,24
6,11943.0,1584.9187352689046,84.24367324810804,1584.9187352689046,84.24367324810804,5.983117041025924e-05,0.013231132135752242,1213.1126067530554,673.8977874085621,1072.448467631264,701.4290010161127,Sanyo,Alice2018Test,Original,144,low-power,24
7,11960.0,4530.211664297119,92.79236472221669,4530.211664297119,92.79236472221669,0.006588756055418997,0.02359408661516972,2088.2416104481313,1549.66044369689,2008.1965562136888,1797.5407595701097,Sanyo,Alice2018Test,Original,144,low-power,24
8,11961.0,3430.0428556835755,111.78620089056349,3430.0428556835755,111.78620089056349,0.0330124249908835,0.08445965882777468,2129.3175459913678,1152.9143781213131,1553.022842223715,1150.8539608272883,Sanyo,Alice2018Test,Original,144,low-power,24
9,11906.0,3758.201856523484,99.34414895026104,3758.201856523484,99.34414895026104,0.03352486987502271,0.09427398892808173,2866.7396122549744,1132.4003730929046,1535.726649992393,1143.3905396745697,Sanyo,Alice2018Test,Original,144,low-power,24
10,11829.0,962.173909217259,110.41289266426557,962.173909217259,110.41289266426557,4.419460634574535e-05,0.018796641675013943,1198.3968991977492,880.7092711126685,1053.1743510231556,767.3546503601327,Sanyo,Alice2018Test,Original,144,low-power,24
11,22984.0,4495.5545058668695,324.12590714695943,4495.5545058668695,324.12590714695943,0.07846276689066146,162885.38399284042,2507.628473918028,1619.97719786174,2285.2681648378552,1988.342842148972,Sanyo,Alice2018Test,Original,144,low-power,24
12,11752.0,1927.2139485446494,91.58488147748915,1927.2139485446494,91.58488147748915,0.6021412993081072,0.12820831424846288,1183.4596626996847,559.4315862893137,982.2000058644121,908.9109805578457,Sanyo,Alice2018Test,Original,144,low-power,24
13,11835.0,1859.8586983127848,114.26869819368875,1859.8586983127848,114.26869819368875,0.7035444025816755,0.05915094391504321,2187.3187356094177,769.5705199564787,1409.8951913106885,997.409318663233,Sanyo,Alice2018Test,Original,144,low-power,24
14,11716.0,1371.8569295062644,110.79405108161595,1371.8569295062644,110.79405108161595,0.028489532934223485,0.05627076401288334,2925.0738784196114,1500.671001165579,2369.1664341842247,2250.6492028707758,Sanyo,Alice2018Test,Original,144,low-power,24
15,22953.0,11375.767070781525,265.0471071661699,11375.767070781525,265.0471071661699,0.36552886375628174,161711.33024074766,9088.10097119033,5096.0456994593105,4715.228533502417,4548.726261658585,Sanyo,Alice2018Test,Original,144,low-power,24
16,11696.0,2195.399073630362,99.59199618263854,2195.399073630362,99.59199618263854,0.34223963273555025,0.02209215654565391,1341.9169786225832,955.719088725851,1259.0746727226517,1025.696052256537,Sanyo,Alice2018Test,Original,144,low-power,24
17,22896.0,8913.473392604898,315.79437994982845,8913.473392604898,315.79437994982845,0.003947985546326277,161460.46217912476,3462.5058446074386,3451.4798433920737,4208.782672777354,3655.9986360478315,Sanyo,Alice2018Test,Original,144,low-power,24
18,11547.0,1591.9565059961394,101.89856439238068,1591.9565059961394,101.89856439238068,0.0003141877412414641,0.012518422783715743,1007.0003504832645,740.1297364679464,1404.9378994138156,827.9008365671617,Sanyo,Alice2018Test,Original,144,low-power,24
19,11547.0,1027.6708525799957,82.8510042387759,1027.6708525799957,82.8510042387759,0.06178661644305972,0.07561546960101974,885.5910513481255,561.2711362790941,660.4949353430974,488.95404795269747,Sanyo,Alice2018Test,Original,144,low-power,24
20,11547.0,1865.051395985361,116.22516537058115,1865.051395985361,116.22516537058115,0.10272690870995084,0.2478445908007058,2174.335309545907,1908.0590778120716,2395.87416193168,2115.4031201797347,Sanyo,Alice2018Test,Original,144,low-power,24
21,11504.0,3758.304844701581,122.44145249338351,3758.304844701581,122.44145249338351,0.026524697034591913,0.22314045294600746,3036.5213924191403,1413.7483284022846,2284.9412961545945,1999.5358690664457,Sanyo,Alice2018Test,Original,144,low-power,24
22,11557.0,5017.587302285135,103.61783816565296,5017.587302285135,103.61783816565296,0.00010785998633062624,0.014775660366512764,3225.5614015154706,651.3361595477369,779.685643277748,946.0003068207787,Sanyo,Alice2018Test,Original,144,low-power,24
23,3725.0,3632.6622517414826,78.83285426311815,3632.6622517414826,78.83285426311815,0.014599237000265154,0.0377170978393716,6754.078401381754,3281.8790368406762,1954.8631975715098,3671.8346373041936,Sanyo,Alice2018Test,Original,144,low-power,24
0,20385.0,2431.8572076474975,155.81291614958351,2431.8572076474975,155.81291614958351,0.09797069451439468,0.19600588440276578,2255.110354878873,1538.3143288340189,2217.1674023692676,2165.4244499407855,Sanyo,Alice2018Test,Original,144,low-power,48
1,46458.0,18280.03962110608,688.9524951450848,18280.03962110608,688.9524951450848,0.06819613601691764,314529.3445227249,11366.867011834747,9135.936668019709,8339.16933937355,7556.164900782117,Sanyo,Alice2018Test,Original,144,low-power,48
2,35271.0,10432.995062324275,430.6961177092191,10432.995062324275,430.6961177092191,0.009502478049209593,161514.10016775673,4780.782461291083,2669.058239173695,4522.114342982369,3683.7446829818577,Sanyo,Alice2018Test,Original,144,low-power,48
3,23903.0,6115.130399566024,177.03603797032466,6115.130399566024,177.03603797032466,0.006648587225829256,0.03682521875092196,3301.354217201186,2223.558231105453,3080.645023844955,2498.9697605862225,Sanyo,Alice2018Test,Original,144,low-power,48
4,23867.0,7188.244712207055,211.1303498408243,7188.244712207055,211.1303498408243,0.06653729486590602,0.1787336477558564,4996.057158246341,2285.314751214219,3088.7494922161054,2294.2445005018585,Sanyo,Alice2018Test,Original,144,low-power,48
5,34813.0,5457.728415084132,434.5387998112251,5457.728415084132,434.5387998112251,0.07850696149700721,162885.4027894821,3706.0253731157763,2500.686468974409,3338.4425158610065,2755.6974925091054,Sanyo,Alice2018Test,Original,144,low-power,48
6,23587.0,3787.072646857435,205.85357967117795,3787.072646857435,205.85357967117795,1.3056857018897827,0.1873592581635061,3370.778398309103,1329.0021062457918,2392.095197175102,1906.320299221079,Sanyo,Alice2018Test,Original,144,low-power,48
7,34669.0,12747.624000287791,375.84115824778536,12747.624000287791,375.84115824778536,0.3940183966905052,161711.38651151166,12013.174849609939,6596.716700624892,7084.394967686648,6799.375464529361,Sanyo,Alice2018Test,Original,144,low-power,48
8,34592.0,11108.872466235262,415.3863761324669,11108.872466235262,415.3863761324669,0.3461876182818801,161460.4842712813,4804.422823230023,4407.198932117924,5467.857345500005,4681.6946883043665,Sanyo,Alice2018Test,Original,144,low-power,48
9,23094.0,2619.6273585761355,184.7495686311564,2619.6273585761355,184.7495686311564,0.06210080418430119,0.08813389238473548,1892.5914018313892,1301.4008727470405,2065.4328347569126,1316.8548845198595,Sanyo,Alice2018Test,Original,144,low-power,48
10,23051.0,5623.35624068694,238.6666178639647,5623.35624068694,238.6666178639647,0.1292516057445425,0.4709850437467133,5210.856701965053,3321.8074062143583,4680.8154580862765,4114.938989246178,Sanyo,Alice2018Test,Original,144,low-power,48
11,15282.0,8650.24955402662,182.45069242877113,8650.24955402662,182.45069242877113,0.01470709698659578,0.05249275820588436,9979.63980289723,3933.2151963884126,2734.548840849255,4617.83494412497,Sanyo,Alice2018Test,Original,144,low-power,48
0,43515.0,12532.241799843645,447.8189567163787,12532.241799843645,447.8189567163787,0.15031467589692446,151144.11267328315,7631.807922743337,6138.396219175108,7007.674034221365,6468.119079959066,Sanyo,Alice2018Test,Original,144,low-power,72
1,58599.0,18612.65009123425,827.6425722875091,18612.65009123425,827.6425722875091,0.025354632683598208,324899.52802308276,10770.951905261349,7204.913016852313,8070.777050503814,6937.214953745686,Sanyo,Alice2018Test,Original,144,low-power,72
2,35864.0,9545.173255249598,288.8222388608883,9545.173255249598,288.8222388608883,0.03966101221671266,0.12128487757869659,5430.6717631925585,3376.4726092267665,4633.667866068669,3649.8237214135115,Sanyo,Alice2018Test,Original,144,low-power,72
3,46719.0,9215.930271607618,533.8829487614855,9215.930271607618,533.8829487614855,0.11203183137202963,162885.49706347103,6572.764985370764,3633.086842067312,4874.1691658534055,3899.088032183675,Sanyo,Alice2018Test,Original,144,low-power,72
4,35303.0,5158.929576363688,316.6476307527942,5158.929576363688,316.6476307527942,1.3341752348239975,0.24363002217638946,6295.852276728716,2829.673107411371,4761.261631359328,4156.969502091859,Sanyo,Alice2018Test,Original,144,low-power,72
5,57545.0,22484.6395370168,680.4334832986367,22484.6395370168,680.4334832986367,0.7117164820381519,323171.814512029,13892.52379442033,9503.244631577258,10183.08587900241,9230.420949962954,Sanyo,Alice2018Test,Original,144,low-power,72
6,34641.0,4484.678754561498,300.9747340017376,4484.678754561498,300.9747340017376,0.16482771289425205,0.3359784831854413,4066.9267113772958,3209.45995055911,4461.306996688592,3432.258004699591,Sanyo,Alice2018Test,Original,144,low-power,72
7,26786.0,12408.554398728196,304.8921449221548,12408.554398728196,304.8921449221548,0.041231794021187686,0.2756332111518918,13016.161195316372,5346.9635247907,5019.490137003853,6617.370813191415,Sanyo,Alice2018Test,Original,144,low-power,72
0,30960.0,13546.337347729337,488.33734104122897,13546.337347729337,488.33734104122897,24.95144679434905,233994.71087572383,7762.907997627089,7147.8037144625305,5221.532739605406,5074.541054606936,Sanyo,Alice2018Test,S1,144,full,24
1,40897.0,25260.990251563027,896.4551110654172,25260.990251563027,896.4551110654172,26.675118600496955,334008.52336906706,13584.371517284091,15398.42469481027,11813.335393891062,12995.07383214825,Sanyo,Alice2018Test,S1,144,full,24
2,41184.0,47774.414398164234,2034.3673994740288,47774.414398164234,2034.3673994740288,72.69604070947136,344263.26997180417,31453.948432471734,40886.864203891295,34782.312182120346,30522.33601729478,Sanyo,Alice2018Test,S1,144,full,24
3,41472.0,49710.733649592104,1718.6449643969793,49710.733649592104,1718.6449643969793,208.20158967652344,366610.69035567524,42418.48706315211,51876.40072046547,39446.13027845108,34791.745736574536,Sanyo,Alice2018Test,S1,144,full,24
4,41472.0,25448.735462357043,1234.9453891382336,25448.735462357043,1234.9453891382336,67.37513158665176,364891.4405168518,11381.9148576712,9065.806240474882,9290.36198150301,8904.10465679355,Sanyo,Alice2018Test,S1,144,full,24
5,40897.0,21833.662436894887,928.0282556201004,21833.662436894887,928.0282556201004,20.72058399650185,358915.1304798842,12854.707056263149,10237.830267891244,11295.271361300885,10946.004217513662,Sanyo,Alice2018Test,S1,144,full,24
6,40897.0,25228.830504201414,825.0480082865326,25228.830504201414,825.0480082865326,127.62666749471565,345199.9792421728,13839.695654692681,10878.213992145591,8522.38072834326,8596.063393621183,Sanyo,Alice2018Test,S1,144,full,24
7,41040.0,31885.425992917357,962.7117142916845,31885.425992917357,962.7117142916845,67.23018127521019,335692.43654917314,19385.1027712707,22180.71999664964,16677.794593759547,18042.053846118408,Sanyo,Alice2018Test,S1,144,full,24
8,41184.0,32243.970979337708,1099.0112350964778,32243.970979337708,1099.0112350964778,85.20602354916956,328139.07284556964,14459.34643969873,14348.631133482093,11984.274919103336,10533.865068645973,Sanyo,Alice2018Test,S1,144,full,24
9,41184.0,40717.848355624796,1336.0050489805726,40717.848355624796,1336.0050489805726,80.47640434951288,337986.00335166085,27552.729451965144,31346.890200401587,25498.481630752154,20867.905412455126,Sanyo,Alice2018Test,S1,144,full,24
10,41184.0,31999.169143026622,1316.8047112576753,31999.169143026622,1316.8047112576753,40.35223636680106,343654.1401807886,24867.3943835189,29984.343027639345,24235.630485684156,21229.77395002195,Sanyo,Alice2018Test,S1,144,full,24
11,41328.0,20714.841775951358,1464.3729635467878,20714.841775951358,1464.3729635467878,353.64297249028,367652.64020130027,14344.215848214613,15257.322021001512,11072.785967149257,10798.61196641346,Sanyo,Alice2018Test,S1,144,full,24
12,41184.0,24518.180315521553,1491.8663702994427,24518.180315521553,1491.8663702994427,128.22993184482277,376449.2550674669,14079.651494061085,12911.459193704759,9873.50322014434,9474.591314715024,Sanyo,Alice2018Test,S1,144,full,24
13,41184.0,24134.845460659275,1377.7993446185815,24134.845460659275,1377.7993446185815,108.26047602169325,364555.18594525545,16490.70300948864,10884.776467125585,9479.282269590329,8606.816132596552,Sanyo,Alice2018Test,S1,144,full,24
14,41184.0,28313.770045715835,1963.6495143414986,28313.770045715835,1963.6495143414986,132.20942323736296,354657.77038480557,30687.297314779506,24267.345569815603,27451.9550699328,22738.961333548308,Sanyo,Alice2018Test,S1,144,full,24
15,41328.0,53826.972555976616,2485.9240864252756,53826.972555976616,2485.9240864252756,126.48018831832817,360891.0320536227,44439.45031371881,54636.05391647016,48474.09809945351,42507.18634853623,Sanyo,Alice2018Test,S1,144,full,24
16,41184.0,34088.044322169604,1694.8022690375994,34088.044322169604,1694.8022690375994,91.1964673322611,364187.5439390229,20323.74980522832,20099.53944064425,13588.627355501338,13983.272246686704,Sanyo,Alice2018Test,S1,144,full,24
17,41328.0,28652.53138340136,978.5940808422641,28652.53138340136,978.5940808422641,29.580255377195677,365424.0010001186,20782.23089999026,21006.993095489393,17119.004777885457,16883.730474309377,Sanyo,Alice2018Test,S1,144,full,24
18,40897.0,21972.10906652364,1078.9981212312805,21972.10906652364,1078.9981212312805,29.934453342039358,361672.73170335323,12478.03570441903,12362.6301779447,10162.776223549534,9377.728666289613,Sanyo,Alice2018Test,S1,144,full,24
19,40897.0,24016.63361797273,1185.5202984226542,24016.63361797273,1185.5202984226542,143.68060713666492,347409.56041802047,13061.41539793802,16942.220814909415,11221.976025063013,11783.688649855105,Sanyo,Alice2018Test,S1,144,full,24
20,40897.0,36888.63731944988,2006.9965863189675,36888.63731944988,2006.9965863189675,19.97852527243272,347389.6933154588,25908.346706989654,29252.92307974126,26554.330016471682,20561.473963023,Sanyo,Alice2018Test,S1,144,full,24
21,41040.0,52720.51468495272,2380.545675515042,52720.51468495272,2380.545675515042,28.268231609409476,344571.3359631582,37163.67227074132,55066.33463231877,41317.74662825641,37892.62249412561,Sanyo,Alice2018Test,S1,144,full,24
22,41041.0,60353.16003761726,8677.752812409377,60353.16003761726,8677.752812409377,11911.017785890761,309347.5143539821,47549.63008180021,67453.5348395492,49948.6108529874,47841.710433914566,Sanyo,Alice2018Test,S1,144,full,24
23,30679.0,72578.66805354178,10558.921811579501,72578.66805354178,10558.921811579501,15219.55409094342,333206.543601983,52474.169185710365,53267.507527395166,44053.546789882894,41391.780656704614,Sanyo,Alice2018Test,S1,144,full,24
0,71857.0,38807.32759929241,1384.7924521066461,38807.32759929241,1384.7924521066461,51.626565394846025,568003.2342447912,21347.27951491121,22546.228409272742,17034.868133496464,18069.614886755215,Sanyo,Alice2018Test,S1,144,full,48
1,82656.0,97485.14804775635,3753.0123638710093,97485.14804775635,3753.0123638710093,280.8976303859949,710873.9603274786,73872.43549562393,92763.26492435668,74228.44246057137,65314.08175386929,Sanyo,Alice2018Test,S1,144,full,48
2,82369.0,47282.3978992519,2162.973644758333,47282.3978992519,2162.973644758333,88.0957155831536,723806.5709967365,24236.62191393433,19303.636508366126,20585.633342803863,19850.10887430725,Sanyo,Alice2018Test,S1,144,full,48
3,81937.0,57114.2564971188,1787.759722578217,57114.2564971188,1787.759722578217,194.8568487699261,680892.4157913463,33224.79842596339,33058.93398879524,25200.175322102812,26638.11723973959,Sanyo,Alice2018Test,S1,144,full,48
4,82368.0,72961.81933496245,2435.0162840770527,72961.81933496245,2435.0162840770527,165.6824278986827,666125.0761972312,42012.075891663866,45695.521333883684,37482.7565498555,31401.7704811011,Sanyo,Alice2018Test,S1,144,full,48
5,82512.0,52714.01091897793,2781.177674804468,52714.01091897793,2781.177674804468,393.9952088570811,711306.780382088,39211.610231733546,45241.66504864083,35308.416452833386,32028.385916435407,Sanyo,Alice2018Test,S1,144,full,48
6,82368.0,48653.02577618077,2869.665714918024,48653.02577618077,2869.665714918024,236.49040786651588,741004.4410127223,30570.354503549715,23796.23566083031,19352.785489734655,18081.407447311587,Sanyo,Alice2018Test,S1,144,full,48
7,82512.0,82140.74260169239,4449.573600766771,82140.74260169239,4449.573600766771,258.68961155569116,715548.8024384293,75126.7476284983,78903.39948628566,75926.05316938634,65246.14768208452,Sanyo,Alice2018Test,S1,144,full,48
8,82512.0,62740.5757055709,2673.3963498798653,62740.5757055709,2673.3963498798653,120.77672270945685,729611.5449391422,41105.98070521857,41106.53253613365,30707.632133386818,30867.002720996123,Sanyo,Alice2018Test,S1,144,full,48
9,81794.0,45988.742684496305,2264.5184196539353,45988.742684496305,2264.5184196539353,173.61506047870427,709082.2921213731,25539.451102356994,29304.850992854103,21384.752248612545,21161.4173161447,Sanyo,Alice2018Test,S1,144,full,48
10,81937.0,89609.15200440247,4387.542261834013,89609.15200440247,4387.542261834013,48.24675688184221,691961.0292786163,63072.01897773102,84319.25771206005,67872.0766447281,58454.09645714857,Sanyo,Alice2018Test,S1,144,full,48
11,71720.0,132931.8280911591,19236.674623988918,132931.8280911591,19236.674623988918,27130.571876834176,642554.0579559647,100023.79926751068,120721.04236694434,94002.15764287037,89233.49109061918,Sanyo,Alice2018Test,S1,144,full,48
0,113041.0,86581.74199745673,3419.1598515806777,86581.74199745673,3419.1598515806777,124.32260610431736,912266.5042165953,52801.227947382846,63433.092613164044,51817.180315616846,48591.95090405001,Sanyo,Alice2018Test,S1,144,full,72
