site,period,support,horizon,scope,method,RMSE,RMSE_seed_SD,MAE,bias,SSE,points,seed_count
Qcells,Alice2018Test,S1_new_origins,12,low-power,Inverted mean,0.3523112699088395,0.022226721615015526,0.29580776220960187,0.26338287066968147,260.35480225656323,2092,3
Qcells,Alice2018Test,S1_new_origins,12,power-active,Original A,0.5113318128645796,,0.458747905930371,0.3911572021987666,279.76243844669386,1070,0
Qcells,Alice2018Test,S1_new_origins,12,power-active,Original B,0.226456776923925,,0.2128236393220463,0.204591013431724,54.87245884180639,1070,0
Qcells,Alice2018Test,S1_new_origins,12,power-active,Expanded A,0.5113318128645796,,0.458747905930371,0.3911572021987666,279.76243844669386,1070,0
Qcells,Alice2018Test,S1_new_origins,12,power-active,Expanded B,0.4824085193724269,,0.4654667445298449,0.4592834153472441,249.00823813251404,1070,0
Qcells,Alice2018Test,S1_new_origins,12,power-active,Daily,0.0896402597357493,,0.0423818643458918,-0.0074911527056071,8.597852497077083,1070,0
Qcells,Alice2018Test,S1_new_origins,12,power-active,Last-value,0.5050136299175889,,0.4213178811438173,0.3428725245469641,272.89148005071723,1070,0
Qcells,Alice2018Test,S1_new_origins,12,power-active,Inverted mean,0.39124739726481556,0.04856132934464357,0.3347605741917324,0.2404854803087019,165.47192727531973,1070,3
Qcells,Alice2018Test,S1_new_origins,144,full,Original A,1.7557946751740678,,1.1751856654362849,-0.600512040332472,1626240.3722414142,527518,0
Qcells,Alice2018Test,S1_new_origins,144,full,Original B,0.3394799420884058,,0.2005636611682064,-0.0245263572054836,60794.67233424268,527518,0
Qcells,Alice2018Test,S1_new_origins,144,full,Expanded A,1.7557946751740678,,1.1751856654362849,-0.600512040332472,1626240.3722414142,527518,0
Qcells,Alice2018Test,S1_new_origins,144,full,Expanded B,0.3178456980750333,,0.1929632808229884,-0.0383686281787411,53292.97427246488,527518,0
Qcells,Alice2018Test,S1_new_origins,144,full,Daily,0.2980334021714612,,0.0755480139960501,-0.002146315900986,46856.21072757867,527518,0
Qcells,Alice2018Test,S1_new_origins,144,full,Last-value,3.027903551684289,,2.488392274199096,1.1731255331261443,4836390.48450301,527518,0
Qcells,Alice2018Test,S1_new_origins,144,full,Inverted mean,1.239592766272964,0.012360328544168811,0.8329491278239031,-0.3732820175772142,810632.7316080692,527518,3
Qcells,Alice2018Test,S1_new_origins,144,low-power,Original A,1.7136230877438454,,1.0784779695420612,-0.3059443617205518,800435.2204973195,272581,0
Qcells,Alice2018Test,S1_new_origins,144,low-power,Original B,0.295985427987374,,0.1800358796930886,-0.066929662061006,23880.105498046847,272581,0
Qcells,Alice2018Test,S1_new_origins,144,low-power,Expanded A,1.7136230877438454,,1.0784779695420612,-0.3059443617205518,800435.2204973195,272581,0
Qcells,Alice2018Test,S1_new_origins,144,low-power,Expanded B,0.228599279486501,,0.1670319566057759,-0.0860896547015038,14244.437201603292,272581,0
Qcells,Alice2018Test,S1_new_origins,144,low-power,Daily,0.0011274256804494,,0.0001621946879301,-6.819695285498065e-05,0.3464746193771795,272581,0
Qcells,Alice2018Test,S1_new_origins,144,low-power,Last-value,3.40860267803521,,2.887500827272385,2.8872424972565485,3167002.0334027032,272581,0
Qcells,Alice2018Test,S1_new_origins,144,low-power,Inverted mean,1.0597344021312027,0.026256645224488433,0.7065359128346728,-0.12542221366759562,306243.8296337681,272581,3
Qcells,Alice2018Test,S1_new_origins,144,power-active,Original A,1.7997921716745484,,1.278586428976074,-0.915466528710839,825805.1517440947,254937,0
Qcells,Alice2018Test,S1_new_origins,144,power-active,Original B,0.3805243500976706,,0.2225121551187474,0.0208116488149179,36914.56683619584,254937,0
Qcells,Alice2018Test,S1_new_origins,144,power-active,Expanded A,1.7997921716745484,,1.278586428976074,-0.915466528710839,825805.1517440947,254937,0
Qcells,Alice2018Test,S1_new_origins,144,power-active,Expanded B,0.3913685727888381,,0.2206892926865155,0.012655135067085,39048.53707086158,254937,0
Qcells,Alice2018Test,S1_new_origins,144,power-active,Daily,0.4287119022957255,,0.1561512297427901,-0.0043682599146071,46855.86425295931,254937,0
Qcells,Alice2018Test,S1_new_origins,144,power-active,Last-value,2.5589527500779026,,2.061661715256024,-0.6596241901373667,1669388.451100312,254937,0
Qcells,Alice2018Test,S1_new_origins,144,power-active,Inverted mean,1.4065841748285548,0.0028605569507920013,0.9681113073230706,-0.6382960140135407,504388.9019743015,254937,3
Qcells,Alice2018Test,S2,12,full,Original A,0.3983516775394664,,0.1849673734312985,0.1024811366719552,12813.103027893449,80746,0
Qcells,Alice2018Test,S2,12,full,Original B,0.2616417355093837,,0.1250106057587651,0.0997868123008522,5527.580293558217,80746,0
Qcells,Alice2018Test,S2,12,full,Expanded A,0.3983516775394664,,0.1849673734312985,0.1024811366719552,12813.103027893449,80746,0
Qcells,Alice2018Test,S2,12,full,Expanded B,0.2772229381215246,,0.1251089920669463,0.0861867020949179,6205.536601494317,80746,0
Qcells,Alice2018Test,S2,12,full,Daily,0.2750956843123247,,0.0676358710664909,-0.0052681016883945,6110.666358284636,80746,0
Qcells,Alice2018Test,S2,12,full,Last-value,0.4709698830476164,,0.2454989977100825,-0.0035210932907222,17910.4826815613,80746,0
Qcells,Alice2018Test,S2,12,full,Inverted mean,0.3289526851976389,0.024098313775550915,0.20780150264924313,-0.043423115073264566,8768.775104764085,80746,3
Qcells,Alice2018Test,S2,12,low-power,Original A,0.106897961492585,,0.0327331667251466,-0.0002532208893072,493.3339633220767,43172,0
Qcells,Alice2018Test,S2,12,low-power,Original B,0.0576160553574467,,0.0230938701934185,0.0110118025211141,143.31419579456372,43172,0
Qcells,Alice2018Test,S2,12,low-power,Expanded A,0.106897961492585,,0.0327331667251466,-0.0002532208893072,493.3339633220767,43172,0
Qcells,Alice2018Test,S2,12,low-power,Expanded B,0.1108182148655492,,0.0442832200812446,0.0246548803556436,530.1813764777526,43172,0
Qcells,Alice2018Test,S2,12,low-power,Daily,0.0010679202088644,,0.0001396367672064,-8.453315567785225e-05,0.0492356616320209,43172,0
Qcells,Alice2018Test,S2,12,low-power,Last-value,0.1248837762161145,,0.0193481067150161,0.0187845347386196,673.3086798665164,43172,0
Qcells,Alice2018Test,S2,12,low-power,Inverted mean,0.14785695209243996,0.035646029892151036,0.10926124217795463,-0.027129260202333635,980.3830722660227,43172,3
Qcells,Alice2018Test,S2,12,power-active,Original A,0.572608206551131,,0.3598823458036301,0.2205214753272708,12319.76906457137,37574,0
Qcells,Alice2018Test,S2,12,power-active,Original B,0.3785467675651657,,0.2421115081866977,0.2017880557726905,5384.266097763654,37574,0
Qcells,Alice2018Test,S2,12,power-active,Expanded A,0.572608206551131,,0.3598823458036301,0.2205214753272708,12319.76906457137,37574,0
Qcells,Alice2018Test,S2,12,power-active,Expanded B,0.3886447534337091,,0.2179766725951496,0.1568859038867939,5675.355225016564,37574,0
Qcells,Alice2018Test,S2,12,power-active,Daily,0.4032726980202299,,0.1451880993937574,-0.0112239493674931,6110.617122623004,37574,0
Qcells,Alice2018Test,S2,12,power-active,Last-value,0.6773128534002107,,0.505343205567617,-0.0291499476390149,17237.17400169478,37574,0
Qcells,Alice2018Test,S2,12,power-active,Inverted mean,0.45480363184754985,0.02554629107119764,0.32102288246151933,-0.06214452622160723,7788.39203249806,37574,3
Qcells,Alice2018Test,S2,144,full,Original A,1.4187400571619735,,0.8935112766316193,-0.3753678073234587,1931066.4909739485,959382,0
Qcells,Alice2018Test,S2,144,full,Original B,0.2975418723361205,,0.1695110534248617,-0.0438659820721351,84935.20690109264,959382,0
Qcells,Alice2018Test,S2,144,full,Expanded A,1.4187400571619735,,0.8935112766316193,-0.3753678073234587,1931066.4909739485,959382,0
Qcells,Alice2018Test,S2,144,full,Expanded B,0.2929917481691632,,0.1769792099166816,-0.0614193589263793,82357.34622175542,959382,0
Qcells,Alice2018Test,S2,144,full,Daily,0.2747937301329757,,0.0670864520882903,-0.0052831797932095,72444.46419041247,959382,0
Qcells,Alice2018Test,S2,144,full,Last-value,2.770472051769763,,2.0193601119983016,-0.0032968629387526,7363751.305541071,959382,0
Qcells,Alice2018Test,S2,144,full,Inverted mean,1.0796765247398987,0.016494476238314643,0.6981501966479883,-0.32984929489028264,1118526.9499532077,959382,3
Qcells,Alice2018Test,S2,144,low-power,Original A,1.281881622794432,,0.6994843301096052,-0.0705618723539696,848715.1694917274,516495,0
Qcells,Alice2018Test,S2,144,low-power,Original B,0.2194737618272401,,0.1130605612036102,-0.0323254973924146,24878.90930179431,516495,0
Qcells,Alice2018Test,S2,144,low-power,Expanded A,1.281881622794432,,0.6994843301096052,-0.0705618723539696,848715.1694917274,516495,0
Qcells,Alice2018Test,S2,144,low-power,Expanded B,0.1749308587506252,,0.1113114232299902,-0.0479443834687097,15805.162955752192,516495,0
Qcells,Alice2018Test,S2,144,low-power,Daily,0.0010628618045696,,0.0001382154452535,-8.267648085487175e-05,0.5834716004880557,516495,0
Qcells,Alice2018Test,S2,144,low-power,Last-value,2.4783588934807974,,1.5267023299483264,1.5260736920229858,3172448.0274144304,516495,0
Qcells,Alice2018Test,S2,144,low-power,Inverted mean,0.8032749038433079,0.02097331970068158,0.47519417915409057,-0.068258289657641,333420.15767161973,516495,3
Qcells,Alice2018Test,S2,144,power-active,Original A,1.56328319569449,,1.1197855807856982,-0.7308326129783236,1082351.321482221,442887,0
Qcells,Alice2018Test,S2,144,power-active,Original B,0.3682415679817499,,0.235343640472608,-0.0573245000115919,60056.29759929834,442887,0
Qcells,Alice2018Test,S2,144,power-active,Expanded A,1.56328319569449,,1.1197855807856982,-0.7308326129783236,1082351.321482221,442887,0
Qcells,Alice2018Test,S2,144,power-active,Expanded B,0.3876454468523446,,0.2535610095286429,-0.0771338807999251,66552.18326600322,442887,0
Qcells,Alice2018Test,S2,144,power-active,Daily,0.4044402657351776,,0.1451615129614822,-0.0113480088767334,72443.880718812,442887,0
Qcells,Alice2018Test,S2,144,power-active,Last-value,3.0762956911180788,,2.59389781832046,-1.7868494277802656,4191303.278126655,442887,0
Qcells,Alice2018Test,S2,144,power-active,Inverted mean,1.3313460428007498,0.01816544376211949,0.9581615951661447,-0.6349168318638972,785106.7922815875,442887,3
Qcells,Alice2018Test,S2_new_origins,12,full,Original A,0.4264779811710591,,0.321274100008713,0.2606029576110517,584.9372344507551,3216,0
Qcells,Alice2018Test,S2_new_origins,12,full,Original B,0.2045764875410382,,0.1829279921247315,0.1797601473231771,134.59455024288545,3216,0
Qcells,Alice2018Test,S2_new_origins,12,full,Expanded A,0.4264779811710591,,0.321274100008713,0.2606029576110517,584.9372344507551,3216,0
Qcells,Alice2018Test,S2_new_origins,12,full,Expanded B,0.4282810809900779,,0.393857211172493,0.3916120628701627,589.8937848182396,3216,0
Qcells,Alice2018Test,S2_new_origins,12,full,Daily,0.0517737404438466,,0.015026718769267,-0.0028459161527138,8.620552961742524,3216,0
Qcells,Alice2018Test,S2_new_origins,12,full,Last-value,0.4751712482591521,,0.3470900280614131,0.320472740149577,726.1332919936689,3216,0
Qcells,Alice2018Test,S2_new_origins,12,full,Inverted mean,0.36479889343028854,0.03128673378160263,0.3076660762163374,0.2542414866535302,430.0782714156348,3216,3
Qcells,Alice2018Test,S2_new_origins,12,low-power,Original A,0.3771025530407002,,0.2527293785100298,0.1955083435808305,305.17479600406114,2146,0
Qcells,Alice2018Test,S2_new_origins,12,low-power,Original B,0.1927411663948384,,0.1680219611363219,0.1673794265700806,79.72209140107906,2146,0
Qcells,Alice2018Test,S2_new_origins,12,low-power,Expanded A,0.3771025530407002,,0.2527293785100298,0.1955083435808305,305.17479600406114,2146,0
Qcells,Alice2018Test,S2_new_origins,12,low-power,Expanded B,0.398556076688692,,0.3581525510176159,0.3578709877767438,340.8855466857256,2146,0
Qcells,Alice2018Test,S2_new_origins,12,low-power,Daily,0.0032523892332883,,0.0013873870977905,-0.000529791683191,0.0227004646654422,2146,0
Qcells,Alice2018Test,S2_new_origins,12,low-power,Last-value,0.4595683638529719,,0.3100798683232154,0.3093041617221753,453.2418119429518,2146,0
Qcells,Alice2018Test,S2_new_origins,12,low-power,Inverted mean,0.3506797954143724,0.0221065119803268,0.2941567039732467,0.2611002596213617,264.60634414031506,2146,3
Qcells,Alice2018Test,S2_new_origins,12,power-active,Original A,0.5113318128645796,,0.458747905930371,0.3911572021987666,279.76243844669386,1070,0
Qcells,Alice2018Test,S2_new_origins,12,power-active,Original B,0.226456776923925,,0.2128236393220463,0.204591013431724,54.87245884180639,1070,0
Qcells,Alice2018Test,S2_new_origins,12,power-active,Expanded A,0.5113318128645796,,0.458747905930371,0.3911572021987666,279.76243844669386,1070,0
Qcells,Alice2018Test,S2_new_origins,12,power-active,Expanded B,0.4824085193724269,,0.4654667445298449,0.4592834153472441,249.00823813251404,1070,0
Qcells,Alice2018Test,S2_new_origins,12,power-active,Daily,0.0896402597357493,,0.0423818643458918,-0.0074911527056071,8.597852497077083,1070,0
Qcells,Alice2018Test,S2_new_origins,12,power-active,Last-value,0.5050136299175889,,0.4213178811438173,0.3428725245469641,272.89148005071723,1070,0
Qcells,Alice2018Test,S2_new_origins,12,power-active,Inverted mean,0.39124739726481556,0.04856132934464357,0.3347605741917324,0.2404854803087019,165.47192727531973,1070,3
Qcells,Alice2018Test,S2_new_origins,144,full,Original A,1.7553007507897216,,1.1748878716755713,-0.5997821452888751,1627525.4339100907,528232,0
Qcells,Alice2018Test,S2_new_origins,144,full,Original B,0.3393095858092701,,0.2004949499522808,-0.024401736408975,60815.87576249197,528232,0
Qcells,Alice2018Test,S2_new_origins,144,full,Expanded A,1.7553007507897216,,1.1748878716755713,-0.5997821452888751,1627525.4339100907,528232,0
Qcells,Alice2018Test,S2_new_origins,144,full,Expanded B,0.3177493595851184,,0.1929693648179866,-0.0381194902475605,53332.7619129254,528232,0
Qcells,Alice2018Test,S2_new_origins,144,full,Daily,0.2978319134561479,,0.0754468481912957,-0.0021424639265326,46856.21139220992,528232,0
Qcells,Alice2018Test,S2_new_origins,144,full,Last-value,3.027558026384778,,2.487544935489112,1.1740560125966684,4841831.351414924,528232,0
Qcells,Alice2018Test,S2_new_origins,144,full,Inverted mean,1.2394038223565627,0.01233333435792903,0.8327557666074975,-0.37267184070510323,811482.2757246668,528232,3
Qcells,Alice2018Test,S2_new_origins,144,low-power,Original A,1.7127563731732147,,1.078155040476617,-0.3053031769343672,801720.2821659963,273295,0
Qcells,Alice2018Test,S2_new_origins,144,low-power,Original B,0.2957297386579551,,0.1799567028803494,-0.066578010357725,23901.308926296144,273295,0
Qcells,Alice2018Test,S2_new_origins,144,low-power,Expanded A,1.7127563731732147,,1.078155040476617,-0.3053031769343672,801720.2821659963,273295,0
Qcells,Alice2018Test,S2_new_origins,144,low-power,Expanded B,0.2286190920784001,,0.1671114630963336,-0.0854834400228574,14284.224842063806,273295,0
Qcells,Alice2018Test,S2_new_origins,144,low-power,Daily,0.001127031404355,,0.0001636087628636,-6.618096558667525e-05,0.3471392506249035,273295,0
Qcells,Alice2018Test,S2_new_origins,144,low-power,Last-value,3.407070058676426,,2.88482037234878,2.884562717236002,3172442.900314617,273295,0
Qcells,Alice2018Test,S2_new_origins,144,low-power,Inverted mean,1.059817738716254,0.02616175302795965,0.7064924413238071,-0.124890396219353,307093.3737503658,273295,3
Qcells,Alice2018Test,S2_new_origins,144,power-active,Original A,1.7997921716745484,,1.278586428976074,-0.915466528710839,825805.1517440947,254937,0
Qcells,Alice2018Test,S2_new_origins,144,power-active,Original B,0.3805243500976706,,0.2225121551187474,0.0208116488149179,36914.56683619584,254937,0
Qcells,Alice2018Test,S2_new_origins,144,power-active,Expanded A,1.7997921716745484,,1.278586428976074,-0.915466528710839,825805.1517440947,254937,0
Qcells,Alice2018Test,S2_new_origins,144,power-active,Expanded B,0.3913685727888381,,0.2206892926865155,0.012655135067085,39048.53707086158,254937,0
Qcells,Alice2018Test,S2_new_origins,144,power-active,Daily,0.4287119022957255,,0.1561512297427901,-0.0043682599146071,46855.86425295931,254937,0
Qcells,Alice2018Test,S2_new_origins,144,power-active,Last-value,2.5589527500779026,,2.061661715256024,-0.6596241901373667,1669388.451100312,254937,0
Qcells,Alice2018Test,S2_new_origins,144,power-active,Inverted mean,1.4065841748285548,0.0028605569507920013,0.9681113073230706,-0.6382960140135407,504388.9019743015,254937,3
Sanyo,Alice2018Test,Original,12,full,Original A,0.2058401515472465,,0.1148351756390262,0.0090416404699072,3347.4551219704244,79005,0
Sanyo,Alice2018Test,Original,12,full,Original B,0.1365654485543728,,0.0799809462392736,0.0102801967016989,1473.452867978402,79005,0
Sanyo,Alice2018Test,Original,12,full,Expanded A,0.2058401515472465,,0.1148351756390262,0.0090416404699072,3347.4551219704244,79005,0
Sanyo,Alice2018Test,Original,12,full,Expanded B,0.1365654485543728,,0.0799809462392736,0.0102801967016989,1473.452867978402,79005,0
Sanyo,Alice2018Test,Original,12,full,Daily,0.1752187229333811,,0.0441210997111909,-0.0045086904719738,2425.579976450325,79005,0
Sanyo,Alice2018Test,Original,12,full,Last-value,0.463695033817162,,0.2435597937094624,-0.0114226614101196,16987.10873197116,79005,0
Sanyo,Alice2018Test,Original,12,low-power,Original A,0.0977677950356153,,0.0540294274766739,0.0242404313131961,409.2489648603885,42815,0
Sanyo,Alice2018Test,Original,12,low-power,Original B,0.0766254849879986,,0.0412728963890076,0.0075956390940329,251.38677181909352,42815,0
Sanyo,Alice2018Test,Original,12,low-power,Expanded A,0.0977677950356153,,0.0540294274766739,0.0242404313131961,409.2489648603885,42815,0
Sanyo,Alice2018Test,Original,12,low-power,Expanded B,0.0766254849879986,,0.0412728963890076,0.0075956390940329,251.38677181909352,42815,0
Sanyo,Alice2018Test,Original,12,low-power,Daily,0.0024104858915607,,0.0001693643096935,6.584924596706678e-06,0.2487740842235883,42815,0
Sanyo,Alice2018Test,Original,12,low-power,Last-value,0.1434703309324605,,0.0162402241728217,0.0160966296305816,881.2926507546925,42815,0
Sanyo,Alice2018Test,Original,12,power-active,Original A,0.2849356833769854,,0.1867721225185817,-0.0089394656355199,2938.206157110036,36190,0
Sanyo,Alice2018Test,Original,12,power-active,Original B,0.1837608775869035,,0.1257749543724357,0.0134561937719453,1222.0660961593085,36190,0
Sanyo,Alice2018Test,Original,12,power-active,Expanded A,0.2849356833769854,,0.1867721225185817,-0.0089394656355199,2938.206157110036,36190,0
Sanyo,Alice2018Test,Original,12,power-active,Expanded B,0.1837608775869035,,0.1257749543724357,0.0134561937719453,1222.0660961593085,36190,0
Sanyo,Alice2018Test,Original,12,power-active,Daily,0.2588756697513815,,0.0961187109633353,-0.0098505394939181,2425.331202366101,36190,0
Sanyo,Alice2018Test,Original,12,power-active,Last-value,0.6671094245200004,,0.5124928517285636,-0.0439796784288438,16105.81608121647,36190,0
Sanyo,Alice2018Test,Original,144,full,Original A,0.9137155813137656,,0.6192592830143065,-0.2110193468969993,499520.60153810144,598317,0
Sanyo,Alice2018Test,Original,144,full,Original B,0.2119271373577942,,0.1515776804404297,-0.1031333552481965,26872.27816246521,598317,0
Sanyo,Alice2018Test,Original,144,full,Expanded A,0.9137155813137656,,0.6192592830143065,-0.2110193468969993,499520.60153810144,598317,0
Sanyo,Alice2018Test,Original,144,full,Expanded B,0.2119271373577942,,0.1515776804404297,-0.1031333552481965,26872.27816246521,598317,0
Sanyo,Alice2018Test,Original,144,full,Daily,0.1181415952926916,,0.0342705661669163,-0.0097920170337861,8350.971557287321,598317,0
Sanyo,Alice2018Test,Original,144,full,Last-value,2.728050208504772,,1.7831623733651525,-0.8996926851510308,4452829.44396053,598317,0
Sanyo,Alice2018Test,Original,144,low-power,Original A,0.5278402561661436,,0.3415491811532998,0.1488948192632442,94442.79768460528,338972,0
Sanyo,Alice2018Test,Original,144,low-power,Original B,0.1044923171392528,,0.0784197433359139,-0.0143565515613661,3701.1147096015857,338972,0
Sanyo,Alice2018Test,Original,144,low-power,Expanded A,0.5278402561661436,,0.3415491811532998,0.1488948192632442,94442.79768460528,338972,0
Sanyo,Alice2018Test,Original,144,low-power,Expanded B,0.1044923171392528,,0.0784197433359139,-0.0143565515613661,3701.1147096015857,338972,0
Sanyo,Alice2018Test,Original,144,low-power,Daily,0.0027584819230325,,0.0002080492243389,5.2478320589074535e-06,2.579313375946871,338972,0
Sanyo,Alice2018Test,Original,144,low-power,Last-value,1.684723484229495,,0.6570673519864633,0.6567485587026052,962101.9287984584,338972,0
Sanyo,Alice2018Test,Original,144,power-active,Original A,1.249770541477441,,0.9822350436730012,-0.6814383822810249,405077.8038534962,259345,0
Sanyo,Alice2018Test,Original,144,power-active,Original B,0.2989062394061102,,0.2471973849120482,-0.2191674052562255,23171.163452863628,259345,0
Sanyo,Alice2018Test,Original,144,power-active,Expanded A,1.249770541477441,,0.9822350436730012,-0.6814383822810249,405077.8038534962,259345,0
Sanyo,Alice2018Test,Original,144,power-active,Expanded B,0.2989062394061102,,0.2471973849120482,-0.2191674052562255,23171.163452863628,259345,0
Sanyo,Alice2018Test,Original,144,power-active,Daily,0.1794165424969868,,0.0787913376992741,-0.0225973476401415,8348.392243911376,259345,0
Sanyo,Alice2018Test,Original,144,power-active,Last-value,3.668757740530178,,3.2550036719703965,-2.934009912441145,3490727.515162077,259345,0
Sanyo,Alice2018Test,S1,12,full,Original A,0.2100543521073131,,0.1194033903195496,0.0072255657591141,3588.8186919698865,81337,0
Sanyo,Alice2018Test,S1,12,full,Original B,0.1385432677949241,,0.0819128586815405,0.0118088569380805,1561.2016590412688,81337,0
Sanyo,Alice2018Test,S1,12,full,Expanded A,0.2100543521073131,,0.1194033903195496,0.0072255657591141,3588.8186919698865,81337,0
Sanyo,Alice2018Test,S1,12,full,Expanded B,0.1385432677949241,,0.0819128586815405,0.0118088569380805,1561.2016590412688,81337,0
Sanyo,Alice2018Test,S1,12,full,Daily,0.1728765886443505,,0.0431052023570663,-0.0043655506385425,2430.863195127687,81337,0
Sanyo,Alice2018Test,S1,12,full,Last-value,0.4644844228457247,,0.2457242280188989,-0.0019595927946102,17548.11443191776,81337,0
Sanyo,Alice2018Test,S1,12,low-power,Original A,0.1166499711725452,,0.0635533317843898,0.017958275571378,608.5827255170013,44725,0
Sanyo,Alice2018Test,S1,12,low-power,Original B,0.0833684849320835,,0.0452909557303495,0.0088350951991701,310.8523589172325,44725,0
Sanyo,Alice2018Test,S1,12,low-power,Expanded A,0.1166499711725452,,0.0635533317843898,0.017958275571378,608.5827255170013,44725,0
Sanyo,Alice2018Test,S1,12,low-power,Expanded B,0.0833684849320835,,0.0452909557303495,0.0088350951991701,310.8523589172325,44725,0
Sanyo,Alice2018Test,S1,12,low-power,Daily,0.0024779569075468,,0.0002154141731527,-1.395184076515482e-06,0.2746235952348613,44725,0
Sanyo,Alice2018Test,S1,12,low-power,Last-value,0.1709429292078292,,0.0276841601536139,0.0275466978769005,1306.930918689189,44725,0
Sanyo,Alice2018Test,S1,12,power-active,Original A,0.2853077697889353,,0.1876294874457657,-0.005885448289654,2980.2359664528854,36612,0
Sanyo,Alice2018Test,S1,12,power-active,Original B,0.1848008442056486,,0.1266499560674253,0.0154415864741005,1250.3493001240363,36612,0
Sanyo,Alice2018Test,S1,12,power-active,Expanded A,0.2853077697889353,,0.1876294874457657,-0.005885448289654,2980.2359664528854,36612,0
Sanyo,Alice2018Test,S1,12,power-active,Expanded B,0.1848008442056486,,0.1266499560674253,0.0154415864741005,1250.3493001240363,36612,0
Sanyo,Alice2018Test,S1,12,power-active,Daily,0.2576582180613447,,0.0954991108167391,-0.0096967768130479,2430.588571532452,36612,0
Sanyo,Alice2018Test,S1,12,power-active,Last-value,0.6660350890908577,,0.512080669493685,-0.0380043008215774,16241.183513228569,36612,0
Sanyo,Alice2018Test,S1,144,full,Original A,0.9258002389652312,,0.6180274367053077,-0.1757176958454224,828429.0271608621,966542,0
Sanyo,Alice2018Test,S1,144,full,Original B,0.227866967143774,,0.1565388826948567,-0.0792293944108541,50186.103113237215,966542,0
Sanyo,Alice2018Test,S1,144,full,Expanded A,0.9258002389652312,,0.6180274367053077,-0.1757176958454224,828429.0271608621,966542,0
Sanyo,Alice2018Test,S1,144,full,Expanded B,0.227866967143774,,0.1565388826948567,-0.0792293944108541,50186.103113237215,966542,0
Sanyo,Alice2018Test,S1,144,full,Daily,0.1736444161865158,,0.0431930154449697,-0.0047008905022429,29143.544833216067,966542,0
Sanyo,Alice2018Test,S1,144,full,Last-value,2.9287821819618305,,2.1277288352390014,0.0048787989792465,8290770.205685882,966542,0
Sanyo,Alice2018Test,S1,144,low-power,Original A,0.6007627920704487,,0.3961862285274659,0.1500991346525022,193071.25617142895,534948,0
Sanyo,Alice2018Test,S1,144,low-power,Original B,0.1279701679069345,,0.0938768040763902,-0.0026585663972969,8760.503101737573,534948,0
Sanyo,Alice2018Test,S1,144,low-power,Expanded A,0.6007627920704487,,0.3961862285274659,0.1500991346525022,193071.25617142895,534948,0
Sanyo,Alice2018Test,S1,144,low-power,Expanded B,0.1279701679069345,,0.0938768040763902,-0.0026585663972969,8760.503101737573,534948,0
Sanyo,Alice2018Test,S1,144,low-power,Daily,0.0024820113499541,,0.0002161196728112,-1.3997534225118213e-06,3.2954831428183358,534948,0
Sanyo,Alice2018Test,S1,144,low-power,Last-value,2.6173093769056264,,1.6045637857715518,1.6042639849358051,3664558.7642889214,534948,0
Sanyo,Alice2018Test,S1,144,power-active,Original A,1.21330915282698,,0.8929930540037877,-0.5795580222660952,635357.7709894332,431594,0
Sanyo,Alice2018Test,S1,144,power-active,Original B,0.3098109079347831,,0.2342066761136517,-0.1741366713984777,41425.60001149965,431594,0
Sanyo,Alice2018Test,S1,144,power-active,Expanded A,1.21330915282698,,0.8929930540037877,-0.5795580222660952,635357.7709894332,431594,0
Sanyo,Alice2018Test,S1,144,power-active,Expanded B,0.3098109079347831,,0.2342066761136517,-0.1741366713984777,41425.60001149965,431594,0
Sanyo,Alice2018Test,S1,144,power-active,Daily,0.2598417500530456,,0.0964616068515338,-0.01052577031313,29140.24935007323,431594,0
Sanyo,Alice2018Test,S1,144,power-active,Last-value,3.2739725959140134,,2.776176443135573,-1.9775118423574936,4626211.441396976,431594,0
Sanyo,Alice2018Test,S1_new_origins,12,full,Original A,0.321715205176289,,0.274168313490541,-0.0543005845522961,241.3635699994619,2332,0
Sanyo,Alice2018Test,S1_new_origins,12,full,Original B,0.1939797064845087,,0.1473634343682023,0.0635977943202974,87.74879106286727,2332,0
Sanyo,Alice2018Test,S1_new_origins,12,full,Expanded A,0.321715205176289,,0.274168313490541,-0.0543005845522961,241.3635699994619,2332,0
Sanyo,Alice2018Test,S1_new_origins,12,full,Expanded B,0.1939797064845087,,0.1473634343682023,0.0635977943202974,87.74879106286727,2332,0
Sanyo,Alice2018Test,S1_new_origins,12,full,Daily,0.0475975962129349,,0.0086879766012311,0.0004838329550406,5.283218677362062,2332,0
Sanyo,Alice2018Test,S1_new_origins,12,full,Last-value,0.4904778098617788,,0.3190523294841763,0.3186363488727645,561.0056999465944,2332,0
Sanyo,Alice2018Test,S1_new_origins,12,low-power,Original A,0.3230529762665348,,0.2770433647345744,-0.1228639747353975,199.3337606566127,1910,0
Sanyo,Alice2018Test,S1_new_origins,12,low-power,Original B,0.1764477691404109,,0.135360699552104,0.0366190287810806,59.46558709813902,1910,0
Sanyo,Alice2018Test,S1_new_origins,12,low-power,Expanded A,0.3230529762665348,,0.2770433647345744,-0.1228639747353975,199.3337606566127,1910,0
Sanyo,Alice2018Test,S1_new_origins,12,low-power,Expanded B,0.1764477691404109,,0.135360699552104,0.0366190287810806,59.46558709813902,1910,0
Sanyo,Alice2018Test,S1_new_origins,12,low-power,Daily,0.0036788279925231,,0.0012476785207978,-0.0001802791384451,0.0258495110112729,1910,0
