site,period,support,horizon,scope,method,status,RMSE,MAE,bias,SSE,points
Hanwha,Alice2018Test,S2,12,low-power,Depthwise convolutional TCN43,diagnostic,0.10730203424612654,0.07789855006159013,0.031350548594692745,512.4414277102562,44507
Hanwha,Alice2018Test,S2,12,low-power,Depthwise convolutional TCN44,diagnostic,0.11979079060853076,0.08518557942061208,0.011599356715510838,638.6680402350527,44507
Hanwha,Alice2018Test,S2,12,low-power,Discrete recurrent decoder42,diagnostic,0.07079831294433156,0.05241158109508749,-0.014567324344197302,223.08693645928633,44507
Hanwha,Alice2018Test,S2,12,low-power,Discrete recurrent decoder43,diagnostic,0.06057156571571883,0.047636320773491204,-0.014677591928973666,163.2923809118,44507
Hanwha,Alice2018Test,S2,12,low-power,Discrete recurrent decoder44,diagnostic,0.08031938697830507,0.06113897061665995,-0.04085670004964073,287.12373307086915,44507
Hanwha,Alice2018Test,S2,12,low-power,Inverted42,accepted,0.1147604096056407,0.09209791199762007,-0.02071438529245043,586.1550364333121,44507
Hanwha,Alice2018Test,S2,12,low-power,Inverted43,accepted,0.1215768775143409,0.0935239618569353,0.04407292389848968,657.8551695631216,44507
Hanwha,Alice2018Test,S2,12,low-power,Inverted44,accepted,0.12547488079559324,0.09660156162067284,0.032500786947318894,700.7157917447156,44507
Hanwha,Alice2018Test,S2,12,low-power,Joint-patch Transformer42,accepted,0.1838657998220621,0.14868447663085196,0.11303240009104099,1504.6317857436036,44507
Hanwha,Alice2018Test,S2,12,low-power,Joint-patch Transformer43,accepted,0.27940682301319253,0.2431015834278573,-0.23404554153763116,3474.580164420708,44507
Hanwha,Alice2018Test,S2,12,low-power,Joint-patch Transformer44,accepted,0.18285946450535479,0.14639625760292752,-0.1021492187693476,1488.2065403700515,44507
Hanwha,Alice2018Test,S1_new_origins,12,full,Original A,accepted,0.1923419899519106,0.15497405125739205,-0.03197474738670724,72.03012381909272,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Original B,accepted,0.1550334722768982,0.12644335742178459,0.010654612732653477,46.796880043573246,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Expanded A,accepted,0.1923419899519106,0.15497405125739205,-0.03197474738670724,72.03012381909272,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Expanded B,accepted,0.1550334722768982,0.12644335742178459,0.010654612732653477,46.796880043573246,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Daily,accepted,0.016572680749776657,0.006704485520974577,-0.0008606569904387951,0.5347508458646326,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Last-value,accepted,0.4559469917412311,0.31450991097452147,0.3002888531889049,404.75727261402903,1947
Hanwha,Alice2018Test,S1_new_origins,12,full,Depthwise convolutional TCN42,diagnostic,0.28132588953131527,0.22109914947537837,-0.17848238107468592,154.09386666678054,1947
