site,period,support,horizon,scope,method,status,RMSE,MAE,bias,SSE,points
Sanyo,Alice2018Test,Original,144,low-power,Expanded A,accepted,0.5278402561661436,0.3415491811532998,0.1488948192632442,94442.79768460528,338972
Sanyo,Alice2018Test,Original,144,low-power,Expanded B,accepted,0.1044923171392528,0.0784197433359139,-0.0143565515613661,3701.1147096015857,338972
Sanyo,Alice2018Test,Original,144,low-power,Daily,accepted,0.0027584819230325,0.0002080492243389,5.2478320589074535e-06,2.579313375946871,338972
Sanyo,Alice2018Test,Original,144,low-power,Last-value,accepted,1.684723484229495,0.6570673519864633,0.6567485587026052,962101.9287984584,338972
Sanyo,Alice2018Test,Original,144,low-power,Inverted42,accepted,0.4468283869768271,0.2756675930509504,0.1280371372463536,67677.66055441073,338972
Sanyo,Alice2018Test,Original,144,low-power,Joint-patch Transformer42,accepted,0.348810099628046,0.198538937941696,0.0355679973423572,41242.20990165992,338972
Sanyo,Alice2018Test,Original,144,low-power,Joint-patch Transformer43,accepted,0.3802478668279688,0.2301398762231,0.0889253810727902,49011.43276070144,338972
Sanyo,Alice2018Test,Original,144,low-power,Joint-patch Transformer44,accepted,0.3618818884194385,0.2024629378138468,0.0172862836082216,44391.26505724777,338972
Sanyo,Alice2018Test,S1,144,full,Original A,accepted,0.9258002389652312,0.6180274367053077,-0.1757176958454224,828429.0271608621,966542
Sanyo,Alice2018Test,S1,144,full,Original B,accepted,0.227866967143774,0.1565388826948567,-0.0792293944108541,50186.103113237215,966542
Sanyo,Alice2018Test,S1,144,full,Expanded A,accepted,0.9258002389652312,0.6180274367053077,-0.1757176958454224,828429.0271608621,966542
Sanyo,Alice2018Test,S1,144,full,Expanded B,accepted,0.227866967143774,0.1565388826948567,-0.0792293944108541,50186.103113237215,966542
Sanyo,Alice2018Test,S1,144,full,Daily,accepted,0.1736444161865158,0.0431930154449697,-0.0047008905022429,29143.544833216067,966542
Sanyo,Alice2018Test,S1,144,full,Last-value,accepted,2.9287821819618305,2.1277288352390014,0.0048787989792465,8290770.205685882,966542
Sanyo,Alice2018Test,S1,144,full,Inverted42,accepted,0.7674970125289513,0.493552801189538,-0.1483469974283093,569343.1736586944,966542
Sanyo,Alice2018Test,S1,144,full,Joint-patch Transformer42,accepted,0.811666675926928,0.4661962572277008,-0.1876846175818876,636760.5689684227,966542
Sanyo,Alice2018Test,S1,144,full,Joint-patch Transformer43,accepted,0.7328400369186088,0.4394340872245822,-0.1212600085774653,519085.7495903816,966542
