block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Daily_SSE,Last-value_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Joint-patch Transformer42_SSE,Joint-patch Transformer43_SSE,Joint-patch Transformer44_SSE,site,period,support,horizon,scope,block_hours
5,17467.0,22342.3269916395,1697.5265560679459,22342.3269916395,1697.5265560679459,341.87409769471395,233565.016070651,24079.00951335787,25116.04799964492,25706.48448613119,24005.48494760606,19412.621444028868,19370.71883491445,Hanwha,Alice2018Test,Original,144,power-active,48
6,37152.0,30972.91251115004,1804.1361948917656,30972.91251115004,1804.1361948917656,427.4750760279033,358142.4062468054,27878.975439992813,30967.693833597652,29765.438697961225,26715.4933244232,17738.60403989881,17261.69830424046,Hanwha,Alice2018Test,Original,144,power-active,48
7,27492.0,42283.23026902598,3440.7585879394474,42283.23026902598,3440.7585879394474,357.27479810789356,289677.23741524096,43296.816118109506,45483.063291080856,51664.08360425261,48332.46464332239,34732.59902992552,41056.96746904202,Hanwha,Alice2018Test,Original,144,power-active,48
8,17733.0,21849.67753689763,1403.2595638725384,21849.67753689763,1403.2595638725384,112.87754188889296,239360.3555565899,19197.990550619223,23167.054951757516,22450.795767560543,19408.3927272202,13854.19721574153,15975.161830094621,Hanwha,Alice2018Test,Original,144,power-active,48
9,8962.0,8608.727149178081,437.2325531871625,8608.727149178081,437.2325531871625,22.266721062954467,119413.64356224035,6500.582421834472,8425.886985309075,8110.404484465175,7097.6063652320145,3462.8272543371395,4193.66076658799,Hanwha,Alice2018Test,Original,144,power-active,48
10,18136.0,25878.031327728757,2504.9126027557445,25878.031327728757,2504.9126027557445,31.73056138147014,227657.41158799102,38141.968533147374,32564.641267828025,32949.201640510946,31081.142390167814,24372.708873640586,29268.262980441334,Hanwha,Alice2018Test,Original,144,power-active,48
11,33604.0,85866.43825039416,17698.988311385736,85866.43825039416,17698.988311385736,24572.334896671902,320904.6425728498,81671.8526332687,74845.47891007883,78764.45295669955,90413.4925823734,72976.79864040068,82968.22189541909,Hanwha,Alice2018Test,Original,144,power-active,48
0,37748.0,36156.03639290554,1909.11055413196,36156.03639290554,1909.11055413196,112.8702675726389,338362.32671663177,29894.32581714154,34351.766149207055,36526.711565878766,36037.50826584749,26019.685366748072,25058.462178300408,Hanwha,Alice2018Test,Original,144,power-active,72
1,35226.0,38692.887676862454,2004.8198829274784,38692.887676862454,2004.8198829274784,281.34923969345243,415219.57476497075,40833.463661532114,42510.240161144335,45465.863252678515,39536.42612314572,37438.53758926448,36057.39807742734,Hanwha,Alice2018Test,Original,144,power-active,72
2,35560.0,32406.860203990065,1117.757964375781,32406.860203990065,1117.757964375781,381.8428563814192,374732.7492633518,26450.503356515892,29525.413946852328,29520.226169239217,27781.944418752282,19997.83667225505,19982.859891620355,Hanwha,Alice2018Test,Original,144,power-active,72
3,35755.0,44772.28899108936,2820.3444779891497,44772.28899108936,2820.3444779891497,492.25810142218603,394011.00895569235,49410.41946596079,50282.40333455723,51864.76861008773,47756.15735714655,38554.89169386242,38199.00261231176,Hanwha,Alice2018Test,Original,144,power-active,72
4,45980.0,40115.940595333974,2830.969878784024,40115.940595333974,2830.969878784024,494.16663717404293,472161.83721304755,46810.825182308276,45125.815559003895,42410.19986586884,37478.29715372071,23647.72195392042,26661.70042803717,Hanwha,Alice2018Test,Original,144,power-active,72
5,36397.0,54989.879721739715,3817.1844679197325,54989.879721739715,3817.1844679197325,403.46077885064676,415018.16200558847,43562.95692641331,54491.99651743215,61470.118203905506,56978.05354124506,42677.67833164551,47632.12717533991,Hanwha,Alice2018Test,Original,144,power-active,72
6,18001.0,18883.254614167847,1477.6639877012833,18883.254614167847,1477.6639877012833,35.46560211166049,233440.61832194825,21092.488190516462,20770.745259414154,20126.072860272838,16384.680813283023,12130.437330130557,13587.63599162818,Hanwha,Alice2018Test,Original,144,power-active,72
7,42701.0,101469.94211313315,19163.46947962736,101469.94211313315,19163.46947962736,24590.86657700467,434535.0794011332,105221.91539773408,95065.26190380174,99697.98622140288,112207.56052449015,88681.8974382479,102842.50965082024,Hanwha,Alice2018Test,Original,144,power-active,72
0,19640.0,2894.7636280192382,182.0779660099811,2894.7636280192382,182.0779660099811,0.08693114107110093,128804.84088967703,659.943052321429,1282.3700784301266,1634.5572185852254,1187.4243178462134,1491.919898489968,768.9330679530466,Hanwha,Alice2018Test,Original,144,low-power,24
1,23707.0,5323.011884012506,276.4537423257344,5323.011884012506,276.4537423257344,0.18784271327415963,128600.14859754108,1645.7778026137207,2207.027302033615,2234.8774073340205,2593.409133861219,2217.0267900921017,2226.049882206186,Hanwha,Alice2018Test,Original,144,low-power,24
2,12073.0,2367.1823526126127,163.44541777216108,2367.1823526126127,163.44541777216108,0.12549231515842807,0.5654321580309122,3126.9681147460146,2807.154711811415,2736.944315755792,1599.481434531042,1981.382712177507,2251.945340297458,Hanwha,Alice2018Test,Original,144,low-power,24
3,12019.0,1696.7959967996158,133.17953503230908,1696.7959967996158,133.17953503230908,0.01665735049743056,0.5607312141672942,1550.8306493832154,1442.7363081097542,1032.1548270356989,671.2300300867549,1009.2297670692383,826.7646126474084,Hanwha,Alice2018Test,Original,144,low-power,24
4,11939.0,2891.8164595851867,65.98126335587993,2891.8164595851867,65.98126335587993,0.023201640514497007,0.47566751744381447,1088.1120648505428,1116.4605592443809,1124.1734199542325,680.7704881714963,1291.8630748068192,1016.4783723937876,Hanwha,Alice2018Test,Original,144,low-power,24
5,22896.0,5361.922604028761,199.8787284167783,5361.922604028761,199.8787284167783,0.04367657220270858,136109.92480223614,1567.8147378763683,2011.7482865777918,2142.7835189299158,1389.0971842596173,2574.444500123074,1905.2390442396782,Hanwha,Alice2018Test,Original,144,low-power,24
6,11956.0,1653.560175544164,68.77789958221084,1653.560175544164,68.77789958221084,0.015183784972351058,0.5722608228446339,390.5916901285999,878.5147857585339,1114.8287193374586,596.0914473826662,840.2889246315017,706.8816290784852,Hanwha,Alice2018Test,Original,144,low-power,24
7,23040.0,6442.049064613997,240.09583413549936,6442.049064613997,240.09583413549936,0.0162456762945777,122924.0074678341,1959.7611132499376,2659.817213072557,3214.021243733644,2873.9456140260627,2613.9817493302353,2656.7248387877235,Hanwha,Alice2018Test,Original,144,low-power,24
8,11956.0,3147.4086347146103,82.9719108314868,3147.4086347146103,82.9719108314868,0.004754190359458999,0.5952032401706582,746.4000389592188,1043.0560802028697,1279.8002209860024,1058.5450883474937,1159.6397134816311,1125.4961256300267,Hanwha,Alice2018Test,Original,144,low-power,24
9,23040.0,8033.476264467231,258.6894880968083,8033.476264467231,258.6894880968083,0.03383809468145502,123869.05266821165,3244.4638205116316,3474.0244555681984,3865.2388396053116,3363.515114609757,2858.970420531313,2798.2840942471626,Hanwha,Alice2018Test,Original,144,low-power,24
10,11897.0,864.4128583389272,100.2856900538433,864.4128583389272,100.2856900538433,0.017953136206598077,0.6659788906654657,264.81215792255415,543.5364908377228,570.6191167468025,679.1855614453928,800.9539596578419,688.191257746043,Hanwha,Alice2018Test,Original,144,low-power,24
11,11820.0,1677.066912619452,82.7296108589116,1677.066912619452,82.7296108589116,0.01037888500408373,0.5225858799525178,345.86119374457166,619.8485942818347,483.5518685135966,567.3232500840362,647.1953527111808,585.4671231373093,Hanwha,Alice2018Test,Original,144,low-power,24
12,22752.0,4893.913842254689,299.5525181766394,4893.913842254689,299.5525181766394,0.03001612467349634,139874.96131883282,981.5668219839393,1835.765131001921,2044.9240220655515,1036.8602753733678,1649.496238067989,1012.0074579160527,Hanwha,Alice2018Test,Original,144,low-power,24
13,22896.0,4463.878309996601,410.90964336876567,4463.878309996601,410.90964336876567,0.026565053687427644,133708.80835486934,1749.1454988097478,2338.9628217620375,2614.0012028299157,1494.1066376215922,2300.502789342502,1769.512094296812,Hanwha,Alice2018Test,Original,144,low-power,24
14,11764.0,1447.0779533951722,158.8483795720748,1447.0779533951722,158.8483795720748,0.04164699892737667,0.5816795348476309,1808.1588451185044,1353.481698669837,1389.3800891292512,1226.8384942767846,1273.117705865965,1512.0371845354332,Hanwha,Alice2018Test,Original,144,low-power,24
15,22664.0,9882.66046280138,383.1183534261369,9882.66046280138,383.1183534261369,0.0961032215453802,134039.46073352228,3088.475160914665,3837.658389283758,5668.236021126458,2956.7429762602237,2714.2757196102416,2785.300524512021,Hanwha,Alice2018Test,Original,144,low-power,24
