block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Daily_SSE,Last-value_SSE,site,period,support,horizon,scope,block_hours
81,22400.0,40958663.40267952,31887107.186517987,40958516.57517808,31887107.186517987,34391154.6730792,33267555.572964706,35879164.15086035,52266435.891008005,125553316.7035065,NIST_GROUND,2018,complete_H144,144,power-active,24
82,1500.0,4659107.314000656,4260119.535630494,4659106.580608588,4260119.535630494,7700227.705509691,7356940.111555665,9758130.837646557,5869314.464132881,3354912.275392361,NIST_GROUND,2018,complete_H144,144,power-active,24
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIST_GROUND,2018,complete_H144,144,power-active,24
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIST_GROUND,2018,complete_H144,144,power-active,24
85,5696.0,16120051.6722393,13029206.496843316,16120259.328592308,13029206.496843316,18618655.96716523,16661108.119945241,21676869.86031739,41794891.35326433,65187846.79854681,NIST_GROUND,2018,complete_H144,144,power-active,24
86,20364.0,82806255.20793864,56278998.92370004,82805971.60497032,56278998.92370004,41055344.61202383,42006158.9100875,44528045.35386262,53777418.2451992,266304819.09654504,NIST_GROUND,2018,complete_H144,144,power-active,24
87,22767.0,27227906.69032181,72574541.20402782,27227995.961887255,72574541.20402782,45515260.67282926,40246429.45270274,51448564.00072901,175658569.26278353,64206184.35860759,NIST_GROUND,2018,complete_H144,144,power-active,24
88,22909.0,66549064.917734355,61941680.409828976,66548969.05002706,61941680.409828976,63288616.37310535,67172823.45440552,66944229.65128944,80326391.56426927,181865884.79996803,NIST_GROUND,2018,complete_H144,144,power-active,24
89,23162.0,87516605.58245085,69923872.03591311,87516372.88718672,69923872.03591311,30623781.501692165,34605802.60885538,29809963.98733309,110788085.68320385,321166423.78041065,NIST_GROUND,2018,complete_H144,144,power-active,24
90,22603.0,58117844.87283065,8913438.28574398,58117350.03029911,8913438.28574398,13450970.371700507,17061748.602589656,12797606.248359675,19789582.1053938,290274714.87382394,NIST_GROUND,2018,complete_H144,144,power-active,24
0,9213.0,20016172.11651263,23203536.597513467,20015746.97762476,23203536.597513467,20939046.2326276,19822411.6903033,20981068.98301569,44060966.32070307,32816410.912003256,NIST_GROUND,2018,complete_H144,144,power-active,48
1,22602.0,124497890.93848616,153495271.63930157,124498557.95562424,153495271.63930157,100589877.86751768,99379648.42585272,93176869.50797242,204475373.04770222,242124894.44720897,NIST_GROUND,2018,complete_H144,144,power-active,48
2,39891.0,305880752.1529372,108471948.33047386,305880739.65815157,108471948.33047386,170751387.47659466,175292288.0184337,162773493.80994204,160212852.2411741,635845334.1987202,NIST_GROUND,2018,complete_H144,144,power-active,48
3,15849.0,27403797.91367957,58907371.83536001,27404076.10156275,58907371.83536001,23765811.81976481,22565367.556418747,24170988.06953506,130987838.73831075,52924400.30552071,NIST_GROUND,2018,complete_H144,144,power-active,48
4,8107.0,7282042.186681209,9632183.805370841,7282172.389549084,9632183.805370841,8986761.414278453,9121883.559229966,8853500.994758375,105927494.57930121,58130971.12128601,NIST_GROUND,2018,complete_H144,144,power-active,48
5,25355.0,105123393.5591054,55485848.76750643,105123319.41751215,55485848.76750643,76401470.42451818,76446620.57577576,75922641.09468502,117278869.50136767,270565579.1632271,NIST_GROUND,2018,complete_H144,144,power-active,48
6,22095.0,173582864.76775223,31587156.894992653,173582439.12659204,31587156.894992653,66510874.51948212,75044540.73495433,65411879.50120829,42845676.21824315,490734537.9621152,NIST_GROUND,2018,complete_H144,144,power-active,48
7,3182.0,2731793.7805246203,14422804.69827242,2731555.483521654,14422804.69827242,1516877.1491636417,1924991.9385611655,3263621.8780866093,59665593.11549008,1665963.4114484803,NIST_GROUND,2018,complete_H144,144,power-active,48
8,25093.0,33361923.97439403,33590607.126436934,33362977.637236476,33590607.126436934,41925583.3171526,40023805.51015508,42247479.417517774,84700534.3514187,132453962.54069412,NIST_GROUND,2018,complete_H144,144,power-active,48
9,41863.0,356536670.8776214,268905522.9454394,356536313.7008889,268905522.9454394,167245914.30362147,175807618.67245972,165766125.12564135,445246131.5280984,698110537.4419081,NIST_GROUND,2018,complete_H144,144,power-active,48
10,43498.0,232266386.0145725,25498971.410134017,232265582.88150102,25498971.410134017,76357694.49142256,86013870.70465165,78422729.62820123,49703864.18149583,685981739.1329135,NIST_GROUND,2018,complete_H144,144,power-active,48
11,29548.0,82334532.79386324,73154076.47259614,82334652.76274964,73154076.47259614,69678939.4436874,71369505.51065129,78886306.22567296,153713177.2730296,183072780.88242972,NIST_GROUND,2018,complete_H144,144,power-active,48
12,21316.0,29239662.596539106,30688031.508494,29239662.52725147,30688031.508494,30530780.679610576,27769299.587620493,32383274.941038836,45890367.74233233,45025978.4968741,NIST_GROUND,2018,complete_H144,144,power-active,48
13,41531.0,192070158.25773734,258432079.28198382,192070098.87829015,258432079.28198382,130008723.85467035,128847120.3951985,123250576.04536967,449706754.8124004,461205421.6743665,NIST_GROUND,2018,complete_H144,144,power-active,48
14,42769.0,321896223.2801156,179718128.53227824,321895610.508811,179718128.53227824,117446814.85224845,127441055.09676023,119086716.29044414,247483901.30873004,728735295.8358699,NIST_GROUND,2018,complete_H144,144,power-active,48
15,27782.0,129384071.31877035,9432062.591424566,129383034.44917876,9432062.591424566,24159902.909783643,28934322.408387035,25589991.36128142,3117356.9300620807,474984348.0619408,NIST_GROUND,2018,complete_H144,144,power-active,48
16,26378.0,84019753.1856351,14942243.18162409,84019009.63919623,14942243.18162409,32136120.14428008,35479717.10830047,34378043.8089072,13551393.90292735,331759668.21439576,NIST_GROUND,2018,complete_H144,144,power-active,48
17,26377.0,59813881.166190766,85331533.07772508,59814091.22194373,85331533.07772508,81518797.0844169,75014884.46833003,91949647.29374419,159342738.6874765,124572022.88715571,NIST_GROUND,2018,complete_H144,144,power-active,48
18,30882.0,174881801.07363182,100483451.6998457,174881763.6588459,100483451.6998457,85374894.64297126,94576882.40630238,84638998.8250589,155134668.4851673,542318710.5286806,NIST_GROUND,2018,complete_H144,144,power-active,48
19,24455.0,125814370.63188303,57656078.74680863,125814315.7860451,57656078.74680863,90982654.23652624,96813089.27960442,99917256.99068454,91117831.71080132,316114981.92981505,NIST_GROUND,2018,complete_H144,144,power-active,48
20,31253.0,150002701.60393286,101557137.9028659,150002998.38647968,101557137.9028659,63391437.46777848,69805825.35575157,58039909.43296586,136988221.11295387,395573665.5987247,NIST_GROUND,2018,complete_H144,144,power-active,48
21,39532.0,151481575.49472618,253828202.26809907,151481975.47626066,253828202.26809907,143960153.22817904,140076396.8641047,142987104.85332656,465116245.0465091,290077878.63773894,NIST_GROUND,2018,complete_H144,144,power-active,48
22,25126.0,107492956.36415857,35736355.13211547,107492841.37236415,35736355.13211547,54181791.9516185,60262213.68028112,47933625.4499515,76428630.90220696,271268006.3076055,NIST_GROUND,2018,complete_H144,144,power-active,48
23,12436.0,15946402.679749822,4223473.19444046,15946239.437394785,4223473.19444046,3220141.947063643,3603389.3541797074,4890330.948181534,3523648.091777604,7527494.296136313,NIST_GROUND,2018,complete_H144,144,power-active,48
24,11091.0,10693859.472376259,2410524.828976612,10693850.80009209,2410524.828976612,9777614.511576688,8272658.688995817,11558289.285056556,2048190.5611611602,14659129.118590279,NIST_GROUND,2018,complete_H144,144,power-active,48
25,20638.0,63800241.53917083,46568392.277712665,63800582.465732954,46568392.277712665,54015439.605833344,53157581.54592251,54837224.55742946,87363764.53003564,92858680.86831968,NIST_GROUND,2018,complete_H144,144,power-active,48
26,29133.0,83932107.79375422,94111283.40737876,83931939.30009602,94111283.40737876,68350197.04594919,75847016.33665088,65828658.013095595,177083747.62217084,303380946.1690239,NIST_GROUND,2018,complete_H144,144,power-active,48
27,45522.0,183804683.9249433,51476986.04045929,183804082.24125347,51476986.04045929,62838608.23669477,71165990.5737711,62312004.64797965,65187716.96910054,639968110.3890475,NIST_GROUND,2018,complete_H144,144,power-active,48
28,41818.0,120182807.11471364,97055373.468724,120183109.54226305,97055373.468724,76050289.56100342,77657994.93152538,72060197.530937,192232542.00987312,301737978.69199437,NIST_GROUND,2018,complete_H144,144,power-active,48
29,10732.0,13122702.80182815,7471762.612059009,13123051.67003219,7471762.612059009,7424565.577317727,7265804.154138453,6973574.2123212265,23331930.873065203,33945425.565245606,NIST_GROUND,2018,complete_H144,144,power-active,48
30,33990.0,117768620.50648788,102516378.61394595,117768435.60651994,102516378.61394595,84687842.40326376,87668964.44943522,73755505.60864517,166955075.77767897,323603476.07978684,NIST_GROUND,2018,complete_H144,144,power-active,48
31,40089.0,106752659.91662018,119031171.92232458,106752545.65159075,119031171.92232458,107687419.23943247,99151303.23034099,122714276.51693867,211999312.513418,136221410.63340807,NIST_GROUND,2018,complete_H144,144,power-active,48
32,45504.0,178197772.07976338,202467264.0099148,178197070.7975758,202467264.0099148,139546134.41001788,145778873.76362056,133132786.43162623,348002107.36510956,540616055.4556925,NIST_GROUND,2018,complete_H144,144,power-active,48
33,30827.0,111471067.60311934,68032333.88986525,111471248.15069565,68032333.88986525,80350839.70756501,83376570.59196214,83703404.55493373,108194951.58513795,302364327.32618403,NIST_GROUND,2018,complete_H144,144,power-active,48
34,10055.0,16820790.619706564,11943591.789072156,16821095.449886028,11943591.789072156,12427196.121759817,11456300.272461161,12215173.517462175,18106297.581242684,56670534.84166557,NIST_GROUND,2018,complete_H144,144,power-active,48
35,43322.0,87454481.6964252,88584336.50182877,87454644.9664581,88584336.50182877,82861869.00481768,76636511.20123339,96941427.96512398,173787023.21447322,102355350.32784916,NIST_GROUND,2018,complete_H144,144,power-active,48
36,31200.0,128297840.68510126,170577030.15981188,128297412.77549611,170577030.15981188,50990721.56401858,56802427.80578987,44994958.493670434,306424650.5427896,432293874.2466421,NIST_GROUND,2018,complete_H144,144,power-active,48
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIST_GROUND,2018,complete_H144,144,power-active,48
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIST_GROUND,2018,complete_H144,144,power-active,48
39,3600.0,13709336.237542404,22947088.53157791,13709459.289416058,22947088.53157791,12440576.20312804,12754923.70358593,13562943.872436428,29330809.856970534,32837070.86453783,NIST_GROUND,2018,complete_H144,144,power-active,48
40,43615.0,85328451.79812178,69639470.15274881,85328561.77565785,69639470.15274881,91182520.7862854,86884465.84146051,99932897.14542767,155751337.08248007,217351895.1585758,NIST_GROUND,2018,complete_H144,144,power-active,48
41,1500.0,4659107.314000656,4260119.535630494,4659106.580608588,4260119.535630494,7700227.705509691,7356940.111555665,9758130.837646557,5869314.464132881,3354912.275392361,NIST_GROUND,2018,complete_H144,144,power-active,48
42,5696.0,16120051.6722393,13029206.496843316,16120259.328592308,13029206.496843316,18618655.96716523,16661108.119945241,21676869.86031739,41794891.35326433,65187846.79854681,NIST_GROUND,2018,complete_H144,144,power-active,48
43,43131.0,110034161.89826052,128853540.12772785,110033967.56685759,128853540.12772785,86570605.28485323,82252588.36279018,95976609.35459164,229435987.5079826,330511003.4551526,NIST_GROUND,2018,complete_H144,144,power-active,48
44,46071.0,154065670.50018507,131865552.4457421,154065341.93721378,131865552.4457421,93912397.87479764,101778626.06326088,96754193.6386225,191114477.24747306,503032308.5803789,NIST_GROUND,2018,complete_H144,144,power-active,48
45,22603.0,58117844.87283065,8913438.28574398,58117350.03029911,8913438.28574398,13450970.371700507,17061748.602589656,12797606.248359675,19789582.1053938,290274714.87382394,NIST_GROUND,2018,complete_H144,144,power-active,48
0,12005.0,23489884.526101943,25821440.224157646,23489491.723684926,25821440.224157646,24924971.76899048,24159422.73546946,26028905.751790334,47356541.0201211,36559224.35538358,NIST_GROUND,2018,complete_H144,144,power-active,72
1,59701.0,426904930.68183416,259349316.34313124,426905552.8677152,259349316.34313124,267355339.80774954,270334925.3991205,250902526.5491402,361392650.5894595,874227415.2025478,NIST_GROUND,2018,complete_H144,144,power-active,72
2,18360.0,28392921.16055069,61200992.15323217,28392982.40586966,61200992.15323217,26182021.045040186,24329857.03165853,26857048.691828292,175705699.48233005,54411965.08934996,NIST_GROUND,2018,complete_H144,144,power-active,72
3,30951.0,111416312.49891548,62824412.25500511,111416585.50275433,62824412.25500511,82972022.6135212,83804014.65976593,82090081.46715018,178488503.33664972,327208985.500684,NIST_GROUND,2018,complete_H144,144,power-active,72
4,25277.0,176314658.5482769,46009961.59326507,176313994.61011362,46009961.59326507,68027751.66864574,76969532.67351551,68675501.37929493,102511269.33373323,492400501.37356377,NIST_GROUND,2018,complete_H144,144,power-active,72
5,25093.0,33361923.97439403,33590607.126436934,33362977.637236476,33590607.126436934,41925583.3171526,40023805.51015508,42247479.417517774,84700534.3514187,132453962.54069412,NIST_GROUND,2018,complete_H144,144,power-active,72
6,63536.0,485303852.70296854,276408491.7690453,485302975.7634784,276408491.7690453,193994847.01154736,207064115.4162554,196264118.90928048,462965302.95158833,1083121638.740507,NIST_GROUND,2018,complete_H144,144,power-active,72
7,51373.0,185833736.98308837,91150079.05912396,185833573.58166078,91150079.05912396,119287701.2271841,126126879.47150734,126811042.07023528,185697870.03103542,484043418.71674657,NIST_GROUND,2018,complete_H144,144,power-active,72
8,41536.0,76306781.7076187,147117811.97903955,76306978.49509092,147117811.97903955,87119467.40080473,81085196.33190694,87775203.53424515,302072822.6600941,158983288.45939308,NIST_GROUND,2018,complete_H144,144,power-active,72
9,64080.0,466899262.4267735,321720427.3437159,466898393.41926163,321720427.3437159,190866851.9857245,202972278.74767196,186945363.74260712,441008201.20336837,1075983407.5477169,NIST_GROUND,2018,complete_H144,144,power-active,72
10,48359.0,199876936.12027782,18565047.830462333,199875005.55149928,18565047.830462333,40838719.127487965,49728535.807905614,43175606.52308176,8180148.036647639,774496661.643931,NIST_GROUND,2018,complete_H144,144,power-active,72
11,32178.0,73340769.55031812,91140791.0203115,73341129.75881927,91140791.0203115,96976101.01099277,89700388.1771117,108742075.9408511,167831341.48381817,156819377.51956153,NIST_GROUND,2018,complete_H144,144,power-active,72
12,41538.0,243270456.08424786,116808574.10363632,243269730.27425215,116808574.10363632,110855788.96030454,123808297.08250426,111285474.49125434,174345005.53984448,755302908.1202606,NIST_GROUND,2018,complete_H144,144,power-active,72
13,45052.0,207428417.22519997,142888094.2458838,207429347.5571183,142888094.2458838,128893197.38697143,137387499.9591545,131310690.75745514,208895715.769078,498704449.9369602,NIST_GROUND,2018,complete_H144,144,power-active,72
14,59452.0,249223693.450512,285515311.1104486,249223963.27317625,285515311.1104486,195485512.5797969,197551785.2522959,188098262.0277145,505660508.32125604,555256207.5390853,NIST_GROUND,2018,complete_H144,144,power-active,72
15,17642.0,25697241.08812267,8272719.48420659,25697093.012843702,8272719.48420659,5876574.5470640715,6390214.646269564,7712799.223745003,39408015.71923725,13617171.702394517,NIST_GROUND,2018,complete_H144,144,power-active,72
16,12081.0,17775594.70837831,2675370.143635738,17775621.795514468,2675370.143635738,14589783.68145749,14513502.51923018,17214383.051911026,2993841.523173161,15604780.080602279,NIST_GROUND,2018,complete_H144,144,power-active,72
17,48781.0,140650614.096923,140414830.37043184,140650750.77040696,140414830.37043184,117553467.48190163,122763754.05233893,115009788.8036706,263501861.19019452,395293976.0753318,NIST_GROUND,2018,complete_H144,144,power-active,72
18,66759.0,273393589.9592481,88486282.66466516,273393274.7548999,88486282.66466516,108836151.37748155,122178201.27796344,106931344.30044524,119584874.21136412,878504492.8257985,NIST_GROUND,2018,complete_H144,144,power-active,72
19,31313.0,43716603.88223658,67517839.45657706,43716968.69864868,67517839.45657706,37477311.99753421,33911588.38147138,34414432.09079262,161167315.64067456,97147021.82048962,NIST_GROUND,2018,complete_H144,144,power-active,72
20,52745.0,181897861.25696227,165211084.84782344,181897768.9691359,165211084.84782344,141343886.53513923,141203040.9735384,133735120.70396383,276157286.63488203,440402914.89320326,NIST_GROUND,2018,complete_H144,144,power-active,72
21,66838.0,220821191.2459091,258803729.69836196,220820283.0865507,258803729.69836196,190577509.51757488,191396100.46985838,195867447.8532464,450799209.02132475,560038027.275684,NIST_GROUND,2018,complete_H144,144,power-active,72
22,34014.0,114385786.5414275,70304004.66996321,114385993.47593033,70304004.66996321,81974115.74095452,84961696.20240639,84995917.20545024,111756154.58418325,318222721.8376704,NIST_GROUND,2018,complete_H144,144,power-active,72
23,50190.0,101360553.3778237,98256257.51080279,101360995.09110947,98256257.51080279,93665789.09318803,86507685.86325023,107864088.83206975,188332117.79667053,143167490.65802848,NIST_GROUND,2018,complete_H144,144,power-active,72
24,31200.0,128297840.68510126,170577030.15981188,128297412.77549611,170577030.15981188,50990721.56401858,56802427.80578987,44994958.493670434,306424650.5427896,432293874.2466421,NIST_GROUND,2018,complete_H144,144,power-active,72
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIST_GROUND,2018,complete_H144,144,power-active,72
26,24815.0,58079124.63298473,60699451.49780871,58079504.48989571,60699451.49780871,69231942.3163342,66371833.97208173,77616676.86700372,132815711.04844247,124635649.31960723,NIST_GROUND,2018,complete_H144,144,power-active,72
27,23900.0,45617770.71668018,36147226.72214848,45617623.15578667,36147226.72214848,42091382.37858887,40624495.684520364,45637294.98850691,58135750.355140895,128908228.97889885,NIST_GROUND,2018,complete_H144,144,power-active,72
28,26060.0,98926306.88017797,69308205.42054336,98926230.93356256,69308205.42054336,59674000.57918904,58667267.030032724,66204915.21417996,95572309.5984636,331492665.8950916,NIST_GROUND,2018,complete_H144,144,power-active,72
29,68838.0,181293577.19050688,204440093.64976975,181293337.89910096,204440093.64976975,139427658.5476269,142025055.51596373,148202757.63935158,366773046.51025695,567238492.938986,NIST_GROUND,2018,complete_H144,144,power-active,72
30,22603.0,58117844.87283065,8913438.28574398,58117350.03029911,8913438.28574398,13450970.371700507,17061748.602589656,12797606.248359675,19789582.1053938,290274714.87382394,NIST_GROUND,2018,complete_H144,144,power-active,72
0,14109.0,19762576.87676821,2586101.51673952,19762406.25533876,2586101.51673952,4549161.42646216,3167226.482103729,3217858.111720118,42419.79860315999,66355344.64325496,NIST_GROUND,2018,complete_H144,144,low-power,24
1,17637.0,10113827.266180389,1398050.671285108,10114072.778526274,1398050.671285108,1234876.0760205782,967948.5966599862,730209.8308649913,45393.45666584014,55640899.42558734,NIST_GROUND,2018,complete_H144,144,low-power,24
2,7264.0,10459272.094972705,1214375.9534589353,10458961.63531749,1214375.9534589353,1527332.1215663187,1288502.7335726556,1426629.797312882,80954.99840531997,980.771204679999,NIST_GROUND,2018,complete_H144,144,low-power,24
3,21374.0,32196315.548848398,9613520.263718326,32196644.797252927,9613520.263718326,5405521.513675175,4092628.9506415334,4637439.629367666,460474.41033555975,179105130.69467667,NIST_GROUND,2018,complete_H144,144,low-power,24
4,21091.0,9754338.762701593,1552291.7318761768,9754359.617917934,1552291.7318761768,1690787.1263548203,1114526.9446672918,890259.6350061365,1920.003827760003,272871879.77662396,NIST_GROUND,2018,complete_H144,144,low-power,24
5,21962.0,24837931.43389402,3754247.453805305,24838029.365747362,3754247.453805305,3506674.944828012,2492415.520507121,2503440.6752348803,131517.30437616014,215686884.7310771,NIST_GROUND,2018,complete_H144,144,low-power,24
6,9783.0,20865498.65693117,772525.8121116046,20865667.88689457,772525.8121116046,5239815.26846764,3415043.882480909,4018074.3378819614,214519.92626119938,33920223.59167844,NIST_GROUND,2018,complete_H144,144,low-power,24
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIST_GROUND,2018,complete_H144,144,low-power,24
8,7883.0,4257200.487631247,683902.1553860141,4257585.468844977,683902.1553860141,1042158.670306641,709604.2524756473,610984.867370923,932043.4305357205,6221309.702394202,NIST_GROUND,2018,complete_H144,144,low-power,24
9,16049.0,7753633.830965491,1349530.668621458,7753778.995448215,1349530.668621458,507339.48361058434,575724.7240684668,517000.2711244355,22677.58951676002,228797743.99751887,NIST_GROUND,2018,complete_H144,144,low-power,24
10,21027.0,10828806.038238531,2041959.8163988923,10828893.25821567,2041959.8163988923,6003861.565069885,3796541.9203545703,3874071.53652265,24761.85591159991,159929984.87249744,NIST_GROUND,2018,complete_H144,144,low-power,24
11,15349.0,11413212.681603858,1507261.2961009822,11413245.037207542,1507261.2961009822,3131543.6428080383,1989862.41562612,2209463.0947924675,286.71725691999893,101145335.19357839,NIST_GROUND,2018,complete_H144,144,low-power,24
12,3629.0,4247857.279975984,133686.485099127,4247803.030837865,133686.485099127,1538927.823468229,949634.8470601843,1217345.0442548979,161.75714863999957,7010760.223402561,NIST_GROUND,2018,complete_H144,144,low-power,24
13,2694.0,2174223.077064974,185107.40902367563,2174213.1137245237,185107.40902367563,1251734.5730454845,1647020.0786501358,788964.0900299398,428.1771581599997,58855.858690199995,NIST_GROUND,2018,complete_H144,144,low-power,24
14,2109.0,14029972.711562172,378953.048311962,14030636.613953749,378953.048311962,59686.72935505043,101043.717953386,107103.71210463654,36315.20721160001,4075155.260160479,NIST_GROUND,2018,complete_H144,144,low-power,24
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIST_GROUND,2018,complete_H144,144,low-power,24
16,19356.0,16144533.733113421,3173887.689176236,16144217.328364361,3173887.689176236,2859854.1894990215,2456941.7840852705,1604959.9192967282,1606.7746004799908,41029209.6293167,NIST_GROUND,2018,complete_H144,144,low-power,24
17,16680.0,27214674.33098755,4109276.181591719,27214826.987612396,4109276.181591719,846420.0273559655,784918.5916136934,866603.1331394466,1891066.2178743212,238565142.14471218,NIST_GROUND,2018,complete_H144,144,low-power,24
18,20604.0,27354217.790564455,4252174.702955912,27354307.404292326,4252174.702955912,4967771.313963974,3638740.543417297,3578563.974803499,3510317.5256434963,116214241.12624505,NIST_GROUND,2018,complete_H144,144,low-power,24
19,20232.0,9434743.432348283,1878895.0590561596,9434672.85880419,1878895.0590561596,1552364.597621165,1086299.4172460185,1019852.3465934718,6941.614633879981,325056429.5354883,NIST_GROUND,2018,complete_H144,144,low-power,24
20,19799.0,16861735.300326746,3753111.051504347,16861778.704098694,3753111.051504347,1704379.2073219824,1018927.9369606606,822950.7334109466,536.736667200001,228686696.29967576,NIST_GROUND,2018,complete_H144,144,low-power,24
21,19647.0,12393373.920759348,1537973.2344001534,12393435.544385903,1537973.2344001534,1299180.300417423,893402.5262656135,715906.6547869169,3827.8793231200066,151163227.85232046,NIST_GROUND,2018,complete_H144,144,low-power,24
22,10635.0,9844655.609111685,863827.5483010283,9844733.259566113,863827.5483010283,1011211.98061052,819813.213869123,730175.5559138356,87233.49902967986,97980.7307647201,NIST_GROUND,2018,complete_H144,144,low-power,24
23,21737.0,35182755.016700245,3903007.266608128,35182703.55080279,3903007.266608128,1686321.0870038457,1033449.9614446178,1129757.5451266202,177384.78705552063,21107472.768526305,NIST_GROUND,2018,complete_H144,144,low-power,24
24,18621.0,30264009.849118564,4364925.396189933,30263958.92732205,4364925.396189933,1399831.4952655204,750179.4965840543,957889.1826948106,5352.41916883999,21106642.46453593,NIST_GROUND,2018,complete_H144,144,low-power,24
25,7993.0,4931845.513013733,2168720.701870104,4931893.751733435,2168720.701870104,824590.5541448066,583317.8276062862,558951.5023533616,910699.4500211993,4078.1422372799966,NIST_GROUND,2018,complete_H144,144,low-power,24
26,20986.0,24026832.26167889,3781003.881350911,24026954.336248588,3781003.881350911,4189302.605066162,2691774.1483028517,2759545.47934044,1281642.7255313948,68895403.50011376,NIST_GROUND,2018,complete_H144,144,low-power,24
27,20161.0,21596956.2303605,3129084.6425411957,21596895.31387893,3129084.6425411957,1131876.5363684867,950026.4336231468,779522.9448323104,26499.571774399883,156970826.97385803,NIST_GROUND,2018,complete_H144,144,low-power,24
28,20160.0,9278396.824612953,1828304.4918043024,9278372.109908065,1828304.4918043024,1487270.3365707663,955707.868682687,930955.2035687008,4857.715199640013,200704608.7502746,NIST_GROUND,2018,complete_H144,144,low-power,24
29,20015.0,19127809.743129537,3156626.072403409,19127785.46990182,3156626.072403409,1663635.4373370868,1138057.618695982,1022519.9888021662,558.3115418000021,299751825.18935055,NIST_GROUND,2018,complete_H144,144,low-power,24
30,19945.0,19273618.683352657,3149310.9311329317,19273697.308931887,3149310.9311329317,1738020.3244027523,1233553.7451543612,888389.7735031934,497.07493024000007,262883738.35753408,NIST_GROUND,2018,complete_H144,144,low-power,24
31,14337.0,11334214.415213523,1120874.800888282,11334445.151164344,1120874.800888282,1181845.6584322874,882046.9834643669,723512.8768574641,249.2604168400003,78916099.31301904,NIST_GROUND,2018,complete_H144,144,low-power,24
32,17583.0,8511384.429312037,1145003.486332021,8511348.89255177,1145003.486332021,986420.6574499618,730068.1282659285,671328.1147279921,6018.951774480008,206165017.02598965,NIST_GROUND,2018,complete_H144,144,low-power,24
33,17037.0,15582115.803497253,3438729.0213074647,15582168.011623178,3438729.0213074647,3906836.362152109,3235936.595680054,2864314.574219495,679237.2871286364,182458377.99352068,NIST_GROUND,2018,complete_H144,144,low-power,24
34,21530.0,47130412.28656205,4054966.939310423,47130546.92830868,4054966.939310423,2932346.4515427155,1988076.0750223806,2260584.0667145243,2734.5225962799927,34262481.56898735,NIST_GROUND,2018,complete_H144,144,low-power,24
35,13783.0,15443154.418554433,1654496.922961154,15443141.954452565,1654496.922961154,1771574.2859670825,1083803.0891824437,1074045.200302707,832.7380279600035,6310614.029307043,NIST_GROUND,2018,complete_H144,144,low-power,24
36,19221.0,12715071.61498699,1068976.907774621,12715137.313103022,1068976.907774621,661944.7324533393,524896.0618399874,413584.30355448445,1392.97304592,155617766.2847627,NIST_GROUND,2018,complete_H144,144,low-power,24
37,4185.0,2407998.570271905,258787.74022318955,2407889.6855753083,258787.74022318955,843401.9083176751,709545.0633725878,528477.762547194,95.38186807999993,918.4812634400008,NIST_GROUND,2018,complete_H144,144,low-power,24
38,2424.0,833280.5066411586,110866.77925294831,833267.2828740425,110866.77925294831,461182.7092281848,501065.20927832474,253395.19583822618,17.20974939999999,317114.39007216,NIST_GROUND,2018,complete_H144,144,low-power,24
39,10180.0,11689343.151290389,15077332.595388254,11689704.28354843,15077332.595388254,1658577.7502596092,1759839.0375571377,1269453.0375299046,305119.2147837218,56505696.85111136,NIST_GROUND,2018,complete_H144,144,low-power,24
40,5943.0,1513359.3067083026,870314.1847598472,1513381.6285754577,870314.1847598472,443360.53920746007,229744.42431367008,235379.37625799736,73050.45448680017,164221022.78251284,NIST_GROUND,2018,complete_H144,144,low-power,24
41,16835.0,16242282.549553368,2047120.193505756,16242760.651680944,2047120.193505756,456202.67562768154,456736.4824335279,383586.40849172097,424.242326919999,187183703.41456214,NIST_GROUND,2018,complete_H144,144,low-power,24
42,21504.0,55597719.48202865,5126487.748729081,55597799.67565312,5126487.748729081,1129757.278289535,833824.4037569569,1010742.0435630261,216183.33561367978,13941700.501445297,NIST_GROUND,2018,complete_H144,144,low-power,24
43,21802.0,29346236.30664197,7116708.502640248,29346746.28221409,7116708.502640248,5965901.319446739,4484636.776890219,4479191.706858436,42325.73443059961,207181055.59642956,NIST_GROUND,2018,complete_H144,144,low-power,24
44,18384.0,14904289.595543468,1297669.3518604913,14904573.446306065,1297669.3518604913,1402095.0138875362,819907.7823922628,1021555.3257189479,89726.28879311997,210385732.49100754,NIST_GROUND,2018,complete_H144,144,low-power,24
45,15386.0,34064998.393475614,3687141.175472818,34064917.3181692,3687141.175472818,774210.9259934258,954534.012925743,1092340.4967669733,268503.49996464036,21430474.693829518,NIST_GROUND,2018,complete_H144,144,low-power,24
46,14019.0,29312926.365399376,4116484.443849471,29312920.700279795,4116484.443849471,390921.90163911605,384721.1815789768,347983.47946507775,187.49142048000013,14719191.559595147,NIST_GROUND,2018,complete_H144,144,low-power,24
