block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Daily_SSE,Last-value_SSE,site,period,support,horizon,scope,block_hours
26,56448.0,7488024.700817617,164845.12718843797,12138270.630142743,1038002.2448255977,985417.5250340017,824119.6015283937,1466723.2568317875,106.52016227227598,114417318.84873784,YULARA_COMBINED,2017,complete_H144,144,low-power,72
27,56736.0,5612469.111025639,143641.33997460213,10928106.376264801,1126864.0064960667,763295.1120240017,420277.49764707644,878947.3337028291,7.425903591465787,128863759.88624938,YULARA_COMBINED,2017,complete_H144,144,low-power,72
28,57225.0,7132360.849562406,122818.24804892391,11725553.063507957,828752.9931005492,818906.4391123902,753457.4408851704,1317433.3540496614,521.8292758709874,108368180.71611138,YULARA_COMBINED,2017,complete_H144,144,low-power,72
29,62430.0,36796743.78536454,1556218.3429297202,22609606.484635897,4123914.072464229,3242762.781254833,2810723.7584494506,3963939.079238281,1840836.035251317,63404919.378884576,YULARA_COMBINED,2017,complete_H144,144,low-power,72
30,39587.0,14045510.64758879,397376.0284637427,11776115.12783262,1043370.0810991628,2041814.5397866208,1542361.5285638387,2027671.2596300424,8090.217098435117,63902902.55394787,YULARA_COMBINED,2017,complete_H144,144,low-power,72
0,41472.0,22319187.061331134,24083665.150211457,29993378.424422912,23027964.361597534,18408836.45626635,17154515.50382544,15814658.575576762,35840700.89984971,78638947.29660541,YULARA_COMBINED,2017,pointwise_finite,144,full,24
1,41472.0,19936183.32625142,9572228.81433379,45603182.65930428,14362917.931789968,11252048.019826563,9637650.74725049,8886061.933218941,16162217.575439943,121269549.86738983,YULARA_COMBINED,2017,pointwise_finite,144,full,24
2,41472.0,13884247.210880227,1375826.6748379795,38840385.79647315,3277440.021568441,9563379.836794576,7599757.928730895,7065649.127166313,2009564.9326045387,105468784.29856841,YULARA_COMBINED,2017,pointwise_finite,144,full,24
3,41472.0,12891403.45532009,1168677.5415030762,35895272.424188495,3380326.08943607,5803856.6848315615,5268145.823745838,5439100.964291204,2271339.0337327663,97945944.84641287,YULARA_COMBINED,2017,pointwise_finite,144,full,24
4,41472.0,27657545.13624282,13262727.956755836,27274262.739077695,11161875.630201595,14159573.037834864,13749950.51403228,14917428.696738033,16298065.509089045,62754312.01908761,YULARA_COMBINED,2017,pointwise_finite,144,full,24
5,41472.0,30865057.40613562,11064498.346979897,20395525.528989404,11875632.549527572,9532567.729167666,13923489.392357094,15644651.92568375,17270265.68641137,23255554.49232992,YULARA_COMBINED,2017,pointwise_finite,144,full,24
6,41472.0,32986004.914244108,15621255.806275219,30471639.99405164,16880787.429625675,18963400.857824743,19946034.51791257,20690314.53535055,21815324.412443355,70121644.32945171,YULARA_COMBINED,2017,pointwise_finite,144,full,24
7,41472.0,15017538.435716992,11274760.010312987,38797050.494233795,13935529.716979627,13398292.190277893,10439258.554499637,9201200.946618032,19844292.50794976,103951036.88513616,YULARA_COMBINED,2017,pointwise_finite,144,full,24
8,41472.0,19284949.264387835,13849778.906925501,21083164.857768144,9941113.756538827,9298613.87716809,9371304.571484264,10251995.089311859,18875287.248162914,51320123.55821818,YULARA_COMBINED,2017,pointwise_finite,144,full,24
9,41472.0,20412914.57087288,9770649.501988128,35803128.856368974,12941290.471414672,16171936.722213525,14037415.218796153,13649093.88219824,15357416.436779987,91170648.49855663,YULARA_COMBINED,2017,pointwise_finite,144,full,24
10,41472.0,18941873.54407212,10640883.30516373,37879283.995498694,10691182.13263653,15139440.06903664,13133395.775172802,12866012.310652118,14761126.916734112,100539568.6655638,YULARA_COMBINED,2017,pointwise_finite,144,full,24
11,41472.0,19155248.81161699,4805606.964277327,37129860.9215222,8102675.738946094,10213789.602848683,9533999.236458387,9413440.540463781,9317845.128247617,99809764.62330219,YULARA_COMBINED,2017,pointwise_finite,144,full,24
12,41472.0,16881870.22753563,3594849.2753961305,42447322.53953262,7251723.999099983,11675128.537186164,9866237.451186629,9430556.11538787,7971700.610484249,111524870.34156887,YULARA_COMBINED,2017,pointwise_finite,144,full,24
13,41472.0,17240328.29364104,7443250.017947593,32091132.457649324,7256816.442049066,9424445.761751555,8859915.255900271,9080413.88214747,10687853.900208814,86311079.00857916,YULARA_COMBINED,2017,pointwise_finite,144,full,24
14,41472.0,16445457.041090256,7602236.247082462,45062241.61217241,10943015.739545934,9894096.416111346,8455066.98208946,7729987.393022019,10484126.067160381,119238571.63615794,YULARA_COMBINED,2017,pointwise_finite,144,full,24
15,41472.0,15316550.203660458,308613.0659963771,43693429.87465859,3963030.2531667408,8807348.950575525,9373820.826510359,8679342.285923203,928611.8858726195,115289776.13635017,YULARA_COMBINED,2017,pointwise_finite,144,full,24
16,41472.0,12600201.27158841,205209.05672118685,41077964.601382904,3347587.6761009065,6073384.795922468,5930541.529819448,5515011.4587905845,69137.79997417744,110606494.1886549,YULARA_COMBINED,2017,pointwise_finite,144,full,24
17,41472.0,11659823.73282401,196745.21950757655,38901011.40832486,2984521.111450212,4625687.961657544,5028453.114684483,4881719.4996470455,90043.89363478989,105295381.14649121,YULARA_COMBINED,2017,pointwise_finite,144,full,24
18,41472.0,16359500.54941625,3510302.5510755964,40124431.698360756,5755036.644703031,7161555.292654214,7064045.395834109,6724653.214594625,3710444.774080523,104879381.08180842,YULARA_COMBINED,2017,pointwise_finite,144,full,24
19,41472.0,17952245.413487826,2029757.2393310207,44965095.13135097,5959971.8633493865,8048779.764240223,7687045.987414825,7044224.941843749,4229783.503793114,116462650.89047568,YULARA_COMBINED,2017,pointwise_finite,144,full,24
20,41472.0,18790137.026935447,639194.4972413117,47941102.19396521,5142115.509922679,9021375.471791409,9148168.327587035,8141346.813025202,146775.0268642279,124665060.65009174,YULARA_COMBINED,2017,pointwise_finite,144,full,24
21,41472.0,15581626.718773864,1485896.8050094335,46494839.68833713,5046681.744871057,8984930.34246426,9297007.052161714,8318096.663046793,1486430.4687085585,123667600.1538629,YULARA_COMBINED,2017,pointwise_finite,144,full,24
22,41472.0,16941559.18184237,3189206.0585408537,38211920.81172037,4281043.129062908,8029868.358657429,8323119.0377457915,7838044.108315874,4602010.788743203,102306637.50594863,YULARA_COMBINED,2017,pointwise_finite,144,full,24
23,41472.0,16664265.092052924,3258798.4419403425,42755406.6734984,6310746.733901228,9575007.409136849,8460794.096139109,8830852.208049674,5363107.626825983,113619983.40057698,YULARA_COMBINED,2017,pointwise_finite,144,full,24
24,41472.0,17762901.82618371,1413648.826338646,40617644.93611441,4090451.427724422,5323527.53082692,5911960.377961812,5709724.770784648,2388128.411318391,107180120.9593544,YULARA_COMBINED,2017,pointwise_finite,144,full,24
25,41472.0,15184122.754332323,3664449.9074024823,40128407.09269191,5944825.240841085,7866175.803216422,9320188.479593866,9342412.947036725,4689704.798381708,106999187.38676123,YULARA_COMBINED,2017,pointwise_finite,144,full,24
26,41472.0,20697239.816671755,10399063.797100095,30206387.54431294,8796906.824615603,11826716.096251948,11009328.157645414,11361792.560479905,12858812.841168359,81485902.87925692,YULARA_COMBINED,2017,pointwise_finite,144,full,24
27,41472.0,14378496.96382094,4794506.0271411715,42256300.88853293,10107252.0606616,6499065.024165899,6843236.379687334,6056624.412207314,12185181.512015162,112752436.25746691,YULARA_COMBINED,2017,pointwise_finite,144,full,24
28,41472.0,12798869.524930717,445449.0156821813,44312757.46764503,4473585.740632377,8294746.937783663,9150357.456719356,7622842.381975961,84648.6567529708,118987352.65787806,YULARA_COMBINED,2017,pointwise_finite,144,full,24
29,41472.0,22460138.4870591,466243.9282721286,47433311.86004583,4651493.234193001,8155060.664051914,7564032.667083035,6105391.554094487,37498.2216183024,122563015.10991374,YULARA_COMBINED,2017,pointwise_finite,144,full,24
30,41472.0,15906169.275799591,390365.2285069224,46907127.97349913,4475717.65577084,10858987.291717563,11326257.973987332,9973683.552062688,11977.599258292297,124165014.62857792,YULARA_COMBINED,2017,pointwise_finite,144,full,24
31,41472.0,16254266.741876114,403408.932088751,47715502.02758665,4573945.207117911,10615055.95311548,11375705.056235293,10169072.833204158,14060.512213494601,125930107.94359209,YULARA_COMBINED,2017,pointwise_finite,144,full,24
32,41472.0,4744387216.890792,440342802.84223884,48094565.15647257,20628838.91319833,14253278.781433035,13261311.417015538,12945961.577373493,41242.515757966496,121209325.46100105,YULARA_COMBINED,2017,pointwise_finite,144,full,24
33,41472.0,10711690128.269978,861386371.1195542,47784875.41884103,38876436.33464409,11892121.906332776,11034989.401558967,12946632.44172003,88546.0679343608,114426535.4586434,YULARA_COMBINED,2017,pointwise_finite,144,full,24
34,41472.0,10636772278.726616,862506526.6783174,46875582.71548778,38092410.67257326,11570486.52899189,10967013.144022077,12952620.478569403,565492.545395719,112627973.24835533,YULARA_COMBINED,2017,pointwise_finite,144,full,24
35,41472.0,10518122697.358177,835824532.7585735,39433256.106442474,33309115.511076264,13624221.673365988,12885026.571540449,15366080.9227139,6961639.310382292,96726642.69419618,YULARA_COMBINED,2017,pointwise_finite,144,full,24
36,41472.0,10468075942.634893,794139947.7294751,28513296.95658383,26375536.70960037,12393200.860091802,11974660.27661142,13755591.678784702,14412826.420813318,67273173.79705617,YULARA_COMBINED,2017,pointwise_finite,144,full,24
37,41472.0,5322852428.209693,451236731.9790951,36605646.68062178,26090915.52725078,13384021.10838972,12302293.935103137,13697842.998893697,9799688.577110376,90042501.82728456,YULARA_COMBINED,2017,pointwise_finite,144,full,24
38,41472.0,25970724.065670278,16118286.485461373,22365723.972292773,12865278.808594815,16912063.768653173,15074458.606344158,16946375.966443524,21178293.38598429,46118793.81325158,YULARA_COMBINED,2017,pointwise_finite,144,full,24
39,41472.0,14330895.294420838,14763970.529633349,33894223.83539713,17091885.844864596,8545297.643743558,7388132.31494353,7215794.287550111,24266006.372618407,94589105.17941706,YULARA_COMBINED,2017,pointwise_finite,144,full,24
40,41472.0,26226480.940583777,21989355.37153521,14947655.677422687,16825214.257298768,19549340.88755424,18463097.83672685,19696915.296544965,30045445.719533842,22815825.345249616,YULARA_COMBINED,2017,pointwise_finite,144,full,24
41,41472.0,22524446.23320154,8730731.384442633,19049795.67014934,9735108.57563941,12420032.052254558,12810481.702943984,13017381.063023653,11814476.73505528,49063821.35949228,YULARA_COMBINED,2017,pointwise_finite,144,full,24
42,41472.0,55258903.13080867,8954570.930159772,26961904.538857862,11573229.585253235,13295860.779253175,12630935.182284439,11795707.418630218,14186647.968143834,73901119.6652759,YULARA_COMBINED,2017,pointwise_finite,144,full,24
43,41472.0,21392112.60352076,11952345.749884102,35386770.56054166,12380392.225223823,13989188.609643497,11648944.679709483,11048271.915423892,14645542.65866877,94831379.6510316,YULARA_COMBINED,2017,pointwise_finite,144,full,24
44,41472.0,15593329.28527073,5482934.77533655,40072132.506393,8087474.176143918,13382919.460411994,10751640.346228415,9485439.380289983,10554470.945060238,106667643.3790611,YULARA_COMBINED,2017,pointwise_finite,144,full,24
45,41472.0,22780976.508712716,4190481.8625205327,43978878.30673676,7604238.683316372,11270119.366427833,10759199.441903878,9724454.445546422,4410672.741262648,114012123.46227352,YULARA_COMBINED,2017,pointwise_finite,144,full,24
46,41472.0,21076597.45586296,4085016.928237866,42729693.54144756,6822126.07136633,14635265.493587546,13184161.237733355,11566379.149517111,6607500.134742847,112369701.7468991,YULARA_COMBINED,2017,pointwise_finite,144,full,24
47,41472.0,14931140.778245596,2913691.95617475,41259628.81545867,5762810.300738586,9200153.114711907,8553309.833973397,7475187.833600124,6299095.114873492,109692177.43481648,YULARA_COMBINED,2017,pointwise_finite,144,full,24
48,41472.0,25360988.450141907,11921133.220570317,31249405.10704427,10660917.217347827,11880784.25883497,13168956.498803027,12960358.03546912,15596569.48015087,83093467.3310151,YULARA_COMBINED,2017,pointwise_finite,144,full,24
49,41472.0,21225230.22185452,17038508.017728243,31160940.50830725,13162274.938768946,14953191.6519601,13261731.495023796,14895146.615164986,24286097.287431635,83662511.21290495,YULARA_COMBINED,2017,pointwise_finite,144,full,24
50,41472.0,24741878.91779047,6128184.466635672,29234403.58943754,6332172.494839445,4990570.3775724685,5009239.030245237,5007089.096875463,9524247.798751136,84249328.52332823,YULARA_COMBINED,2017,pointwise_finite,144,full,24
51,41472.0,13646474.65976499,2755015.1473380174,44852074.191652134,8187670.590094472,5644880.918773328,6357910.352267724,5681374.424847721,3091198.432848523,117253377.13695504,YULARA_COMBINED,2017,pointwise_finite,144,full,24
52,41472.0,11744395.55217131,2078284.686105485,40845908.22062233,4236769.870733391,5331245.222291977,5912812.967188892,5532456.382394209,2254724.01974742,107721493.9991231,YULARA_COMBINED,2017,pointwise_finite,144,full,24
53,41472.0,19812003.1664514,4547135.931468894,41051035.26130285,6795032.750984906,8432310.445559956,9567340.798180131,8531568.775205115,6773177.7772279065,107867366.34359919,YULARA_COMBINED,2017,pointwise_finite,144,full,24
54,41472.0,14842911.885873422,2256788.501339384,42375682.47613883,5411909.736836028,6692061.59993733,7264079.66613269,6520552.166441623,6057979.994834402,112517917.27646366,YULARA_COMBINED,2017,pointwise_finite,144,full,24
55,41472.0,36947685.229037344,17773438.931719866,35817750.724454984,15867672.942095807,15015312.083908014,15204989.939669535,15920782.750431351,21916116.36141997,87386216.69058016,YULARA_COMBINED,2017,pointwise_finite,144,full,24
56,41472.0,27768106.845682174,12189349.516540987,23412714.930285253,8370846.049285746,11599030.888737068,11143186.94732177,12287875.38053348,20498700.595948115,57333098.36472178,YULARA_COMBINED,2017,pointwise_finite,144,full,24
57,41472.0,22477864.508665726,12983813.747710397,38403863.68020827,15367132.88943878,13386031.89304852,12482882.23497543,12400327.812184699,17483078.249145955,103713426.8247346,YULARA_COMBINED,2017,pointwise_finite,144,full,24
58,41472.0,28284774.08195622,14410891.071586393,28751920.065228816,12161272.488708746,13817873.327330347,14208198.848564215,14407908.48714704,21256791.549843874,74742701.76410204,YULARA_COMBINED,2017,pointwise_finite,144,full,24
59,41472.0,63131973.116639875,15062970.383578788,20423296.238847155,11485745.628007492,11286045.199204315,11293213.853975674,12593108.900800908,26403882.033467777,57193371.31359347,YULARA_COMBINED,2017,pointwise_finite,144,full,24
60,41472.0,21192863.96633468,13879446.16073013,37061073.89731347,14486752.399082113,12756365.179052558,12186701.64449557,11824646.537096165,18593045.828915242,100309411.52170809,YULARA_COMBINED,2017,pointwise_finite,144,full,24
61,41472.0,20049147.91515606,4459881.149875474,41340086.419886924,7332504.522113475,17618107.654499207,13864011.261899369,13154128.926801959,7083018.21566349,109278896.15556921,YULARA_COMBINED,2017,pointwise_finite,144,full,24
62,41472.0,23062055.799988445,5752921.152720635,48613725.79748718,8814806.308932772,15585910.429164888,13398902.954648362,12225204.158738265,6325144.071622886,126318586.72145656,YULARA_COMBINED,2017,pointwise_finite,144,full,24
63,41472.0,14965295.046913913,436850.8018573605,44389476.51231778,3706156.5414881175,10406857.288558237,9725378.060362669,8591781.725625148,392340.0003263589,116702699.07177834,YULARA_COMBINED,2017,pointwise_finite,144,full,24
64,41472.0,19333085.843023047,1766821.3611305451,48495060.59857216,6172653.569522996,11062981.928219596,11334788.279230228,10243788.767138792,1694065.3755920772,126918650.98880833,YULARA_COMBINED,2017,pointwise_finite,144,full,24
65,41472.0,16631657.605374595,4590230.798819992,40427059.53570029,5290541.1611749325,9146051.99517447,8133499.097630941,8137357.783420704,6652926.584720719,107397305.91056213,YULARA_COMBINED,2017,pointwise_finite,144,full,24
66,41472.0,28570747.300203104,28039039.827034313,15274155.18479303,20259438.27521531,14882203.379623089,14175657.255521655,15789377.388325626,39866024.893793374,23817060.541788932,YULARA_COMBINED,2017,pointwise_finite,144,full,24
67,41472.0,15435834.62246538,27599677.46308066,45462470.479840815,30893382.082281914,11177361.416631777,9904075.473297276,9172194.137165558,40592388.38747808,117893452.33484411,YULARA_COMBINED,2017,pointwise_finite,144,full,24
68,41472.0,18588248.4026031,587417.0177571824,46574816.557027385,4707652.55660651,8525455.00081757,8699749.037571523,7606942.253426507,546419.4129337781,121122649.23695546,YULARA_COMBINED,2017,pointwise_finite,144,full,24
69,41472.0,18051780.219543453,2130156.300198763,40302503.99788866,3791290.5132106626,7960555.993157692,8691523.533887066,7787110.318867975,2296075.597536667,108612209.44668895,YULARA_COMBINED,2017,pointwise_finite,144,full,24
70,41472.0,21334374.760540538,3438140.4779182,43654807.05186002,5129972.88830489,7265418.142478008,7419087.54754542,6707944.953721268,2524861.6083406066,114970419.41528517,YULARA_COMBINED,2017,pointwise_finite,144,full,24
71,41472.0,11192554.47921616,7242589.692926806,25909795.872302726,4845892.951795897,5546616.138297941,6221200.341084788,6190131.294620037,10005540.074530343,72993560.64427812,YULARA_COMBINED,2017,pointwise_finite,144,full,24
72,41472.0,15383521.354957756,5414642.728902458,33564854.65183415,7456654.3347212095,6926372.524247324,6617161.275908926,6437185.363422887,8168177.157663765,91868859.92654227,YULARA_COMBINED,2017,pointwise_finite,144,full,24
73,41472.0,35262301.07957074,22088924.618786566,19127646.458817314,16245805.968619818,23333306.161111787,24134650.543289784,24817395.85460043,30382775.95052069,44958140.61836088,YULARA_COMBINED,2017,pointwise_finite,144,full,24
74,41472.0,14037733.013921713,23543943.69120187,43049731.63859882,24905479.825881656,10814730.138679462,9994128.68392897,8557848.189768096,34004184.31781984,112416444.83165729,YULARA_COMBINED,2017,pointwise_finite,144,full,24
75,41472.0,15123395.568844117,896706.7099978523,42993733.56975205,4385725.3902374515,5727192.644313955,5841627.8039484145,5676599.105815138,1935381.276496874,112542360.0810323,YULARA_COMBINED,2017,pointwise_finite,144,full,24
76,41472.0,15563049.793612376,2684512.703810458,40674521.95851288,4968395.67101321,5738666.9557462325,7108524.014600272,7018800.4471629625,3131257.187722838,107879327.00332369,YULARA_COMBINED,2017,pointwise_finite,144,full,24
77,41472.0,22076183.50539924,11139490.585554918,34259130.35581148,10160770.24012845,11482850.014605796,11883565.744437654,12490178.125547837,12533259.106064089,89895794.56015208,YULARA_COMBINED,2017,pointwise_finite,144,full,24
78,41472.0,16753046.267831687,8302214.6414358225,29031965.444723066,7869160.532091019,11347985.071817905,9626666.453172812,11616585.507074647,16616779.248647476,77927632.74198815,YULARA_COMBINED,2017,pointwise_finite,144,full,24
79,41472.0,14285210.240730923,4974449.6180732725,40565748.02047431,9291481.475025674,4745311.374501916,6577250.631674093,6086964.292220031,10045427.395166105,106360393.46747595,YULARA_COMBINED,2017,pointwise_finite,144,full,24
80,41472.0,16482314.058627892,679712.6032645854,44863720.21114712,4931744.829083109,4962511.788335491,6043095.2559935935,5330135.576299576,614108.8329317833,116017864.83270791,YULARA_COMBINED,2017,pointwise_finite,144,full,24
81,41472.0,13393154.775236135,287184.2206313123,44152567.07404499,3855075.895002036,5758843.192229544,6519148.229675503,5903110.0365511635,18333.103350682908,115409711.2437865,YULARA_COMBINED,2017,pointwise_finite,144,full,24
82,41472.0,12564511.887170581,254056.23601989643,41245756.42977935,3202970.4858116084,4654028.569237931,5661504.975440989,5254055.658083154,93935.56700601467,109168307.78760478,YULARA_COMBINED,2017,pointwise_finite,144,full,24
83,41472.0,11658936.280753434,167994.81844076279,39141334.58982324,2845282.0201981864,3543473.5894435234,4190823.2828039043,4085209.850004005,57639.76687799152,105165337.11537276,YULARA_COMBINED,2017,pointwise_finite,144,full,24
84,41472.0,10709497.452296609,483570.7901782278,37623966.51099045,2912549.6721782456,3015802.3718520557,4826739.859102381,4352551.398673727,439000.2476470768,102743676.90083802,YULARA_COMBINED,2017,pointwise_finite,144,full,24
85,41472.0,13075325.254310198,1095007.0241062348,36817489.24439791,3337905.3186332164,3449856.5954576503,4625368.464786208,4425931.891470529,1151821.6337838972,98611890.62133785,YULARA_COMBINED,2017,pointwise_finite,144,full,24
86,41472.0,15719675.523167266,4864296.161017909,33704650.049644716,5746077.471683669,6758464.305381165,7078810.239433521,7410705.017850554,5117365.092634464,89263867.96338369,YULARA_COMBINED,2017,pointwise_finite,144,full,24
87,41472.0,32326436.421569657,18709955.47943208,17509785.14722024,15249453.241658244,17815816.28044181,18548844.790810894,20844247.34152067,26879357.775490396,31605897.65194193,YULARA_COMBINED,2017,pointwise_finite,144,full,24
88,41472.0,24273443.50755225,13208646.53391091,25859417.48513358,14258732.950847322,14945005.857092218,12690693.597888935,13962771.40162824,19586444.610636998,69780624.0248643,YULARA_COMBINED,2017,pointwise_finite,144,full,24
89,41472.0,27835471.285547163,14119743.840418082,25334235.2070781,13180413.337741941,13266068.893808836,14000220.249546414,15258521.898999209,21939453.65931217,62956961.34835786,YULARA_COMBINED,2017,pointwise_finite,144,full,24
90,41472.0,23105975.43100908,13341039.94164804,30035571.400306612,13163650.26967984,16299491.72870309,13971167.42533264,13912392.297842927,21881390.474171344,78200137.18370897,YULARA_COMBINED,2017,pointwise_finite,144,full,24
91,41472.0,23205805.135698535,9905797.476204913,31208032.051270705,10709116.66478884,14276101.686924815,12068507.892834192,13001178.724179544,18315092.45484023,83096520.7467334,YULARA_COMBINED,2017,pointwise_finite,144,full,24
0,82944.0,42255370.38758254,33655893.96454524,75596561.08372717,37390882.29338753,29660884.476092942,26792166.251075897,24700720.50879571,52002918.47528964,199908497.16399527,YULARA_COMBINED,2017,pointwise_finite,144,full,48
1,82944.0,26775650.66620032,2544504.2163410555,74735658.22066154,6657766.111004517,15367236.521626124,12867903.75247671,12504750.091457509,4280903.966337304,203414729.1449814,YULARA_COMBINED,2017,pointwise_finite,144,full,48
2,82944.0,58522602.54237842,24327226.30373572,47669788.268067084,23037508.17972915,23692140.767002515,27673439.90638936,30562080.622421812,33568331.19550038,86009866.51141769,YULARA_COMBINED,2017,pointwise_finite,144,full,48
3,82944.0,48003543.34996109,26896015.816588182,69268690.4882855,30816317.14660533,32361693.04810266,30385293.072412178,29891515.481968597,41659616.92039308,174072681.21458778,YULARA_COMBINED,2017,pointwise_finite,144,full,48
4,82944.0,39697863.835260764,23620428.408913635,56886293.7141371,22882404.227953482,25470550.599381648,23408719.790280405,23901088.971510112,34232703.68494291,142490772.05677485,YULARA_COMBINED,2017,pointwise_finite,144,full,48
5,82944.0,38097122.35568913,15446490.269441042,75009144.91702099,18793857.871582642,25353229.671885345,22667395.011631183,22279452.85111592,24078972.04498172,200349333.28886598,YULARA_COMBINED,2017,pointwise_finite,144,full,48
6,82944.0,34122198.5211767,11038099.293343715,74538454.99718188,14508540.441149065,21099574.29893773,18726152.707086902,18510969.997535348,18659554.510693036,197835949.35014817,YULARA_COMBINED,2017,pointwise_finite,144,full,48
7,82944.0,31762007.24475069,7910849.313078835,88755671.4868311,14906045.99271266,18701445.366686884,17828887.80859984,16409329.678945223,11412737.953033,234528347.77250808,YULARA_COMBINED,2017,pointwise_finite,144,full,48
8,82944.0,24260025.00441244,401954.27622876386,79978976.00970778,6332108.787551117,10699072.75758001,10958994.64450394,10396730.95843762,159181.6936089673,215901875.33514625,YULARA_COMBINED,2017,pointwise_finite,144,full,48
9,82944.0,34311745.96290403,5540059.790406616,85089526.82971181,11715008.508052416,15210335.056894457,14751091.383248929,13768878.156438379,7940228.277873638,221342031.97228405,YULARA_COMBINED,2017,pointwise_finite,144,full,48
10,82944.0,34371763.74570932,2125091.302250744,94435941.88230242,10188797.254793739,18006305.814255644,18445175.379748754,16459443.476071991,1633205.4955727858,248332660.80395475,YULARA_COMBINED,2017,pointwise_finite,144,full,48
11,82944.0,33605824.273895286,6448004.500481198,80967327.4852188,10591789.862964138,17604875.76779428,16783913.133884907,16668896.316365536,9965118.415569188,215926620.90652552,YULARA_COMBINED,2017,pointwise_finite,144,full,48
12,82944.0,32947024.58051607,5078098.733741124,80746052.02880639,10035276.668565514,13189703.334043337,15232148.857555682,15052137.717821367,7077833.209700098,214179308.34611565,YULARA_COMBINED,2017,pointwise_finite,144,full,48
13,82944.0,35075736.78049271,15193569.824241266,72462688.4328458,18904158.88527721,18325781.120417852,17852564.537332762,17418416.972687226,25043994.353183556,194238339.13672397,YULARA_COMBINED,2017,pointwise_finite,144,full,48
14,82944.0,35259008.01198982,911692.9439543103,91746069.32769087,9125078.97482537,16449807.601835577,16714390.123802392,13728233.936070444,122146.8783712733,241550367.76779154,YULARA_COMBINED,2017,pointwise_finite,144,full,48
15,82944.0,32160436.017675757,793774.160595674,94622630.00108585,9049662.862888755,21474043.244833045,22701963.03022263,20142756.385266844,26038.11147178691,250095122.5721698,YULARA_COMBINED,2017,pointwise_finite,144,full,48
16,82944.0,15456077345.160759,1301729173.9617934,95879440.57531366,59505275.24784241,26145400.68776583,24296300.818574477,25892594.01909353,129788.58369232733,235635860.9196446,YULARA_COMBINED,2017,pointwise_finite,144,full,48
17,82944.0,21154894976.08478,1698331059.4368894,86308838.82193021,71401526.18364951,25194708.202357862,23852039.7155625,28318701.40128331,7527131.8557780115,209354615.94255137,YULARA_COMBINED,2017,pointwise_finite,144,full,48
18,82944.0,15790928370.844597,1245376679.7085698,65118943.63720553,52466452.236851156,25777221.96848151,24276954.211714577,27453434.67767837,24212514.997923702,157315675.62434083,YULARA_COMBINED,2017,pointwise_finite,144,full,48
19,82944.0,40301619.36009113,30882257.01509473,56259947.8076899,29957164.653459404,25457361.412396744,22462590.921287682,24162170.253993623,45444299.75860274,140707898.99266866,YULARA_COMBINED,2017,pointwise_finite,144,full,48
20,82944.0,48750927.17378535,30720086.75597785,33997451.34757204,26560322.832938176,31969372.939808797,31273579.539670836,32714296.35956863,41859922.45458915,71879646.70474188,YULARA_COMBINED,2017,pointwise_finite,144,full,48
21,82944.0,76651015.73432949,20906916.680043858,62348675.099399544,23953621.810477026,27285049.388896678,24279879.86199392,22843979.33405414,28832190.626812596,168732499.31630725,YULARA_COMBINED,2017,pointwise_finite,144,full,48
22,82944.0,38374305.79398346,9673416.637857089,84051010.81312978,15691712.859460307,24653038.826839805,21510839.78813231,19209893.825836428,14965143.686322898,220679766.84133434,YULARA_COMBINED,2017,pointwise_finite,144,full,48
23,82944.0,36007738.23410857,6998708.884412616,83989322.35690624,12584936.372104896,23835418.60829944,21737471.071706768,19041566.983117238,12906595.249616338,222061879.18171546,YULARA_COMBINED,2017,pointwise_finite,144,full,48
24,82944.0,46586218.67199641,28959641.23829854,62410345.615351535,23823192.156116765,26833975.91079508,26430687.99382681,27855504.650634125,39882666.76758254,166755978.54392007,YULARA_COMBINED,2017,pointwise_finite,144,full,48
25,82944.0,38388353.57755544,8883199.613973685,74086477.7810896,14519843.084933909,10635451.296345789,11367149.38251295,10688463.521723188,12615446.231599685,201502705.6602829,YULARA_COMBINED,2017,pointwise_finite,144,full,48
26,82944.0,31556398.718622703,6625420.6175743835,81896943.48192532,11031802.62171829,13763555.667851932,15480153.765369013,14064025.157599313,9027901.796975335,215588860.3427224,YULARA_COMBINED,2017,pointwise_finite,144,full,48
27,82944.0,51790597.11491075,20030227.43305924,78193433.20059392,21279582.678931855,21707373.683845337,22469069.605802223,22441334.91687297,27974096.35625436,199904133.96704382,YULARA_COMBINED,2017,pointwise_finite,144,full,48
28,82944.0,50245971.354347914,25173163.264251392,61816578.61049357,23737978.93872452,24985062.7817856,23626069.182297185,24688203.192718174,37981778.84509409,161046525.18945637,YULARA_COMBINED,2017,pointwise_finite,144,full,48
29,82944.0,91416747.1985961,29473861.455165178,49175216.304076,23647018.116716255,25103918.526534647,25501412.70253992,27001017.387947936,47660673.58331162,131936073.07769562,YULARA_COMBINED,2017,pointwise_finite,144,full,48
30,82944.0,41242011.8814907,18339327.310605586,78401160.31720033,21819256.92119559,30374472.83355174,26050712.906394918,24978775.463898096,25676064.044578727,209588307.6772775,YULARA_COMBINED,2017,pointwise_finite,144,full,48
31,82944.0,38027350.84690235,6189771.954577998,93003202.30980493,12520962.850420883,25992767.717723086,23124281.01501104,20816985.8843634,6717484.071949243,243021285.793235,YULARA_COMBINED,2017,pointwise_finite,144,full,48
