block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Daily_SSE,Last-value_SSE,site,period,support,horizon,scope,block_hours
2,41472.0,13566250.825038323,414975.27648189536,37260408.19348115,3741801.015222148,5092886.2157675475,4894073.8593854625,5490641.600547356,210560.4473381447,98840504.89720474,YULARA_COMBINED,2018,pointwise_finite,144,full,24
3,41472.0,10586053.524517976,462419.00884722354,34777630.847738415,2984903.073001428,5650531.45466217,4052307.445536761,4649196.635604458,512058.6586085601,94741465.85573283,YULARA_COMBINED,2018,pointwise_finite,144,full,24
4,41472.0,17869821.081428047,2398471.2547696773,33907405.826257214,4221650.207717366,8447664.288530856,7738326.152311723,8375335.341441577,2200713.2923339666,91752378.00857651,YULARA_COMBINED,2018,pointwise_finite,144,full,24
5,41472.0,14253197.739077365,459446.22064829594,35092872.23148105,3728272.037736667,6237170.763382969,5485130.400630325,5988397.991576951,1975038.023936137,94963733.39199407,YULARA_COMBINED,2018,pointwise_finite,144,full,24
6,41472.0,9461654.18991315,145608.83546807367,33661339.01397687,2759487.9514747034,5308452.714491542,4941896.279410835,5619916.270923775,50598.887070205325,92590422.27483946,YULARA_COMBINED,2018,pointwise_finite,144,full,24
7,41472.0,13507502.2036433,284736.9072579969,31443525.595024873,2640067.6088096397,8800953.750766529,9166385.895381946,10133004.845780533,329550.325540424,87226601.00143985,YULARA_COMBINED,2018,pointwise_finite,144,full,24
8,41472.0,11244475.262944316,394212.0937328975,32732447.26414777,3027636.3587795603,5040550.061553004,4553670.252386305,5272996.757314863,278305.7081681327,90490189.17184131,YULARA_COMBINED,2018,pointwise_finite,144,full,24
9,41472.0,11026982.049221268,3338239.5945315007,33248428.458956227,5411523.679626168,8536549.865085222,7652402.434285547,8682799.381441325,3370549.423796869,87428167.00145972,YULARA_COMBINED,2018,pointwise_finite,144,full,24
10,41472.0,19650014.398170933,7456268.340314261,30279522.661354292,8068569.471617639,18796699.356150977,16016377.263345802,18108687.43715311,10703548.838258639,75808929.27921057,YULARA_COMBINED,2018,pointwise_finite,144,full,24
11,41472.0,14002935.057103945,2922300.06443312,31952164.06853868,5751235.777371045,10451117.054675795,9128628.282287613,10465657.086285967,5524502.908274303,84965273.42197202,YULARA_COMBINED,2018,pointwise_finite,144,full,24
12,41472.0,14378367.515839348,992394.8819655163,32366638.419658072,3611834.904975277,8530843.556868399,8234265.456327479,8999743.996088123,1600430.3167293184,87468530.75294359,YULARA_COMBINED,2018,pointwise_finite,144,full,24
13,41472.0,11162380.319572588,422997.5531597933,34738304.393810116,3639752.6296057166,3895499.36825579,3205417.2875610967,3522827.2890179,461926.60772574827,93765370.99758817,YULARA_COMBINED,2018,pointwise_finite,144,full,24
14,41472.0,13015973.952334773,172841.477023852,34357469.407080665,3059223.201983393,7847289.125208352,7713794.888456495,8113191.461053489,10669.869544286415,93648710.08027998,YULARA_COMBINED,2018,pointwise_finite,144,full,24
15,41472.0,11387778.340630565,742266.4618665387,32864341.886701103,3202642.344804359,7357965.5042815665,6185584.6545814015,6874008.390454057,726827.2796269228,88674782.74385269,YULARA_COMBINED,2018,pointwise_finite,144,full,24
16,41472.0,12373535.088986343,1819153.8424526188,30548473.99903318,3805351.780109863,9722719.515846979,8504089.471212916,9874097.701640531,2183769.910360949,80862682.32997636,YULARA_COMBINED,2018,pointwise_finite,144,full,24
17,41472.0,26735654.738839358,12037890.625808585,21000636.15687281,11149008.559609162,20275276.52211259,19199937.588721696,22471877.418622073,14998118.904267794,39461670.164981864,YULARA_COMBINED,2018,pointwise_finite,144,full,24
18,41472.0,21084262.678143803,4330450.305080357,25764166.869911093,8062081.312997284,17858734.27383399,15783968.237368302,18175529.917493835,7762639.426922277,63265130.254472815,YULARA_COMBINED,2018,pointwise_finite,144,full,24
19,41472.0,15870701.657168893,6837432.38184406,24365109.827398166,7033266.047849253,13710422.321193378,12646394.548524134,14610326.411246896,11101576.787518725,62654948.69253716,YULARA_COMBINED,2018,pointwise_finite,144,full,24
20,41472.0,17901164.25780739,5049703.876732444,27975896.882604502,6885239.632646412,13877028.246695697,11876583.93981686,13707068.653261285,8544348.548438612,72798695.34152743,YULARA_COMBINED,2018,pointwise_finite,144,full,24
21,41472.0,9304803.29204497,1891363.4344093238,29579525.800961018,4512930.089565403,6267432.494232063,6612402.386277269,7751308.407688853,4584342.820639253,81257496.32934724,YULARA_COMBINED,2018,pointwise_finite,144,full,24
22,41472.0,8705110.331263477,550209.107410959,29935675.32047555,3194046.7815777515,5896818.151413631,5563105.642042822,6666515.027280062,379938.24216034485,81705738.66136608,YULARA_COMBINED,2018,pointwise_finite,144,full,24
23,41472.0,13766506.652941816,1604235.6526294819,29385202.44687775,3700772.837898936,12517963.31913628,10535003.466474434,11873941.32506485,1984448.6308223002,77751979.84133701,YULARA_COMBINED,2018,pointwise_finite,144,full,24
24,41472.0,19084995.121213626,5594255.755279462,29075236.943441346,7310026.464119839,15150346.777343914,14547052.249391364,15964346.783412369,6399502.656255283,73383366.93863145,YULARA_COMBINED,2018,pointwise_finite,144,full,24
25,41472.0,35397188.81646616,21576523.318109237,17829846.339361936,19431737.56155848,27782138.58814932,25760925.16089985,29261976.539449487,29821393.57144223,8292720.778330498,YULARA_COMBINED,2018,pointwise_finite,144,full,24
26,41472.0,12292370.031139579,21826055.690035246,28657713.62799473,21943845.812320914,8966022.865700526,9252033.864302846,9855997.029313954,31633432.342139836,77078798.30419071,YULARA_COMBINED,2018,pointwise_finite,144,full,24
27,41472.0,13845530.623691602,3896610.1675153775,29322502.774885412,5759170.139367651,10333621.477595415,9137688.771381197,10111383.25679215,5717097.020391544,77367788.54283972,YULARA_COMBINED,2018,pointwise_finite,144,full,24
28,41472.0,15129123.464492453,2204889.0958332648,30833518.34474975,5289834.33385338,10396414.16237877,10274798.931544166,11375951.634662,4632027.382587905,79747038.49081193,YULARA_COMBINED,2018,pointwise_finite,144,full,24
29,41472.0,10673039.215714099,807122.6852580337,30373521.87558016,3395364.692356643,7500206.351231534,7439463.664037306,8243128.5427470505,2355026.4657896096,82022733.37055993,YULARA_COMBINED,2018,pointwise_finite,144,full,24
30,41472.0,9618932.736217331,262243.45426378236,28832639.116541818,2640955.850700024,5672798.719265359,4772167.437743794,5465981.603344805,443028.87181805004,78248483.42169137,YULARA_COMBINED,2018,pointwise_finite,144,full,24
31,41472.0,18003463.65271428,3679948.945211407,26800067.40521903,5135523.199460508,7371691.357275993,7713663.806959079,9660361.019900626,3393431.4935418847,69710303.09103784,YULARA_COMBINED,2018,pointwise_finite,144,full,24
32,41472.0,25107105.53397605,14780945.530830353,17642869.24981435,13016503.22802492,15635011.032804593,15760531.596913477,18994589.401747562,18766210.423211697,18174442.704167806,YULARA_COMBINED,2018,pointwise_finite,144,full,24
33,41472.0,11534386.887877794,17118984.253149766,32000747.613689795,19143335.494509183,6518391.568532786,5900757.606913248,5756402.932171497,25678732.591525026,86011051.2079124,YULARA_COMBINED,2018,pointwise_finite,144,full,24
34,41472.0,7652105.117033592,1683304.5078025712,25839621.743987434,2737079.6640552133,3870077.2207948556,3427177.19414647,3998567.0634669685,1954471.5436201848,69554002.96680814,YULARA_COMBINED,2018,pointwise_finite,144,full,24
35,41472.0,9332234.270132026,971241.7740143774,30057909.697951984,4239252.399451514,4739997.4212491745,4754266.340429132,5323459.180476837,1728335.1848439472,81826412.37146783,YULARA_COMBINED,2018,pointwise_finite,144,full,24
36,41472.0,18598693.603673037,5902382.6002892675,22854625.306985527,5546618.349145672,7861024.418034778,8307216.299737531,9357862.264498185,6400102.470432928,59360854.88597489,YULARA_COMBINED,2018,pointwise_finite,144,full,24
37,41472.0,9161498.7070967,1458327.8396012655,27488908.769027814,4750211.2693403,4682611.902692494,4028485.330011091,4516702.075775336,5223856.070988454,73962380.64121841,YULARA_COMBINED,2018,pointwise_finite,144,full,24
38,41472.0,8532912.84414553,156094.92305628877,25562408.406978607,2293997.3725234694,5177969.835838226,5641542.888802706,6756622.349620656,62950.045816852195,70555454.18881501,YULARA_COMBINED,2018,pointwise_finite,144,full,24
39,41472.0,12818288.975401597,321618.8618337553,29214394.26127,3271303.325125057,8392490.413319804,7374396.914570134,8267809.114055664,116274.7185365168,76972507.49493724,YULARA_COMBINED,2018,pointwise_finite,144,full,24
40,41472.0,9802855.609348139,253413.25874416114,30221351.29138641,3200006.6078876513,5547927.371676864,5374402.145324977,6010690.780738866,53875.151505282185,80614231.0924409,YULARA_COMBINED,2018,pointwise_finite,144,full,24
41,41472.0,8585079.837306106,186151.13042649566,30365125.217712943,3034211.21018712,3467187.701483886,2797671.0847233306,3184728.20443539,21480.745464173935,81374749.75025311,YULARA_COMBINED,2018,pointwise_finite,144,full,24
42,41472.0,10717952.403595243,193286.2969816116,30900860.141763415,3129152.179160806,5737539.659440146,5053808.285593864,5127739.801618561,12355.663253359091,82768555.93794075,YULARA_COMBINED,2018,pointwise_finite,144,full,24
43,41472.0,8608429.683409411,161722.2604249142,29231017.11154232,2675474.7182519194,4094016.2117776945,3612113.813023365,4001975.263089386,42165.16711856754,78894413.58748947,YULARA_COMBINED,2018,pointwise_finite,144,full,24
44,41184.0,8963507.7860928,204262.03425226276,29725941.58378017,2969802.1190164103,3830416.234752295,3267929.1993148937,3770014.183389501,5642.033370023881,79001962.26811789,YULARA_COMBINED,2018,pointwise_finite,144,full,24
45,41041.0,13124264.420774404,1285751.06601466,29452317.6493942,3560848.7482182235,7825831.111001823,7597913.455305176,7697411.888201381,1032588.1199515089,76619659.66435967,YULARA_COMBINED,2018,pointwise_finite,144,full,24
46,41041.0,9262767.825741453,398772.7767554396,28678972.44456885,3071090.816169108,4753856.137097106,4971195.011465289,5579179.95180983,1044716.2192379598,76315462.62392426,YULARA_COMBINED,2018,pointwise_finite,144,full,24
47,41328.0,10474906.465014793,757753.0556438493,29155257.414941132,3502602.993356606,5062383.658577042,4400240.501881981,4642438.904574662,502869.47485002317,77246322.87378892,YULARA_COMBINED,2018,pointwise_finite,144,full,24
48,41472.0,11181357.400577132,221770.4635210983,29532255.874340817,3021836.584462809,6247320.819853453,6232617.819848332,6567576.908839572,496977.98088356,78164744.08846572,YULARA_COMBINED,2018,pointwise_finite,144,full,24
49,41472.0,9336285.883276908,159092.34329309996,28228551.789893348,2668939.0919670323,4834712.79993097,4385347.239719761,4689841.328501332,50449.471017360665,74424826.30562527,YULARA_COMBINED,2018,pointwise_finite,144,full,24
50,41472.0,14976615.500893729,995215.7233723664,28579614.333435122,3267198.128287716,7023253.929513634,8138126.386534962,8552450.630510006,446855.6747847996,74230614.93097748,YULARA_COMBINED,2018,pointwise_finite,144,full,24
51,41472.0,17928489.7062105,6510600.536254658,19112168.830460552,6211296.009970234,7443477.150858359,8356139.708870549,9588925.754801955,8119631.742024529,35153645.12906942,YULARA_COMBINED,2018,pointwise_finite,144,full,24
52,41472.0,10421913.276156694,4136274.8722906467,27427793.44744423,7440956.230507585,6415623.030258637,6549374.619344895,7211951.333959668,6915380.1591211,69150749.83798197,YULARA_COMBINED,2018,pointwise_finite,144,full,24
53,41472.0,8160538.02238486,611531.534188808,27252321.315389447,3193526.066380115,4481227.350257153,3648117.6137320222,4025051.527012041,1033579.744358362,71485977.19644603,YULARA_COMBINED,2018,pointwise_finite,144,full,24
54,41472.0,9418075.28688447,591136.8991141499,25711810.834468838,2899364.6676345123,4560088.183315487,4318319.626957824,5091317.837077959,517819.1537289652,67523438.29738723,YULARA_COMBINED,2018,pointwise_finite,144,full,24
55,41472.0,17223012.79541111,4682823.173657759,21764543.83378583,5932573.849692601,10135037.977395663,11302220.246924348,13381372.597579883,5260878.144711157,47171943.96131562,YULARA_COMBINED,2018,pointwise_finite,144,full,24
56,41472.0,17192286.445414945,6370399.16607909,22686559.014319945,6936706.12130409,11270488.779372241,11475040.55175533,13425923.619536031,9320677.666652363,50493472.02477768,YULARA_COMBINED,2018,pointwise_finite,144,full,24
57,41472.0,9521651.21268776,2623930.8160555535,23629163.585538156,4633441.293645149,4717250.5354487905,5019950.429566223,6408260.892876484,4484947.0387031995,61968703.483646244,YULARA_COMBINED,2018,pointwise_finite,144,full,24
58,41472.0,8946274.975478765,251360.4203936179,25744835.155285876,3019752.945394937,4208605.142884324,3677356.2011639336,4603720.154139765,46697.179583498924,65886077.912598275,YULARA_COMBINED,2018,pointwise_finite,144,full,24
59,41472.0,11344579.157466752,913996.1565337989,27519074.652971428,3836705.1328265583,6869065.035087895,6833572.006124764,7612054.521596192,696602.1934396892,69126620.72284076,YULARA_COMBINED,2018,pointwise_finite,144,full,24
60,41472.0,15085860.0870305,2359931.9170565875,27241723.5264801,4759324.025954899,9978147.260194218,10178706.960058678,10721199.924446095,2745265.7462342996,65223790.18390285,YULARA_COMBINED,2018,pointwise_finite,144,full,24
61,41472.0,9463747.155336844,839189.1937186661,26892274.144681647,3321536.7245454406,5286367.48470621,4602661.625309387,4675554.959410673,2489361.301951402,70387479.93817851,YULARA_COMBINED,2018,pointwise_finite,144,full,24
62,41472.0,9381606.609271452,168921.17244188825,26379527.164048318,2719067.8551972634,4678869.856617066,4738164.262480154,5362105.333916189,6174.875135129804,69337392.61475454,YULARA_COMBINED,2018,pointwise_finite,144,full,24
63,41472.0,9991951.169433672,184855.74482058556,26549161.10131438,2810171.608917964,5660779.304684819,5598985.4635783415,5602341.026544307,5872.533186432573,69111987.74185507,YULARA_COMBINED,2018,pointwise_finite,144,full,24
64,41472.0,11025218.653464466,302279.0373299333,26577628.955707535,2915442.6013080375,4378516.350274481,4266906.193500418,4828247.571198834,98161.5566479141,69389873.75571057,YULARA_COMBINED,2018,pointwise_finite,144,full,24
65,41472.0,12580176.51941336,3341875.1077491613,24232866.857439756,4979503.01867752,5470375.390582718,5486305.044432253,6609532.148377418,3414267.8625721657,55597236.51510647,YULARA_COMBINED,2018,pointwise_finite,144,full,24
66,41184.0,23859697.942852054,5830702.430077914,19888846.14517189,6825678.849774705,9822264.786285117,11737867.538259914,13189353.093389714,8502409.946159046,31446744.66852513,YULARA_COMBINED,2018,pointwise_finite,144,full,24
67,41328.0,18077443.732950866,5924779.765144059,22686623.59285132,7499159.962783254,10609796.771412697,12333224.92819987,13960387.202598546,10179201.467771595,49333168.1292353,YULARA_COMBINED,2018,pointwise_finite,144,full,24
68,41472.0,25063264.140482806,5412241.848788657,18799636.930918064,7235263.610509478,10670160.480688838,13034357.592780985,15078282.400619475,7279943.484635556,27730395.567171764,YULARA_COMBINED,2018,pointwise_finite,144,full,24
69,41472.0,27795298.88616121,2954127.549148739,16973379.200245395,5370311.189282446,11958767.696611125,13783326.824918736,16842354.79601576,5564234.149238851,21596229.34850972,YULARA_COMBINED,2018,pointwise_finite,144,full,24
70,41472.0,22939815.0195429,5029124.772934981,21092096.085221663,7853016.664457344,13791560.621795876,15120021.538570506,17465278.157725543,6625782.702466035,46531102.95612943,YULARA_COMBINED,2018,pointwise_finite,144,full,24
71,41472.0,17059018.793964483,3185431.364432385,20888995.380171213,5572591.729179777,12140122.157544663,13209276.019781902,15521185.971799916,6138543.728893784,41022941.13532067,YULARA_COMBINED,2018,pointwise_finite,144,full,24
72,41472.0,7524706.540708905,2440395.3471553186,25140397.52941557,5521544.015087264,3074143.8588033104,3585460.0057128025,4758511.496522307,5884813.5749949245,64632121.3323524,YULARA_COMBINED,2018,pointwise_finite,144,full,24
73,41472.0,9916237.023608502,554559.7807418744,25852267.527404632,2830131.333645249,4927772.871563169,4600042.203508053,4710247.34782445,9813.617684540906,65800772.20971996,YULARA_COMBINED,2018,pointwise_finite,144,full,24
74,41472.0,8286966.215269149,178832.1784917112,24965244.924991842,2631274.2673363625,3091325.856222836,2685980.7590875267,3392876.1104923435,14936.045051866757,63958116.982591204,YULARA_COMBINED,2018,pointwise_finite,144,full,24
75,41472.0,9016444.185877105,196335.60086218678,25298202.938452728,2824070.4647139986,4021569.2770295492,3839090.004167562,4419783.57541387,21104.479429151186,65117912.224983655,YULARA_COMBINED,2018,pointwise_finite,144,full,24
76,41472.0,10878061.29866705,1229873.91424785,23951425.171534583,3161925.2529140245,5971378.354286035,5485661.13452485,5875265.26963068,1069072.1285338541,60221274.814472675,YULARA_COMBINED,2018,pointwise_finite,144,full,24
77,41472.0,8764902.935703086,443097.5011889571,26448090.17926314,3489146.479385669,5127942.092205889,4671309.85982467,4988086.309708937,1117313.602318306,66987332.17019643,YULARA_COMBINED,2018,pointwise_finite,144,full,24
78,41472.0,9241990.063293641,342152.4572282029,27463596.225262847,3197878.2404341265,5204771.565411667,4533054.445017547,4821569.7122133225,149917.67131823086,70292138.20101301,YULARA_COMBINED,2018,pointwise_finite,144,full,24
79,41472.0,16111799.5920635,5288689.405511663,22101382.323875807,5525305.603366922,10833442.021915372,10691626.593898967,10480578.893387156,5601507.597391453,49822076.79306593,YULARA_COMBINED,2018,pointwise_finite,144,full,24
80,41472.0,12966733.483142179,1733946.9822468357,25178209.283792492,4794263.706909431,8608662.083672572,9475995.498522995,9198621.676101182,5219088.696928625,60059729.956791654,YULARA_COMBINED,2018,pointwise_finite,144,full,24
81,41472.0,9504640.652642429,515985.6946973994,25679464.374934066,3214611.348907927,5097496.299232045,5037024.617528252,5829331.772321966,900332.4542014778,64774125.620068386,YULARA_COMBINED,2018,pointwise_finite,144,full,24
82,41472.0,12056523.936225103,1657427.956235083,26792279.001999114,4095165.632313746,8633296.05599139,8040817.832226104,7731069.8651124025,1421541.265233079,64955633.97801157,YULARA_COMBINED,2018,pointwise_finite,144,full,24
83,41472.0,12289752.264113827,445847.17887308885,25944146.445125334,3073771.0907152644,8551537.862364557,8184511.799051747,8036391.745876924,1342746.478296229,65208675.88549492,YULARA_COMBINED,2018,pointwise_finite,144,full,24
84,41472.0,10239867.188373609,184684.1222868415,26210435.757590543,2891047.2224213276,7707650.631760014,7849267.45620472,7880167.614415793,103112.80029068788,66630790.97959334,YULARA_COMBINED,2018,pointwise_finite,144,full,24
85,41472.0,8664953.657181518,182254.4745869095,25655991.561240997,2719406.7955368645,6768223.765732672,6488143.035044209,6328783.226749978,13060.332058141854,64867181.822763406,YULARA_COMBINED,2018,pointwise_finite,144,full,24
86,41472.0,10534143.352042368,216888.40181174938,26699058.480954155,3033504.2952873386,8520489.923796862,8144136.659311402,7711838.7951657325,23533.79923465912,67357116.9769941,YULARA_COMBINED,2018,pointwise_finite,144,full,24
87,41472.0,9182214.51720964,399118.0726226489,25283029.008650742,2848064.332435789,6287124.434989084,5737934.1966603,5858248.514417873,240098.25314761396,62554427.801188655,YULARA_COMBINED,2018,pointwise_finite,144,full,24
88,41472.0,11855631.327309342,257273.30608325393,24714404.081553183,2705237.9562380477,5444124.769865432,5194767.42612068,5890777.293594514,202830.73276721602,63912871.126656726,YULARA_COMBINED,2018,pointwise_finite,144,full,24
89,41472.0,12191938.431123022,199979.1675415715,24438714.90545674,2775175.3271718756,5591113.624405545,5394546.8370373985,5371269.689844989,17934.40994648984,63341863.01968107,YULARA_COMBINED,2018,pointwise_finite,144,full,24
90,41472.0,9287662.680973459,250597.23897458584,26139437.11998967,3034956.2828451563,6328757.908581257,5847957.579030611,5675336.234625127,66552.06798477774,66155775.20843854,YULARA_COMBINED,2018,pointwise_finite,144,full,24
0,82944.0,21866476.25869279,1830131.409521739,68844951.2850955,8324574.290592357,11484346.701453729,10003143.601118693,11656396.554822236,4340859.154433615,186309621.84943002,YULARA_COMBINED,2018,pointwise_finite,144,full,48
1,82944.0,24152304.349556286,877394.2853291187,72038039.04121949,6726704.088223579,10743417.670429707,8946381.304922223,10139838.236151818,722619.1059467046,193581970.75293782,YULARA_COMBINED,2018,pointwise_finite,144,full,48
2,82944.0,32123018.820505407,2857917.4754179753,69000278.05773829,7949922.24545403,14684835.051913846,13223456.552942043,14363733.33301852,4175751.316270102,186716111.40057048,YULARA_COMBINED,2018,pointwise_finite,144,full,48
3,82944.0,22969156.39355645,430345.7427260706,65104864.609001756,5399555.5602843445,14109406.465258071,14108282.17479278,15752921.116704306,380149.212610629,179817023.27627957,YULARA_COMBINED,2018,pointwise_finite,144,full,48
4,82944.0,22271457.312165584,3732451.688264399,65980875.72310398,8439160.038405724,13577099.926638223,12206072.686671857,13955796.1387562,3648855.131965004,177918356.1733011,YULARA_COMBINED,2018,pointwise_finite,144,full,48
5,82944.0,33652949.45527489,10378568.404747391,62231686.72989297,13819805.248988684,29247816.41082676,25145005.545633387,28574344.52343904,16228051.74653294,160774202.70118257,YULARA_COMBINED,2018,pointwise_finite,144,full,48
6,82944.0,25540747.83541192,1415392.4351253093,67104942.81346824,7251587.534580985,12426342.925124189,11439682.743888581,12522571.285106013,2062356.9244550678,181233901.750532,YULARA_COMBINED,2018,pointwise_finite,144,full,48
7,82944.0,24403752.292965345,915107.9388903904,67221811.2937818,6261865.546787751,15205254.629489908,13899379.543037884,14987199.851507537,737497.1491712094,182323492.82413262,YULARA_COMBINED,2018,pointwise_finite,144,full,48
8,82944.0,39109189.8278257,13857044.468261201,51549110.15590601,14954360.339719022,29997996.03795956,27704027.0599346,32345975.1202626,17181888.814628743,120324352.49495831,YULARA_COMBINED,2018,pointwise_finite,144,full,48
9,82944.0,36954964.33531264,11167882.68692442,50129276.697309226,15095347.360846529,31569156.59502739,28430362.785892468,32785856.328740705,18864216.214441024,125920078.94701016,YULARA_COMBINED,2018,pointwise_finite,144,full,48
10,82944.0,27205967.54985239,6941067.31114177,57555422.68356553,11398169.722211814,20144460.740927737,18488986.326094147,21458377.060950126,13128691.36907787,154056191.67087483,YULARA_COMBINED,2018,pointwise_finite,144,full,48
11,82944.0,22471616.984205298,2154444.7600404397,59320877.767353244,6894819.61947669,18414781.470549908,16098109.108517254,18540456.3523449,2364386.872982645,159457718.50270322,YULARA_COMBINED,2018,pointwise_finite,144,full,48
12,82944.0,54482183.93767975,27170779.073388696,46905083.28280327,26741764.025678307,42932485.36549322,40307977.41029121,45226323.3228618,36220896.22769752,81676087.716962,YULARA_COMBINED,2018,pointwise_finite,144,full,48
13,82944.0,26137900.65483117,25722665.857550647,57980216.40288012,27703015.95168859,19299644.343295928,18389722.63568405,19967380.286106087,37350529.36253138,154446586.84703034,YULARA_COMBINED,2018,pointwise_finite,144,full,48
14,82944.0,25802162.680206545,3012011.7810912947,61207040.22032988,8685199.026210027,17896620.5136103,17714262.59558146,19619080.177409068,6987053.848377515,161769771.86137187,YULARA_COMBINED,2018,pointwise_finite,144,full,48
15,82944.0,27622396.3889316,3942192.3994751903,55632706.52176087,7776479.050160537,13044490.07654135,12485831.244702859,15126342.623245412,3836460.3653599336,147958786.51272908,YULARA_COMBINED,2018,pointwise_finite,144,full,48
16,82944.0,36641492.4218539,31899929.78398011,49643616.86350417,32159838.722534116,22153402.601337392,21661289.203826685,24750992.333919067,44444943.014736734,104185493.91208029,YULARA_COMBINED,2018,pointwise_finite,144,full,48
17,82944.0,16984339.387165617,2654546.281816947,55897531.44193936,6976332.063506732,8610074.64204402,8181443.5345756,9322026.24394381,3682806.728464131,151380415.33827603,YULARA_COMBINED,2018,pointwise_finite,144,full,48
18,82944.0,27760192.31076973,7360710.439890525,50343534.07601335,10296829.618485972,12543636.320727272,12335701.629748628,13874564.340273514,11623958.541421374,133323235.52719328,YULARA_COMBINED,2018,pointwise_finite,144,full,48
19,82944.0,21351201.81954711,477713.7848900441,54776802.668248534,5565300.69764853,13570460.249158027,13015939.803372826,15024431.463676337,179224.76435336907,147527961.68375236,YULARA_COMBINED,2018,pointwise_finite,144,full,48
20,82944.0,18387935.446654264,439564.3891706567,60586476.50909934,6234217.81807477,9015115.073160745,8172073.230048306,9195418.985174268,75355.89696945612,161988980.84269395,YULARA_COMBINED,2018,pointwise_finite,144,full,48
21,82944.0,19326382.087004635,355008.557406526,60131877.253305726,5804626.8974127285,9831555.871217834,8665922.098617243,9129715.06470795,54520.83037192664,161662969.52543005,YULARA_COMBINED,2018,pointwise_finite,144,full,48
22,82225.0,22087772.206867225,1490013.1002669225,59178259.23317434,6530650.867234637,11656247.345754122,10865842.654620068,11467426.071590887,1038230.153321533,155621621.93247765,YULARA_COMBINED,2018,pointwise_finite,144,full,48
23,82369.0,19737674.290756248,1156525.8323992915,57834229.85951,6573693.809525703,9816239.79567414,9371435.513347263,10221618.8563845,1547585.6940879824,153561785.49771315,YULARA_COMBINED,2018,pointwise_finite,144,full,48
24,82944.0,20517643.283854023,380862.80681419885,57760807.664234206,5690775.676429837,11082033.619784411,10617965.059568085,11257418.237340907,547427.4519009199,152589570.3940907,YULARA_COMBINED,2018,pointwise_finite,144,full,48
25,82944.0,32905105.207104288,7505816.259627019,47691783.163895644,9478494.138257949,14466731.080372004,16494266.09540551,18141376.385311984,8566487.416809335,109384260.06004696,YULARA_COMBINED,2018,pointwise_finite,144,full,48
26,82944.0,18582451.298541553,4747806.406479453,54680114.7628337,10634482.29688771,10896850.380515793,10197492.233076926,11237002.860971713,7948959.903479462,140636727.03442806,YULARA_COMBINED,2018,pointwise_finite,144,full,48
27,82944.0,26641088.082295585,5273960.0727719,47476354.66825463,8831938.517327115,14695126.160711152,15620539.873882178,18472690.43465786,5778697.298440123,114695382.25870286,YULARA_COMBINED,2018,pointwise_finite,144,full,48
28,82944.0,26713937.658102687,8994329.982134627,46315722.59985803,11570147.414949251,15987739.314821048,16494990.98132153,19834184.512412507,13805624.705355568,112462175.50842391,YULARA_COMBINED,2018,pointwise_finite,144,full,48
29,82944.0,20290854.132945504,1165356.576927417,53263909.80825735,6856458.078221497,11077670.177972216,10510928.207288714,12215774.67573596,743299.3730231881,135012698.6354389,YULARA_COMBINED,2018,pointwise_finite,144,full,48
30,82944.0,24549607.242367364,3199121.110775256,54133997.671161756,8080860.750500345,15264514.744900428,14781368.585368045,15396754.883856758,5234627.048185705,135611270.1220814,YULARA_COMBINED,2018,pointwise_finite,144,full,48
31,82944.0,19373557.77870512,353776.91726247425,52928688.26536271,5529239.46411523,10339649.161301902,10337149.726058492,10964446.360460507,12047.408321562376,138449380.35660955,YULARA_COMBINED,2018,pointwise_finite,144,full,48
32,82944.0,23605395.172877833,3644154.145079095,50810495.81314729,7894945.619985557,9848891.740857195,9753211.237932673,11437779.719576238,3512429.419220079,124987110.2708171,YULARA_COMBINED,2018,pointwise_finite,144,full,48
33,82512.0,41937141.67580292,11755482.195221974,42575469.738023154,14324838.812557971,20432061.557697788,24071092.46645978,27149740.295988273,18681611.41393064,80779912.79776041,YULARA_COMBINED,2018,pointwise_finite,144,full,48
34,82944.0,52858563.026643954,8366369.397937404,35773016.13116345,12605574.799791912,22628928.177299943,26817684.417699717,31920637.196635213,12844177.633874405,49326624.91568154,YULARA_COMBINED,2018,pointwise_finite,144,full,48
35,82944.0,39998833.81350741,8214556.137367372,41981091.465392865,13425608.393637134,25931682.77934058,28329297.558352437,32986464.129525468,12764326.431359805,87554044.09145012,YULARA_COMBINED,2018,pointwise_finite,144,full,48
36,82944.0,17440943.5643174,2994955.127897196,50992665.05682019,8351675.348732523,8001916.73036648,8185502.209220846,9468758.844346767,5894627.192679466,130432893.54207228,YULARA_COMBINED,2018,pointwise_finite,144,full,48
37,82944.0,17303410.40114626,375167.77935389825,50263447.86344458,5455344.732050362,7112895.13325239,6525070.763255088,7812659.685906216,36040.52448101794,129076029.20757486,YULARA_COMBINED,2018,pointwise_finite,144,full,48
38,82944.0,19642964.234370157,1672971.4154368085,50399515.35079776,6651071.732299685,11099320.446491934,10156970.994349519,10863351.579339622,2186385.7308521583,127208606.9846691,YULARA_COMBINED,2018,pointwise_finite,144,full,48
39,82944.0,25353789.655357126,5630841.862739867,49564978.54913867,8723183.843801046,16038213.58732703,15224681.038916517,15302148.60560048,5751425.268709683,120114214.99407905,YULARA_COMBINED,2018,pointwise_finite,144,full,48
