site,period,support,horizon,scope,method,RMSE,RMSE_seed_SD,MAE,bias,SSE,points,seed_count
YULARA_COMBINED,2017,complete_H144,144,full,Inverted mean,15.827478729341033,0.15156171715441039,10.231584987844629,-2.101427019148231,955856796.5069016,3815424,3
YULARA_COMBINED,2017,complete_H144,144,low-power,Original A,116.83511960414944,,34.17687680801158,1.5592676726997383,25103564535.902363,1839029,0
YULARA_COMBINED,2017,complete_H144,144,low-power,Original B,33.512296663984394,,8.574401870006268,-6.705903447770851,2065365706.0777235,1839029,0
YULARA_COMBINED,2017,complete_H144,144,low-power,Expanded A,16.726384604835726,,15.239778341114755,15.184879338451616,514508714.6303172,1839029,0
YULARA_COMBINED,2017,complete_H144,144,low-power,Expanded B,7.942380976998807,,4.927255402606094,0.1665045655417238,116008552.6196464,1839029,0
YULARA_COMBINED,2017,complete_H144,144,low-power,Daily,2.19517984230854,,0.1382771113668291,0.1269089465772787,8861939.684824642,1839029,0
YULARA_COMBINED,2017,complete_H144,144,low-power,Last-value,42.95604131929518,,26.07664753000615,26.05233464476884,3393415823.855255,1839029,0
YULARA_COMBINED,2017,complete_H144,144,low-power,Inverted mean,5.913465449069183,0.2956544581981926,3.455647227268711,1.4594828461777933,64416308.746278666,1839029,3
YULARA_COMBINED,2017,complete_H144,144,power-active,Original A,121.19737166836234,,43.04850707944285,-8.793885301262934,29030876606.199883,1976395,0
YULARA_COMBINED,2017,complete_H144,144,power-active,Original B,37.88331782097771,,18.36755334434342,-7.958054636989296,2836414922.370214,1976395,0
YULARA_COMBINED,2017,complete_H144,144,power-active,Expanded A,38.11890304567944,,31.30582809929209,-23.58706920717323,2871802275.399992,1976395,0
YULARA_COMBINED,2017,complete_H144,144,power-active,Expanded B,20.655086946401056,,16.687108580531707,-6.495857455332213,843194570.6080749,1976395,0
YULARA_COMBINED,2017,complete_H144,144,power-active,Daily,22.30752320739525,,13.41657987666309,-0.4454507311127691,983504731.2060928,1976395,0
YULARA_COMBINED,2017,complete_H144,144,power-active,Last-value,52.28090877010607,,42.52438269859535,-24.250671646624976,5402067452.434055,1976395,0
YULARA_COMBINED,2017,complete_H144,144,power-active,Inverted mean,21.23700905566949,0.22293507629433243,16.536572626395714,-5.414841852074166,891440487.7606229,1976395,3
YULARA_COMBINED,2017,pointwise_finite,144,full,Original A,119.11471754606998,,38.77239377029557,-3.803680133880855,54134441142.10222,3815424,0
YULARA_COMBINED,2017,pointwise_finite,144,full,Original B,35.843097366383844,,13.647268111902996,-7.354519525463759,4901780628.447934,3815424,0
YULARA_COMBINED,2017,pointwise_finite,144,full,Expanded A,29.791475715079965,,23.56201471951278,-4.899044557249153,3386310990.03031,3815424,0
YULARA_COMBINED,2017,pointwise_finite,144,full,Expanded B,15.85564408286929,,11.018875893955494,-3.284608334687751,959203123.2277212,3815424,0
YULARA_COMBINED,2017,pointwise_finite,144,full,Daily,16.12741201874661,,7.0164566253127765,-0.1695741717309936,992366670.8909152,3815424,0
YULARA_COMBINED,2017,pointwise_finite,144,full,Last-value,48.01295656509452,,34.59659748799872,-0.0046933865270996,8795483276.28931,3815424,0
YULARA_COMBINED,2017,pointwise_finite,144,full,Inverted mean,15.827478729341033,0.15156171715441039,10.231584987844629,-2.101427019148231,955856796.5069016,3815424,3
YULARA_COMBINED,2017,pointwise_finite,144,low-power,Original A,116.83511960414944,,34.17687680801158,1.5592676726997383,25103564535.902363,1839029,0
YULARA_COMBINED,2017,pointwise_finite,144,low-power,Original B,33.512296663984394,,8.574401870006268,-6.705903447770851,2065365706.0777235,1839029,0
YULARA_COMBINED,2017,pointwise_finite,144,low-power,Expanded A,16.726384604835726,,15.239778341114755,15.184879338451616,514508714.6303172,1839029,0
YULARA_COMBINED,2017,pointwise_finite,144,low-power,Expanded B,7.942380976998807,,4.927255402606094,0.1665045655417238,116008552.6196464,1839029,0
YULARA_COMBINED,2017,pointwise_finite,144,low-power,Daily,2.19517984230854,,0.1382771113668291,0.1269089465772787,8861939.684824642,1839029,0
YULARA_COMBINED,2017,pointwise_finite,144,low-power,Last-value,42.95604131929518,,26.07664753000615,26.05233464476884,3393415823.855255,1839029,0
YULARA_COMBINED,2017,pointwise_finite,144,low-power,Inverted mean,5.913465449069183,0.2956544581981926,3.455647227268711,1.4594828461777933,64416308.746278666,1839029,3
