site,method,model,seed,horizon,scope,status,points,Daily_RMSE,difference_RMS_kW,difference_MAE_kW,RMSE_bound_passed,MAE_bound_passed,old_RMSE,new_RMSE,delta_RMSE_kW,delta_RMSE_W,old_MAE,new_MAE,delta_MAE_kW,delta_MAE_W,old_bias,new_bias,delta_bias_kW,delta_bias_W,old_effect_vs_Daily,new_effect_vs_Daily,old_skill,new_skill
Sanyo,Inverted44,Inverted-variate Transformer,44,144,low-power,diagnostic,338972,0.0027584819230325602,3.0396462600595314e-06,2.194279059574117e-06,True,True,0.4405745633889448,0.4405747929095585,2.295206136815331e-07,0.0002295206136815331,0.2513682861127161,0.25136854244663737,2.5633392125579135e-07,0.00025633392125579135,0.0789575875719143,0.07895789033715407,3.027652397680214e-07,0.0003027652397680214,0.4378160814659122,0.4378163109865259,-158.71631342234625,-158.7163966277542
Sanyo,Joint-patch Transformer42,Joint-patch Transformer,42,12,full,accepted,79005,0.17521872293338112,1.5507778823671581e-06,1.231955148864698e-06,True,True,0.29308568071166274,0.2930856489204099,-3.1791252852464424e-08,-3.1791252852464424e-05,0.21301028580197784,0.213010275739018,-1.0062959826528939e-08,-1.0062959826528939e-05,0.05306959958629624,0.053069475418760594,-1.2416753564920002e-07,-0.00012416753564920002,0.11786695777828163,0.11786692598702878,-0.6726847211590232,-0.67268453972149
Sanyo,Joint-patch Transformer42,Joint-patch Transformer,42,12,power-active,accepted,36190,0.2588756697513815,1.5692944621814478e-06,1.2420548646448067e-06,True,True,0.3781546052867786,0.3781545612544951,-4.40322834860396e-08,-4.40322834860396e-05,0.29947821607757397,0.29947818999385095,-2.6083723014824756e-08,-2.6083723014824756e-05,0.08527084065810449,0.0852706564052875,-1.842528169898605e-07,-0.0001842528169898605,0.11927893553539709,0.1192788915031136,-0.460757612524769,-0.4607574424343024
Sanyo,Joint-patch Transformer42,Joint-patch Transformer,42,12,low-power,accepted,42815,0.002410485891560714,1.5349522845733124e-06,1.223418217553659e-06,True,True,0.19399274429401753,0.1939927282168381,-1.6077179421092325e-08,-1.6077179421092325e-05,0.13992201307807678,0.13992201655689948,3.4788227021298468e-09,3.478822702129847e-06,0.025851033327070724,0.02585095994749097,-7.337957975278586e-08,-7.337957975278586e-05,0.19158225840245682,0.1915822423252774,-79.47868895362556,-79.47868228394147
Sanyo,Joint-patch Transformer42,Joint-patch Transformer,42,144,full,accepted,598317,0.11814159529269164,2.3168465496974166e-06,1.8155548870596766e-06,True,True,0.8460167647824125,0.8460167757477854,1.096537294298372e-08,1.096537294298372e-05,0.4919055647325709,0.4919055681752791,3.4427081740950882e-09,3.4427081740950882e-06,-0.22990792754986739,-0.2299078344850241,9.306484327620268e-08,9.306484327620268e-05,0.7278751694897209,0.7278751804550938,-6.161040636758254,-6.161040729573768
Sanyo,Joint-patch Transformer42,Joint-patch Transformer,42,144,power-active,accepted,259345,0.17941654249698688,2.3098061938487243e-06,1.8165416596101233e-06,True,True,1.221564588773693,1.221564613637293,2.4863600067703828e-08,2.4863600067703828e-05,0.8753449052084618,0.8753448995043506,-5.704111183391092e-09,-5.704111183391092e-06,-0.576893061627294,-0.5768930228101936,3.881710042286102e-08,3.881710042286102e-05,1.042148046276706,1.0421480711403062,-5.808539345217891,-5.808539483798201
Sanyo,Joint-patch Transformer42,Joint-patch Transformer,42,144,low-power,accepted,338972,0.0027584819230325602,2.322218662105461e-06,1.8147999145926421e-06,True,True,0.3488101193040907,0.34881009962804604,-1.9676044682448435e-08,-1.9676044682448435e-05,0.19853892750082336,0.19853893794169608,1.0440872721950711e-08,1.0440872721950711e-05,0.03556786277296234,0.035567997342357216,1.3456939487732633e-07,0.00013456939487732633,0.34605163738105815,0.34605161770501347,-125.45002905098737,-125.45002191806236
Sanyo,Joint-patch Transformer43,Joint-patch Transformer,43,12,full,accepted,79005,0.17521872293338112,1.4805094113517156e-06,1.1706925376240407e-06,True,True,0.24803421344882048,0.24803416019475347,-5.325406701728319e-08,-5.325406701728319e-05,0.1745494468090687,0.17454941414173167,-3.266733702989022e-08,-3.266733702989022e-05,0.07960129997134197,0.07960119407430485,-1.05897037111502e-07,-0.000105897037111502,0.07281549051543937,0.07281543726137235,-0.4155691201055274,-0.41556881617643726
Sanyo,Joint-patch Transformer43,Joint-patch Transformer,43,12,power-active,accepted,36190,0.2588756697513815,1.575654305257348e-06,1.2416473064730143e-06,True,True,0.32296144473214283,0.3229613761114057,-6.862073714808403e-08,-6.862073714808403e-05,0.2520265407045613,0.25202650321883574,-3.748572557915608e-08,-3.748572557915608e-05,0.10689431039122078,0.10689414489463794,-1.6549658284070734e-07,-0.00016549658284070734,0.06408577498076135,0.0640857063600242,-0.2475542604768841,-0.2475539954047079
Sanyo,Joint-patch Transformer43,Joint-patch Transformer,43,12,low-power,accepted,42815,0.002410485891560714,1.3950352964919003e-06,1.1107169896935407e-06,True,True,0.1592416871002234,0.15924165167508336,-3.5425140043621184e-08,-3.5425140043621184e-05,0.10906080899339944,0.10906078039887526,-2.8594524179026415e-08,-2.8594524179026415e-05,0.056531486889585224,0.05653143136992895,-5.551965627514921e-08,-5.551965627514921e-05,0.1568312012086627,0.15683116578352266,-65.06206975022758,-65.06205505396233
Sanyo,Joint-patch Transformer43,Joint-patch Transformer,43,144,full,accepted,598317,0.11814159529269164,2.284724610377989e-06,1.7544843708140092e-06,True,True,0.7818768667651359,0.7818768923438162,2.557868028496557e-08,2.557868028496557e-05,0.4777655598973263,0.47776553724042614,-2.265690013381061e-08,-2.265690013381061e-05,-0.1653606630660293,-0.1653607403950456,-7.732901630141953e-08,-7.732901630141953e-05,0.6637352714724443,0.6637352970511246,-5.618133645716088,-5.618133862224763
Sanyo,Joint-patch Transformer43,Joint-patch Transformer,43,144,power-active,accepted,259345,0.17941654249698688,2.2556820823952043e-06,1.743339069174076e-06,True,True,1.1051601974563863,1.1051602469835564,4.952717014283792e-08,4.952717014283792e-05,0.8014199874941865,0.8014199958433105,8.349123947759551e-09,8.349123947759551e-06,-0.4977206838568922,-0.4977206284445366,5.5412355648432055e-08,5.5412355648432055e-05,0.9257436549593994,0.9257437044865695,-5.159745261365441,-5.15974553741117
Sanyo,Joint-patch Transformer43,Joint-patch Transformer,43,144,low-power,accepted,338972,0.0027584819230325602,2.3066979446250544e-06,1.7630115596491002e-06,True,True,0.3802478841244285,0.3802478668279688,-1.729645970893756e-08,-1.729645970893756e-05,0.2301399226024826,0.23013987622310006,-4.637938252893825e-08,-4.637938252893825e-05,0.08892555996126007,0.08892538107279022,-1.7888846985669726e-07,-0.00017888846985669726,0.37748940220139593,0.3774893849049362,-136.84679208859916,-136.8467858183171
Sanyo,Joint-patch Transformer44,Joint-patch Transformer,44,12,full,accepted,79005,0.17521872293338112,1.8083436901887666e-06,1.4023394107599416e-06,True,True,0.21938924823112163,0.21938930369020732,5.545908568493907e-08,5.545908568493907e-05,0.16181834353919383,0.16181835958532736,1.6046133533009765e-08,1.6046133533009765e-05,0.05266471674124592,0.05266472900372175,1.2262475833357822e-08,1.2262475833357822e-05,0.044170525297740515,0.0441705807568262,-0.25208793077743374,-0.25208824729090185
Sanyo,Joint-patch Transformer44,Joint-patch Transformer,44,12,power-active,accepted,36190,0.2588756697513815,1.6558188615059347e-06,1.298266456355131e-06,True,True,0.2767726633034504,0.27677276302336096,9.971991055124363e-08,9.971991055124363e-05,0.21010965822427297,0.21010972924052887,7.101625590366645e-08,7.101625590366645e-05,0.06451355971442702,0.064513578267367,1.8552939989868733e-08,1.8552939989868733e-05,0.01789699355206892,0.01789709327197947,-0.06913354804357175,-0.06913393324744432
Sanyo,Joint-patch Transformer44,Joint-patch Transformer,44,12,low-power,accepted,42815,0.002410485891560714,1.9278796609302456e-06,1.4903085855797499e-06,True,True,0.1551313101799091,0.1551313045232905,-5.656618617955189e-09,-5.656618617955189e-06,0.12099940908974822,0.1209993786715882,-3.0418160018585993e-08,-3.0418160018585993e-05,0.042649310290249216,0.04264931723561895,6.945369730726458e-09,6.945369730726458e-06,0.1527208242883484,0.1527208186317298,-63.35686295573646,-63.35686060906494
Sanyo,Joint-patch Transformer44,Joint-patch Transformer,44,144,full,accepted,598317,0.11814159529269164,2.4029955434936116e-06,1.8585914781849103e-06,True,True,0.7497807342518373,0.7497807140907005,-2.016113687108856e-08,-2.016113687108856e-05,0.4466198998543573,0.44661989927360396,-5.807533343116233e-10,-5.807533343116233e-07,-0.18371148857155056,-0.18371159718411767,-1.0861256710681388e-07,-0.00010861256710681388,0.6316391389591457,0.6316391187980088,-5.346458522032668,-5.346458351380352
Sanyo,Joint-patch Transformer44,Joint-patch Transformer,44,144,power-active,accepted,259345,0.17941654249698688,2.346338034265386e-06,1.8065359813847795e-06,True,True,1.0610275838148002,1.0610275462690526,-3.754574762204754e-08,-3.754574762204754e-05,0.7657406623500544,0.765740659419112,-2.9309424887102864e-09,-2.9309424887102864e-06,-0.4464219765939426,-0.4464220934263466,-1.1683240397353245e-07,-0.00011683240397353245,0.8816110413178133,0.8816110037720657,-4.913766752208031,-4.9137665429422235
Sanyo,Joint-patch Transformer44,Joint-patch Transformer,44,144,low-power,accepted,338972,0.0027584819230325602,2.4454575979851768e-06,1.8984187583662526e-06,True,True,0.36188187792664994,0.3618818884194385,1.0492788582450174e-08,1.0492788582450174e-05,0.20246293659648779,0.20246293781384683,1.217359046901123e-09,1.217359046901123e-06,0.01728638593185161,0.01728628360822168,-1.0232362993023436e-07,-0.00010232362993023436,0.35912339600361737,0.35912340649640595,-130.1887799245797,-130.18878372840692
Hanwha,Depthwise convolutional TCN42,Depthwise convolutional TCN,42,12,full,diagnostic,79392,0.1851966516577388,1.0930651834502057e-05,9.406735232859741e-07,True,True,0.17945472918071376,0.17945474960273777,2.0422024016308882e-08,2.0422024016308882e-05,0.12805389442483686,0.1280539120739984,1.7649161548893844e-08,1.7649161548893844e-05,-0.024003468026663973,-0.024003426380032986,4.164663098757404e-08,4.164663098757404e-05,-0.005741922477025041,-0.005741902055001025,0.031004461612171408,0.031004351340069625
Hanwha,Depthwise convolutional TCN42,Depthwise convolutional TCN,42,12,power-active,diagnostic,36421,0.27342458270337217,1.6045347100481325e-05,1.848730403401242e-06,True,True,0.23343471353764758,0.2334347346019105,2.1064262917258603e-08,2.1064262917258603e-05,0.18270433826772634,0.18270436591851485,2.7650788519961722e-08,2.7650788519961722e-05,-0.030426572398442136,-0.030426461202206396,1.1119623574001869e-07,0.00011119623574001869,-0.039989869165724584,-0.03998984810146167,0.1462555735491715,0.1462554965105135
Hanwha,Depthwise convolutional TCN42,Depthwise convolutional TCN,42,12,low-power,diagnostic,42971,0.0015289376569212025,1.5925737625788097e-06,1.710302841088972e-07,True,True,0.11538423732267887,0.11538425988567076,2.2562991891517115e-08,2.2562991891517115e-05,0.08173372930878468,0.08173373848085111,9.172066425811032e-09,9.172066425811032e-06,-0.01855942706125632,-0.018559444362896364,-1.7301640044264932e-08,-1.7301640044264932e-05,0.11385529966575766,0.11385532222874956,-74.46693405081426,-74.4669488081144
Hanwha,Depthwise convolutional TCN42,Depthwise convolutional TCN,42,144,full,diagnostic,649735,0.20306943616006648,5.5710936769896625e-06,5.650738647863322e-07,True,True,0.7254820075895465,0.7254820024785795,-5.1109669829685345e-09,-5.1109669829685345e-06,0.4497379244385533,0.4497378918753381,-3.2563215235370535e-08,-3.2563215235370535e-05,-0.1799100175943255,-0.17990997303640865,4.4557916856202695e-08,4.4557916856202695e-05,0.52241257142948,0.5224125663185131,-2.5725809915466353,-2.572580966378067
Hanwha,Depthwise convolutional TCN42,Depthwise convolutional TCN,42,144,power-active,diagnostic,287368,0.30534135914803257,5.2238804577438845e-06,3.4538934365114816e-07,True,True,1.0136120977415408,1.0136120826010868,-1.514045400163866e-08,-1.5140454001638659e-05,0.7489001625293937,0.7489001165466405,-4.598275327172274e-08,-4.598275327172274e-05,-0.46343134364708777,-0.46343131720243,2.644465774137572e-08,2.644465774137572e-05,0.7082707385935083,0.7082707234530543,-2.3196030192887545,-2.319602969703418
Hanwha,Depthwise convolutional TCN42,Depthwise convolutional TCN,42,144,low-power,diagnostic,362367,0.0016356166999813777,5.831765366408271e-06,7.392903399884768e-07,True,True,0.35909371977546467,0.35909373515271314,1.5377248474557348e-08,1.5377248474557348e-05,0.21249321386698194,0.21249319194586663,-2.192111531185148e-08,-2.192111531185148e-05,0.04493097627412882,0.04493103519640837,5.892227954856777e-08,5.892227954856777e-05,0.3574581030754833,0.3574581184527318,-218.54637647044882,-218.54638587194762
Hanwha,Depthwise convolutional TCN43,Depthwise convolutional TCN,43,12,full,diagnostic,79392,0.1851966516577388,1.3086824130949461e-05,2.0932395903370475e-06,True,True,0.16767447362967844,0.16767465690064812,1.8327096967807321e-07,0.00018327096967807321,0.11329912368358686,0.11329924464197443,1.2095838756998045e-07,0.00012095838756998045,0.012924775262849367,0.01292492491644767,1.4965359830358682e-07,0.00014965359830358682,-0.01752217802806036,-0.01752199475709068,0.09461390295783012,0.09461291335586897
Hanwha,Depthwise convolutional TCN43,Depthwise convolutional TCN,43,12,power-active,diagnostic,36421,0.27342458270337217,1.9225188627242498e-05,4.057612210331732e-06,True,True,0.22039890559875194,0.22039913609670514,2.3049795319640687e-07,0.00023049795319640687,0.15757744513861885,0.15757761575279886,1.7061418000619e-07,0.00017061418000619,-0.009293069823313375,-0.009292850776280902,2.190470324726218e-07,0.0002190470324726218,-0.05302567710462022,-0.053025446606667026,0.19393163767628652,0.1939307946725196
Hanwha,Depthwise convolutional TCN43,Depthwise convolutional TCN,43,12,low-power,diagnostic,42971,0.0015289376569212025,1.776272233411721e-06,4.2829311031967763e-07,True,True,0.10379118408987438,0.10379131625636427,1.321664898912278e-07,0.0001321664898912278,0.07577007512261036,0.0757701539941576,7.887154723773548e-08,7.887154723773548e-05,0.03175599017251247,0.031756081010205495,9.083769302725697e-08,9.083769302725697e-05,0.10226224643295317,0.10226237859944307,-66.8845102807377,-66.88459672408567
Hanwha,Depthwise convolutional TCN43,Depthwise convolutional TCN,43,144,full,diagnostic,649735,0.20306943616006648,6.1072367588241905e-06,1.556551497969333e-06,True,True,0.7503817704735941,0.7503818078885355,3.741494136733081e-08,3.741494136733081e-05,0.47861849896427083,0.4786186128508766,1.1388660575706311e-07,0.00011388660575706311,-0.19313478512097174,-0.19313478239997198,2.720999758842879e-09,2.720999758842879e-06,0.5473123343135277,0.547312371728469,-2.6951979808626483,-2.6951981651096824
Hanwha,Depthwise convolutional TCN43,Depthwise convolutional TCN,43,144,power-active,diagnostic,287368,0.30534135914803257,5.062704002555976e-06,1.0087648118766593e-06,True,True,1.0524012498720794,1.0524012881377558,3.826567640530243e-08,3.826567640530243e-05,0.816008988187975,0.8160090840268054,9.583883042729724e-08,9.583883042729724e-05,-0.5652954392630299,-0.5652953476941737,9.156885627525924e-08,9.156885627525924e-05,0.7470598907240469,0.7470599289897233,-2.446638387961929,-2.4466385132829025
Hanwha,Depthwise convolutional TCN43,Depthwise convolutional TCN,43,144,low-power,diagnostic,362367,0.0016356166999813777,6.8228232887893355e-06,1.9909629217719402e-06,True,True,0.3623357250707919,0.3623357758640253,5.079323339707287e-08,5.079323339707287e-05,0.2110576280592562,0.2110577562582941,1.2819903788541254e-07,0.00012819903788541254,0.10199987907166996,0.1019998113336301,-6.773803985782312e-08,-6.773803985782312e-05,0.36070010837081057,0.36070015916404397,-220.52850669409116,-220.52853774857564
Hanwha,Depthwise convolutional TCN44,Depthwise convolutional TCN,44,12,full,diagnostic,79392,0.1851966516577388,7.542281992795793e-06,9.726846290545966e-07,True,True,0.1796539122747809,0.1796540490240507,1.367492697967876e-07,0.0001367492697967876,0.12658019175322133,0.12658028949297534,9.773975401250468e-08,9.773975401250468e-05,0.03674727065998505,0.03674730302160367,3.2361618620968535e-08,3.2361618620968535e-05,-0.005542739382957906,-0.00554260263368811,0.029928939499410667,0.02992820109907479
Hanwha,Depthwise convolutional TCN44,Depthwise convolutional TCN,44,12,power-active,diagnostic,36421,0.27342458270337217,1.1018124820383418e-05,1.8865784082396746e-06,True,True,0.23794056630640936,0.2379408030963242,2.3678991484255008e-07,0.00023678991484255008,0.18161222211883846,0.18161243626498438,2.1414614592707437e-07,0.00021414614592707437,0.05944256866070432,0.05944264483946952,7.617876519872002e-08,7.617876519872002e-05,-0.0354840163969628,-0.03548377960704796,0.12977624779063135,0.12977538177517478
Hanwha,Depthwise convolutional TCN44,Depthwise convolutional TCN,44,12,low-power,diagnostic,42971,0.0015289376569212025,1.4854567098067093e-06,1.9809419988842115e-07,True,True,0.10791421730740962,0.10791419540545394,-2.1901955679637375e-08,-2.1901955679637375e-05,0.07993660473066791,0.07993660380766797,-9.229999403670419e-10,-9.229999403670419e-07,0.017511380210979994,0.01751137543442879,-4.776551203178325e-09,-4.776551203178325e-06,0.10638527965048841,0.10638525774853273,-69.58117564107536,-69.58116131612523
Hanwha,Depthwise convolutional TCN44,Depthwise convolutional TCN,44,144,full,diagnostic,649735,0.20306943616006648,5.5266254768851565e-06,5.845604385629549e-07,True,True,0.753475500486116,0.7534755237337988,2.3247682778837486e-08,2.3247682778837486e-05,0.47471998504741514,0.474719974086918,-1.0960497121015322e-08,-1.0960497121015322e-05,-0.1892383145636602,-0.189238358575922,-4.401226180728024e-08,-4.401226180728024e-05,0.5504060643260495,0.5504060875737323,-2.710432819108239,-2.710432933589685
Hanwha,Depthwise convolutional TCN44,Depthwise convolutional TCN,44,144,power-active,diagnostic,287368,0.30534135914803257,5.7065149726632006e-06,3.675488687841031e-07,True,True,1.0509627050578811,1.0509627599883669,5.493048571558745e-08,5.493048571558745e-05,0.7918243915639072,0.7918244323817243,4.081781712628185e-08,4.081781712628185e-05,-0.5086092578382051,-0.5086094241243408,-1.6628613574987128e-07,-0.00016628613574987128,0.7456213459098486,0.7456214008403343,-2.4419271204866937,-2.4419273003853026
Hanwha,Depthwise convolutional TCN44,Depthwise convolutional TCN,44,144,low-power,diagnostic,362367,0.0016356166999813777,5.3796927313947634e-06,7.566571824281774e-07,True,True,0.37686713789738285,0.3768670997570661,-3.8140316738211055e-08,-3.8140316738211055e-05,0.2232465917973917,0.22324653977512407,-5.2022267632567676e-08,-5.2022267632567676e-05,0.06403251094451089,0.06403256389913231,5.295462142396179e-08,5.295462142396179e-05,0.3752315211974015,0.37523148305708476,-229.41286989896452,-229.41284658034914
Hanwha,Discrete recurrent decoder42,Discrete recurrent decoder,42,12,full,diagnostic,79392,0.1851966516577388,2.169302230999586e-06,1.074919386414135e-06,True,True,0.19294739094024763,0.19294745557411302,6.463386539867777e-08,6.463386539867777e-05,0.1239721784108618,0.12397221618656787,3.7775706063225556e-08,3.7775706063225556e-05,-0.07231427280692387,-0.07231428976658195,-1.6959658080684115e-08,-1.6959658080684115e-05,0.007750739282508828,0.007750803916374227,-0.04185140073068361,-0.04185174973194683
Hanwha,Discrete recurrent decoder42,Discrete recurrent decoder,42,12,power-active,diagnostic,36421,0.27342458270337217,3.1051138024976954e-06,1.794192470928092e-06,True,True,0.2741078222866248,0.274107910148389,8.786176419750547e-08,8.786176419750547e-05,0.20777813558104313,0.20777819183112484,5.625008170362378e-08,5.625008170362378e-05,-0.1392300803741576,-0.13923010518209775,-2.480794014658727e-08,-2.480794014658727e-05,0.000683239583252615,0.0006833274450168125,-0.0024988228069962037,-0.0024991441451998053
Hanwha,Discrete recurrent decoder42,Discrete recurrent decoder,42,12,low-power,diagnostic,42971,0.0015289376569212025,7.22757011796751e-07,4.652839343398798e-07,True,True,0.07141641765655253,0.07141645446004502,3.680349248968984e-08,3.680349248968984e-05,0.052940627688393777,0.0529406498057434,2.2117349625372373e-08,2.2117349625372373e-05,-0.01559833351283673,-0.015598343820513663,-1.0307676932483356e-08,-1.0307676932483356e-05,0.06988747999963132,0.06988751680312381,-45.70982975222328,-45.70985382350723
Hanwha,Discrete recurrent decoder42,Discrete recurrent decoder,42,144,full,diagnostic,649735,0.20306943616006648,4.538417284689325e-06,1.757466417461242e-06,True,True,0.7611460125976133,0.7611458979120067,-1.1468560656702209e-07,-0.00011468560656702209,0.4011842392311477,0.4011841824092625,-5.682188519706699e-08,-5.682188519706699e-05,-0.27857422339704646,-0.27857421420514916,9.191897298865825e-09,9.191897298865825e-06,0.5580765764375468,0.5580764617519403,-2.748205672850006,-2.748205108089455
Hanwha,Discrete recurrent decoder42,Discrete recurrent decoder,42,144,power-active,diagnostic,287368,0.30534135914803257,6.660876562273128e-06,3.3476048181113046e-06,True,True,1.1270010352288138,1.1270008534349025,-1.8179391125805466e-07,-0.00018179391125805466,0.8178618977126126,0.8178617674670771,-1.3024553557894336e-07,-0.00013024553557894336,-0.627037111017714,-0.6270370754173263,3.560038763783524e-08,3.560038763783524e-05,0.8216596760807813,0.82165949428687,-2.6909544071375944,-2.6909538117583383
Hanwha,Discrete recurrent decoder42,Discrete recurrent decoder,42,144,low-power,diagnostic,362367,0.0016356166999813777,1.3216906349061428e-06,4.964385315941316e-07,True,True,0.17755955025255815,0.17755958381587003,3.356331187975847e-08,3.356331187975847e-05,0.07074624304909588,0.07074624445438782,1.405291938372244e-09,1.405291938372244e-06,-0.0022326053971291554,-0.0022326171479641697,-1.1750835014236183e-08,-1.1750835014236183e-05,0.17592393355257677,0.17592396711588865,-107.55816662582362,-107.55818714610314
Hanwha,Discrete recurrent decoder43,Discrete recurrent decoder,43,12,full,diagnostic,79392,0.1851966516577388,2.430020963422176e-06,1.187748431016489e-06,True,True,0.20996179376958243,0.20996178928001508,-4.489567356769086e-09,-4.489567356769086e-06,0.12846927808567252,0.12846926240372378,-1.5681948739576512e-08,-1.5681948739576512e-05,-0.06340650810445927,-0.06340653347020597,-2.536574669753655e-08,-2.536574669753655e-05,0.024765142111843635,0.02476513762227628,-0.1337234873857871,-0.13372346314362438
Hanwha,Discrete recurrent decoder43,Discrete recurrent decoder,43,12,power-active,diagnostic,36421,0.27342458270337217,3.5094257706240815e-06,2.0844095904542754e-06,True,True,0.3030808817411829,0.30308087529631295,-6.444869971033995e-09,-6.444869971033995e-06,0.22418690987953752,0.224186871334474,-3.854506350209341e-08,-3.854506350209341e-05,-0.12002477720657423,-0.12002482779190161,-5.058532738522192e-08,-5.058532738522192e-05,0.02965629903781075,0.02965629259294078,-0.10846244600465837,-0.10846242243373472
Hanwha,Discrete recurrent decoder43,Discrete recurrent decoder,43,12,low-power,diagnostic,42971,0.0015289376569212025,6.864132497873564e-07,4.2776388125307635e-07,True,True,0.059933399642892085,0.059933398207722664,-1.4351694208047938e-09,-1.4351694208047938e-06,0.0473417300285094,0.04734173372468786,3.6961784605216152e-09,3.6961784605216152e-06,-0.015418470149370297,-0.015418474139716174,-3.990345876642154e-09,-3.990345876642154e-06,0.05840446198597088,0.058404460550801465,-38.199374396716095,-38.19937345804511
Hanwha,Discrete recurrent decoder43,Discrete recurrent decoder,43,144,full,diagnostic,649735,0.20306943616006648,5.3947796932628686e-06,1.7839928704944972e-06,True,True,0.7846563720170922,0.7846565894894661,2.1747237399782904e-07,0.00021747237399782904,0.3894907739461306,0.3894908850870924,1.1114096182263111e-07,0.00011114096182263111,-0.26289643606695845,-0.26289648606181454,-4.9994856088364514e-08,-4.9994856088364514e-05,0.5815869358570257,0.5815871533293997,-2.86398065043426,-2.8639817213604326
Hanwha,Discrete recurrent decoder43,Discrete recurrent decoder,43,144,power-active,diagnostic,287368,0.30534135914803257,7.988126935191815e-06,3.503417535336948e-06,True,True,1.1662100002176377,1.1662103219855988,3.2176796116445416e-07,0.00032176796116445416,0.8203104319467854,0.8203106721415084,2.4019472300018663e-07,0.00024019472300018663,-0.6035704814388136,-0.6035705989714233,-1.1753260964475487e-07,-0.00011753260964475487,0.8608686410696051,0.8608689628375663,-2.8193646726130126,-2.8193657264105134
Hanwha,Discrete recurrent decoder43,Discrete recurrent decoder,43,144,low-power,diagnostic,362367,0.0016356166999813777,1.2571093153529622e-06,4.2043706357376377e-07,True,True,0.15932826831502708,0.15932832091587473,5.2600847649797444e-08,5.2600847649797444e-05,0.04783774406114616,0.04783775285856878,8.797422623718631e-09,8.797422623718631e-06,0.007268394258151979,0.007268397822778888,3.5646269087516447e-09,3.5646269087516447e-06,0.1576926516150457,0.15769270421589335,-96.41173975347715,-96.41177191311924
Hanwha,Discrete recurrent decoder44,Discrete recurrent decoder,44,12,full,diagnostic,79392,0.1851966516577388,2.2000746163623033e-06,1.0810936381199457e-06,True,True,0.2378806865803032,0.23788066639392935,-2.0186373850261674e-08,-2.0186373850261674e-05,0.16218074153032755,0.16218073302915112,-8.501176429476232e-09,-8.501176429476232e-06,-0.1226079178116014,-0.12260790871005216,9.101549236500972e-09,9.101549236500972e-06,0.052684034922564404,0.052684014736190554,-0.28447617411533743,-0.2844760651156679
Hanwha,Discrete recurrent decoder44,Discrete recurrent decoder,44,12,power-active,diagnostic,36421,0.27342458270337217,3.1349017086581604e-06,1.875987685873476e-06,True,True,0.34010497597029987,0.3401049502033985,-2.5766901390333885e-08,-2.5766901390333885e-05,0.2812598495210355,0.28125982522755993,-2.4293475564540756e-08,-2.4293475564540756e-05,-0.21837189036884463,-0.21837181909176767,7.127707696286123e-08,7.127707696286123e-05,0.0666803932669277,0.06668036750002632,-0.2438712445225406,-0.2438711502848494
Hanwha,Discrete recurrent decoder44,Discrete recurrent decoder,44,12,low-power,diagnostic,42971,0.0015289376569212025,7.831034380015191e-07,4.073640038728642e-07,True,True,0.08067931829512254,0.0806793003934947,-1.7901627832883626e-08,-1.7901627832883626e-05,0.06125266929254918,0.06125267417647724,4.883928060583909e-09,4.883928060583909e-06,-0.04144109263863929,-0.04144113623530265,-4.359666335579382e-08,-4.359666335579382e-05,0.07915038063820133,0.0791503627365735,-51.768219770049484,-51.768208061509405
Hanwha,Discrete recurrent decoder44,Discrete recurrent decoder,44,144,full,diagnostic,649735,0.20306943616006648,4.781886999128323e-06,1.6724679696968767e-06,True,True,0.8121409634753436,0.8121409489355165,-1.4539827120074733e-08,-1.4539827120074733e-05,0.42690729481735473,0.4269073002026031,5.385248358358297e-09,5.385248358358297e-06,-0.31413684360745003,-0.31413682960442324,1.4003026793663054e-08,1.4003026793663054e-05,0.6090715273152771,0.60907151277545,-2.9993264315521393,-2.999326359951866
Hanwha,Discrete recurrent decoder44,Discrete recurrent decoder,44,144,power-active,diagnostic,287368,0.30534135914803257,7.022456873010775e-06,3.2957483019019463e-06,True,True,1.2076285011093306,1.2076284656371217,-3.547220894795089e-08,-3.547220894795089e-05,0.8903693633909714,0.8903693624272666,-9.637047826416278e-10,-9.637047826416278e-07,-0.6901589523625318,-0.6901589186343745,3.372815726709888e-08,3.372815726709888e-05,0.9022871419612981,0.9022871064890892,-2.9550112191773543,-2.955011103005051
Hanwha,Discrete recurrent decoder44,Discrete recurrent decoder,44,144,low-power,diagnostic,362367,0.0016356166999813777,1.375505746535277e-06,3.851575288865753e-07,True,True,0.16157165157779613,0.1615717307899193,7.921212316630566e-08,7.921212316630566e-05,0.05936784524864941,0.05936785566880962,1.0420160213853169e-08,1.0420160213853169e-05,-0.015939929018841476,-0.01593993065844021,-1.6395987345596552e-09,-1.6395987345596552e-06,0.15993603487781474,0.1599361140899379,-97.78332226592924,-97.78337069544403
Hanwha,Inverted42,Inverted-variate Transformer,42,12,full,accepted,79392,0.1851966516577388,1.0431083140640623e-06,8.232180067248045e-07,True,True,0.19334859565753376,0.19334863168318434,3.602565057381213e-08,3.602565057381213e-05,0.13980791774867823,0.13980795679525124,3.904657300268788e-08,3.904657300268788e-05,-0.008458263051006623,-0.00845832051619861,-5.746519198684963e-08,-5.746519198684963e-05,0.008151943999794964,0.008151980025445538,-0.04401777206458646,-0.044017966591054725
