block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Daily_SSE,Last-value_SSE,site,period,support,horizon,scope,block_hours
43,2919.0,5877053.194599253,4087824.3740438013,5877130.014695275,4087824.3740438013,10477456.26825785,10834119.98861608,11229694.251392078,7559035.465476918,13531849.146715354,NIST_GROUND,2017,complete_H144,144,power-active,24
44,4225.0,11702443.408496961,16180659.570374878,11702544.970118204,16180659.570374878,26584831.20998004,25044464.674948238,28187272.02864128,28945747.67503748,34391879.31090824,NIST_GROUND,2017,complete_H144,144,power-active,24
45,13760.0,74756255.96696146,69764462.79623728,74755907.34844013,69764462.79623728,43856181.22879307,48235912.33176146,48467488.49071464,114246809.88149025,198384646.19393247,NIST_GROUND,2017,complete_H144,144,power-active,24
46,6390.0,22656700.673807774,14875322.510892222,22657181.741785806,14875322.510892222,15368282.198293766,15014390.41052442,14976829.019457348,11974750.668246081,51493114.31641666,NIST_GROUND,2017,complete_H144,144,power-active,24
47,4256.0,35169387.05533331,16421611.274703138,35169497.238729045,16421611.274703138,28178502.890939444,27723932.98593442,26397647.213570233,20278873.443560805,72216442.68365031,NIST_GROUND,2017,complete_H144,144,power-active,24
48,13913.0,23182554.665230274,69109311.35204428,23182748.188090477,69109311.35204428,62741325.561415106,57822145.76353237,68692675.29396543,158219712.6871246,45187788.6735569,NIST_GROUND,2017,complete_H144,144,power-active,24
49,15264.0,49074535.80943618,35478492.60716882,49074903.76270264,35478492.60716882,54384606.868088804,52622015.08813143,56648423.547119945,45965406.661658645,101151159.30867174,NIST_GROUND,2017,complete_H144,144,power-active,24
50,15696.0,114031887.50430416,76738739.45629473,114031769.92874242,76738739.45629473,62831448.26867116,69123878.88580126,63894551.66488938,118276559.08339927,253821593.5134584,NIST_GROUND,2017,complete_H144,144,power-active,24
51,15589.0,54068994.58731383,24736301.055500127,54069000.50512155,24736301.055500127,52840017.833252124,54511414.60355113,60082951.31940514,46571371.29708178,151337907.97222835,NIST_GROUND,2017,complete_H144,144,power-active,24
52,15356.0,102312445.85123913,48948249.89982535,102312438.96936774,48948249.89982535,74112245.85995014,80618868.71757887,75359506.47620773,49998435.35618532,247533383.1611791,NIST_GROUND,2017,complete_H144,144,power-active,24
53,15369.0,111617158.53488399,19602299.047757994,111616637.0661146,19602299.047757994,42069003.61046821,47445080.72686257,47056479.79847236,22401180.310546987,255073394.7936559,NIST_GROUND,2017,complete_H144,144,power-active,24
54,15661.0,99012990.68548565,9265028.220988799,99012400.00124142,9265028.220988799,45253446.66534811,50745470.1346104,47521824.27927043,1270991.1518627997,229162464.7216999,NIST_GROUND,2017,complete_H144,144,power-active,24
55,15731.0,71580166.9030519,24935113.88690393,71580063.03236027,24935113.88690393,63841383.517238006,66440365.90174568,71051695.07691674,39090765.232160084,182644623.2051817,NIST_GROUND,2017,complete_H144,144,power-active,24
56,15552.0,89326552.89777361,33680132.808943145,89326597.71117052,33680132.808943145,52143999.5128466,55135519.66396731,57673304.25022063,45776355.240228906,220476811.73133913,NIST_GROUND,2017,complete_H144,144,power-active,24
57,15355.0,75453464.92718352,22240838.28057323,75453342.67008293,22240838.28057323,55139446.44447171,57117405.57443168,57406018.42103268,20439093.13359871,187810231.5491616,NIST_GROUND,2017,complete_H144,144,power-active,24
58,15264.0,71969394.04653594,16409604.567574555,71968603.46677122,16409604.567574555,40276340.419343375,45162483.9799437,43451115.07761046,18556738.244499505,212596266.04898337,NIST_GROUND,2017,complete_H144,144,power-active,24
59,15212.0,68373494.77316152,7526870.406129762,68373163.47207814,7526870.406129762,44740878.10042451,49323835.82774649,48205274.44695964,2337612.2958328,191411368.60838607,NIST_GROUND,2017,complete_H144,144,power-active,24
60,14740.0,39569194.79237416,20276031.36962328,39569320.18233605,20276031.36962328,42521894.15966944,42215738.57966046,45544935.934244804,35298180.291336186,110713006.50369248,NIST_GROUND,2017,complete_H144,144,power-active,24
61,9645.0,51623804.88968447,18707983.0090457,51623902.84016783,18707983.0090457,36197268.13136066,37314398.358850494,39901480.598355874,20339996.06449346,143759278.41686288,NIST_GROUND,2017,complete_H144,144,power-active,24
62,15346.0,33101358.032126937,23870191.545969572,33101667.1427794,23870191.545969572,64905499.42422645,64178406.66803122,72098978.45564997,51682271.582443245,99830026.77346167,NIST_GROUND,2017,complete_H144,144,power-active,24
63,14985.0,76226695.10225321,44829383.51251559,76226418.42548144,44829383.51251559,57372902.85544586,64147904.3788238,60621218.65829554,52020761.210872725,194223542.86493504,NIST_GROUND,2017,complete_H144,144,power-active,24
64,13886.0,30029283.636967465,16138495.650967669,30029375.387458187,16138495.650967669,47549713.8727057,46509117.743864104,51721825.44403457,36723176.23263617,90166528.55018893,NIST_GROUND,2017,complete_H144,144,power-active,24
65,2755.0,6082893.17171381,3171517.6389268795,6082762.278512594,3171517.6389268795,8013914.304798064,8361494.985829207,9122539.136888959,10270512.29697704,6892033.983346241,NIST_GROUND,2017,complete_H144,144,power-active,24
66,14034.0,55564115.801130146,41456503.49411808,55564152.02818633,41456503.49411808,49435130.379135296,51411145.09994601,51085202.37249364,56011777.84043144,129727667.84614016,NIST_GROUND,2017,complete_H144,144,power-active,24
67,14351.0,88060046.84757756,39284083.15444795,88060269.98543824,39284083.15444795,79287971.96977349,82654942.30244927,85868989.30374485,42783758.72533563,183529392.32691255,NIST_GROUND,2017,complete_H144,144,power-active,24
68,11640.0,11412706.43363226,51585542.124867715,11412709.598413855,51585542.124867715,66058938.53545954,59544736.30301431,70495724.92380199,118502348.69962072,13661111.321911633,NIST_GROUND,2017,complete_H144,144,power-active,24
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIST_GROUND,2017,complete_H144,144,power-active,24
70,4472.0,6329151.859142998,379047.6326022437,6329144.285778373,379047.6326022437,11258036.64982414,9877475.68800983,10484916.74343545,466692.8971410008,404848.3985514801,NIST_GROUND,2017,complete_H144,144,power-active,24
71,5530.0,35685704.66013893,51500826.61021074,35684754.29988447,51500826.61021074,36162632.73841038,39210944.35777928,42155015.11643748,68250735.6740331,67301512.53798603,NIST_GROUND,2017,complete_H144,144,power-active,24
72,12780.0,15605506.602642786,58232574.71931663,15605741.45528956,58232574.71931663,30789028.442949783,26926278.24430959,32047415.819152936,120161160.13256936,21528195.845192287,NIST_GROUND,2017,complete_H144,144,power-active,24
73,4203.0,4938827.570704045,7177605.08127149,4939130.810446484,7177605.08127149,4592702.872977275,4945398.0966577185,4722155.158069212,40076390.110790856,26322228.6493102,NIST_GROUND,2017,complete_H144,144,power-active,24
74,7257.0,31641543.90726287,39075792.06801749,31641660.075876698,39075792.06801749,27008161.40735354,26492080.827132236,27544645.112103064,68158869.62914282,60605893.36711344,NIST_GROUND,2017,complete_H144,144,power-active,24
75,6224.0,16601049.974597557,30082514.723218318,16601307.841452107,30082514.723218318,42853230.14389854,40376380.30360298,43728398.25103244,59439165.17344525,9916629.380618118,NIST_GROUND,2017,complete_H144,144,power-active,24
76,14541.0,120392296.6609979,142323821.34148002,120392766.04715274,142323821.34148002,67932608.55672076,69934767.64857222,71348984.53005686,217481637.61781868,199763421.82273254,NIST_GROUND,2017,complete_H144,144,power-active,24
77,13731.0,28642835.095674366,45865620.61748564,28643249.403321095,45865620.61748564,58466463.476562746,57454685.96192568,64221266.248607986,103602005.50210823,51588523.27556311,NIST_GROUND,2017,complete_H144,144,power-active,24
78,13386.0,63895885.715217285,61663870.62510404,63895785.34332688,61663870.62510404,40652481.77036188,41991526.98738079,40509049.289945744,79014710.12987757,148519386.32546052,NIST_GROUND,2017,complete_H144,144,power-active,24
79,14502.0,67939901.3716474,27189141.382923372,67939703.29561485,27189141.382923372,69040202.8373412,74343914.48187587,74621764.531026,41140646.31257424,175957943.06337917,NIST_GROUND,2017,complete_H144,144,power-active,24
80,3316.0,9845411.809786828,22211205.710546415,9845432.821815684,22211205.710546415,29933710.850953046,30147929.17835458,33205914.90736254,34222292.942637995,16018496.539706718,NIST_GROUND,2017,complete_H144,144,power-active,24
81,14882.0,75237161.85540855,94359251.72902387,75236724.63914742,94359251.72902387,50118249.657768935,54406770.23705516,55309486.6410157,146660970.56265828,192578846.7907949,NIST_GROUND,2017,complete_H144,144,power-active,24
82,12379.0,10770317.235219456,56048106.956052676,10770410.880898302,56048106.956052676,26077889.243828136,23168360.283528548,27132601.20334553,131554418.21073544,17333397.61169274,NIST_GROUND,2017,complete_H144,144,power-active,24
83,8501.0,27699389.592962563,10149637.690986393,27699682.02359015,10149637.690986393,29372388.53186522,28754610.17961998,31923003.266639862,11237609.262679603,1973613.492811281,NIST_GROUND,2017,complete_H144,144,power-active,24
84,11275.0,14922640.934957083,3658078.165703668,14922287.085022742,3658078.165703668,68638552.6976224,61947547.237483405,74269258.27584526,13403575.118707962,14387905.113841526,NIST_GROUND,2017,complete_H144,144,power-active,24
85,14645.0,113390625.63447082,113007843.92812377,113391179.51975594,113007843.92812377,72645737.18296248,78887001.22986315,74146407.95504409,162528956.9243848,202136095.53905857,NIST_GROUND,2017,complete_H144,144,power-active,24
86,14496.0,108334186.49881609,27465203.003890406,108334097.84806426,27465203.003890406,61149090.866099805,64307936.47784709,61967855.24526508,33574786.310221575,212895223.79339296,NIST_GROUND,2017,complete_H144,144,power-active,24
87,14538.0,47826065.1968847,46152421.833055675,47826429.149163075,46152421.833055675,37613539.59519638,37301752.616791986,38135060.39299021,88574293.95118469,101197685.3592498,NIST_GROUND,2017,complete_H144,144,power-active,24
88,4228.0,48495153.30197902,36362718.030603655,48494882.718594536,36362718.030603655,17335705.672839545,15183922.093213925,14584186.678052112,39225258.94028304,96189478.77391644,NIST_GROUND,2017,complete_H144,144,power-active,24
89,2776.0,15649107.706329547,10624404.25319838,15649660.612034062,10624404.25319838,12804115.212999117,11831376.330375247,12310336.9473811,7061810.077622721,20657032.279000316,NIST_GROUND,2017,complete_H144,144,power-active,24
90,5587.0,9081761.244670015,14249032.199791534,9081785.895077573,14249032.199791534,13825224.784134684,13260214.144751025,15072722.269125871,25220892.866147928,20335637.419408157,NIST_GROUND,2017,complete_H144,144,power-active,24
91,14675.0,15793520.306678073,16110874.349002099,15793845.287511747,16110874.349002099,61140774.38578593,58282831.17891142,67771509.82121655,38974689.167564236,42042807.73458717,NIST_GROUND,2017,complete_H144,144,power-active,24
0,21320.0,127728834.95264544,55596172.92421202,127728275.6495516,55596172.92421202,41807544.51431978,48883864.241435856,44328383.36639742,75289266.02608393,372941123.4192055,NIST_GROUND,2017,complete_H144,144,power-active,48
1,17109.0,54597641.85271012,10516509.878308084,54598024.669788584,10516509.878308084,42164413.21069034,45731729.185524955,41307096.891321205,4257291.427395599,167898630.189901,NIST_GROUND,2017,complete_H144,144,power-active,48
2,37008.0,116650824.26450443,65875266.25059588,116650599.19408676,65875266.25059588,83754418.94846503,90643921.3859207,91892864.63992442,107181042.50863627,377743857.12134385,NIST_GROUND,2017,complete_H144,144,power-active,48
3,33324.0,97526332.20622687,94697590.34012704,97526067.79059725,94697590.34012704,87846979.88578176,89929392.68330517,102718671.68050247,175614762.85645953,260514931.76640847,NIST_GROUND,2017,complete_H144,144,power-active,48
4,35059.0,98507120.65648958,82701495.55311322,98507379.25466396,82701495.55311322,100882727.64077654,100398693.54925624,111763301.53718364,127878541.44877784,218470872.15541568,NIST_GROUND,2017,complete_H144,144,power-active,48
5,15063.0,48327713.10902546,68391002.65875135,48327743.516790904,68391002.65875135,77759509.54507415,70600646.81073153,88870056.61241278,121958870.64824045,3513689.8867877997,NIST_GROUND,2017,complete_H144,144,power-active,48
6,19323.0,37516045.06907769,6412121.135201755,37515836.642472036,6412121.135201755,50009975.670038305,47108570.02715335,57726389.99985956,10659806.20513084,21198311.780651446,NIST_GROUND,2017,complete_H144,144,power-active,48
7,34473.0,96760548.53764279,47220989.06388846,96760680.93788183,47220989.06388846,83238316.16640574,80270320.10444845,83282699.17968723,55002861.73372316,281249709.5825017,NIST_GROUND,2017,complete_H144,144,power-active,48
8,35076.0,219429994.63374183,70372545.05953567,219428435.692343,70372545.05953567,80369792.71782866,91444278.62532337,87661703.90364824,87704950.33455922,609514451.0999851,NIST_GROUND,2017,complete_H144,144,power-active,48
9,20361.0,119830307.56139994,13660108.203415247,119829689.70631666,13660108.203415247,50624580.63924068,54875529.24233856,52327399.47718594,969185.4804903191,359403101.0774902,NIST_GROUND,2017,complete_H144,144,power-active,48
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIST_GROUND,2017,complete_H144,144,power-active,48
11,12968.0,54598889.0754721,82930880.56921515,54598955.545573615,82930880.56921515,45035848.342721336,47191792.0784035,44403370.42785798,109716525.57165532,162300664.95147243,NIST_GROUND,2017,complete_H144,144,power-active,48
12,31320.0,179469493.33114213,57999566.67933066,179469527.238767,57999566.67933066,119472295.80650368,125090328.23432416,119977130.21249957,75347802.21368614,431720608.43841845,NIST_GROUND,2017,complete_H144,144,power-active,48
13,25619.0,102441614.99717061,37102259.62853157,102442062.28666873,37102259.62853157,80741787.37971583,85225108.90083489,90389242.42134146,63063742.82980682,284898384.4177482,NIST_GROUND,2017,complete_H144,144,power-active,48
14,29552.0,170675269.81820288,284205302.43298715,170675172.6260914,284205302.43298715,179824711.6709012,179014435.57101664,184105505.07819617,479382646.5236935,314176537.0706517,NIST_GROUND,2017,complete_H144,144,power-active,48
15,32630.0,128903215.583763,115667446.43906902,128902615.41329066,115667446.43906902,125001493.22158313,125720319.25631139,131798631.23594071,245861238.09966984,303884133.4582333,NIST_GROUND,2017,complete_H144,144,power-active,48
16,32602.0,122936048.82294652,145692718.81200156,122936145.74050039,145692718.81200156,138549256.05896878,140889225.2734593,151122126.4866041,239149801.8956448,305841726.846399,NIST_GROUND,2017,complete_H144,144,power-active,48
17,26885.0,102424906.79400124,145349536.17256618,102425078.2667699,145349536.17256618,114611344.76855667,110110959.19947857,122476287.53750077,259815845.2810816,197671431.28335145,NIST_GROUND,2017,complete_H144,144,power-active,48
18,28096.0,85571108.59393696,83752039.82156174,85571757.92703147,83752039.82156174,154129561.2745876,148308074.21692532,164748948.55709442,138622021.61443973,79208193.70378445,NIST_GROUND,2017,complete_H144,144,power-active,48
19,27418.0,25483583.464354996,8688241.015832713,25483665.80250774,8688241.015832713,57986176.147986755,52035576.10131244,63399187.45823562,15071109.725888941,25632812.415558394,NIST_GROUND,2017,complete_H144,144,power-active,48
20,32082.0,190817178.68935016,143403136.29057443,190817182.5247871,143403136.29057443,107967241.4248965,114424463.87648986,119623152.99675867,226483668.89102614,431400467.46114385,NIST_GROUND,2017,complete_H144,144,power-active,48
21,18388.0,36613218.06010611,24559371.917227358,36613250.82541027,24559371.917227358,38045789.17311168,38620237.43595601,41341035.42078572,63764685.40387756,101938991.72878455,NIST_GROUND,2017,complete_H144,144,power-active,48
22,17985.0,86458699.37545842,85945122.36661214,86458452.31855835,85945122.36661214,70441012.43877319,73280377.00670972,76654760.51935591,143192557.55652767,232776525.50484073,NIST_GROUND,2017,complete_H144,144,power-active,48
23,10646.0,57826087.72914111,31296933.78559535,57826678.98051482,31296933.78559535,43546785.089233205,42738323.39645884,41374476.233027585,32253624.1118069,123709557.00006694,NIST_GROUND,2017,complete_H144,144,power-active,48
24,29177.0,72257090.47466645,104587803.95921311,72257651.95079315,104587803.95921311,117125932.42950399,110444160.85166378,125341098.84108527,204185119.34878308,146338947.98222864,NIST_GROUND,2017,complete_H144,144,power-active,48
25,31285.0,168100882.09161782,101475040.51179498,168100770.4338641,101475040.51179498,115671466.10192327,123635293.48935233,123977502.9842945,164847930.3804812,405159501.485686,NIST_GROUND,2017,complete_H144,144,power-active,48
26,30725.0,213929604.386123,68550548.9475833,213929076.03548235,68550548.9475833,116181249.4704183,128063949.44444145,122415986.27468006,72399615.66673237,502606777.9548361,NIST_GROUND,2017,complete_H144,144,power-active,48
27,31392.0,170593157.58853745,34200142.10789269,170592463.03360152,34200142.10789269,109094830.18258615,117185836.03635603,118573519.35618727,40361756.38402287,411807087.92688155,NIST_GROUND,2017,complete_H144,144,power-active,48
28,30907.0,164780017.824957,55920971.089516416,164779940.38125342,55920971.089516416,107283445.95731814,112252925.23839886,115079322.67125323,66215448.373827465,408287043.28050095,NIST_GROUND,2017,complete_H144,144,power-active,48
29,30476.0,140342888.81969753,23936474.9737043,140341766.93884942,23936474.9737043,85017218.51976791,94486319.8076902,91656389.5245699,20894350.540332314,404007634.6573695,NIST_GROUND,2017,complete_H144,144,power-active,48
30,24385.0,91192999.68205866,38984014.37866899,91193223.02250394,38984014.37866899,78719162.29103018,79530136.93851098,85446416.53260067,55638176.35582959,254472284.92055532,NIST_GROUND,2017,complete_H144,144,power-active,48
31,30331.0,109328053.13438019,68699575.05848518,109328085.56826082,68699575.05848518,122278402.27967244,128326311.046855,132720197.1139455,103703032.79331613,294053569.6383971,NIST_GROUND,2017,complete_H144,144,power-active,48
32,16641.0,36112176.80868126,19310013.289894547,36112137.665970795,19310013.289894547,55563628.17750376,54870612.729693286,60844364.580923565,46993688.5296132,97058562.53353518,NIST_GROUND,2017,complete_H144,144,power-active,48
33,28385.0,143624162.64870793,80740586.64856598,143624422.0136247,80740586.64856598,128723102.34890884,134066087.40239531,136954191.67623848,98795536.56576711,313257060.1730528,NIST_GROUND,2017,complete_H144,144,power-active,48
34,11640.0,11412706.43363226,51585542.124867715,11412709.598413855,51585542.124867715,66058938.53545954,59544736.30301431,70495724.92380199,118502348.69962072,13661111.321911633,NIST_GROUND,2017,complete_H144,144,power-active,48
35,10002.0,42014856.51928192,51879874.24281298,42013898.585662834,51879874.24281298,47420669.388234526,49088420.045789085,52639931.85987294,68717428.57117409,67706360.93653747,NIST_GROUND,2017,complete_H144,144,power-active,48
36,16983.0,20544334.173346825,65410179.80058814,20544872.265736047,65410179.80058814,35381731.31592707,31871676.34096731,36769570.97722217,160237550.24336013,47850424.49450248,NIST_GROUND,2017,complete_H144,144,power-active,48
37,13481.0,48242593.88186043,69158306.7912358,48242967.917328805,69158306.7912358,69861391.5512521,66868461.13073519,71273043.36313552,127598034.80258806,70522522.74773148,NIST_GROUND,2017,complete_H144,144,power-active,48
38,28272.0,149035131.7566722,188189441.95896578,149036015.45047376,188189441.95896578,126399072.03328343,127389453.61049786,135570250.77866468,321083643.11992645,251351945.09829625,NIST_GROUND,2017,complete_H144,144,power-active,48
39,27888.0,131835787.08686468,88853012.00802746,131835488.63894156,88853012.00802746,109692684.60770305,116335441.46925676,115130813.82097176,120155356.442452,324477329.3888394,NIST_GROUND,2017,complete_H144,144,power-active,48
40,18198.0,85082573.6651954,116570457.43957031,85082157.46096314,116570457.43957031,80051960.50872195,84554699.41540968,88515401.54837833,180883263.5052961,208597343.33050162,NIST_GROUND,2017,complete_H144,144,power-active,48
41,20880.0,38469706.82818202,66197744.64703909,38470092.904488474,66197744.64703909,55450277.775693364,51922970.4631486,59055604.469985396,142792027.47341564,19307011.104504053,NIST_GROUND,2017,complete_H144,144,power-active,48
42,25920.0,128313266.56942788,116665922.09382743,128313466.60477872,116665922.09382743,141284289.88058493,140834548.46734667,148415666.23088926,175932532.0430927,216524000.65290007,NIST_GROUND,2017,complete_H144,144,power-active,48
43,29034.0,156160251.69570085,73617624.83694607,156160526.99722704,73617624.83694607,98762630.46129613,101609689.0946391,100102915.63825528,122149080.26140651,314092909.1526422,NIST_GROUND,2017,complete_H144,144,power-active,48
44,7004.0,64144261.0083086,46987122.28380203,64144543.330628596,46987122.28380203,30139820.885838646,27015298.42358919,26894523.62543321,46287069.01790579,116846511.05291668,NIST_GROUND,2017,complete_H144,144,power-active,48
45,20262.0,24875281.551348105,30359906.548793625,24875631.182589304,30359906.548793625,74965999.1699206,71543045.32366243,82844232.09034245,64195582.033712305,62378445.153995335,NIST_GROUND,2017,complete_H144,144,power-active,48
0,26026.0,131342961.53180602,58008036.040099785,131342584.61810975,58008036.040099785,44878516.52549934,52529374.97226971,47250549.2999807,75600799.21246079,406689933.79463005,NIST_GROUND,2017,complete_H144,144,power-active,72
1,49411.0,167634339.53805417,73979913.01301618,167634314.8953172,73979913.01301618,122847860.14797576,132730139.84061196,130277795.59766233,111126800.74965513,511893676.93582106,NIST_GROUND,2017,complete_H144,144,power-active,72
2,50661.0,140343776.59725943,125073446.34604342,140343501.6460875,125073446.34604342,127172154.85183673,127790604.92381893,147184019.19183257,218619965.354605,345134880.0672522,NIST_GROUND,2017,complete_H144,144,power-active,72
3,32785.0,104017389.37448257,120716642.20594811,104017688.91596454,120716642.20594811,139317062.21979564,133138128.11947423,156168010.63826644,206832209.59887257,137364613.74136087,NIST_GROUND,2017,complete_H144,144,power-active,72
4,36253.0,75094981.93875356,17784322.55174313,75094845.65703502,17784322.55174313,90132134.58909988,85895685.4887128,98443600.69720626,23252564.50863692,113430290.69683853,NIST_GROUND,2017,complete_H144,144,power-active,72
5,52619.0,278611606.3017089,106221332.70688273,278610107.6156619,106221332.70688273,123485949.96517286,132927483.26821245,130227192.38598882,130115053.76477632,798532181.7662988,NIST_GROUND,2017,complete_H144,144,power-active,72
6,20361.0,119830307.56139994,13660108.203415247,119829689.70631666,13660108.203415247,50624580.63924068,54875529.24233856,52327399.47718594,969185.4804903191,359403101.0774902,NIST_GROUND,2017,complete_H144,144,power-active,72
7,12968.0,54598889.0754721,82930880.56921515,54598955.545573615,82930880.56921515,45035848.342721336,47191792.0784035,44403370.42785798,109716525.57165532,162300664.95147243,NIST_GROUND,2017,complete_H144,144,power-active,72
8,40987.0,209445822.7411846,66858275.931503244,209446480.64661652,66858275.931503244,136384885.97076765,143331873.62541363,137561211.4375892,92985267.31503505,523064552.0386584,NIST_GROUND,2017,complete_H144,144,power-active,72
9,45504.0,243140555.4053306,312448852.8093462,243140281.5049105,312448852.8093462,243653908.8863532,245997999.08076218,256910666.27444792,524808924.25215155,507730977.88815993,NIST_GROUND,2017,complete_H144,144,power-active,72
10,49248.0,212634399.3585143,208375180.9449475,212633536.9493734,208375180.9449475,176553869.59242177,182542286.8241674,183992006.38333213,386078493.5700844,523488510.83573484,NIST_GROUND,2017,complete_H144,144,power-active,72
11,42869.0,141629771.84219673,198334520.47868913,141630302.4711874,198334520.47868913,201608224.45668697,194178216.90508187,221405038.87671307,358748391.7063136,283908780.75224614,NIST_GROUND,2017,complete_H144,144,power-active,72
12,43290.0,98268103.26369368,88167571.8006272,98268790.51374415,88167571.8006272,182214540.1070335,174272283.48428133,195899035.73865333,150564109.12062338,95608658.59767278,NIST_GROUND,2017,complete_H144,144,power-active,72
13,44306.0,203603767.48394838,147675845.32734162,203603815.74058214,147675845.32734162,137868438.7404375,140495830.71044642,151872253.2734354,229612691.11073166,440632814.982814,NIST_GROUND,2017,complete_H144,144,power-active,72
14,22613.0,48315661.46860309,40740031.48760226,48315795.79552848,40740031.48760226,64630620.38309172,63664702.11090426,69528307.449427,92710433.07891501,136330871.03969285,NIST_GROUND,2017,complete_H144,144,power-active,72
15,24406.0,132582343.69610244,101061396.58183262,132582586.32895495,101061396.58183262,87402966.31802633,90974235.72822034,89841964.72374229,146500433.99329707,322094203.1939993,NIST_GROUND,2017,complete_H144,144,power-active,72
16,44873.0,186288977.9789706,181326543.41550764,186289421.87953538,181326543.41550764,179957380.69817513,179568039.7374648,189235650.5059745,322461678.43218225,400160541.49568725,NIST_GROUND,2017,complete_H144,144,power-active,72
17,46314.0,267998598.97343677,93286850.0030835,267998076.54060376,93286850.0030835,169021267.30367032,182575364.04799253,182498937.59408525,118970986.96381399,653944685.9270626,NIST_GROUND,2017,complete_H144,144,power-active,72
18,46944.0,259919710.48631123,67880274.91683584,259919060.74477187,67880274.91683584,161238829.69543263,172321355.7003232,176246823.60640776,86138111.62425166,632283899.6582208,NIST_GROUND,2017,complete_H144,144,power-active,72
19,45831.0,215796353.74688125,46177313.25427753,215795109.60893202,46177313.25427753,140156664.96423966,151603725.38212195,149062407.945603,41333443.67393096,591817866.2065318,NIST_GROUND,2017,complete_H144,144,power-active,72
20,39731.0,124294357.71418558,62854205.92463851,124294890.16528329,62854205.92463851,143624661.71525672,143708543.60654205,157545394.98825082,107320447.93827286,354302311.694017,NIST_GROUND,2017,complete_H144,144,power-active,72
21,31626.0,112338871.91093446,64139396.8024101,112338556.09145223,64139396.8024101,112936531.03294978,119018517.10851724,121465583.23921895,99014449.74048617,291282105.3984706,NIST_GROUND,2017,complete_H144,144,power-active,72
22,40025.0,155036869.08234012,132326128.77343373,155037131.61203855,132326128.77343373,194782040.88436827,193610823.70540974,207449916.60004047,217297885.26538765,326918171.49496436,NIST_GROUND,2017,complete_H144,144,power-active,72
23,10002.0,42014856.51928192,51879874.24281298,42013898.585662834,51879874.24281298,47420669.388234526,49088420.045789085,52639931.85987294,68717428.57117409,67706360.93653747,NIST_GROUND,2017,complete_H144,144,power-active,72
24,24240.0,52185878.080609664,104485971.86860563,52186532.34161274,104485971.86860563,62389892.723280594,58363757.168099545,64314216.08932524,228396419.87250316,108456317.86161612,NIST_GROUND,2017,complete_H144,144,power-active,72
25,34496.0,165636181.7312697,218271956.68218422,165637323.29192567,218271956.68218422,169252302.17718172,167765833.91410092,179298649.0296972,380522808.2933711,261268574.4789144,NIST_GROUND,2017,complete_H144,144,power-active,72
26,31204.0,141681198.89665142,111064217.71857391,141680921.4607572,111064217.71857391,139626395.4586561,146483370.64761138,148336728.7283343,154377649.38509005,340495825.92854613,NIST_GROUND,2017,complete_H144,144,power-active,72
27,35762.0,113706868.68359046,160556996.37606293,113706817.54363589,160556996.37606293,105568527.43346229,106329740.70020375,114365091.11100107,289452998.0360732,211885857.89529994,NIST_GROUND,2017,complete_H144,144,power-active,72
28,40416.0,236647453.068244,144131125.09771797,236647564.45284292,144131125.09771797,202433380.74668467,205142484.94519374,210383521.4761543,209507318.35331425,429419224.44629306,NIST_GROUND,2017,complete_H144,144,power-active,72
29,21542.0,111970326.20519327,93139544.11685784,111970972.47979163,93139544.11685784,67753360.48103502,64317051.04038113,65029584.01842343,134861362.96909052,218044196.41216642,NIST_GROUND,2017,complete_H144,144,power-active,72
30,20262.0,24875281.551348105,30359906.548793625,24875631.182589304,30359906.548793625,74965999.1699206,71543045.32366243,82844232.09034245,64195582.033712305,62378445.153995335,NIST_GROUND,2017,complete_H144,144,power-active,72
0,22896.0,21055169.65886911,2710820.7094747284,21055474.499223627,2710820.7094747284,7931865.263935906,5888660.191954585,6148059.851034465,141.83436515999978,250551774.04957858,NIST_GROUND,2017,complete_H144,144,low-power,24
1,13096.0,8673079.979283106,1317555.6308807763,8673312.276873125,1317555.6308807763,4527840.108322227,3264612.0020366535,3207378.094866452,135.42467619999982,93899239.5039935,NIST_GROUND,2017,complete_H144,144,low-power,24
2,9072.0,4966298.5996823395,731575.9690798047,4966462.193209456,731575.9690798047,996129.5687172887,926488.3926726726,842657.9043990155,15.061616640000008,215949426.97669554,NIST_GROUND,2017,complete_H144,144,low-power,24
3,19583.0,17284413.17100876,1782565.1704117022,17284714.457483724,1782565.1704117022,3088688.1683167545,2773832.259838897,2826247.570823949,490.8041475599976,228563286.791696,NIST_GROUND,2017,complete_H144,144,low-power,24
4,22766.0,26245717.222766165,2670958.0454044053,26245669.66299113,2670958.0454044053,7079485.29581415,5553760.10880407,6695782.972222411,5992.711226279973,104999333.0848992,NIST_GROUND,2017,complete_H144,144,low-power,24
5,23106.0,24872036.663772713,3064710.40067111,24872147.951599758,3064710.40067111,8677045.67222837,7164883.7516109375,9267210.837920375,6817.21157064002,160327472.7610213,NIST_GROUND,2017,complete_H144,144,low-power,24
6,23616.0,26783580.648398895,3627795.8263945514,26783662.952799186,3627795.8263945514,10386326.774749259,9046971.919803115,10744664.273391033,818020.3976832799,182764529.81994128,NIST_GROUND,2017,complete_H144,144,low-power,24
